   PADA MARKERS	PADAH MARKERS
   tiṣṭhate dravate caiva $ gāyate nṛtyate 'pi ca &	tizWate dravate ca-eva $ gAyate nRtyate api ca &
   avaśyāyāpyavadhyāya % ajarāyāmarāya ca // SkP_21.47 //	avaSyAya-api-avaDyAya % ajarAya-amarAya ca // Sku-_21.47 //
   akṣayāyāvyayāyaiva $ tathāpratihatāya ca &	akzayAya-avyayAya-eva $ taTA-apratihatAya ca &
   anāveśyāya sarveṣāṃ % dṛśyāyādṛśyarūpiṇe // SkP_21.48 //	anAveSyAya sarvezAm % dRSyAya-adRSya-rUpiNe // Sku-_21.48 //
   sūkṣmebhyaścāpi sūkṣmāya $ sarvagāya mahātmane &	sUkzmeByaH-ca-api sUkzmAya $ sarvagAya mahAtmane &
   namaste bhagavaṃstryakṣa % namaste bhagavañchiva \	namaH-te Bagavan=-tryakza % namaH-te Bagavan-Siva \
   namaste sarvalokeśa # namaste lokabhāvana // SkP_21.49 //	namaH-te sarva-loka-ISa # namaH-te loka-BAvanaH // Sku-_21.49 //
   na me devādhipatyena $ brahmatvenāthavā punaḥ &	na me deva-ADipatyena $ brahmatvena-aTavA punar &
   na viṣṇutvena deveśa % nāpīndratvena bhūtapa \	na vizNu-tvena deveSa % na-api-indra-tvena BUtapaH \
   icchāmyahaṃ taveśāna # gaṇatvaṃ nityamavyayam // SkP_21.50 //	icCAmi-aham tava-ISAna # gaNa-tvam nityam-avyayam // Sku-_21.50 //
   nityaṃ tvāṃ sagaṇaṃ sāmbaṃ $ prasannaṃ saparicchadam &	nityam tvAm sa-gaNam sa-ambam $ prasannam sa-paricCadam &
   draṣṭumicchāmi deveśa % eṣa me dīyatāṃ varaḥ // SkP_21.51 //	drazwum-icCAmi deveSa % eza me dIyatAm varaH // Sku-_21.51 //
   tvaṃ no gatiḥ purā deva $ tvaṃ caivārtāyanaṃ prabhuḥ &	tvam naH gatiH purA deva $ tvam ca-eva-ArtAyanam praBuH &
   śaraṇaṃ ca tvamevātha % nānyaṃ paśyāmi karhicit // SkP_21.52 //	SaraNam ca tvam-eva-aTa % na-anyam paSyAmi karhicit // Sku-_21.52 //
   tvayā tyaktasya caivāśu $ vināśo nātra saṃśayaḥ &	tvayA tyaktasya ca-eva-ASu $ vinASaH na-atra saMSayaH &
   anyāṃ gatiṃ na paśyāmi % yasyā ātyantikaṃ śubham // SkP_21.53 //	anyAm gatim na paSyAmi % yasyAH Atyantikam SuBam // Sku-_21.53 //
   anuraktaṃ ca bhaktaṃ ca $ tvatparaṃ tvadapāśrayam &	anuraktam ca Baktam ca $ tvad-param tvad-apASrayam &
   pratīccha māṃ sadā deva % eṣa me dīyatāṃ varaḥ // SkP_21.54 //	pratIcCa mAm sadA deva % eza me dIyatAm varaH // Sku-_21.54 //
   sanatkumāra uvāca	sanatkumAraH uvAca
   ya imaṃ prātarutthāya $ paṭhedavimanā naraḥ &	yaH imam prAtar-utTAya $ paWet-avimanAH naraH &
   sa dehabhedamāsādya % nandīśvarasamo bhavet // SkP_21.55 //	sa dehaBedam-AsAdya % nandISvara-samaH Bavet // Sku-_21.55 //
   yaścemaṃ śṛṇuyānnityaṃ $ śrāvayedvā dvijātiṣu &	yaH-ca-imam SRNuyAt-nityam $ SrAvayet-vA dvijAtizu &
   so 'śvamedhaphalaṃ prāpya % rudraloke mahīyate // SkP_21.56 //	saH aSvameDa-Palam prApya % rudra-loke mahIyate // Sku-_21.56 //
   śrutvā sakṛdapi hyetaṃ $ stavaṃ pāpapraṇāśanam &	SrutvA sakRt-api hi-etam $ stavam pApa-praNASanam &
   yatra tatra mṛto vyāsa % na durgatimavāpnuyāt // SkP_21.57 //	yatra tatra mRtaH vyAsa % na durgatim-avApnuyAt // Sku-_21.57 //
   yo 'dhītya nityaṃ stavametamagryaṃ $ devaṃ sadābhyarcayate yatātmā &	yaH aDItya nityam stavam-etam-agryam $ devam sadA-aByarcayate yata-AtmA &
   kiṃ tasya yajñairvividhaiśca dānais % tīrthaiḥ sutaptaiśca tathā tapobhiḥ	kim tasya yajQEH-viviDEH-ca dAnEH % tIrTEH su-taptEH-ca taTA tapoBiH
   // SkP_21.58 //	// Sku-_21.58 //
   iti skandapurāṇa ekaviṃśatimo 'dhyāyaḥ	iti skandapurANe ekaviMSatimaH aDyAyaH
   Skandapurana 22	Skanda-pura-naH 22
   sanatkumāra uvāca	sanatkumAraH uvAca
   tatastu devadeveśo $ bhaktyā paramayā yutam &	tatas-tu devadeveSaH $ BaktyA paramayA yutam &
   aśrupūrṇekṣaṇaṃ dīnaṃ % pādayoḥ śirasā natam // SkP_22.1 //	aSru-pUrNa-IkzaNam dInam % pAdayoH SirasA natam // Sku-_22.1 //
   karābhyāṃ susukhābhyāṃ tu $ saṃgṛhya paramārtihā &	karAByAm su-suKAByAm tu $ saMgRhya parama-Arti-hA &
   utthāpya nayane somaḥ % aśrupūrṇe mamārja ha // SkP_22.2 //	utTApya nayane somaH % aSru-pUrNe mama-Arja ha // Sku-_22.2 //
   uvāca cainaṃ tuṣṭātmā $ vacasāpyāyayanniva &	uvAca ca-enam tuzwa-AtmA $ vacasA-ApyAyayan=-iva &
   nirīkṣya gaṇapānsarvān % devyā saha tadā prabhuḥ // SkP_22.3 //	nirIkzya gaNapAn-sarvAn % devyA saha tadA praBuH // Sku-_22.3 //
   deva uvāca	devaH uvAca
   jāne bhaktiṃ tava mayi $ jāne cārtiṃ tavānagha &	jAne Baktim tava mayi $ jAne ca-Artim tava-anaGa &
   tasya sarvasya śailāde % udarkaṃ saṃniśāmaya // SkP_22.4 //	tasya sarvasya SElAde % udarkam saMniSAmaya // Sku-_22.4 //
   amaro jarayā tyakto $ nityaṃ duḥkhavivarjitaḥ &	amaraH jarayA tyaktaH $ nityam duHKa-vivarjitaH &
   akṣayaścāvyayaścaiva % sapitā sasuhṛjjanaḥ // SkP_22.5 //	akzayaH-ca-avyayaH-ca-eva % sa-pitA sa-suhRd-janaH // Sku-_22.5 //
   mameṣṭo gaṇapaścaiva $ madvīryo matparākramaḥ &	mama-izwaH gaNapaH-ca-eva $ mad-vIryaH mad-parAkramaH &
   iṣṭo mama sadā caiva % mama pārśvagataḥ sadā \	izwaH mama sadA ca-eva % mama pArSva-gataH sadA \
   madrūpaścaiva bhavitā # mahāyogabalānvitaḥ // SkP_22.6 //	mad-rUpaH-ca-eva BavitA # mahA-yoga-bala-anvitaH // Sku-_22.6 //
   ṛddhimaccaiva te dvīpaṃ $ kṣīrodamamṛtākaram &	RdDimat-ca-eva te dvIpam $ kzIrodam-amRta-Akaram &
   saṃvāsaṃ samprayacchāmi % tatra raṃsyasi sarvadā // SkP_22.7 //	saMvAsam samprayacCAmi % tatra raMsyasi sarvadA // Sku-_22.7 //
   kuśeśayamayīṃ mālām $ avamucyātmanastataḥ &	kuSeSaya-mayIm mAlAm $ avamucya-AtmanaH-tatas &
   ābabandha mahātejā % nandine divyarūpiṇīm // SkP_22.8 //	AbabanDa mahA-tejAH % nandine divya-rUpiNIm // Sku-_22.8 //
   sa tayā mālayā nandī $ babhau kaṇṭhāvasaktayā &	sa tayA mAlayA nandI $ baBO kaNWa-avasaktayA &
   tryakṣo daśabhujaḥ śrīmān % dvitīya iva śaṃkaraḥ // SkP_22.9 //	tryakzaH daSa-BujaH SrImAn % dvitIyaH iva SaMkaraH // Sku-_22.9 //
   tatastaṃ vai samādāya $ hastena bhagavānharaḥ &	tatas-tam vE samAdAya $ hastena BagavAn-haraH &
   uvāca brūhi kiṃ te 'dya % dadāni varamuttamam // SkP_22.10 //	uvAca brUhi kim te adya % dadAni varam-uttamam // Sku-_22.10 //
   āśramaścāyamatyarthaṃ $ tapasā tava bhāvitaḥ &	ASramaH-ca-ayam-atyarTam $ tapasA tava BAvitaH &
   japyeśvara iti khyāto % mama guhyo bhaviṣyati // SkP_22.11 //	japya-ISvaraH iti KyAtaH % mama guhyaH Bavizyati // Sku-_22.11 //
   samantādyojanaṃ kṣetraṃ $ divyaṃ devagaṇairvṛtam &	samantAt-yojanam kzetram $ divyam deva-gaNEH-vRtam &
   siddhacāraṇasaṃkīrṇam % apsarogaṇasevitam \	sidDa-cAraNa-saMkIrNam % apsaraH-gaNa-sevitam \
   siddhikṣetraṃ paraṃ guhyaṃ # bhaviṣyati na saṃśayaḥ // SkP_22.12 //	sidDi-kzetram param guhyam # Bavizyati na saMSayaH // Sku-_22.12 //
   karmaṇā manasā vācā $ yatkiṃcitkurute naraḥ &	karmaNA manasA vAcA $ yat-kiMcid-kurute naraH &
   śubhaṃ vāpyaśubhaṃ vātra % sarvaṃ bhavitṛ tacchubham // SkP_22.13 //	SuBam vA-api-aSuBam vA-atra % sarvam BavitR tat-SuBam // Sku-_22.13 //
   jāpyaṃ mānasaṃ tulyaṃ vai $ rudrāṇāṃ tadbhaviṣyati &	jApyam mAnasam tulyam vE $ rudrANAm tat-Bavizyati &
   yatra tatra mṛtā martyā % yāsyanti tava lokatām // SkP_22.14 //	yatra tatra mRtAH martyAH % yAsyanti tava loka-tAm // Sku-_22.14 //
   tato jaṭāsrutaṃ vāri $ gṛhītvā hāranirmalam &	tatas jawA-srutam vAri $ gRhItvA hAra-nirmalam &
   uktvā nadī bhavasveti % visasarja mahātapāḥ // SkP_22.15 //	uktvA nadI Bavasva-iti % visasarja mahA-tapAH // Sku-_22.15 //
   sā tato divyatoyā ca $ puṇyā maṇijalā śubhā &	sA tatas divya-toyA ca $ puNyA maNi-jalA SuBA &
   haṃsakāraṇḍavākīrṇā % cakravākopaśobhitā \	haMsa-kAraNxava-AkIrNA % cakravAka-upaSoBitA \
   padmotpalavanopetā # prāvartata mahānadī // SkP_22.16 //	padma-utpala-vana-upetA # prAvartata mahA-nadI // Sku-_22.16 //
   strīrūpadhāriṇī caiva $ prāñjaliḥ śirasā natā &	strI-rUpa-DAriNI ca-eva $ prAQjaliH SirasA natA &
   padmotpaladalābhākṣī % mahādevamupasthitā // SkP_22.17 //	padma-utpala-dala-ABa-akzI % mahAdevam-upasTitAH // Sku-_22.17 //
   tāmuvāca tato devo $ nadīṃ svayamupasthitām &	tAm-uvAca tatas devaH $ nadIm svayam-upasTitAm &
   yasmājjaṭodakāddevi % pravṛttā tvaṃ śubhānane \	yasmAt-jawodakAt-devi % pravRttA tvam SuBa-Anane \
   tasmājjaṭodā nāmnā tvaṃ # bhaviṣyasi saridvarā // SkP_22.18 //	tasmAt-jawA-udA nAmnA tvam # Bavizyasi sarit-varAH // Sku-_22.18 //
   tvayi snānaṃ tu yaḥ kuryāc $ chuciḥ prayatamānasaḥ &	tvayi snAnam tu yaH kuryAt $ CuciH prayata-mAnasaH &
   so 'śvamedhaphalaṃ prāpya % rudraloke mahīyate // SkP_22.19 //	saH aSvameDa-Palam prApya % rudra-loke mahIyate // Sku-_22.19 //
   sanatkumāra uvāca	sanatkumAraH uvAca
   tato devyā mahādevo $ nandīśvaramatiprabham &	tatas devyAH mahAdevaH $ nandISvaram-atipraBam &
   putraste 'yamiti procya % pādayostaṃ vyanāmayat // SkP_22.20 //	putraH-te ayam-iti procya % pAdayoH-tam vyanAmayat // Sku-_22.20 //
   sā tamāghrāya śirasi $ pāṇibhyāṃ parimārjatī &	sA tam-AGrAya Sirasi $ pANiByAm parimArjatI &
   putrapremṇābhyaṣiñcattaṃ % srotobhiḥ stanajaistribhiḥ \	putra-premNA-aByaziQcat-tam % srotoBiH stana-jEH-triBiH \
   payasā śaṅkhagaureṇa # devī devaṃ nirīkṣatī // SkP_22.21 //	payasA SaFKa-gOreNa # devI devam nirIkzatI // Sku-_22.21 //
   tāni srotāṃsi trīṇyasyāḥ $ srutānyoghavatī nadī &	tAni srotAMsi trINi-asyAH $ srutAni-oGavatI nadI &
   nadīṃ trisrotasīṃ puṇyāṃ % tatastāmavadaddharaḥ // SkP_22.22 //	nadIm trisrotasIm puNyAm % tatas-tAm-avadat-haraH // Sku-_22.22 //
   trisrotasaṃ nadīṃ dṛṣṭvā $ vṛṣaḥ paramaharṣitaḥ &	trisrotasam nadIm dRzwvA $ vRzaH parama-harzitaH &
   nanarda nādāttasmācca % saridanyā tato 'bhavat // SkP_22.23 //	nanarda nAdAt-tasmAt-ca % sarit-anyA tatas aBavat // Sku-_22.23 //
   yasmādvṛṣabhanādena $ pravṛttā sā mahānadī &	yasmAt-vRzaBa-nAdena $ pravRttA sA mahA-nadI &
   tasmāḍḍhitkirikāṃ tāṃ vai % uvāca vṛṣabhadhvajaḥ // SkP_22.24 //	tasmAt-XitkirikAm tAm vE % uvAca vRzaBaDvajaH // Sku-_22.24 //
   jāmbūnadamayaṃ citraṃ $ svaṃ devaḥ paramādbhutam &	jAmbUnada-mayam citram $ svam devaH parama-adButam &
   mukuṭaṃ cābabandhāsmai % kuṇḍale cāmṛtodbhave // SkP_22.25 //	mukuwam ca-AbabanDa-asmE % kuNxale ca-amRta-udBave // Sku-_22.25 //
   taṃ tathābhyarcitaṃ vyomni $ dṛṣṭvā meghaḥ prabhākaraḥ &	tam taTA-aByarcitam vyomni $ dRzwvA meGaH praBAkaraH &
   devopavāhyaḥ siṣice % sanādaḥ sataḍidguṇaḥ // SkP_22.26 //	deva-upavAhyaH sizice % sa-nAdaH sa-taxit-guNaH // Sku-_22.26 //
   tasyābhiṣiktasya tadā $ pravṛtte srotasī bhṛśam &	tasya-aBiziktasya tadA $ pravRtte srotasI BRSam &
   yasmātsuvarṇānniḥsṛtya % nadyekā sampravartata \	yasmAt-suvarNAn-niHsRtya % nadI-ekA sampravartata \
   svarṇodaketi nāmnā tāṃ # mahādevo 'bhyabhāṣata // SkP_22.27 //	svarNodakA-iti nAmnA tAm # mahAdevaH aByaBAzata // Sku-_22.27 //
   jāmbūnadamayādyasmād $ dvitīyā mukuṭācchubhāt &	jAmbUnada-mayAt-yasmAt $ dvitIyA mukuwAt-SuBAt &
   prāvartata nadī puṇyā % ūcurjambūnadīti tām // SkP_22.28 //	prAvartata nadI puNyA % UcuH-jambUnadI-iti tAm // Sku-_22.28 //
   etatpañcanadaṃ nāma $ japyeśvarasamīpagam &	etat-paQcanadam nAma $ japya-ISvara-samIpa-gam &
   vyākhyātaṃ phalametāsāṃ % jaṭodāyāṃ mahātmanā // SkP_22.29 //	vyAKyAtam Palam-etAsAm % jawodAyAm mahAtmanA // Sku-_22.29 //
   tacca pañcanadaṃ divyaṃ $ devaṃ japyeśvaraṃ ca tam &	tat-ca paQcanadam divyam $ devam japya-ISvaram ca tam &
   trirātropoṣito gatvā % snātvābhyarcya ca śūlinam // SkP_22.30 //	tri-rAtra-upozitaH gatvA % snAtvA-aByarcya ca SUlinam // Sku-_22.30 //
   nandīśvarasyānucaraḥ $ kṣīrodanilayo bhavet // SkP_22.31 //	nandISvarasya-anucaraH $ kzIroda-nilayaH Bavet // Sku-_22.31 //
   yastu japyeśvare prāṇān $ parityajati dustyajān &	yaH-tu japya-ISvare prANAn $ parityajati dustyajAn &
   niyamenānyathā vāpi % sa me gaṇapatirbhavet // SkP_22.32 //	niyamena-anyaTA vA-api % sa me gaNapatiH-Bavet // Sku-_22.32 //
   nandīśvarasamo nityaḥ $ śāśvataḥ akṣayo 'vyayaḥ &	nandISvara-samaH nityaH $ SASvataH akzayaH avyayaH &
   mama pārśvādanapagaḥ % priyaḥ saṃmata eva ca // SkP_22.33 //	mama pArSvAt-anapagaH % priyaH saMmataH eva ca // Sku-_22.33 //
   japyeśvaraṃ pañcanadaṃ ca tadvai $ yo mānavo 'bhyetya jahāti deham &	japya-ISvaram paQcanadam ca tat-vE $ yaH mAnavaH aByetya jahAti deham &
   sa me sadā syādgaṇapo variṣṭhas % tvayā samaḥ kāntivapuśca nityam //	sa me sadA syAt-gaNapaH varizWaH % tvayA samaH kAnti-vapuH-ca nityam //
   SkP_22.34 //	Sku-_22.34 //
   iti skandapurāṇe dvāviṃśatimo 'dhyāyaḥ	iti skandapurANe dvAviMSatimaH aDyAyaH
   Skandapurana 23	Skanda-pura-naH 23
   sanatkumāra uvāca	sanatkumAraH uvAca
   bhagavāndevadeveśaḥ $ sarvabhūtapatirharaḥ &	BagavAn-devadeveSaH $ sarva-BUta-patiH-haraH &
   devīmuvāca vāgīśa % umāṃ girivarātmajām // SkP_23.1 //	devIm-uvAca vAgISa % umAm giri-vara-AtmajAm // Sku-_23.1 //
   devi nandīśvaraṃ devam $ abhiṣekṣyāmi bhūtapam &	devi nandISvaram devam $ aBizekzyAmi BUtapam &
   gaṇānāvāhayiṣyāmi % kiṃ vā tvaṃ manyase 'vyaye // SkP_23.2 //	gaNAn-AvAhayizyAmi % kim vA tvam manyase avyaye // Sku-_23.2 //
   devyuvāca	devI-uvAca
   saptalokādhipatyaṃ ca $ gaṇeśānāṃ tathaiva ca &	sapta-loka-ADipatyam ca $ gaNeSAnAm taTA-eva ca &
   sarvamarhati deveśa % nandī putro mamāgrajaḥ // SkP_23.3 //	sarvam-arhati deveSa % nandI putraH mama-agrajaH // Sku-_23.3 //
   sanatkumāra uvāca	sanatkumAraH uvAca
   tataḥ sa bhagavāndevaḥ $ suraśatruniṣūdanaḥ &	tatas sa BagavAn-devaH $ sura-Satru-nizUdanaH &
   prāṅmukhaḥ sa gaṇeśānām % āhvānamakarottadā // SkP_23.4 //	prAFmuKaH sa gaNeSAnAm % AhvAnam-akarot-tadA // Sku-_23.4 //
   tataḥ sahasraśastatra $ gaṇādhyakṣā mudā yutāḥ &	tatas sahasraSas-tatra $ gaNADyakzAH mudA yutAH &
   samprāptāḥ sarvalokeśās % tacchṛṇuṣva mahāmune // SkP_23.5 //	samprAptAH sarva-loka-ISAH % tat-SRNuzva mahA-mune // Sku-_23.5 //
   tataḥ karāladaśano $ bhṛkuṭībhūṣitānanaḥ &	tatas karAla-daSanaH $ BRkuwI-BUzita-AnanaH &
   śaṅkhahārāmbugauraśca % daṃṣṭrī sragmī trilocanaḥ // SkP_23.6 //	SaFKa-hAra-ambu-gOraH-ca % daMzwrI sragmI trilocanaH // Sku-_23.6 //
   jaṭāsahasrordhvaśirā $ jvālākeśo mahāhanuḥ &	jawA-sahasra-UrDva-SirAH $ jvAlA-keSaH mahA-hanuH &
   agnyaṅgārakanetraśca % bhujagābaddhamekhalaḥ // SkP_23.7 //	agni-aFgAraka-netraH-ca % Bujaga-AbadDa-meKalaH // Sku-_23.7 //
   vidyujjihvo mahākāyas $ tathā caivordhvamehanaḥ &	vidyujjihvaH mahA-kAyaH $ taTA ca-eva-UrDva-mehanaH &
   sarpayajñopavītī ca % paraśvadhadharastathā // SkP_23.8 //	sarpa-yajQa-upavItI ca % paraSvaDa-DaraH-taTA // Sku-_23.8 //
   bhujagābaddhamauñjiśca $ bhujagaireva kaṅkaṇaiḥ &	Bujaga-AbadDa-mOQjiH-ca $ BujagEH-eva kaFkaNEH &
   aṭṭahāsānsṛjānaśca % aśanīpātasaṃnibhān \	awwahAsAn-sRjAnaH-ca % aSanI-pAta-saMniBAn \
   diṇḍirityeva vikhyāto # gaṇapaḥ samadṛśyata // SkP_23.9 //	diNxiH-iti-eva viKyAtaH # gaNapaH samadRSyata // Sku-_23.9 //
   ātmanaḥ sadṛśānāṃ ca $ koṭībhirdaśabhirvṛtaḥ &	AtmanaH sadRSAnAm ca $ kowIBiH-daSaBiH-vRtaH &
   gaṇapānāṃ sureśānāṃ % yogināṃ dīptatejasām // SkP_23.10 //	gaNapAnAm sura-ISAnAm % yoginAm dIpta-tejasAm // Sku-_23.10 //
   tato 'paro mahākeśo $ mahākāyordhvamehanaḥ &	tatas aparaH mahAkeSaH $ mahA-kAya-UrDva-mehanaH &
   tryakṣo 'nalaśataprakhyaḥ % aśanīpātanardanaḥ // SkP_23.11 //	tryakzaH anala-Sata-praKyaH % aSanI-pAtanardanaH // Sku-_23.11 //
   nṛtyangāyaṃśca citrāṇi $ kurvannāṭyānyanekaśaḥ &	nRtyan-gAyan=-ca citrANi $ kurvat-nAwyAni-anekaSas &
   jvaladaṃṣṭro mahāhāso % bṛhatskandhaḥ pinākadhṛk // SkP_23.12 //	jvaladaMzwraH mahA-hAsaH % bRhat-skanDaH pinAkaDRk // Sku-_23.12 //
   koṭībhirdaśabhiḥ sārdhaṃ $ dviguṇābhirmahātmanām &	kowIBiH-daSaBiH sArDam $ dviguNABiH-mahAtmanAm &
   gaṇānāṃ citrarūpāṇāṃ % yugapatsampradṛśyata // SkP_23.13 //	gaNAnAm citra-rUpANAm % yugapad-sampradRSyata // Sku-_23.13 //
   siṃhāsyagajakokāsyair $ dvīpiśārdūlakānanaiḥ &	siMha-Asya-gaja-koka-AsyEH $ dvIpi-SArdUla-kAnanEH &
   so 'ṣāḍhirnāma gaṇapo % vyāsa tatra samāgataḥ // SkP_23.14 //	saH azAXiH-nAma gaNapaH % vyAsa tatra samAgataH // Sku-_23.14 //
   sanatkumāra uvāca	sanatkumAraH uvAca
   athānyo vyāsa samprāpto $ yugāntādityasaprabhaḥ &	aTa-anyaH vyAsa samprAptaH $ yugAnta-Aditya-sapraBaH &
   śatayojanabāhuśca % digvāsāścordhvamehanaḥ // SkP_23.15 //	Sata-yojana-bAhuH-ca % digvAsAH-ca-UrDva-mehanaH // Sku-_23.15 //
   atidīrgho 'timeḍhraśca $ lambabhrūḥ sthūlanāsikaḥ &	ati-dIrGaH ati-meXraH-ca $ lamba-BrUH sTUla-nAsikaH &
   vṛttāsyaśca mahākṣaśca % bhṛkuṭīsaṃhatānanaḥ // SkP_23.16 //	vRtta-AsyaH-ca mahAkzaH-ca % BRkuwI-saMhata-AnanaH // Sku-_23.16 //
   pañcayojanavistīrṇo $ dīrgho vai tāvadeva ca &	paQca-yojana-vistIrNaH $ dIrGaH vE tAvat-eva ca &
   daṃṣṭrāścatasro vaktreṇa % bibhracchaṅkhendupāṇḍarāḥ // SkP_23.17 //	daMzwrAH-catasraH vaktreNa % biBrat-SaFKa-indu-pANxarAH // Sku-_23.17 //
   pañcajihvordhvakarṇaśca $ pāśahasto manojavaḥ &	paQca-jihvA-UrDvakarNaH-ca $ pASa-hastaH manojavaH &
   vṛtaḥ koṭīśatenaiva % sadṛśānāmadṛśyata // SkP_23.18 //	vRtaH kowI-Satena-eva % sadRSAnAm-adRSyata // Sku-_23.18 //
   bhārabhūtīti vikhyāto $ mahāyogabalānvitaḥ &	BAraBUti-iti viKyAtaH $ mahA-yoga-bala-anvitaH &
   gaṇapo devadevasya % samīpaṃ so 'bhyagacchata // SkP_23.19 //	gaNapaH devadevasya % samIpam saH aByagacCata // Sku-_23.19 //
   tataḥ kundenduśaṅkhābhaṃ $ himarāśyambusaṃnibham &	tatas kunda-indu-SaFKa-ABam $ hima-rASi-ambu-saMniBam &
   mṛṇālasphaṭikābhaṃ ca % bhasmakakṣāvalambanam // SkP_23.20 //	mRNAla-sPawika-ABam ca % Basma-kakza-avalambanam // Sku-_23.20 //
   gṛhītvā cāśanīhāsaṃ $ tripādaṃ cīravāsasam &	gRhItvA ca-aSanI-hAsam $ tri-pAdam cIra-vAsasam &
   śatodaraṃ triśirasaṃ % trinetraṃ cordhvamūrdhajam // SkP_23.21 //	Sata-udaram triSirasam % trinetram ca-UrDva-mUrDajam // Sku-_23.21 //
   jvālāmālāgrakeśaṃ ca $ vyāghracarmājināmbaram &	jvAlA-mAlA-agra-keSam ca $ vyAGra-carma-ajina-ambaram &
   vāyuvegaṃ mahāhāsaṃ % bhujagābaddhamekhalam // SkP_23.22 //	vAyu-vegam mahA-hAsam % Bujaga-AbadDa-meKalam // Sku-_23.22 //
   mahoragakṛtāpīḍaṃ $ śaṅkukarṇordhvamehanam &	mahA-uraga-kRta-ApIxam $ SaFku-karNa-UrDva-mehanam &
   bhasmapraharaṇaṃ caiva % mahādaṃṣṭraṃ mahāhanum // SkP_23.23 //	Basma-praharaNam ca-eva % mahA-daMzwram mahA-hanum // Sku-_23.23 //
   mahāgaṇapatiṃ vīraṃ $ jvara ityeva viśrutam &	mahAgaNapatim vIram $ jvaraH iti-eva viSrutam &
   koṭīśatavṛtaṃ taṃ ca % gaṇapaṃ so 'nvapaśyata // SkP_23.24 //	kowI-Sata-vRtam tam ca % gaNapam saH anvapaSyata // Sku-_23.24 //
   tato 'paraḥ saumyarūpo $ bhasmadigdhāṅga eva ca &	tatas aparaH sOmya-rUpaH $ Basma-digDa-aFgaH eva ca &
   triśūlapāṇirdigvāsā % mahāyogabalānvitaḥ // SkP_23.25 //	triSUla-pANiH-digvAsAH % mahA-yoga-bala-anvitaH // Sku-_23.25 //
   bahuveṣadharaścaiva $ dhyānayogaparāyaṇaḥ &	bahu-veza-DaraH-ca-eva $ DyAna-yoga-parAyaNaH &
   somavarṇa iti khyātaḥ % koṭīśatavṛtaḥ prabhuḥ \	soma-varNaH iti KyAtaH % kowI-Sata-vRtaH praBuH \
   tādṛśānāṃ gaṇādhyakṣo # devenāhūta āgataḥ // SkP_23.26 //	tAdRSAnAm gaNADyakzaH # devena-AhUtaH AgataH // Sku-_23.26 //
   athāparo mahākāyaḥ $ śūlapāṇirmahābalaḥ &	aTa-aparaH mahA-kAyaH $ SUlapANiH-mahA-balaH &
   yugāntānalasaṃkāśaḥ % sthiraḥ sthirayaśobalaḥ // SkP_23.27 //	yugAnta-anala-saMkASaH % sTiraH sTira-yaSaH-balaH // Sku-_23.27 //
   candramaulirmahākeśaś $ caturbāhurvilohitaḥ &	candramOliH-mahAkeSaH $ catur-bAhuH-vilohitaH &
   ekapādairmahākāyais % tryakṣaistaiḥ śūlapāṇibhiḥ // SkP_23.28 //	eka-pAdEH-mahA-kAyEH % tryakzEH-tEH SUla-pANiBiH // Sku-_23.28 //
   vṛtaḥ koṭīśatenaiva $ sthāṇustatrābhyavartata &	vRtaH kowI-Satena-eva $ sTANuH-tatra-aByavartata &
   samahāpārṣado rudraḥ % sarvāsuranibarhaṇaḥ // SkP_23.29 //	sa-mahApArza-daH rudraH % sarva-asura-nibarhaNaH // Sku-_23.29 //
   tato 'paraḥ paṭṭisena $ hrasvapādodaraḥ śuciḥ &	tatas aparaH pawwisena $ hrasvapAda-udaraH SuciH &
   sahasrabāhucaraṇaḥ % sahasrākṣaḥ pratāpavān // SkP_23.30 //	sahasra-bAhu-caraNaH % sahasrAkzaH pratApavAn // Sku-_23.30 //
   karāladaśanaścaiva $ kṛṣṇasarpāmbaracchadaḥ &	karAla-daSanaH-ca-eva $ kRzNasarpa-ambara=-CadaH &
   tryakṣaścandrakṛtāpīḍaḥ % kaṇṭhamālāvibhūṣitaḥ // SkP_23.31 //	tryakzaH-candra-kRta-ApIxaH % kaNWa-mAlA-viBUzitaH // Sku-_23.31 //
   ugrasena iti khyātaḥ $ koṭīśatavṛtaḥ sa ca &	ugrasenaH iti KyAtaH $ kowI-Sata-vRtaH sa ca &
   āgātsamīpaṃ devasya % āhūtaḥ svayamīśvaraḥ // SkP_23.32 //	AgAt-samIpam devasya % AhUtaH svayam-ISvaraH // Sku-_23.32 //
   tato 'paraḥ samāpede $ devaṃ candrārdhadhāriṇam &	tatas aparaH samApede $ devam candra-arDa-DAriNam &
   caturvaktro mahātejāś % caturviṃśekṣaṇaḥ prabhuḥ // SkP_23.33 //	caturvaktraH mahA-tejAH % caturviMSa-IkzaNaH praBuH // Sku-_23.33 //
   sahasrabāhurjvālāsyo $ mahānetrordhvamehanaḥ &	sahasrabAhuH-jvAlA-AsyaH $ mahA-netra-UrDva-mehanaH &
   karāladaśanaścaiva % śaṅkukarṇo mahānakhaḥ // SkP_23.34 //	karAla-daSanaH-ca-eva % SaFku-karNaH mahA-naKaH // Sku-_23.34 //
   asipāṇirmahātejāḥ $ śatapādaḥ śatodaraḥ &	asi-pANiH-mahA-tejAH $ SatapAdaH Sata-udaraH &
