   BhG 1.1	Bhu 1.1
   madhusūdanaḥ : evaṃ yogārūḍhasya lakṣaṇaṃ phalaṃ coktvā tasya sāṅgaṃ yogaṃ	maDusUdanaH : evam yoga ArUXasya lakzaNam Palam ca uktvA tasya sAFgam yogam
   vidhatte yogīty ādibhiḥ sa yogī paramo mata ity antais trayoviṃśatyā	viDatte yogI iti AdiBiH sa yogI paramaH mataH iti antEH trayoviMSatyA
   ślokaiḥ | tatraivam uttama phala prāptaye yogīti | yogī yogārūḍha ātmānaṃ	SlokEH | tatra evam uttama  Pala  prAptaye yogI iti | yogI yoga ArUXaH AtmAnam
   cittaṃ satataṃ nirantaraṃ yuñjīta kṣiptam	cittam satatam nirantaram yuQjIta kziptam
   ūḍha vikṣipta bhūmi parityāgenaikāgra nirodha bhūmibhyāṃ samāhitaṃ kuryāt	UXa  vikzipta  BUmi  parityAgena ekAgra  niroDa  BUmiByAm samAhitam kuryAt 
   | rahasi giri guhādau yoga pratibandhaka durjanādi varjite deśe sthita	| rahasi giri guhA AdO yoga  pratibanDaka durjana Adi  varjite deSe sTita
   ekākī tyakta sarva gṛha parijanaḥ saṃnyāsī | cittam antaḥ karaṇam ātmā	ekAkI tyakta  sarva gRha  parijanaH saMnyAsI | cittam antaH karaNam AtmA
   dehaś ca saṃyatau yoga pratibandhaka vyāpāra śūnyau yasya sa yata cittātmā	dehaH ca saMyatO yoga  pratibanDaka vyApAra  SUnyO yasya sa yata citta AtmA
   | yato nirāśīr vairāgya dārḍhyena	| yatas nirASIH vErAgya  dArXyena
   vigata tṛṣṇaḥ | ataeva cāparigrahaḥ śāstrābhyanujñātenāpi	vigata tRzNaH | ataeva ca aparigrahaH SAstra aByanujQAtena api
   yoga pratibandhakena parigraheṇa śūnyaḥ ||10||	yoga  pratibanDakena parigraheNa SUnyaH ||10||
   viśvanāthaḥ : atha sāṅgaṃ yogaṃ vidhatte yogīty ādinā sa yogī paramo mata	viSvanATaH : aTa sAFgam yogam viDatte yogI iti AdinA sa yogI paramaH mata
   ity atas tena | yogī yogārūḍha ātmānaṃ mano yuñjīta samādhi yuktaṃ kuryāt	iti atas tena | yogI yoga ArUXaH AtmAnam manaH yuQjIta samADi  yuktam kuryAt 
   baladevaḥ : atha tasya sāṅgaṃ yogam upadiśati yogīty ādi trayoviṃśatyā |	baladevaH : aTa tasya sAFgam yogam upadiSati yogI iti Adi trayoviMSatyA |
   yogī niṣkāma karmī | ātmānaṃ manaḥ satatam aharahar yuñjīta samādhi yuktaṃ	yogI nizkAma karmI | AtmAnam manaH satatam aharahar yuQjIta samADi  yuktam
   kuryāt | rahasi nirjane niḥśabde deśe sthitaḥ | tatrāpy ekākī	kuryAt | rahasi nirjane niHSabde deSe sTitaH | tatra api ekAkI
   dvitīya śūnyas tatrāpi yata cittātmā yatau yoga pratikūla vyāpāra varjitau	dvitIya  SUnyaH tatra api yata citta AtmA yatO yoga  pratikUla  vyApAra  varjitO
   citta dehau yasya saḥ | yato nirāśīr dṛḍha vairāgyatayetaratra nispṛhaḥ |	citta dehO yasya saH | yatas nirASIH dRXa vErAgyatayA itaratra nispRhaH |
   aparigraho nirāhāraḥ ||10||	aparigrahaH nirAhAraH ||10||
   BhG 6.11 12	Bhu 6.11 12
   śucau deśe pratiṣṭhāpya sthiram āsanam ātmanaḥ |	SucO deSe pratizWApya sTiram Asanam AtmanaH |
   nātyucchritaṃ nātinīcaṃ cailājinakuśottaram ||11||	na ati ucCritam na ati nIcam cEla ajina kuSa uttaram ||11||
   tatraikāgraṃ manaḥ kṛtvā yata cittendriya kriyaḥ |	tatra ekAgram manaH kRtvA yata citta indriya kriyaH |
   upaviśyāsane yuñjyād yogam ātma viśuddhaye ||12||	upaviSya Asane yuQjyAt yogam Atma  viSudDaye ||12||
   śrīdharaḥ : āsana niyamaṃ darśayann āha śucāv iti dvābhyām | śuddhe sthāne	SrIDaraH : Asana niyamam darSayan Aha SucO iti dvAByAm | SudDe sTAne
   ātmanaḥ svasya āsanaṃ sthāpayitvā | kīdṛśam ? sthiram acalam |	AtmanaH svasya Asanam sTApayitvA | kIdRSam ? sTiram acalam |
   nātyucchritaṃ nātīvonnatam | na cātinīcam | celaṃ vastram | ajinaṃ	na ati ucCritam na atIva unnatam | na ca ati nIcam | celam vastram | ajinam
   vyāghrādi carma | celājine kuśebhya uttare yasya | kuśānām upari carma tad	vyAGra Adi  carma | cela ajine kuSeByaH uttare yasya | kuSAnAm upari carma tat 
   upari vastram āstīryetety arthaḥ ||11||	upari vastram AstIryeta iti arTaH ||11||
   tatreti | tatra tasminn āsana upaviśyaikāgraṃ vikṣepa rahitaṃ manaḥ kṛtvā	tatra iti | tatra tasmin AsanaH upaviSya ekAgram vikzepa  rahitam manaH kRtvA
   yogaṃ yuñjyād abhyaset | yatāḥ saṃyatāś cittasyendriyāṇāṃ ca kriyā yasya	yogam yuQjyAt aByaset | yatAH saMyatAH cittasya indriyANAm ca kriyA yasya
   saḥ | ātmano manaso viśuddhaya upaśāntaye ||12||	saH | AtmanaH manasaH viSudDayaH upaSAntaye ||12||
   madhusūdanaḥ : tatrāsana niyamaṃ darśayann āha śucau deśa iti dvābhyām |	maDusUdanaH : tatra Asana  niyamam darSayan Aha SucO deSaH iti dvAByAm |
   śucau svabhāvataḥ saṃskārato vā śuddhe jana samudāya rahite nirbhaye	SucO svaBAvataH saMskArataH vA SudDe jana  samudAya  rahite nirBaye
   gaṅgā taṭa guhādau deśe sthāne pratiṣṭhāpya sthiram niścalam nātyucchritaṃ	gaFgA  tawa  guhA AdO deSe sTAne pratizWApya sTiram niScalam na ati ucCritam
   nātyuccaṃ nāpy atinīcam cailājina kuśottaraṃ cailaṃ mṛdu vastram ajinaṃ	na ati uccam na api ati nIcam ca ela ajina  kuSa uttaram cElam mRdu  vastram ajinam
   mṛdu vyāghrādi carma te kuśebhya uttare uparitane yasmiṃs tat | āsyate	mRdu  vyAGra Adi  carma te kuSeByaH uttare uparitane yasmin tat | Asyate
   'sminn ity āsanaṃ kuśamaya vṛṣy upari mṛdu carma tad upari	asmin iti Asanam kuSa maya  vRzy upari mRdu carma tad  upari
   mṛdu vastra rūpam ity arthaḥ | tathā cāha bhagavān patañjaliḥ	mRdu  vastra rUpam iti arTaH | taTA ca Aha BagavAn pataQjaliH
   sthira sukham āsanam iti | ātmana iti parāsana vyāvṛtty arthaṃ tasyāpi	sTira  suKam Asanam iti | AtmanaH iti parAsana  vyAvRtti  arTam tasya api
   parecchā niyamābhāvena yoga vikṣepa paratvāt ||11||	para icCA  niyama aBAvena yoga  vikzepa  paratvAt ||11||
   evam āsanaṃ pratiṣṭhāpya kim kuryād iti tatrāha tatraikāgram iti | tatra	evam Asanam pratizWApya kim kuryAt iti tatra Aha tatra ekAgram iti | tatra
   tasminn āsana upaviśyaiva na tu śayānas tiṣṭhan vā | āsīnaḥ sambhavāt iti	tasmin AsanaH upaviSya eva na tu SayAnaH tizWan vA | AsInaH samBavAt iti
   nyāyena | yatāḥ saṃyatā uparatāś cittasyendriyāṇāṃ ca kriyā vṛttayo yena	nyAyena | yatAH saMyatAH uparatAH cittasya indriyANAm ca kriyA vRttayaH yena
   sa yata cittendriya kriyaḥ san yogaṃ samādhiṃ yuñjītābhyaset | kim artham	sa yata citta indriya kriyaH san yogam samADim yuQjIta aByaset | kim arTam
   ? ātma viśuddhaya ātmano 'ntaḥ karaṇasya	? Atma  viSudDayaH AtmanaH antaH karaNasya
   sarva vikṣepa śūnyatvenātisūkṣmatayā brahma sākṣātkāra yogyatāyai |	sarva  vikzepa  SUnya tvena ati sUkzma tayA brahma sAkzAtkAra yogya tAyE |
   dṛśyate tv agryayā buddhyā sūkṣmayā sūkṣma darśibhiḥ [KaṭhU 1.3.12] iti	dRSyate tu agryayA budDyA sUkzmayA sUkzma darSiBiH [KaWU 1.3.12] iti
   śruteḥ |	SruteH |
   kiṃ kṛtvā yogam abhyased iti tatrāha ekāgraṃ	kim kRtvA yogam aByaset iti tatra Aha ekAgram
   rājasatāmasa vyutthānākhya prāg ukta bhūmi traya parityāgenaika viṣayaka dhārāvāhikāneka vṛtti yuktam	rAjasa tAmasa  vyutTAna AKya  prAk  ukta BUmi  traya  parityAgena eka vizaya ka DArA vAhika aneka vRtti yuktam
   udrikta sattvaṃ manaḥ kṛtvā dṛḍha bhūmikena prayatnena	udrikta  sattvam manaH kRtvA dRXa  BUmikena prayatnena
   sampādyaikāgratā vivṛddhy arthaṃ yogaṃ samprajñāta samādhim abhyaset | sa	sampAdya ekAgra tA  vivRdDi  arTam yogam samprajQAta  samADim aByaset | sa
   ca brahmākāra mano vṛtti pravāha eva nididhyāsanākhyaḥ | tad uktam  	ca brahma AkAra mano vRtti pravAhaH eva nidiDi Asana AKyaH | tat uktam  
   brahmākāra mano vṛtti pravāho 'haṅkṛtiṃ vinā |	brahma AkAra mano vRtti pravAhaH ahaFkRtim vinA |
   saṃprajñāta samādhiḥ syād dhyānābhyāsa prakarṣataḥ || iti |	saMprajQAta  samADiH syAt DyAna aByAsa  prakarzataH || iti |
   etad evābhipretya dhyānābhyāsa prakarṣaṃ vidadhe bhagavān   yogī yuñjīta	etat eva aBipretya DyAna aByAsa  prakarzam vidaDe BagavAn  yogI yuQjIta
   satataṃ [Gītā 6.10] yuñjyād yogam ātma viśuddhaye [Gītā 6.12] | yukta	satatam [GItAH 6.10] yuQjyAt yogam Atma  viSudDaye [GItA 6.12] | yukta
   āsīta mat para [Gītā 6.14]ity ādi bahu kṛtvaḥ ||12||	AsIta mat  para [GItAH 6.14]iti Adi bahu kRtvas ||12||
   viśvanāthaḥ : pratiṣṭhāpya stthāpayitvā | celājina kuśottaram iti	viSvanATaH : pratizWApya stTApayitvA | cela ajina kuSa uttaram iti
   kuśāsanopari mṛga carmāsanam | tad upari vastrāsanaṃ nidhāyety arthaḥ |	kuSa Asana upari mRga  carma Asanam | tat upari vastra Asanam niDAya iti arTaH |
   ātmano 'ntaḥ karaṇasya viśuddhatve vikṣepa śūnyatvenātisūkṣmatayā	AtmanaH antaH karaNasya viSudDa tve vikzepa  SUnya tvena ati sUkzma tayA
   brahma sākṣātkāra yogyatāyai dṛśyate tv agryayā buddhyā [KaṭhU 1.3.12] iti	brahma sAkzAtkAra yogya tAyE dRSyate tu agryayA budDyA [KaWU 1.3.12] iti
   śruteḥ ||11 12||	SruteH ||11 12||
   baladevaḥ : āsanam āha śucāv iti dvābhyām | śucau svataḥ saṃskārataś ca	baladevaH : Asanam Aha SucO iti dvAByAm | SucO svatas saMskArataH ca
   śuddhe gaṅgā taṭa giri guhādau deśe sthiraṃ niścalam | nātyucchritaṃ	SudDe gaFgA  tawa giri  guhA AdO deSe sTiram niScalam | na ati ucCritam
   nātyuccam | nātinīcam dārvādi nirmitam āsanaṃ pratiṣṭhāpya saṃsthāpya |	na ati uccam | na ati nIcam dArvAdi nirmitam Asanam pratizWApya saMsTApya |
   cailājine kuśebhya uttare yatra tat | cailaṃ mṛdu vastram | ajinaṃ	cEla ajine kuSeByaH uttare yatra tat | cElam mRdu  vastram | ajinam
   mṛdu mṛgādi carma | kuśopari vastram āstīryetety arthaḥ | ātmana iti	mRdu mRga Adi  carma | kuSa upari vastram AstIryeta iti arTaH | AtmanaH iti
   parāsanasya vyāvṛttaye parecchāyau aniyatatvena tasya yoga pratikūlatvāt |	parAsanasya vyAvRttaye parecCAyO aniyata tvena tasya yoga  pratikUla tvAt |
   tatreti tasmin pratiṣṭhāpite āsane upaviśya, na tu tiṣṭhan śayāno vety	tatra iti tasmin pratizWApite Asane upaviSya, na tu tizWan SayAnaH vA iti 
   arthaḥ | evam āha sūtrakāraḥ    āsīnaḥ sambhavāt [Vs 4.1.7] iti | yatā	arTaH | evam Aha sUtrakAraH   AsInaH samBavAt [VH 4.1.7] iti | yatA
   niruddhāś cittādi kriyā yasya saḥ mana ekāgram avyākulaṃ kṛtvā yogaṃ	nirudDAH citta Adi kriyA yasya saH manaH ekAgram avyAkulam kRtvA yogam
   yuñjīta	yuQjIta
   samādhim abhyaset | ātmano 'ntaḥkaraṇasya viśuddhaye atinairmalyena	samADim aByaset | AtmanaH antaHkaraNasya viSudDaye atinErmalyena
   saukṣmyeṇātma darśana yogyatāyai dṛśyate tv agryayā buddhyā sūkṣmayā	sOkzmyeNa Atma darSana yogyatAyE dRSyate tu agryayA budDyA sUkzmayA
   sūkṣma darśibhiḥ [KaṭhU 1.3.12] iti śravaṇāt ||11 12||	sUkzma darSiBiH [KaWU 1.3.12] iti SravaNAt ||11 12||
   BhG 6.13 14	Bhu 6.13 14
   samaṃ kāya śiro grīvaṃ dhārayann acalaṃ sthiraḥ |	samam kAya  SiraH  grIvam DArayan acalam sTiraH |
   saṃprekṣya nāsikāgraṃ svaṃ diśaś cānavalokayan ||13||	saMprekzya nAsikA agram svam diSaH ca anavalokayan ||13||
   praśāntātmā vigata bhīr brahmacāri vrate sthitaḥ |	praSAnta AtmA vigata  BIH brahmacAri vrate sTitaH |
   manaḥ saṃyamya mac citto yukta āsīta mat paraḥ ||14||	manaH saMyamya mac  cittaH yuktaH AsIta mat  paraH ||14||
   śrīdharaḥ : cittaikāgryāpayoginīṃ dehādhikāriṇāṃ darśayann āha samam iti	SrIDaraH : citta ekAgrya apayoginIm deha aDikAriNAm darSayan Aha samam iti
   dvābhyām | kāya iti dehasya madhya bhāgo vivakṣitaḥ | kāyaś ca śiraś ca	dvAByAm | kAyaH iti dehasya maDya BAgaH vivakzitaH | kAyaH ca SiraH ca
   grīvā ca kāya śiro grīvam | mūlādhārād ārabhya mūrdhāgra paryantaṃ samam	grIvA ca kAya SiraH   grIvam | mUlADArAt AraBya mUrDa agra  paryantam samam
   avakram | acalaṃ niścalam | dhārayan | sthiro dṛḍha prayatno bhūtvety	avakram | acalam niScalam | DArayan | sTiraH dRXa  prayatnaH BUtvA iti 
   arthaḥ | svīyaṃ nāsikāgraṃ samprekṣya ity ardha nimīlita netra ity arthaḥ	arTaH | svIyam nAsikA agram samprekzya iti arDa  nimIlita netraH iti arTaH
   | itas tato diśaś cānavalokayan āsīta ity uttareṇānvayaḥ ||13||	| itas tatas diSaH ca anavalokayan AsIta iti uttareNa anvayaH ||13||
   praśānteti | praśānta ātmā cittaṃ yasya | vigatā bhīr bhayaṃ yasya |	praSAntA iti | praSAntaH AtmA cittam yasya | vigatAH BIH Bayam yasya |
   brahmacāri vrate brahmacarye sthitaḥ san | manaḥ saṃyamya pratyāhṛtya |	brahmacAri vrate brahmacarye sTitaH san | manaH saMyamya pratyAhRtya |
   mayy eva cittaṃ yasya | aham eva paraṃ puruṣārtho yasya sa mat paraḥ |	mayi eva cittam yasya | aham eva param puruza arTaH yasya sa mat  paraH |
   evaṃ yukto bhūtvāsīta tiṣṭhet ||14||	evam yuktaH BUtvA AsIta tizWet ||14||
   madhusūdanaḥ : tad arthaṃ bāhyam āsanam uktvādhunā tatra kathaṃ	maDusUdanaH : tad  arTam bAhyam Asanam uktvA aDunA tatra kaTam
   śarīra dhāraṇam ity ucyate samam iti | kāyaḥ śarīra madhyaṃ sa ca śiraś ca	SarIra  DAraNam iti ucyate samam iti | kAyaH SarIra  maDyam sa ca SiraH ca
   grīvā ca kāya śiro grīvaṃ mūlādhārād ārabhya mūrdhānta paryantaṃ samam	grIvA ca kAya SiraH  grIvam mUlADArAt AraBya mUrDa anta  paryantam samam
   avakram acalam akampaṃ dhārayann eka tattvābhyāsena	avakram acalam akampam DArayan eka  tattva aByAsena
   vikṣepa saha bhāvya aṅgam ekayattvābhāvaṃ sampādayan sthiro dṛḍha prayatno	vikzepa  saha  BAvya aFgam ekayat tva aBAvam sampAdayan sTiraH dRXa  prayatnaH 
   bhūtvā | kiṃ ca svaṃ svīyaṃ nāsikāgraṃ saṃprekṣyaiva	BUtvA | kim ca svam svIyam nAsikA agram saMprekzya eva
   laya vikṣepa rāhityāya viṣaya pravṛtti rahito 'nimīlita netra ity arthaḥ |	laya  vikzepa rAhityAya vizaya  pravRtti  rahitaH animIlita netraH iti arTaH |
   diśaś cānavalokayann antarāntarā diśāṃ cāvalokanam akurvan	diSaH ca anavalokayan antarA antarAH diSAm ca avalokanam akurvan
   yoga pratibandhakatvāt tasya | evambhūtaḥ sann āsīnety uttareṇa	yoga  pratibanDaka tvAt tasya | evamBUtaH san AsInA iti uttareNa
   sambandhaḥ ||13||	sambanDaH ||13||
   kiṃ ca praśāntātmeti | nidāna nivṛtti rūpeṇa prakarṣeṇa śānto	kim ca praSAnta AtmA iti | nidAna  nivRtti  rUpeNa prakarzeNa SAntaH 
   rāgādi doṣa rahita ātmāntaḥkaraṇaṃ yasya sa praśāntātmā	rAga Adi doza  rahitaH Atma antaHkaraNam yasya sa praSAnta AtmA
   śāstrīya niścaya dārḍhyād vigatā bhīḥ | sarva karma parityāgena	SAstrIya  niScaya  dArXyAt vigatAH BIH | sarva karma  parityAgena
   yuktavāyuktatva śaṅkā yasya sa vigata bhīḥ | brahmacāri vrate	yukta vAyukta tva  SaFkA yasya sa vigata BIH | brahmacAri vrate
   brahmacarya guru śuśrūṣā bhikṣānna bhojanādau sthitaḥ san | manaḥ saṃyamya	brahmacarya  guru  SuSrUzA  BikzAt na Bojana AdO sTitaH san | manaH saMyamya
   viṣayākāra vṛtti śūnyaṃ kṛtvā | mayi parameśvare pratyak citi sa guṇe	vizaya AkAra vRtti  SUnyam kRtvA | mayi parameSvare pratyak citi sa guNe
   nirguṇe vā cittaṃ yasya sa mac citto	nirguNe vA cittam yasya sa mac  cittaH 
   mad viṣayaka dhārāvāhika citta vṛttimān | putrādau priye cintanīye sati	mad  vizaya ka DArA vAhika citta  vRttimAn | putra AdO priye cintanIye sati
   katham evaṃ syād ata āha mat paraḥ | aham eva paramānanda rūpatvāt paraḥ	kaTam evam syAt atas Aha mat  paraH | aham eva parama Ananda  rUpa tvAt paraH
   puruṣārthaḥ priyo yasya sa	puruza arTaH priyaH yasya sa
   tathā | tad etat preyaḥ putrāt preyo vittāt preyo 'nyasmāt sarvasmād	taTA | tat etat preyaH putrAt preyaH vittAt preyaH anyasmAt sarvasmAt 
   antarataraṃ yad ayam ātmā [BAU 1.4.8] iti śruteḥ | evaṃ	antarataram yat ayam AtmA [BAU 1.4.8] iti SruteH | evam
   viṣayākāra sarva vṛtti nirodhena bhagavad ekākāra citta vṛtti yuktaḥ	vizaya AkAra  sarva  vRtti  niroDena Bagavat  eka AkAra citta vRtti yuktaH
   samprajñāta samādhimān āsītopaviśed yathā śakti, na tu svecchayā	samprajQAta  samADimAn AsIta upaviSet yaTA Sakti, na tu sva icCayA
   vyuttiṣṭhed ity arthaḥ |	vyuttizWet iti arTaH |
   bhavati kaścid rāgī strī citto na tu striyam eva paratvenārādhyatvena	Bavati kaScid rAgI strI  cittaH na tu striyam eva paratvena ArADya tvena
   gṛhṇāti | kiṃ tarhi ? rājānaṃ vā devaṃ vā | ayaṃ tu mac citto mat paraś ca	gRhNAti | kim tarhi ? rAjAnam vA devam vA | ayam tu mac  cittaH mat paraH ca
   sarvārādhyatvena mām eva manyata iti bhāṣya kṛtāṃ vyākhyā |	sarva ArADya tvena mAm eva manyate iti BAzya kRtAm vyAKyA |
   vyākhyātṛtve 'pi me nātra bhāṣya kāreṇa tulyatā |	vyAKyAtR tve api me na atra BAzya kAreNa tulya tA |
   guñjāyāḥ kiṃ nu hemnaika tulārohe 'pi tulyatā ||14||	guQjAyAH kim nu hemnA eka tulA Arohe api tulya tA ||14||
   viśvanāthaḥ : kāyo deha madhya bhāgaḥ samam avakram acalaṃ niścalaṃ	viSvanATaH : kAyaH deha  maDya BAgaH samam avakram acalam niScalam
   dhārayan kurvan manaḥ saṃyamya pratyāhṛtya mac citto māṃ caturbhujaṃ	DArayan kurvan manaH saMyamya pratyAhRtya mac  cittaH mAm catur Bujam
   sundarākāraṃ cintayan | mat paro mad bhakti parāyaṇaḥ ||13 14||	sundara AkAram cintayan | mat  paraH mad  Bakti parAyaNaH ||13 14||
   baladevaḥ : āsane tasminn upaviṣṭasya śarīra dhāraṇa vidhim āha samam iti	baladevaH : Asane tasmin upavizwasya SarIra  DAraNa  viDim Aha samam iti
   | kāyo deha madhya bhāgaḥ | kāyaś ca śiraś ca grīvā ca teṣāṃ samāhāraḥ	| kAyaH deha  maDya BAgaH | kAyaH ca SiraH ca grIvA ca tezAm samAhAraH
   prāṇy aṅgatvāt | samam avakram | acalam akampam dhārayan kurvan | sthiro	prANi  aFga tvAt | samam avakram | acalam akampam DArayan kurvan | sTiraH 
   dṛḍha prayatno bhūtvā sva nāsikāgraṃ samprekṣya sampaśyan	dRXa  prayatnaH BUtvA sva nAsikA agram samprekzya sampaSyan
   mano laya vikṣepa nivṛttaye bhrū madhya dṛṣṭiḥ sann ity arthaḥ |	mano laya  vikzepa  nivRttaye BrU  maDya dRzwiH san iti arTaH |
   antarāntarā diśaś cānavalokayan | evambhūtaḥ sann āsītety uttareṇa	antarA antarAH diSaH ca anavalokayan | evamBUtaH san AsIta iti uttareNa
   sambandhaḥ | praśāntātmā akṣubdha manāḥ | vigatā bhīr nirbhayaḥ |	sambanDaH | praSAnta AtmA akzubDa manAH | vigatAH BIH nirBayaH |
   brahmacāri vrate brahmacarye sthitaḥ | manaḥ saṃyamya viṣayebhyaḥ	brahmacAri vrate brahmacarye sTitaH | manaH saMyamya vizayeByaH
   pratyāhṛtya | mac cittaś caturbhujaṃ	pratyAhRtya | mac cittaH catur Bujam
   sundarāṅgaṃ māṃ cintayan | mat paro mad eka puruṣārthaḥ | yukto yogī	sundara aFgam mAm cintayan | mat  paraH mad  eka  puruza arTaH | yuktaH yogI
   BhG 6.15	Bhu 6.15
   yuñjann evaṃ sadātmānaṃ yogī niyata mānasaḥ |	yuQjan evam sadA AtmAnam yogI niyata mAnasaH |
   śāntiṃ nirvāṇa paramāṃ mat saṃsthām adhigacchati ||15||	SAntim nirvANa  paramAm mat  saMsTAm aDigacCati ||15||
   śrīdharaḥ : yogābhyāsa phalam āha yuñjann evam iti | evam ukta prakāreṇa	SrIDaraH : yoga aByAsa Palam Aha yuQjan evam iti | evam ukta  prakAreNa
   sadātmānaṃ mano yuñjan samāhitaṃ kurvan | niyataṃ niruddhaṃ mānasaṃ cittaṃ	sadA AtmAnam manaH yuQjan samAhitam kurvan | niyatam nirudDam mAnasam cittam
   yasya saḥ | śāntiṃ saṃsāroparamaṃ prāpnoti | kathambhūtam ? nirvāṇaṃ	yasya saH | SAntim saMsAra uparamam prApnoti | kaTamBUtam ? nirvANam
   paramaṃ prāpyaṃ yasyāṃ tām | mat saṃsthāṃ mad rūpeṇāvasthitām ||15||	paramam prApyam yasyAm tAm | mat  saMsTAm mad   rUpeNa avasTitAm ||15||
   madhusūdanaḥ : evaṃ saṃprajñāta samādhināsīnasya kiṃ syād ity ucyate	maDusUdanaH : evam saMprajQAta  samADinA AsInasya kim syAt iti ucyate
   yuñjann iti | evaṃ raho 'vasthānādi pūrvokta niyamenātmānaṃ mano yuñjann	yuQjan iti | evam rahaH avasTAna Adi pUrva ukta  niyamena AtmAnam manaH yuQjan= 
   abhyāsa vairāgyābhyāṃ samāhitaṃ kurvan yogī sadā yogābhyāsa paro	aByAsa  vErAgyAByAm samAhitam kurvan yogI sadA yoga aByAsa  paraH 
   'bhāysātiśayena niyataṃ niruddhaṃ mānasaṃ mano yena niyatā niruddhā mānasā	aBAysA atiSayena niyatam nirudDam mAnasam manaH yena niyatA nirudDA mAnasA
   mano vṛtti rūpā vikārā yeneti vā niyata mānasaḥ san, śāntiṃ	mano vRtti  rUpA vikArAH yena iti vA niyata mAnasaH san, SAntim
   sarva vṛtty uparati rūpāṃ praśāntavāhitāṃ nirvāṇa paramāṃ	sarva vRtti  uparati  rUpAm praSAnta vAhi tAm nirvANa  paramAm
   tattva sākṣātkārotpatti dvāreṇa	tattva sAkzAtkAra utpatti dvAreNa
   sakāryāvidyān nivṛtti rūpa mukti paryavasāyinīṃ mat saṃsthāṃ	sa kArya avidyAn nivRtti  rUpa mukti paryavasAyinIm mat  saMsTAm
   mat svarūpa paramānanda rūpāṃ niṣṭhām adhigacchati, na tu sāṃsārikāṇy	mat  svarUpa parama Ananda  rUpAm nizWAm aDigacCati, na tu sAMsArikANi 
   aiśvaryāṇi anātma viṣaya samādhi phalāny adhigacchati, teṣām	ESvaryANi anAtma  vizaya  samADi  PalAni aDigacCati, tezAm
   apavargopayogi samādhy upasargatvāt |	apavarga upayogi  samADi  upasarga tvAt |
   tathā ca tat tat samādhi phalāny uktvāha bhagavān patañjaliḥ    te	taTA ca tat tat  samADi  PalAni uktvA Aha BagavAn pataQjaliH   te
   samādhāv upasargā vyutthāne siddhayaḥ [YogaS 3.37] iti,	samADO upasargAH vyutTAne sidDayaH [YogaH 3.37] iti,
   sthāny upanimantraṇe saṅga smayākaraṇaṃ punaḥ aniṣṭa prasaṅgāt [YogaS	sTAnI  upanimantraNe saFga  smayA karaNam punar anizwa  prasaFgAt [YogaH 
   3.51] iti ca | sthānino devāḥ | tathā coddālako devair āmantrito 'pi tatra	3.51] iti ca | sTAninaH devAH | taTA ca uddAlakaH devEH AmantritaH api tatra
   saṅgam ādaraṃ smayaṃ garvaṃ cākṛtvā devān avajñāya punar	saFgam Adaram smayam garvam ca akRtvA devAn avajQAya punar 
   aniṣṭa prasaṅga nivāraṇāya nirvikalpakam eva samādhim akarod iti	anizwa  prasaFga  nivAraNAya nirvikalpakam eva samADim akarot iti
   vasiṣṭhenopākhyāyate |	vasizWena upAKyAyate |
   mumukṣubhir heyaś ca samādhiḥ sūtritaḥ patañjalinā   	mumukzuBiH heyaH ca samADiH sUtritaH pataQjalinA   
   vitarka vicārānandāsmitā rūpānugamāt saṃprajñātaḥ [YogaS 1.17] | samyak	vitarka  vicAra Ananda asmitA  rUpa anugamAt saMprajQAtaH [YogaH 1.17] | samyak 
   saṃśaya viparyayānadhyavasāya rahitatvena prajñāyate prakarṣeṇa	saMSaya  viparyaya anaDyavasAya  rahita tvena prajQAyate prakarzeNa
   viśeṣa rūpeṇa jñāyate bhāvyasya rūpaṃ yena sa samprajñātaḥ samādhir	viSeza  rUpeNa jQAyate BAvyasya rUpam yena sa samprajQAtaH samADiH 
   bhāvanā viśeṣaḥ | bhāvanā hi bhāvyasya viṣayāntara parihāreṇa cetasi punaḥ	BAvanA  viSezaH | BAvanA hi BAvyasya vizaya antara  parihAreNa cetasi punar 
   punar niveśanam | bhāvyaṃ ca trividhaṃ grāhya grahaṇa grahītṛ bhedāt |	punar niveSanam | BAvyam ca triviDam grAhya  grahaNa  grahItR BedAt |
   grāhyam api dvividhaṃ sthūla sūkṣma bhedāt | tad uktaṃ    kṣīṇa vṛtter	grAhyam api dviviDam sTUla  sUkzma  BedAt | tat uktam   kzINa vRtteH 
   abhijātasyeva maṇer grahītṛ grahaṇa grāhyeṣu	aBijAtasya iva maNeH grahItR grahaNa  grAhyezu
   tat stha tad añjanatā samāpattiḥ [YogaS 1.41] | kṣīṇā	tat sTa  tad  aQjana tA  samApattiH [YogaH 1.41] | kzINA
   rājasa tāmasa vṛttayo yasya tasya cittasya grahītṛ grahaṇa grāhyeṣv	rAjasa tAm asa  vRttayaH yasya tasya cittasya grahItR grahaNa  grAhyezu 
   ātmendriya viṣayeṣu tat sthatā tatraivaikāgratā | tad añjanatā tan mayatā	Atma indriya vizayezu tat sTa tA tatra eva ekAgra tA | tad  aQjana tA tan maya tA
   nyag bhūte citte bhāvyamānasya evotkarṣaṃ iti yāvat |	nyag BUte citte BAvyamAnasya eva utkarzam iti yAvat |
   tathā vidhā samāpattis tad rūpaḥ pariṇāmo bhavati | yathābhijātasya	taTA a viDA  samApattiH tad  rUpaH pariNAmaH Bavati | yaTA aBijAtasya
