   PADA MARKERS	PADAH MARKERS
   bodhisattvaṃ praśaśaṃsa |	boDisattvam praSaSaMsa |
   utpāde sati loka eṣa maraṇavyādhiśramair bādhyate $	utpAde sati lokaH eza maraNa vyADi SramEH bADyate $
   tṛṣṇātantunibandhanasya jagato bhūyas ta evādhayaḥ &	tRzNA tantu nibanDanasya jagataH BUyas te eva ADayaH &
   ity acchinnapunarbhavapratibhayaḥ saṃsāra ā nirvṛter % yuṣmatsaṃgamahetur	iti acCinna punarBava pratiBayaH saMsAraH A nirvRteH % yuzmad saMgama hetuH 
   ity avamato nāyaṃ sadoṣo 'pi naḥ // HJm_11.45 //	iti avamataH na ayam sa dozaH api naH // HJm_11.45 //
   atha bodhisattvaḥ siṃhāsanād avatīrya rājānam āpapracche |	aTa boDisattvaH siMhAsanAt avatIrya rAjAnam ApapracCe |
   mayā vinā nṛvara viṣaṇṇamānasaṃ $ samākulaṃ hariṇakulaṃ bhaviṣyati &	mayA vinA nRvara vizaNNa mAnasam $ samAkulam hariNa kulam Bavizyati &
   akaṇṭakāṃ ciram anuśādhi medinīṃ % vrajāmy ahaṃ tvaritapadaṃ tadantikam //	akaNwakAm ciram anuSADi medinIm % vrajAmi aham tvarita padam tad antikam //
   HJm_11.46 //	HJm_11.46 //
   tataḥ sa yūthapatiḥ kṣitipālānumatas tad eva vanam ājagāma |	tatas sa yUTa patiH kzitipAla anumataH tat eva vanam AjagAma |
   atha yūthapatiṃ vilokya dūrān $ muditaṃ tan mṛgayūtham utsukākṣam &	aTa yUTa patim vilokya dUrAn $ muditam tat mRga yUTam utsuka akzam &
   daśanāgragṛhītaśaṣpadarbhaṃ % tvaritaṃ pratyudiyāya baddhapaṅkti //	daSana agra gRhIta Sazpa darBam % tvaritam pratyudiyAya badDa paFkti //
   HJm_11.47 //	HJm_11.47 //
   vinimīlitalocaneva yāsīd $ dhariṇī yūthapatau gate vanāntāt &	vinimIlita locanA iva yA AsIt $ DariNI yUTa patO gate vanAntAt &
   samupeyuṣi saiva tatra dhīre % punar unmīlitalocaneva jātā // HJm_11.48 //	samupeyuzi sA eva tatra DIre % punar unmIlita locanA iva jAtAH // HJm_11.48 //
   āgamya sātha hariṇī hariṇapradhānam $ itthaṃ jagāda muditā calitāyatākṣī &	Agamya sA aTa hariNI hariNa praDAnam $ itTam jagAda muditA calita Ayata akzI &
   prahlādayan mama manaḥ śiśur eṣa dāve % saṃkrīḍate hariṇanātha tava	prahlAdayan mama manaH SiSuH eza dAve % saMkrIxate hariNa nATa tava
   prasādāt // HJm_11.49 //	prasAdAt // HJm_11.49 //
   bodhisattvo 'pi ca tan mṛgayūthadvayam āśvāsya parāṃ prītim upajagāma |	boDisattvaH api ca tat mRga yUTa dvayam ASvAsya parAm prItim upajagAma |
   tad evaṃ parahitaparāyaṇaḥ sa bhagavāṃs tiryagbhūto 'py āsīd iti vincintya	tat evam para hita parAyaNaH sa BagavAn tiryak BUtaH api AsIt iti vincintya
   tadupāropitaprasādā bhavata yūyam iti ||	tad upAropita prasAdAH Bavata yUyam iti ||
   || mṛgajātakaṃ prathamam ||	|| mRga jAtakam praTamam ||
   12. Mayūra	12. MayUra
   śīlaṃ paripālayatā trātāḥ sattvā mayūrabhūtena /*	SIlam paripAlayatA trAtAH sattvAH mayUra BUtena /*
   prāṇabhayād yena purā kas tatra na ropayed bhaktim // HJm_12.1 //*	prANa BayAt yena purA kaH tatra na ropayet Baktim // HJm_12.1 //*
   tadyathānuśrūyate	tat yaTA anuSrUyate
   surabhikamalavanacchannamahāvimalasalilena prahlāditasiddhajanamānasena	suraBi kamala vana= Canna mahA vimala salilena prahlAdita sidDa jana mAnasena
   mānasena mahāsarasā sakalaśaśimaṇḍalabimbenevālaṃkṛtaikadeśe	mAnasena mahA sarasA sakala SaSi maNxala bimbena iva alaMkRta eka deSe
   tripathagāsalilanipātakṣobhitabhūrjadevadārunameruvane	tripaTagA salila nipAta kzoBita BUrja devadAru nameruvane
   prasrutānekaprasravaṇe tuhinopacayasthūlataraśikharasahasratayā	prasruta aneka prasravaNe tuhinA upacaya sTUlatara SiKara sahasra tayA
   rajatastambhair ivoparisamākīrṇe	rajata stamBEH iva upari samAkIrNe
   kesarisaṃtrāsaprasthitacamarayūthasphuritavālasaṃghātopavījyamānanikuñje	kesari saMtrAsa prasTita camara yUTa sPurita vAla saMGAta upavIjyamAna nikuQje
   nirjharasalilaprakṣālyamānaśilātale	nirJara salila prakzAlyamAna SilA tale
   kusumitalatāprāntabhrāntamukharamadhukaragaṇasaṃgīte sābhiṣeka iva	kusumita latA prAnta BrAnta muKara maDukara gaNa saMgIte sa aBizekaH iva
   rājamāne bhūdharavare himavati dhautendranīlavimaladaṇḍākṛtiśirodharaḥ	rAjamAne BUDara vare himavati DOta indranIla vimala daNxa AkRti SiroDaraH
   śaṅkhacchedāvadātāpāṅgadeśaḥ sphuṭitapāribhadrakakusumābhiraktatuṇḍo	SaFKa= Ceda avadAtApAFga deSaH sPuwita pAriBadraka kusuma aBirakta tuNxaH 
   vipulavicitrapakṣatir	vipula vicitra pakzatiH 
   indīvarapalāśākīrṇataruṇaśirīṣakusumasaṃghātānurūpabṛhatkalāpaḥ	indIvara palASa AkIrNa taruNa SirIza kusuma saMGAta anurUpa bRhat kalApaH
   suvarṇāvabhāso nāma bodhisattvo mayūrādhipatir babhūva |	suvarNa avaBAsaH nAma boDisattvaH mayUra aDipatiH baBUva |
   mayūravaram utpādya $ taṃ vicitratanūruham &	mayUra varam utpAdya $ tam vicitra tanUruham &
   vismitā iva paśyanto % babhūvuḥ karmaśilpinaḥ // HJm_12.2 //	vismitAH iva paSyantaH % baBUvuH karma SilpinaH // HJm_12.2 //
   meghārambhe jātanṛtyānurāgaṃ $ paśyantīnāṃ taṃ mayūrādhirājam &	meGa AramBe jAta nRtya anurAgam $ paSyantInAm tam mayUra aDirAjam &
   stokoddyotā hrīmatīnām ivāsan % mandā vidyullāsikānāṃ vilāsāḥ // HJm_12.3	stoka uddyotAH hrImatInAm iva Asan % mandAH vidyut lAsikAnAm vilAsAH // HJm_12.3
   mṛdaṅgavad dhvānini vārinirjhare $ dvirephavīṇāsu kalasvanāsu ca &	mRdaFga vat DvAnini vAri nirJare $ dvirePa vINAsu kala svanAsu ca &
   latāvanāntargṛhake manohare % nanarta citraṃ sa mayūralāsakaḥ // HJm_12.4	latA vana antar gRhake manohare % nanarta citram sa mayUralAsakaH // HJm_12.4
   parisphuraccandrakaratnamaṇḍalas $ taṭāntam āruhya yadā nanarta saḥ &	parisPurat candraka ratna maNxalaH $ tawa antam Aruhya yadA nanarta saH &
   samīraṇādhūtavano himācalas % tadā vibhāti sma kirīṭavān iva // HJm_12.5	samIraNa ADUtavanaH himAcalaH % tadA viBAti sma kirIwavAn iva // HJm_12.5
   kāntaṃ vitanvati kalāpam anaṅgavadhvā $ citre viśeṣaka ivālikhite	kAntam vitanvati kalApam anaFga vaDvA $ citre viSezakaH iva AliKite
   dharitryām &	DaritryAm &
   tatra sthitā śikhini siddhavilāsinīnāṃ % gāḍhaṃ kutūhalavaśān na tatarpa	tatra sTitA SiKini sidDa vilAsinInAm % gAXam kutUhala vaSAt na tatarpa
   dṛṣṭiḥ // HJm_12.6 //	dRzwiH // HJm_12.6 //
   āpāṇḍumeghapaṭalāvṛtadiṅmukhānte $ muktāmalāmbhasi śaratsamaye 'bhyupete &	ApANxu meGa pawala AvRta diFmuKa ante $ mukta amala amBasi Sarad samaye aByupete &
   yasyāṃ sa candrakamaṇīn asṛjat kalāpī % bhūr indranīlaśakalair iva sā	yasyAm sa candraka maNIn asRjat kalApI % BUH indranIla SakalEH iva sA
   babhāse // HJm_12.7 //	baBAse // HJm_12.7 //
   kānte viceruṣi śanair apulākapakṣe $ yūthānuyātagamane kuśalaikapakṣe &	kAnte viceruzi SanEs apulAka pakze $ yUTa anuyAta gamane kuSala eka pakze &
   tasmin mahīdharavarasya mayūrarāja % indrāyudhaiḥ śabaliteva mahī rarāja	tasmin mahIDara varasya mayUra rAja % indrAyuDEH SabalitA iva mahI rarAja
   // HJm_12.8 //	// HJm_12.8 //
   atha kadācid anilabalavibhidyamānakusumagandhādhivāsitadiṅmukheṣu	aTa kadAcid anila bala viBidyamAna kusuma ganDa aDivAsita diFmuKezu
   bhramadalikulaśabaleṣu kalabharadanaparipāṇḍuṣu rāmaṇīyakaṃ gateṣu	Bramat ali kula Sabalezu kalaBa radana paripANxuzu rAmaNIyakam gatezu
   ketakeṣu kuṭajakakubhanīpakadambakusumasurabhīkṛtanikuñjeṣv	ketakezu kuwaja kakuBa nIpa kadamba kusuma suraBIkRta nikuQjezu 
   indragopakābhyalaṃkṛtamarakataharitaśādvalaśyāmavanabhūmiṣu nayanaramyeṣu	indragopaka aByalaMkRta marakata harita SAdvala SyAma vana BUmizu nayana ramyezu
   mahīdhareṣu sphuritataḍidvalayalāñchitodareṣu darśitendrāyudheṣu	mahIDarezu sPurita taxit valaya lAQCita udarezu darSita indrAyuDezu
   dhārāśaranipātaprodvāsitanidāghavairiṣu nabhaḥpidhāyiṣu jaladhareṣu	DArA Sara nipAta prodvAsita nidAGa vErizu naBaH piDAyizu jalaDarezu
   śiśiraśīkarasparśāpanītadivasakarasaṃtāpeṣu parityajatsu candanadrumān	SiSira SIkara sparSa apanIta divasa kara saMtApezu parityajatsu candana drumAn
   phaṇiṣu prathamapūrapriyatamataraṅgahastāvalucyamānaphenāvataṃsāsu	PaNizu praTama pUra priyatama taraFga hasta avalucya mAna Pena avataMsAsu
   kaluṣasalilavasanapidhīyamānavipulapulinajaghanāsu mattāsv iva prāgalbhyam	kaluza salila vasana piDIyamAna vipula pulina jaGanAsu mattAsu iva prAgalByam
   upagatāsu saridaṅganāsu sabāṣpaproṣitabhartṛkājananayanāvalokyamāneṣu	upagatAsu sarit aFganAsu sa bAzpa prozita BartRkA jana nayana avalokyamAnezu
   meghadhvanipramuditeṣu vimuktamadhurārāveṣu gṛhamayūreṣu	meGa Dvani pramuditezu vimukta maDura ArAvezu gRha mayUrezu
   navajaladasalilakaṇanipātajanitakaṇakaṇāśabdeṣu tālatālīnālikeravaneṣu sa	nava jalada salila kaNa nipAta janita kaNa kaNA Sabdezu tAla tAlI nAli kera vanezu sa
   mayūrarājaḥ prabhātasamaye tanujalakaṇagurukṛtakalāpaḥ śrutihṛdayahāriṇīṃ	mayUra rAjaH praBAta samaye tanu jala kaNa guru kRta kalApaH Sruti hRdaya hAriNIm
   kekāṃ vimuñcan nabhaḥśobhārtham ivotpatya vārāṇasīsamīpena prāgāt | tasyāṃ	kekAm vimuQcan naBaH SoBA arTam iva utpatya vArANasI samIpena prAgAt | tasyAm
   ca puri brahmadattena rājñā saha suptaprativibuddhā	ca puri brahmadattena rAjQA saha supta prativibudDA
   parasparapariṣvaṅgāpahṛtavilepanā kiṃcitparipāṭalalocanotpalānupamā nāma	paraspara parizvaFga apahRta vilepanA kiMcid paripAwala locana utpala anupamA nAma
   tasya rājño devī papraccha |	tasya rAjQaH devI papracCa |
   vada kasya dhvanir ayaṃ $ tāras tārādhipānana &	vada kasya DvaniH ayam $ tAraH tArADipa AnanaH &
   yena pratāryamāṇena % mama prahlāditaṃ manaḥ // HJm_12.9 //	yena pratAryamANena % mama prahlAditam manaH // HJm_12.9 //
   rājovaca | devi suvarṇāvabhāso nāma mānuṣālāpo mayūrarājo himavati	rAjovaca | devi suvarNa avaBAsaH nAma mAnuza AlApaH mayUrarAjaH himavati
   kṛtādhivāsas tasyaiṣa nabhasā saṃcaramāṇasya prakṛtimanoharaḥ	kRta aDivAsaH tasya eza naBasA saMcaramANasya prakRti manoharaH
   kanakamarakatendranīlavaiḍūryarāśiprabhāsvarasya svaraḥ | punaḥ sakutūhalā	kanaka marakatA indranIla vExUrya rASi praBAsvarasya svaraH | punar sa kutUhalA
   devy uvāca | kutaḥ punar asau mayūrādhipatir devasya śrutipatham āgata iti	devI uvAca | kutas punar asO mayUra aDipatiH devasya Sruti paTam AgataH iti
   | rājovāca |	| rAjA uvAca |
   puruṣāṇāṃ tiraścāṃ vā $ guṇā eva prakāśakāḥ &	puruzANAm tiraScAm vA $ guNAH eva prakASakAH &
   bhinnāndhakāranivahā % maṇīnām iva raśmayaḥ // HJm_12.10 //	Binna anDakAra nivahAH % maNInAm iva raSmayaH // HJm_12.10 //
   mayūrākṛtim āsthāya $ ko 'pi kenāpi hetunā &	mayUra AkRtim AsTAya $ kaH api kena api hetunA &
   nayanotsavabhūto 'sau % sthito gaurīguror vane // HJm_12.11 //	nayana utsava BUtaH asO % sTitaH gOrI guroH vane // HJm_12.11 //
   śikhiyūthādhipatinā $ tenālaṃkṛtagahvaraḥ &	SiKi yUTa aDipatinA $ tena alaMkRta gahvaraH &
   nāthavantam ivātmānaṃ % manyate tuhinācalaḥ // HJm_12.12 //	nATavantam iva AtmAnam % manyate tuhinAcalaH // HJm_12.12 //
   garjitena prayacchantaḥ $ sādhuvādam ivāmbudāḥ &	garjitena prayacCantaH $ sADuvAdam iva ambudAH &
   baddhanṛttaṃ tam īkṣante % sphuradbhis taḍidīkṣaṇaiḥ // HJm_12.13 //	badDa nRttam tam Ikzante % sPuradBiH taxit IkzaNEH // HJm_12.13 //
   ghanasamayanāṭakādāv āhūtā barhisūtradhāreṇa /*	Gana samaya nAwaka AdO AhUtAH barhi sUtra DAreNa /*
   sahasā taḍid ātmānaṃ darśayati naṭīva savilāsam // HJm_12.14 //*	sahasA taxit AtmAnam darSayati nawI iva sa vilAsam // HJm_12.14 //*
   athānupamā tena tasya mayūrādhipateḥ śrutihāriṇā svareṇākṣiptahṛdayā	aTa anupamA tena tasya mayUra aDipateH Sruti hAriNA svareNa Akzipta hRdayA
   mṛduhasitabhrūlatākṣepaparāvartanāvalokanakrīḍāparibṛṃhitair vilāsais taṃ	mRdu hasita BrU latA kzepa parAvartana avalokana krIxA paribRMhitEH vilAsEH tam
   rājānaṃ vaśīkṛtyovāca | deva kriyatāṃ yatnas tasya mayūrādhipater	rAjAnam vaSIkRtya uvAca | deva kriyatAm yatnaH tasya mayUra aDipateH 
   grahaṇāya | krīḍanako 'smākam antaḥpure bhaviṣyati |	grahaNAya | krIxanakaH asmAkam antaHpure Bavizyati |
   antaḥpuramadhyagatasphuṭa  $ candrakadhāriṇā mayūreṇa &	antaHpura maDya gata sPuwa $ candraka DAriNA mayUreNa &
   vividhamaṇikarṇapūreva % tena no gṛhamahī bhavatu // HJm_12.15 //	viviDa maNi karNapUrA iva % tena naH gRha mahI Bavatu // HJm_12.15 //
   rājovāca | devi na kilāsau śakyate grahītum | devy uvāca |	rAjA uvAca | devi na kila asO Sakyate grahItum | devI uvAca |
   sṛjataḥ surabhīn madāmbubindūn $ balino 'pi dviradān vaśaṃ nayanti &	sRjataH suraBIn mada ambu bindUn $ balinaH api dviradAn vaSam nayanti &
   puruṣāḥ paṭuvīryabuddhyupāyāḥ % kim uta svalpabalodayān vihaṅgān //	puruzAH pawu vIrya budDi upAyAH % kim uta svalpa bala udayAn vihaFgAn //
   HJm_12.16 //	HJm_12.16 //
   hriyate baḍiśena vārimadhyāt $ pṛthuromā nayanādhvanaś cyuto 'pi &	hriyate baxiSena vAri maDyAt $ pRTu romA nayana aDvanaH cyutaH api &
   kim upāyavatām asādhyam asti % vyavasāye hi sati kriyāḥ phalanti //	kim upAyavatAm asADyam asti % vyavasAye hi sati kriyAH Palanti //
   HJm_12.17 //	HJm_12.17 //
   bhavato 'sti matir viśeṣapaṭvī $ bahavaḥ santi vipaścitaḥ sahāyāḥ &	BavataH asti matiH viSeza pawvI $ bahavaH santi vipaScitaH sahAyAH &
   saphalīkriyate na cen mamecchā % bhavatā snehaparāṅmukho 'si nūnam //	saPalIkriyate na ced mama icCA % BavatA sneha parAFmuKaH asi nUnam //
   HJm_12.18 //	HJm_12.18 //
   śāvān kulāyakagatān paripātukāmā $ nadyāḥ pragṛhya tanupakṣapuṭena toyam &	SAvAn kulAyaka gatAn paripAtu kAmAH $ nadyAH pragRhya tanu pakza puwena toyam &
   dāvānalaṃ kila siṣeca muhuḥ kapotī % snigdho jano na khalu cintayati	dAva analam kila sizeca muhur kapotI % snigDaH janaH na Kalu cintayati
   svapīḍām // HJm_12.19 //	sva pIxAm // HJm_12.19 //
   atha sa rājā mā devi krodhaṃ kārṣīr akāryam api tvadarthe kuryām | ataḥ	aTa sa rAjA mA devi kroDam kArzIH akAryam api tvad arTe kuryAm | atas 
   karomy ahaṃ tadgrahaṇāya yatnam ity uvāca |	karomi aham tad grahaNAya yatnam iti uvAca |
   vilāsinīnāṃ madanānukarṣiṇā $ vilāsapāśena nibaddhamānasaḥ &	vilAsinInAm madana anukarziNA $ vilAsa pASena nibadDa mAnasaH &
   śubhāśubhānveṣaṇasuptacetanaḥ % prayāty anighno 'pi hi nighnatāṃ janaḥ //	SuBa aSuBa anvezaNa supta cetanaH % prayAti aniGnaH api hi niGnatAm janaH //
   HJm_12.20 //	HJm_12.20 //
   amartyatejo'vayavān avāpya yā $ tilottameti prathitā surāṅganā &	amartya tejaH avayavAn avApya yA $ tilottamA iti praTitA sura aFganAH &
   trilokanātho 'pi tayātmaśobhayā % caturmukhatvaṃ gamitas trilocanaḥ //	triloka nATaH api tayA Atma SoBayA % caturmuKa tvam gamitaH trilocanaH //
   HJm_12.21 //	HJm_12.21 //
   taponidhiṃ gādhisutaṃ tapovane $ mahādhiyaṃ menakayā hṛtendriyam &	tapaH niDim gADi sutam tapaH vane $ mahA Diyam menakayA hRta indriyam &
   avajñayākṛṣya mṛṇālakārmukaṃ % śareṇa vivyādha hasan manobhavaḥ //	avajQayA AkRzya mRNAla kArmukam % SareNa vivyADa hasan manoBavaH //
   HJm_12.22 //	HJm_12.22 //
   yad edhate lāghavahetur arthitā $ patanti yan mūrdhni nikārapāṃsavaḥ &	yat eDate lAGava hetuH arTitAH $ patanti yat mUrDni nikAra pAMsavaH &
   spṛśanty adhikṣepaśarāś ca yan manas % tad aṅganābhiḥ kriyate śarīriṇām //	spRSanti aDikzepa SarAH ca yat manaH % tat aFganABiH kriyate SarIriNAm //
   HJm_12.23 //	HJm_12.23 //
   ābadhya vyavasāyavarma purato vinyasya tṛṣṇācamūm $ āropya prasabhaṃ	AbaDya vyavasAya varma puratas vinyasya tRzNA camUm $ Aropya prasaBam
   nitāntakaṭhinaṃ nirvrīḍatākārmukam &	nitAnta kaWinam nirvrIxa tA kArmukam &
   arthitvāhavamadhyam etya vivaśāḥ sīmantinībhiḥ kṛtā % nīcebhyo 'pi sahanta	arTitva Ahava maDyam etya vivaSAH sImantinIBiH kRtA % nIceByaH api sahanta
   eva puruṣā bhrūbhaṅgabāṇavraṇam // HJm_12.24 //	eva puruzAH BrU BaFga bANa vraNam // HJm_12.24 //
   atha sa rājā śākunikān āhūyāvocat | asti suvarṇāvabhāso nāma himavati	aTa sa rAjA SAkunikAn AhUya avocat | asti suvarNAvaBAsaH nAma himavati
   mayūrādhipatis taṃ bhavantaḥ śīghram ānayantu | na ced āneṣyatha tataḥ	mayUra aDipatiH tam BavantaH SIGram Anayantu | na ced AnezyaTa tatas 
   sarvān eva bhavatas tīkṣṇena daṇḍenāntakasakāśaṃ praheṣyāmīti | te ca	sarvAn eva BavataH tIkzNena daNxena antaka sakASam prahezyAmi iti | te ca
   maraṇabhītās tatheti pratiśrutya kaṃcin nipuṇataraṃ śākunikam abhyarthya	maraNa BItAH taTA iti pratiSrutya kaMcid nipuNataram SAkunikam aByarTya
   visarjayāmāsuḥ | sa ca śākunikaḥ krameṇa himācalam āgamya vijñāya tasya	visarjayAmAsuH | sa ca SAkunikaH krameNa himAcalam Agamya vijQAya tasya
   mayūrādhipater gocarabhūmiṃ viracayya pāśān ekānte 'vatasthe |	mayUra aDipateH gocara BUmim viracayya pASAn ekAnte avatasTe |
   prāleyādres tuṅgasānor upaghne $ nyastaṃ yad yat tena śākuntikena &	prAleya adreH tuFga sAnoH upaGne $ nyastam yat yat tena SAkuntikena &
   tenātyarthaṃ barhiṇā dṛṣṭamātraṃ % tat tad dūrāc cicchide pāśajālam //	tena atyarTam barhiNA dRzwa mAtram % tat tat dUrAt cicCide pASa jAlam //
   HJm_12.25 //	HJm_12.25 //
   atha himavati dūrasthā divyacakṣuṣo munayas taṃ bodhisattvaprabhāvam	aTa himavati dUra sTAH divya cakzuzaH munayaH tam boDisattva praBAvam
   ālokya vismitamanasa evam ūcuḥ |	Alokya vismita manasaH evam UcuH |
   dṛṣṭyānena śrīmatā puṇyadhāmnā $ chinnāḥ pāśā gāḍhabandhā yatheme &	dRzwyA anena SrImatA puNya DAmnA $ CinnAH pASAH gAXa banDAH yaTA ime &
   sādhor asya prāptabodhes tathaiva % prajñāśastraṃ chetsyati kleśapāśān //	sADoH asya prApta boDeH taTA eva % prajQA Sastram Cetsyati kleSa pASAn //
   HJm_12.26 //	HJm_12.26 //
   atha sa śākunikaḥ pāśacchedaviṣaṇṇamanāḥ samupagamya kṛtāñjalis tasmai	aTa sa SAkunikaH pASa= Ceda vizaNNa manAH samupagamya kRtAQjaliH tasmE
   mayūrādhipataye tāṃ krūrāṃ rājājñām ākhyāyābravīt |	mayUra aDipataye tAm krUrAm rAja AjQAm AKyAya abravIt |
   prāṇavicchedabhītānāṃ $ śaraṇya śaraṇārthinām &	prANa vicCeda BItAnAm $ SaraNya SaraNa arTinAm &
   śvetāpāṅgapate bhūyās % tvam eva śaraṇaṃ hi naḥ // HJm_12.27 //	Sveta apAFga pate BUyAH % tvam eva SaraNam hi naH // HJm_12.27 //
   dṛṣṭyā cchinnās tvayā pāśāḥ $ śaṅkhacchedasitāntayā &	dRzwyA cCinnAH tvayA pASAH $ SaFKa= Ceda sita antayA &
   sa tvam īdṛkprabhāvaḥ san % katham asmān na pāsyasi // HJm_12.28 //	sa tvam IdRS praBAvaH san % kaTam asmAt na pAsyasi // HJm_12.28 //
   tam ālokayato dīnaṃ $ magnaṃ bandhum ivāpadi &	tam AlokayataH dInam $ magnam banDum iva Apadi &
   āpupūre manas tasya % duḥkhena karuṇātmanaḥ // HJm_12.29 //	ApupUre manaH tasya % duHKena karuNA AtmanaH // HJm_12.29 //
   na trāsyate kathaṃ sattvān $ dhīro 'yaṃ vyasanād iti &	na trAsyate kaTam sattvAn $ DIraH ayam vyasanAt iti &
   śīlapāramitā tasmin % niḥsaṃdigdheva tasthuṣī // HJm_12.30 //	SIla pAramitA tasmin % niHsaMdigDA iva tasTuzI // HJm_12.30 //
   māṃ cen na saṃtyajasi bodhim avāptukāma $ etān mayūravara pāhi	mAm ced na saMtyajasi boDim avAptu kAmaH $ etAn mayUra vara pAhi
   narendradaṇḍāt &	narendra daNxAt &
   taṃ śīlapāramitayā janitaprasādam % itthaṃ kṛpā śikhinam uktavatīva sādhvī	tam SIla pAramitayA janita prasAdam % itTam kRpA SiKinam uktavatI iva sADvI
   // HJm_12.31 //	// HJm_12.31 //
   atha bodhisattvas tān maraṇabhītān prati duḥkhāyamāna īdṛśam acintayat |	aTa boDisattvaH tAn maraNa BItAn prati duHKAyamAnaH IdRSam acintayat |
   madhurasvaraḥ surucirāṅgaruho $ yadi nābhaviṣyam aham atra vane &	maDura svaraH su rucira aFgaruhaH $ yadi nABa vizyam aham atra vane &
   na nareśvarād akaruṇaprakṛter % bhayam āgamiṣyad iti śākunikān //	na nareSvarAt akaruNa prakRteH % Bayam Agamizyat iti SAkunikAn //
   HJm_12.32 //	HJm_12.32 //
   iti mannimittam ayam ārtamanā $ vyasanaṃ na yāvad upayāti janaḥ &	iti mad nimittam ayam Arta manAH $ vyasanam na yAvat upayAti janaH &
   paricoditaḥ kṣitibhujā maraṇāt % paripālayāmi khalu tāvad imam //	paricoditaH kzitiBujA maraNAt % paripAlayAmi Kalu tAvat imam //
   HJm_12.33 //	HJm_12.33 //
   akāraṇe vā sati vāpi kāraṇe $ sametya yan nāma paro vinaśyati &	akAraNe vA sati vA api kAraNe $ sametya yat nAma paraH vinaSyati &
   anekadhigvādaśarakṣatātmanā % kim īdṛśā tasya janasya janmanā // HJm_12.34	anekaDigvAda Sara kzata AtmanA % kim IdRSA tasya janasya janmanA // HJm_12.34
   iti bodhisattvaś cintayitvā tam uvāca | gacchatu bhavān agratas tasmai	iti boDisattvaH cintayitvA tam uvAca | gacCatu BavAn agratas tasmE
   rājñe nivedayituṃ mamāgamanam iti | atha sa śākunikaḥ pramuditamanās	rAjQe nivedayitum mama Agamanam iti | aTa sa SAkunikaH pramudita manAH 
   tvaritam āgamya nyavedayad idānīm evāsmadanukampayā deva sa mayūrādhipatir	tvaritam Agamya nyavedayat idAnIm eva asmad anukampayA deva sa mayUra aDipatiH 
   āgacchatīti | tataḥ sa rājā saha devyā paurajanena ca kutūhalavaśāt	AgacCati iti | tatas sa rAjA saha devyA pOra janena ca kutUhala vaSAt 
   tadāgamanapratīkṣī punaḥ punar antarīkṣam ālokayāmāsa | so 'pi ca	tad Agamana pratIkzI punar punar antarIkzam AlokayAmAsa | saH api ca
   mayūrarājaḥ samāśvāsya vinivartya cānugāminaṃ mayūragaṇam ambaratalam	mayUra rAjaH samASvAsya vinivartya ca anugAminam mayUra gaNam ambara talam
   utpatya sahasaivopagamya prakṛtimadhurayā kekayā sakalaṃ vārāṇasījanam	utpatya sahasA eva upagamya prakRti maDurayA kekayA sakalam vArANasI janam
   ānandayāmāsa | tatas tasya tāṃ kekām ākarṇya niyamena sa mayūrādhipatir	AnandayAmAsa | tatas tasya tAm kekAm AkarNya niyamena sa mayUra aDipatiH 
   āgacchatīti vicintya pramuditamanaso	AgacCati iti vicintya pramudita manasaH 
   nūpuravirāvasaṃtrāsitakapotapālīnilīnapārāvatamithunāḥ	nUpura virAva saMtrAsita kapotapAlI nilIna pArAvata miTunAH
   drutataragamanavigalitakarṇāvataṃsakāḥ kāścid	drutatara gamana vigalita karNa avataMsakAH kAScid 
   anavasitaviśeṣakāṅkitalalāṭamadhyāḥ sindūrābhitāmrāṅgulayo	anavasita viSeza ka aFkita lalAwa maDyAH sindUra aBitAmra aFgulayo
   drutagamanavighnakāriṇe gurunitambabharāyātyasūyantyaḥ kiṃcid gatvā cāparā	druta gamana viGna kAriNe guru nitamba BarAya ati asUyantyaH kiMcid gatvA ca aparA
   gurujanāvalokanavrīḍitāḥ punas tvaritāṃ gatim avarundhānāḥ	guru jana avalokana vrIxitAH punar tvaritAm gatim avarunDAnAH
   praharṣavikasannayanakuvalayapalāśaprāntaspṛṣṭaśravaṇāntāś ca kāścid	praharza vikasat nayana kuvalaya palASa prAnta spRzwa SravaNa antAH ca kAScid 
   aparāḥ punar ardhālikhitaṃ citraphalakam apāsya	aparAH punar arDa AliKitam citraPalakam apAsya
   kṣīṇaprāṇaprāyaprāntavartikāḥ karaṇḍakeṣu vinikṣipya	kzINa prANa prAya prAnta vartikAH karaNxakezu vinikzipya
   sitajaladatuhinakundamṛṇālasphaṭikarajatadhavalāni saudhatalāny āruruhur	sita jalada tuhina kunda mRNAla sPawika rajata DavalAni sODa talAni AruruhuH 
   aparāś ca striyo vātāyanāny abhijagmuḥ |	aparAH ca striyaH vAtAyanAni aBijagmuH |
   atha jālagavākṣavartinīnām $ abalānāṃ vadanair viśālanetraiḥ &	aTa jAlagavAkza vartinInAm $ abalAnAm vadanEH viSAla netrEH &
   śikhidarśanajātasaṃbhramāṇāṃ % bahucandreva bhṛśaṃ purī rarāja //	SiKi darSana jAta saMBramANAm % bahu candrA iva BRSam purI rarAja //
   HJm_12.35 //	HJm_12.35 //
   kautūhalād anilavellitakākapakṣā $ raṃhasvino hariṇaśāvamanoharākṣāḥ &	kOtUhalAt anila vellita kAka pakzAH $ raMhasvinaH hariNa SAva manohara akzAH &
