   oṃ	om
   cet? na, ātmavādivākyaśravaṇena ātmavijñānasya janitatvāt - kiṃ bho	cet? na, Atma-vAdi-vAkya-SravaNena Atma-vijQAnasya janita-tvAt  kim Bo
   kṛtasya karaṇam? tacchravaṇe 'pi na pravartata iti cenna,	kRtasya karaNam? tad-SravaNe api na pravartate iti ced-na,
   anavasthāprasaṅgāt /	anavasTA-prasaFgAt /
   yathā ātmavādivākyārthaśravaṇe vidhimantareṇa na pravartate tathā	yaTA Atma-vAdi-vAkya-arTa-SravaNe viDim-antareNa na pravartate taTA
   vidhivākyārthaśravaṇe 'pi vidhimantareṇa na pravartiṣyata iti	viDi-vAkya-arTa-SravaNe api viDim-antareNa na pravartizyate iti
   vidhyantarāpekṣā /	viDi-antara-apekzA /
   tathā tadarthaśravaṇe 'pītyanavasthā prasajyeta /	taTA tad-arTa-SravaNe api-iti-anavasTA prasajyeta /
   vākyajanitātmajñānasmṛtisaṃtateḥ śravaṇavijñānamātrādarthāntaratvamiti	vAkya-janita-Atma-jQAna-smRti-saMtateH SravaNa-vijQAna-mAtrAt-arTa-antara-tvam-iti
   cet? na, arthaprāptatvāt /	cet? na, arTa-prApta-tvAt /
   yadaivātmapratipādakavākyaśravaṇād ātmaviṣayaṃ vijñānamutpadyate, tadaiva	yadA-eva-Atma-pratipAdaka-vAkya-SravaNAt Atma-vizayam vijQAnam-utpadyate, tadA-eva
   tadunpadyagānaṃ tadviṣayaṃ vijñānamutpadyate, tadaiva tadunpadyagānaṃ	tad-unpadya-gAnam tat-vizayam vijQAnam-utpadyate, tadA-eva tad-unpadya-gAnam
   tadviṣayaṃ mithyājñānaṃ nivartayadevotpadyate /	tad-vizayam miTyAjQAnam nivartayat-eva-utpadyate /
   ātmaviṣayamithyājñānanivṛttau ca tatprabhavāḥ smṛtayo na bhavanti	Atma-vizaya-miTyA-jQAna-nivRttO ca tad-praBavAH smRtayaH na Bavanti
   svābhāvikyo 'nātmavastubhedaviṣayāḥ /	svABAvikyaH anAtma-vastu-Beda-vizayAH /
   anarthatvāvagateśca, ātmāvagatau hi satyāmanyadvastvanarthatvenāmagamyate,	anarTa-tva-avagateH-ca, Atma-avagatO hi satyAm-anyat-vastu-anarTa-tvena-Ama-gamyate,
   anityaduḥkhāśuddhyādibahudoṣavattvād ātmavastunaśca tadvilakṣaṇatvāt /	anitya-duHKa-aSudDi-Adi-bahu-dozavat-tvAt Atma-vastunaH-ca tad-vilakzaNa-tvAt /
   tasmādanātmavijñānasmṛtīnām ātmāvagaterabhāvaprāptiḥ /	tasmAt-anAtma-vijQAna-smRtInAm Atma-avagateH-aBAva-prAptiH /
   pāriśeṣyādātmaikatvavijñānasmṛtisantaterarthata eva bhāvānna vidheyatvam,	pAriSezyAt-AtmA-ekatva-vijQAna-smRti-santateH-arTataH eva BAvAt-na viDeya-tvam,
   śokamohabhayāyāsādiduḥkhadoṣanivartakatvācca tatsmṛteḥ /	Soka-moha-Baya-AyAsa-Adi-duHKa-doza-nivartaka-tvAt-ca tad-smRteH /
   viparītajñānaprabhavo hi śokamohādidoṣaḥ /	viparIta-jQAna-praBavaH hi Soka-moha-Adi-dozaH /
   tathā ca tatra ko mohaḥ (īśa.7) vidvāṃma bibheti kutaścana (tai.u.2 / 9 /	taTA ca tatra kaH mohaH (ISa.7) vidvAMma biBeti kutaScanaH (tE.u.2 / 9 /
   1) abhayaṃ vai janaka prapto 'si (bṛ.u.4 / 2 / 4) bhidyate hṛdayagranthiḥ	1) aBayam vE janaka praptaH asi (bR.u.4 / 2 / 4) Bidyate hRdaya-granTiH
   (mu.u.2 / 2 / 8) ityādiśrutayaḥ /	(mu.u.2 / 2 / 8) iti-Adi-SrutayaH /
   nirodhastarhyarthāntaramiti cet /	niroDaH-tarhi-arTa-antaram-iti ced /
   athāpi syāccittavṛttinirodhasya vedavākyajanitātmavijñānādarthāntaratvāt,	aTa-api syAt-citta-vRtti-niroDasya veda-vAkya-janita-Atma-vijQAnAt-arTa-antara-tvAt,
   tantrāntareṣu ca kartavyatayāvagatatvādvidheyatvamiti cet?	tantra-antarezu ca kartavya-tayA-avagata-tvAt-viDeya-tvam-iti ced-?
   na;mokṣasādhanatvenānavagamāt /	na;mokza-sADana-tvena-anavagamAt /
   na hi vedānteṣu brahmātmavijñānād	na hi vedAntezu brahma-Atma-vijQAnAt-
   anyatparamapuruṣārthasādhanatvenāmagamyate /	anyat-parama-puruza-arTa-sADana-tvena-Amagamyate /
   "ātmānamevāvet"(bṛ.u.1 / 4 / 10) "tasmāttatsarvamabhavat"(1 / 4 / 10)	"a-AtmAnam-eva-avet"(bR.u.1 / 4 / 10) "tasmAt-tat-sarvam-aBavat"(1 / 4 / 10)
   "brahmavidāpnoti param"(tai.u.2 / 1 / 1 / ) "sa yo ha vai tatparamaṃ	"brahma-vid-Apnoti param"(tE.u.2 / 1 / 1 / ) "sa yaH ha vE tat-paramam
   brahma veda brahmaiva bhavati"(mu.u.3 / 2 / 9) "ācāryavānpuruṣo	brahma veda brahmA-eva Bavati-"(mu.u.3 / 2 / 9) "a-AcAryavAn-puruzaH-
   veda"(chā.u.6 / 14 / 2) "tasya tāvadeva ciram"(6 / 14 / 2) "abhayaṃ hi vai	veda"(CA.u.6 / 14 / 2) "tasya tAvat-eva ciram"(6 / 14 / 2) "aBayam hi vE
   brahma bhavati evaṃ veda"(bṛ.u.4 / 4 / 25) ityevamādiśrutiśatebhyaḥ /	brahma Bavati evam veda-"(bR.u.4 / 4 / 25) iti-evamAdi-Sruti-SateByaH /
   ananyasādhanatvācca nirodhasya /	ananya-sADana-tvAt-ca niroDasya /
   na hyātmavijñānatatsmṛtisantānavyatirekeṇa cittavṛttinirodhasya	na hi-Atma-vijQAna-tad-smRti-santAna-vyatirekeNa citta-vRtti-niroDasya
   sādhanamasti /	sADanam-asti /
   abhyupagamyedamuktam, na tu brahmavijñānavyatirekeṇa	aByupagamya-it-am-uktam, na tu brahma-vijQAna-vyatirekeNa
   anyanmokṣasādhanamavagamyate /	anyat-mokza-sADanam-avagamyate /
   ākāṅkṣābhāvācca bhāvanābhāvaḥ;yaduktaṃ yajetetyādau kiṃ kena katham iti	AkAFkzA-BAvAt-ca BAvanA-BAvaH;yat-uktam yajeta-ityAdO kim kena kaTam iti
   bhāvanākāṅkṣāyāṃ phalasādhanetikartavyatābhirākāṅkṣāpanayanaṃ yathā,	BAvanA-kAFkzAyAm Pala-sADana-iti-kartavyatABiH-AkAFkza-apanayanam yaTA,
   tadvadihāpyātmavijñānavidhāvapyupapadyata	tadvat-iha-api-Atma-vijQAna-viDO=-api-upapadyata
   iti;tadasat,"ekamevādvitīyam"(chā.u.6 / 2 / 1) "tattvamasi"(chā.u.6 / 8	iti;tad-asat,-"ekam-eva-advitIyam-"(CA.u.6 / 2 / 1) "tattvam-asi"(-CA.u.6 / 8
   -16)"neti neti"(bṛ.u.2 / 3 / 6) "anantaramabāhyam"(bṛ.u.2 / 5 / 19)	-16)"nA-iti na-iti-"(bR.u.2 / 3 / 6) "anantaram-abAhyam"(bR.u.2 / 5 / 19)
   "ayamātmā brahma"(2 / 5 / 19) ityādivākyārthavijñānasamakālameva	"ayam-AtmA brahma-"(2 / 5 / 19) ityAdi-vAkya-arTa-vijQAna-sama-kAlam-eva
   sarvākāṅkṣāvinivṛtteḥ /	sarva-AkAFkzA-vinivRtteH /
   na ca vākyārthavijñāne vidhiprayuktaḥ pravartate vidhyantaraprayuktau	na ca vAkya-arTa-vijQAne viDi-prayuktaH pravartate viDi-antara-prayuktO
   cānavasthādoṣamavocāma /	ca-anavasTA-dozam-avocAma /
   na ca ekamevādvitīyaṃ brahma ityādivākyeṣu vidhiravagamyate /	na ca ekam-eva-advitIyam brahma ityAdi-vAkyezu viDiH-avagamyate /
   ātmasvarūpānvākhyānenaivāvasitatvāt /	Atma-svarUpa-anvAKyAnena-eva-avasita-tvAt /
   vastusvarūpānvākhyānamātratvādaprāmāṇyamiti cet /	vastu-svarUpa-anvAKyAna-mAtra-tvAt-aprAmANyam-iti ced /
   athāpi syādyathā so 'rodīdyadarodīttadrudrasya rudratvam ityevamādau	aTa-api syAt-yaTA saH arodIdyat-ara-udIt-tat-rudrasya rudra-tvam iti-evamAdO
   vastusvarūpānvākhyānamātratvādaprāmāṇyam, evamātmārthavākyānāmapīti cet?	vastu-svarUpa-anvAKyAna-mAtra-tvAt-aprAmANyam, evam-Atma-arTa-vAkyAnAm-api-iti ced-?
   na;viśeṣāt /	na;-viSezAt /
   na vākyasya vastvanvākhyānaṃ kriyānvākhyānaṃ vā prāmāṇyāprāmāṇyakāraṇam,	na vAkyasya vastu-anvAKyAnam kriyA-anvAKyAnam vA prAmANya-aprAmANya-kAraNam,
   kiṃ tarhi? niścitaphalavadvijñānotpādakatvam /	kim tarhi? niScita-Pala-vat-vijQAna-utpAdaka-tvam /
   tadyatrāsti tatpramāṇaṃ vākyam, yatra nāsti tadapramāṇam /	tat-yatra-asti tad-pramANam vAkyam, yatra na-asti tad-apramANam /
   kiṃñca bho pṛcchāmastvām ātmasvarūpānvākhyānapareṣu vākyeṣu	kiMQca Bo pRcCAmaH-tvAm Atma-svarUpa-anvAKyAna-parezu vAkyezu
   phalavanniścitaṃ ca vijñānamutpadyate, na vā? utpadyate	Palavat-niScitam ca vijQAnam-utpadyate, na vA? utpadyate
   cetkathamaprāmāṇyamiti? kiṃ vā na paśyasi	ced-kaTam-aprAmANyam-iti? kim vA na paSyasi
   avidyāśokamohabhayādisaṃsārabījadoṣanivṛttiṃ vijñānaphalam /	avidyA-Soka-moha-Baya-Adi-saMsAra-bIja-doza-nivRttim vijQAna-Palam /
   na śṛṇopi vā kim tatra ko mohaḥ kaḥ śoka ekatvamanupaśyataḥ (īśā.7)	na SRNopi vA kim tatra kaH mohaH kaH SokaH eka-tvam-anupaSyataH (ISA.7)
   mantravidevāsmi nātmavitso 'haṃ bhagayaḥ śocāmi taṃ mā bhagavāñchokasya	mantra-vid-eva-asmi na-Atma-vid-saH aham BagayaH SocAmi tam mA BagavAn-Sokasya
   pāraṃ śocāmi tārayatu (chā.u.7 / 1 / 3) ityevamādyupaniṣadvākyaśatāni?	pAram SocAmi tArayatu (CA.u.7 / 1 / 3) iti-evamAdi-upanizad-vAkya-SatAni?
   evaṃ vidyate kiṃ so 'rodīdityādiṣu niścitaṃ phalavacca vijñānam /	evam vidyate kim saH arodIt-iti-Adizu niScitam Palavat-ca vijQAnam /
   na cedvidyate 'stvaprāmāṇyam /	na ced-vidyate astu-aprAmANyam /
   tadaprāmāṇye phalavanniścitavijñānotpādakasya kimityaprāmāṇyaṃ syāt?	tad-aprAmANye Palavat-niScita-vijQAna-utpAdakasya kim-iti-aprAmANyam syAt-?
   tadaprāmāṇye ta darśapūrṇamāsādivākyeṣu ko viśrambhaḥ /	tad-aprAmANye te darSa-pUrNamAsa-Adi-vAkyezu kaH viSramBaH /
   nanu darśapūrṇamāsādivākyānāṃ puruṣapravṛttivijñānotpādakatvāt prāmāṇyam /	nanu darSa-pUrNamAsa-Adi-vAkyAnAm puruza-pravRtti-vijQAna-utpAdaka-tvAt prAmANyam /
   ātmavijñānavākyeṣu tannāstīti /	Atma-vijQAna-vAkyezu tat-na-asti-iti /
   satyamevam, naiṣa doṣaḥ /	satyam-evam, na-eza dozaH /
   prāmāṇayakāraṇopapatteḥ /	prAmANaya-kAraNa-upapatteH /
   prāmāṇyakāraṇaṃ ca yathoktameva, nānyat /	prAmANya-kAraNam ca yaToktam-eva, na-anyat /
   alaṅkāraścāyam, yatsarvapravṛttibījavirodhaphalavadavijñānotpādakatvam	alaFkAraH-ca-ayam, yat-sarva-pravRtti-bIja-viroDa-Pala-vat-avijQAna-utpAdaka-tvam
   ātmapratipādakavākyānāṃ nāprāmāṇyakāraṇam /	Atma-pratipAdaka-vAkyAnAm na-aprAmANya-kAraNam /
   yattūktam vijñāya prajñāṃ kurvīta (bṛ.u.4 / 4 / 21) ityādivacanānāṃ	yat-tu-uktam vijQAya prajQAm kurvIta (bR.u.4 / 4 / 21) ityAdi-vacanAnAm
   vākyārthavijñānavyatirekeṇa upāsanārthatvamiti, satyametat, kintu	vAkya-arTa-vijQAna-vyatirekeNa upAsana-arTa-tvam-iti, satyam-etat, kintu
   nāpūrvavidhyarthatā, pakṣe prāptasya niyamārthataiva /	na-apUrva-viDi-arTa-tA, pakze prAptasya niyama-arTa-tA-eva /
   kathaṃ punarupāsanasya pakṣaprāptiḥ? yāvatā	kaTam punar-upAsanasya pakza-prAptiH? yAvatA
   pāriśeṣyādātmavijñānasmṛtisantatiḥ nityaivetyabhihitam bāḍham,	pAriSezyAt-Atma-vijQAna-smRti-santatiH nityA-eva-iti-aBihitam bAXam,
   yadyapyevam;śarīrārambhā kasya karmaṇo niyataphalatvāt,	yadi-api-evam-;SarIra-AramBA kasya karmaNaH niyata-Pala-tva-at,
   samyagjñānaprāptāvapyavaśyambhāvinī pravṛttirvāṅmanaḥkāyānām, labdhavṛtteḥ	samyak-jQAna-prAptO=-api-avaSyamBAvinI pravRttiH-vAc-manaH-kAya-anAm, labDa-vRtteH
   karmaṇo balīyastvāt mukteṣvādipravṛttivat /	karmaNaH balIyaH-tvAt muktezu-Adi-pravRtti-vat /
   tena pakṣe prāptaṃ jñānapravṛttidaurbalyam /	tena pakze prAptam jQAna-pravRtti-dOrbalyam /
   tasmāttyāgavairāgyādisādhanabalāvalambena	tasmAt-tyAga-vErAgya-Adi-sADana-bala-avalambena
   ātmavijñānasmṛtisantatirniyantavyā bhavati, na tvapūrvā	Atma-vijQAna-smRti-santatiH-niyantavyA Bavati, na tu-apUrvA
   kartavyā;prāptatvād ityavecāma /	kartavyA;-prApta-tvAt iti-avecAma /
   tasmāt prāptavijñānasmṛtisantānaniyamavidhyarthāni vijñāya prajñāṃ kurvīta	tasmAt prApta-vijQAna-smRti-santAna-niyama-viDi-arTAni vijQAya prajQAm kurvIta
   ityādi vākyāni, anyārthāsambhavāt /	ityAdi vAkyAni, anya-arTa-asamBavAt /
   nanvanātmopāsanamidam, itiśabdaprayogāt;yathā priyamityetadupāsīta ityādau	nanu-anAtma-upAsanam-idam, iti-Sabda-prayoga-at;yaTA priyam-iti-etat-upAsItaH iti-AdO
   na priyādiguṇā evopāsyāḥ, kiṃ tarhi?	na priya-Adi-guNAH eva-upAsyAH, kim tarhi?
   priyādiguṇavatprāṇādyevopāsyam;tathehāpi iti parātmaśabdaprayogād	priya-Adi-guNavat-prANa-Adi-eva-upAsyam;taTA-iha-api iti para-Atma-Sabda-prayogAt-
   ātmaguṇavadanātmavastūpāsyamiti gamyate /	Atma-guNa-vat-ana-Atma-vastu-upAsyam-iti gamyate /
   ātmopāsyatvavākyavailakṣaṇyācca pareṇa ca vakṣyati - ātmānameva	Atma-upAsya-tva-vAkya-vElakzaNyAt-ca pareNa ca vakzyati  AtmAnam-eva
   lokamupāsīta (1 / 4 / 15) iti /	lokam-upAsIta (1 / 4 / 15) iti /
   tatra ca vākye ātmaivopāsyatvenābhipreto dvitīyāśravaṇādātmānameveti /	tatra ca vAkye AtmA-eva-upAsya-tvena-aBipretaH dvitIya-aSravaNAt-AtmAnam-eva-iti /
   iha tu na dvitīyā śrūyate /	iha tu na dvitIyA SrUyate /
   itiparaścātmaśabdaḥ ātmenyevopāsīta iti /	iti-paraH-ca-Atma-SabdaH Atmeni-eva-upAsItaH iti /
   ato nātmopāsya ātmaguṇaścānya iti tvavagamyate /	atas na-Atma-upAsyaH Atma-guNaH-ca-anyaH iti tu-avagamyate /
   na;vākyaśeṣa ātmana upāsyatvenāvagamāt /	na;vAkI-aSezaH AtmanaH upAsya-tvena-avagamAt /
   asyaiva vākyasya śeṣe ātmaivopāsyatvenāvagamyate - tadetatpadanīyamasya	asya-eva vAkyasya Seze AtmA-eva-upAsya-tvena-avagamyate  tat-etat-padanIyam-asya
   sarvasya yadayamātmā (bṛ.u.1 / 4 / 7) antarataraṃ yadayamātmā (bṛ.u.1 / 4	sarvasya yat-ayam-AtmA (bR.u.1 / 4 / 7) antarataram yat-ayam-AtmA (bR.u.1 / 4
   / 8) ātmānamevāvet (1 / 4 / 10) iti /	/ 8) AtmAnam-eva-avet (1 / 4 / 10) iti /
   praviṣṭasya darśanapratiṣedhādanupāsyatvamiti cet /	pravizwasya darSana-pratizeDAt-anupAsya-tvam-iti ced /
   yasyātmanaḥ praveśa uktaḥ tasyaiva darśanaṃ vāryate taṃ na paśyanti (4 / 3	yasya-AtmanaH praveSaH uktaH tasya-eva darSanam vAryate tam na paSyanti (4 / 3
   / 23) iti prakṛtopādānāt /	/ 23) iti prakRta-upAdAnAt /
   tasmādātmano 'nupāsyatvamevet cet? na, akṛtsnatvadoṣāt /	tasmAt-AtmanaH anupAsya-tvam-evet cet? na, akRtsna-tva-dozAt /
   darśanapratiṣedho 'kṛtsnatvadoṣābhiprāyeṇa nātmopāsyatvaṃpratiṣedhāya /	darSana-pratizeDaH akRtsna-tva-doza-aBiprAyeNa na-Atma-upAsya-tvaMpratizeDAya /
   prāṇanādikriyāviśiṣṭatvena viśeṣaṇāt /	prANana-Adi-kriyA-viSizwa-tvena viSezaNAt /
   ātmanaścedupāsyatvamanabhipetaṃ prāṇanādyekaikakriyāviśiṣṭasyātmano	AtmanaH-ced-upAsya-tvam-anaBipetam prANana-Adi-ekEka-kriyA-viSizwasya-AtmanaH-
   'kṛtsnatvavacanamanarthakaṃ syāt akṛtsno hyeṣo 'ta ekaikena bhavati (1 / 4	akRtsna-tva-vacanam-anarTakam syAt akRtsnaH hi-ezaH atas ekEkena Bavati (1 / 4
   / 7) iti ato 'nekaikaviśiṣṭastvātmā kṛtsnatvādupāsya eveti siddham /	/ 7) iti atas anekEka-viSizwaH-tu-AtmA kRtsna-tvAt-upAsyaH eva-iti sidDam /
   yastvātmaśabdasya itiparaḥ prayogaḥ, ātmaśabdapratyayoḥ ātmatattvasya	yaH-tu-Atma-Sabdasya iti-paraH prayogaH, Atma-Sabda-pratyayoH Atma-tattvasya
   paramārthato 'viṣayatvajñānārtham, anyathā ātmānamupāsītetyevamavakṣyat /	paramArTataH avizaya-tva-jQAna-arTam, anyaTA AtmAnam-upAsIta-iti-evam-avakzyat /
   tathā cārthādātmani śabdapratyayāvanujñātau syātām;taccāniṣṭam, neti neti	taTA ca-arTAt-Atmani Sabda-pratyayO=-anujQAtO syAtAm-;tat-ca-anizwam, na-iti na-iti
   (2 / 3 / 6) vijñātāramarekena vijānīyāt (2 / 4 / 14) avijñātaṃ vijñātṛ (3	(2 / 3 / 6) vijQAtAram-arekena vijAnIyAt (2 / 4 / 14) avijQAtam vijQAtR (3
   / 8 / 12) yato vāco nivartante aprāpya manasā saha (tai.u.2 / 4 / 1)	/ 8 / 12) yatas vAcaH nivartante aprApya manasA saha (tE.u.2 / 4 / 1)
   ityādiśrutibhyaḥ /	ityAdi-SrutiByaH /
   yattu ātmānameva lokamupāsīta (1 / 4 / 15) iti	yat-tu AtmAnam-eva lokam-upAsIta (1 / 4 / 15) iti
   tadanātmopāsanaprasaṅganivṛttiparatvānna vākyāntaram /	tad-anAtma-upAsana-prasaFga-nivRtti-para-tvAt-na vAkya-antaram /
   anirjñātatvasāmānyādātmā jñātavyo 'nātmā ca /	anirjQAta-tva-sAmAnyAt-AtmA jQAtavyaH anAtmA ca /
   tatra kasmādātmopāsane eva yatna āsthīyate ātmetyevopāsīta iti	tatra kasmAt-Atma-upAsane eva yatnaH AsTIyate AtmA-iti-eva-upAsItaH iti
   netaravijñāna iti? atrocyate - tadetadeva prakṛtaṃ padanīyaṃ gamanīyaṃ	na-itara-vijQAnaH iti? atra-ucyate  tat-etat-eva prakRtam padanIyam gamanIyam
   nānyat /	na-anyat /
   asya sarvasyeti nirdhāraṇārthā ṣaṣṭhī /	asya sarvasya-iti nirDAraNa-arTA zazWI /
   asminsarvasminnityarthaḥ /	asmin-sarvasmin=-iti-arTaH /
   yadayamātmā yadetadātmatattvam /	yat-ayam-AtmA yat-etat-Atma-tattvam /
   kiṃ na vijñātavyamevānyat? na;kiṃ tarhi? jñātavyatve 'pi na	kim na vijQAtavyam-eva-anyat? na;kim tarhi? jQAtavya-tve api na
   pṛthagjñānāntaramapekṣata ātmajñānāt /	pRTak-jQAna-antaram-apekzate Atma-jQAnAt /
   kasmāt? anenātmanā jñātena hi yasmādetatsarvamanātmajātam	kasmAt? anena-AtmanA jQAtena hi yasmAt-etat-sarvam-anAtma-jAtam
   anyadyattatsarvaṃ samastaṃ veda jānāti /	anyat-yat-tat-sarvam samastam veda jAnAti /
   nanvanyajñānenānyanna jñāyata iti /	nanu-anya-jQAnena-anyat-na jQAyate iti /
   asya parihāraṃ dundubhyādigranthena vakṣyāmaḥ /	asya parihAram dunduBi-Adi-granTena vakzyAmaH /
   kathaṃ punaretat padanīyamityucyate - yathā ha vai loke padena,	kaTam punar-etat padanIyam-iti-ucyate  yaTA ha vE loke padena,
   gavādikhurāṅkito deśaḥ padamityucyate tena padena, naṣṭaṃ vivitsitaṃ paśuṃ	gavA-Adi-Kura-aFkitaH deSaH padam-iti-ucyate tena padena, nazwam vivitsitam paSum
   padenānveṣamāṇo 'nuvindellabheta /	padena-anvezamANaH anuvindet-laBeta /
   evamātmani labdhe sarvamanulabhata ityarthaḥ /	evam-Atmani labDe sarvam-anulaBate iti-arTaH /
   nanvātmani jñāte sarvamanyajjñāyata iti jñāne prakṛte, kathaṃ lābho	nanu-Atmani jQAte sarvam-anyat-jQAyate iti jQAne prakRte, kaTam lABaH-
   'prakṛta ucyata iti? na;jñānalābhayorekārthatvasya vivakṣitatvāt /	aprakRtaH ucyate iti? na;jQAna-lABayoH-ekArTa-tvasya vivakzita-tvAt /
   ātmano hyalābho 'jñānameva, tasmājjñānamevātmano lābhaḥ,	AtmanaH hi-alABaH ajQAnam-eva, tasmAt-jQAnam-eva-AtmanaH lABaH,
   nānātmalābhavadaprāptaprāptilakṣaṇa ātmalābhaḥ,	nAnA-Atma-lABa-vat-aprApta-prApti-lakzaNaH Atma-lABaH,
   labdhṛlabdhavyayarbhedābhāvāt /	labDR-labDa-vyayarBeda-aBAvAt /
   yatra hyātmano 'nātmā labdhā, labdhavyo 'nātmā /	yatra hi-AtmanaH anAtmA labDA, labDavyaH anAtmA /
   sa cāprāpta utpādyādikriyāvyavahitaḥ kārakaviśeṣopādānena	sa ca-aprAptaH utpAdya-Adi-kriyA-vyavahitaH kAraka-viSeza-upAdAnena
   kriyāviśeṣamutpādya labdhavyaḥ /	kriyA-viSezam-utpAdya labDavyaH /
   sa tvaprāptaprāptilakṣaṇo 'nityaḥ, mithyājñānajanitakāmakriyāprabhavatvāt,	sa tu-aprApta-prApti-lakzaNaH anityaH, miTyAjQAna-janita-kAma-kriyA-praBava-tvAt,
   svapne putrādilābhavat /	svapne putra-Adi-lABavat /
   ayaṃ tu tadviparīta ātmā /	ayam tu tad-viparItaH AtmA /
   ātmatvādeva notpādyādikriyāvyavahitaḥ /	Atma-tvAt-eva na-utpAdya-Adi-kriyA-vyavahitaH /
   nityalabdhasvarūpatve 'pi satyavidyāmātraṃ vyavadhānam /	nitya-labDa-svarUpa-tve api satya-vidyA-mAtram vyavaDAnam /
   yathā gṛhyamāṇāyā api śuktikāyā viparyayeṇa rajatābhāsāyā agrahaṇaṃ	yaTA gRhyamANAyAH api SuktikAyAH viparyayeNa rajata-ABAsAyAH agrahaNam
   viparītajñānavyavadhānamātram, tathā grahaṇaṃ jñānamātrameva,	viparIta-jQAna-vyavaDAna-mAtram, taTA grahaNam jQAna-mAtram-eva,
   viparītajñānavyavadhānāpohārthatvājjñānasya /	viparIta-jQAna-vyavaDAna-apoha-arTa-tvAt-jQAnasya /
   evamihāpyātmano 'lābho 'vidyāmātravyavadhānam /	evam-iha-api-AtmanaH alABaH avidyA-mAtra-vyavaDAnam /
   tasmādvidyayā tadapohanamātrameva lābho nānyaḥ kadācidapyupapadyate /	tasmAt-vidyayA tad-apohana-mAtram-eva lABaH na-anyaH kadAcid-api-upapadyate /
   tasmādātmalābhe jñānādarthāntarasādhanasya ānarthakyaṃ vakṣyāmaḥ /	tasmAt-Atma-lABe jQAnAt-arTa-antara-sADanasya AnarTakyam vakzyAmaH /
   tasmānnirāśaṅkameva jñānalābhayorekārthatvaṃ vivakṣannāha - jñānaṃ	tasmAt-nirASaFkam-eva jQAna-lABayoH-eka-arTa-tvam vivakzan=-Aha  jQAnam
   prakṛtya, anuvindediti /	prakRtya, anuvindet-iti /
   vindaterlābhārthatvāt /	vindateH-lABa-arTa-tvAt /
   guṇavijñānaphalamidamucyate - yathāyamātmātmā nāmarūpānupraveśena khyātiṃ	guNa-vijQAna-Palam-idam-ucyate  yaTA-ayam-Atma-AtmA nAma-rUpa-anupraveSena KyAtim
   gata ātmetyādināmarūpābhyāṃ prāṇādisaṃhatiṃ ca ślokaṃ prāptavānityevaṃ yo	gataH AtmA-ityAdi-nAma-rUpAByAm prANa-Adi-saMhatim ca Slokam prAptavAn-iti-evam yaH-
   veda,sa kīrtiṃ khyātiṃ ślokaṃ ca saṅghātamiṣṭaiḥ saha vindate labhate /	veda,-sa kIrtim KyAtim Slokam ca saFGAtam-izwEH saha vindate laBate /
   yadvā yathoktaṃ vastu yo veda mumukṣūṇāmapekṣitaṃ kīrtiśabditamaikyajñānaṃ	yat-vA yaToktam vastu yaH veda mumukzUNAm-apekzitam kIrti-Sabditam-Ekya-jQAnam
   tatphalaṃ ślokaśabditāṃ muktimāpnotīti mukhyameva phalam //7//	tad-Palam Sloka-SabditAm muktim-Apnoti-iti muKyam-eva Palam //7//
   kutaścātmatattvameva jñeyamanāhatyānyadityāha -	kutas-ca-Atma-tattvam-eva jQeyam-anAhatyA-anyat-iti-Aha -
   START BrhUp 1,4.8	START BrhUp 1,4.8
   tad etat preyaḥ putrāt preyo vittāt preyo 'nyasmāt sarvasmād antarataraṃ	tat etat preyaH putrAt preyaH vittAt preyaH anyasmAt sarvasmAt antarataram
   yad ayam ātmā |	yat ayam AtmA |
   sa yo 'nyam ātmanaḥ priyaṃ bruvāṇaṃ brūyāt priyaṃ rotsyatītīśvaro ha	sa yaH anyam AtmanaH priyam bruvANam brUyAt priyam rotsyati-iti-ISvaraH ha
   tathaiva syāt |	taTA-eva syAt |
   ātmānam eva priyam upāsīta |	AtmAnam eva priyam upAsIta |
   sa ya ātmānam eva priyam upāste na hāsya priyaṃ pramāyukaṃ bhavati ||	sa yaH AtmAnam eva priyam upAste na ha-asya priyam pramAyukam Bavati ||
   BrhUp_1,4.8 ||	BrhUp_1,4.8 ||
   BrhUpBh_1,4.8 tadetadātmatattvaṃ preyaḥ priyataraṃ putrāt /	Brhu-upBh_1,4.8 tat-etat-Atma-tattvam preyaH priyataram putrAt /
   putro hi loke priyaḥ prasiddhastasmādapi priyataramiti niratiśayapriyatvaṃ	putraH hi loke priyaH prasidDaH-tasmAt-api priyataram-iti niratiSaya-priya-tvam
   darśayati /	darSayati /
   tathā vittāddhiraṇyaratnādeḥ, tathā anyasyādyalloke priyatvena prasiddhaṃ	taTA vittAt-hiraNya-ratna-AdeH, taTA anyasya-adyat-loke priya-tvena prasidDam
   tasmātsarvasmādityarthaḥ /	tasmAt-sarvasmAt-iti-arTaH /
   tatkasmādātmatattvameva priyataraṃ na prāṇādi? ityucyate - antarataraṃ	tat-kasmAt-Atma-tattvam-eva priyataram na prANa-Adi? iti-ucyate  antarataram
   bāhyātputravittādeḥ prāṇapiṇḍasamudāyo hyantaro 'bhyantaraḥ sannikṛṣṭa	bAhyAt-putra-vitta-AdeH prANa-piNxa-samudAyaH hi-antaraH aByantaraH sannikRzwa
   ātmanaḥ /	AtmanaH /
