   PADA MARKERS	PADAH MARKERS
   syād vyāghāto 'nyathākāri $ vastv anyakriyam ucyate &	syAt vyAGAtaH anyaTA-kAri $ vastu anya-kriyam ucyate &
   yair jagat prīyate hanti % tair eva kusumāyudhaḥ // JCand_5.85 //	yEH jagat prIyate hanti % tEH eva kusumAyuDaH // JCand-_5.85 //
   gumphaḥ kāraṇamālā syād $ yathāprākprāntakāraṇaiḥ &	gumPaH kAraNa-mAlA syAt $ yaTA-prAc-prAnta-kAraNEH &
   nayena śrīḥ śriyā tyāgas % tyāgena vipulaṃ yaśaḥ // JCand_5.86 //	nayena SrIH SriyA tyAgaH % tyAgena vipulam yaSaH // JCand-_5.86 //
   gṛhītamuktarītyartha- $ śreṇir ekāvalī matā &	gRhIta-mukta-rIti-arTa $ SreNiH eka-AvalI matA &
   netre karṇāntaviśrānte % karṇau dormūladolinau // JCand_5.87 //	netre karNa-anta-viSrAnte % karNO dormUla-dolinO // JCand-_5.87 //
   dīpakaikāvalīyogān $ mālādīpakam ucyate &	dIpaka-eka-AvalI-yogAn $ mAlAdIpakam ucyate &
   smareṇa hṛdaye tasyās % tena tvayi kṛtā sthitiḥ // JCand_5.88 //	smareNa hRdaye tasyAH % tena tvayi kRtA sTitiH // JCand-_5.88 //
   sāro nāma padotkarṣaḥ $ sāratāyā yathottaram &	sAraH nAma pada-utkarzaH $ sAra-tAyAH yaTottaram &
   sāraṃ sārasvataṃ tatra % kāvyaṃ tatra śivastavaḥ // JCand_5.89 //	sAram sArasvatam tatra % kAvyam tatra SivastavaH // JCand-_5.89 //
   udārasāraś ced bhāti $ bhinno 'bhinnatayā guṇaḥ &	udAra-sAraH ced BAti $ BinnaH aBinnatayA guNaH &
   madhuraṃ madhu pīyūṣaṃ % tasmāt tasmāt kaver vacaḥ // JCand_5.90 //	maDuram maDu pIyUzam % tasmAt tasmAt kaveH vacaH // JCand-_5.90 //
   yathāsaṃkhyaṃ dvidhārthāś cet $ kramādekaikamanvitāḥ &	yaTA-saMKyam dviDA-arTAH ced $ kramAt-ekEkam-anvitAH &
   śatruṃ mitraṃ dviṣatpakṣaṃ % jaya rañjaya bhañjaya // JCand_5.91 //	Satrum mitram dvizat-pakzam % jaya raQjaya BaQjaya // JCand-_5.91 //
   paryāyaś ced anekatra $ syād ekasya samanvayaḥ &	paryAyaH ced anekatra $ syAt ekasya samanvayaH &
   padmaṃ muktvā gatā candraṃ % kāminīvadanopamā // JCand_5.92 //	padmam muktvA gatA candram % kAminI-vadana-upamA // JCand-_5.92 //
   parivṛttir vinimayo $ nyūnābhyadhikayor mithaḥ &	parivRttiH vinimayaH $ nyUna-aByaDikayoH miTas &
   jagrāhaikaṃ śaraṃ muktvā % kaṭākṣān śatruyoṣitām // JCand_5.93 //	jagrAha-ekam Saram muktvA % kawAkzAn Satru-yozitAm // JCand-_5.93 //
   parisaṃkhyā niṣidhyaikam $ anyasmin vastuyantraṇam &	parisaMKyAH niziDya-ekam $ anyasmin vastu-yantraNam &
   snehakṣayaḥ pradīpeṣu % svānteṣu na natabhruvām // JCand_5.94 //	sneha-kzayaH pradIpezu % sva-antezu na nata-BruvAm // JCand-_5.94 //
   vikalpas tulyabalayor $ virodhaś cāturīyutaḥ &	vikalpaH tulya-balayoH $ viroDaH cAturIyutaH &
   kāntācitte 'dhare vāpi % kuru tvaṃ vītarāgatām // JCand_5.95 //	kAntA-citte aDare vA-api % kuru tvam vIta-ra-Aga-tAm // JCand-_5.95 //
   bhūyasām ekasambandha- $ bhājāṃ gumphaḥ samuccayaḥ &	BUyasAm eka-sambanDa $ BAjAm gumPaH samuccayaH &
   naśyanti paścāt paśyanti % bhraśyanti ca tava dviṣaḥ // JCand_5.96 //	naSyanti paScAt paSyanti % BraSyanti ca tava dvizaH // JCand-_5.96 //
   samādhiḥ kāryasaukaryaṃ $ kāraṇāntarasannidheḥ &	samADiH kArya-sOkaryam $ kAraNa-antara-sanniDeH &
   utkaṇṭhitāṃ ca kalayan % jagāmāstaṃ ca bhānumān // JCand_5.97 //	utkaNWitAm ca kalayan % jagAma-astam ca BAnumAn // JCand-_5.97 //
   pratyanīkaṃ balavataḥ $ śatroḥ pakṣe parākramaḥ &	pratyanIkam balavataH $ SatroH pakze parAkramaH &
   jaitranetrānugau karṇāv % utpalābhyām adhaḥkṛtau // JCand_5.98 //	jEtra-netra-anugO karNO % utpalAByAm aDas-kRtO // JCand-_5.98 //
   pratīpam upamānasya $ hīnatvam upameyataḥ &	pratIpam upamAnasya $ hIna-tvam upameyataH &
   dṛṣṭaṃ ced vadanaṃ tasyāḥ % kiṃ padmena kimindunā // JCand_5.99 //	dRzwam ced vadanam tasyAH % kim padmena kim-indunA // JCand-_5.99 //
   ullāso 'nyamahimnā ced $ doṣo hy anyatra varṇyate &	ullAsaH anya-mahimnA ced $ dozaH hi anyatra varNyate &
   tad abhāgyaṃ dhanasyaiva % yan nāśrayati sajjanam // JCand_5.100 //	tat aBAgyam Danasya-eva % yat na-ASrayati sat-janam // JCand-_5.100 //
   tadguṇaḥ svaguṇatyāgād $ anyataḥ svaguṇodayaḥ &	tad-guNaH sva-guNa-tyAgAt $ anyatas sva-guNa-udayaH &
   padmarāgāruṇaṃ nāsā- % mauktikaṃ te 'dharaśritam // JCand_5.101 //	padmarAga-aruNam nAsA % mOktikam te aDara-Sritam // JCand-_5.101 //
   punaḥ svaguṇasamprāptir $ vijñeyā pūrvarūpatā &	punar sva-guNa-samprAptiH $ vijQeyA pUrva-rUpa-tA &
   harakaṇṭhāṃśulipto 'pi % śeṣas tvadyaśasā sitaḥ // JCand_5.102 //	hara-kaNWa-aMSu-liptaH api % SezaH tvad-yaSasA sitaH // JCand-_5.102 //
   yadvastuno 'nyathā rūpaṃ $ tathā syāt pūrvarūpatā &	yat-vastunaH anyaTA rUpam $ taTA syAt pUrvarUpa-tA &
   dīpe nirvāpite hy āsīt % kāñcīratnair aharmahaḥ // JCand_5.103 //	dIpe nirvApite hi AsIt % kAQcI-ratnEH ahar-mahaH // JCand-_5.103 //
   saṅgatānyaguṇānaṅgī- $ kāram āhur atadguṇam &	saFgatA-ani-a-guNa-anaFgI $ kAram AhuH atad-guNam &
   viśann api raver madhyaṃ % śīta eva sadā śaśī // JCand_5.104 //	viSan api raveH maDyam % SItaH eva sadA SaSI // JCand-_5.104 //
   prāksiddhasvaguṇotkarṣo $ 'nuguṇaḥ parasannidheḥ &	prAc-sidDa-sva-guNa-utkarzaH $ anuguNaH para-sanniDeH &
   karṇotpalāni dadhate % kaṭākṣairapi nīlatām // JCand_5.105 //	karNa-utpalAni daDate % kawAkzEH-api nIla-tAm // JCand-_5.105 //
   avajñā varṇyate vastu $ guṇadoṣākṣamaṃ yadi &	avajQA varNyate vastu $ guNa-doza-akzamam yadi &
   mlāyanti yadi padmāni % kā hānir amṛtadyuteḥ // JCand_5.106 //	mlAyanti yadi padmAni % kA hAniH amRta-dyuteH // JCand-_5.106 //
   praśnottaraṃ krameṇoktau $ syūtam uttaram uttaram &	praSna-uttaram krameNa-uktO $ syUtam uttaram uttaram &
   yatrāsau vetasī pāntha % tatrāsau sutarā sarit // JCand_5.107 //	yatra-asO vetasI pAnTa % tatra-asO sutarA sarit // JCand-_5.107 //
   pihitaṃ paravṛttānta- $ jñātur anyasya ceṣṭitam &	pihitam para-vRttAnta $ jQAtuH anyasya cezwitam &
   priye gṛhāgate prātaḥ % kāntā talpam akalpayat // JCand_5.108 //	priye gRha-Agate prAtar % kAntA talpam akalpayat // JCand-_5.108 //
   vyājoktiḥ śaṅkamānasya $ chadmanā vastugopanam &	vyAja-uktiH SaFkamAnasya $ CadmanA vastu-gopanam &
   sakhi paśya gṛhārāma- % parāgair asmi dhūsarā // JCand_5.109 //	saKi paSya gRha-ArAma % parAgEH asmi DUsarAH // JCand-_5.109 //
   vakroktiḥ śleṣakākubhyāṃ $ vācyārthāntarakalpanam &	vakroktiH SlezakAkuByAm $ vAcya-arTa-antara-kalpanam &
   muñca mānaṃ dinaṃ prāptaṃ % manda nandī harāntike // JCand_5.110 //	muQca mAnam dinam prAptam % manda nandI hara-antike // JCand-_5.110 //
   svābhāvoktiḥ svabhāvasya $ jātyādiṣu ca varṇanam &	svABAva-uktiH svaBAvasya $ jAti-Adizu ca varNanam &
   kuraṅgair uttaraṅgākṣi % stabdhakarṇair udīkṣyate // JCand_5.111 //	kuraFgEH uttaraFga-akzi % stabDa-karNEH udIkzyate // JCand-_5.111 //
   bhāvikaṃ bhūtabhāvyartha- $ sākṣād darśanavarṇanam &	BAvikam BUta-BAvi-arTa $ sAkzAt darSana-varNanam &
   alaṃ vilokayādyāpi % yuddhyante 'tra surāsurāḥ // JCand_5.112 //	alam vilokayA-adya-api % yudDi-ante atra sura-asurAH // JCand-_5.112 //
   deśātmaviprakṛṣṭasya $ darśanaṃ bhāvikacchaviḥ &	deSa-Atma-viprakRzwasya $ darSanam BAvika=-CaviH &
   tvaṃ vasan hṛdaye tasyāḥ % sākṣāt pañceṣur īkṣyase // JCand_5.113 //	tvam vasan hRdaye tasyAH % sAkzAt paQca-izuH Ikzyase // JCand-_5.113 //
   udāttam ṛddheś caritaṃ $ ślāghyaṃ cānyopalakṣaṇam &	udAttam RdDeH caritam $ SlAGyam ca-anya-upalakzaNam &
   sānau yasyābhavad yuddhaṃ % tad dhūrjaṭikirīṭinoḥ // JCand_5.114 //	sAnO yasya-aBavat yudDam % tat DUrjawi-kirIwinoH // JCand-_5.114 //
   atyuktir adbhutātathya- $ śauryaudāryādivarṇanam &	atyuktiH adButa-ataTya $ SOrya-OdArya-Adi-varNanam &
   tvayi dātari rājendra % yācakāḥ kalpaśākhinaḥ // JCand_5.115 //	tvayi dAtari rAja-indra % yAcakAH kalpa-SAKinaH // JCand-_5.115 //
   rasabhāvatadābhāsa- $ bhāvaśāntinibandhanāḥ &	rasa-BAva-tad-ABAsa $ BAva-SAnti-nibanDanAH &
   rasavatpreyaūrjasvi- % samāhitamayābhidhāḥ // JCand_5.116 //	rasavat-preya-Urjasvi % samAhita-maya-aBiDAH // JCand-_5.116 //
   bhāvānāmudayaḥ sandhiḥ $ śabalatvam iti trayaḥ &	BAvAnAm-udayaH sanDiH $ Sabala-tvam iti trayaH &
   alaṅkārān imān sapta % kecid āhur manīṣiṇaḥ // JCand_5.117 //	alaFkArAn imAn sapta % kecid AhuH manIziNaH // JCand-_5.117 //
   śuddhir ekapradhānatvaṃ $ tathā saṃsṛṣṭisaṃkarau &	SudDiH eka-praDAna-tvam $ taTA saMsRzwi-saMkarO &
   eteṣām eva vinyāsān % nālaṅkārāntarāṇy amī // JCand_5.118 //	etezAm eva vinyAsAn % na-alaFkAra-antarANi amI // JCand-_5.118 //
   sarveṣāṃ ca pratidvandva- $ praticchandabhidābhṛtām &	sarvezAm ca pratidvandva $ praticCanda-BidABRtAm &
   upādhiḥ kvacid udbhinnaḥ % syād anyatrāpi saṃbhavāt // JCand_5.119 //	upADiH kvacid udBinnaH % syAt anyatra-api saMBavAt // JCand-_5.119 //
   mālā paraṃparā caiṣāṃ $ bhūyasām anukūlake &	mAlA paraMparA ca-ezAm $ BUyasAm anukUlake &
   manuṣye bhavataḥ kvāpi hy % alaṅkārāṅgatāṃ gate // JCand_5.120 //	manuzye BavataH kvApi hi % alaFkAra-aFga-tAm gate // JCand-_5.120 //
   śabde padārthe vākyārthe $ vākyārthastabake tathā &	Sabde padArTe vAkya-arTe $ vAkya-arTa-stabake taTA &
   ete bhavanti vinyāsāḥ % svabhāvātiśayātmakāḥ // JCand_5.121 //	ete Bavanti vinyAsAH % svaBAva-atiSaya-AtmakAH // JCand-_5.121 //
   kasyāpy atiśayasyokter $ ity anvarthavicāraṇāt &	kasya-api atiSayasya-ukteH $ iti anvarTa-vicAraNAt &
   prāyeṇāmī hy alaṃkārā % bhinnā nātiśayoktitaḥ // JCand_5.122 //	prAyeNa-amI hi alaMkArAH % BinnAH na-atiSaya-uktitaH // JCand-_5.122 //
   alaṃkārapradhāneṣu $ dadhāneṣv api sāmyatām &	alaMkAra-praDAnezu $ daDAnezu api sAmyatAm &
   vailakṣaṇyaṃ prativyakti % pratibhāti mukheṣviva // JCand_5.123 //	vElakzaNyam prativyakti % pratiBAti muKezu-iva // JCand-_5.123 //
   alaṃkāreṣu tathyeṣu $ yady anāsthā manīṣiṇām &	alaMkArezu taTyezu $ yadi anAsTA manIziNAm &
   tad arvācīnabhedeṣu % nāmnāṃ nāmnāya iṣyatām // JCand_5.124 //	tat arvAcIna-Bedezu % nAmnAm nAmnA-ayaH izyatAm // JCand-_5.124 //
   mahādevaḥ satrapramukhamakhavidyaikacaturaḥ $ sumitrā	mahAdevaH satra-pramuKa-maKa-vidyA-eka-caturaH $ sumitrA
   tadbhaktipraṇihitamatir yasya pitarau &	tad-Bakti-praNihita-matiH yasya pitarO &
   caturthaḥ saikoyam sukavijayadevena racite % ciraṃ candrāloke sukhayatu	caturTaH sEkoyam sukavi-jaya-devena racite % ciram candrAloke suKayatu
   mayūkhaḥ sumanasaḥ // JCand_5.125 //	mayUKaH sumanasaH // JCand-_5.125 //
   ālambanoddīpanātmā $ vibhāvaḥ kāraṇaṃ dvidhā &	Alambana-uddIpana-AtmA $ viBAvaH kAraNam dviDA &
   kāryo 'nubhāvo bhāvaś ca % sahāyo vyabhicāry api // JCand_6.1 //	kAryaH anuBAvaH BAvaH ca % sahAyaH vyaBicAri api // JCand-_6.1 //
   galadvedyāntarodbhedo $ hṛdayeṣv ajaḍātmanām &	galadvedya-antara-udBedaH $ hRdayezu ajaxa-AtmanAm &
   milan malayajālepa % ivāhlādaṃ vikāsayan // JCand_6.2 //	milat malayaja-Alepa % iva-AhlAdam vikAsayan // JCand-_6.2 //
   kāvye nāṭye ca kārye ca $ vibhāvādyair vibhāvitaḥ &	kAvye nAwye ca kArye ca $ viBAva-AdyEH viBAvitaH &
   āsvādyamānaikatanuḥ % sthāyī bhāvo rasaḥ smṛtaḥ // JCand_6.3 //	AsvAdyamAna-eka-tanuH % sTAyI BAvaH rasaH smRtaH // JCand-_6.3 //
   ratyākhyasthāyibhāvātmā $ vallabhādivibhāvitaḥ &	rati-AKya-sTAyi-BAva-AtmA $ vallaBa-Adi-viBAvitaH &
   ālasyerṣyājugupsābhyo % vinā saṃcāribhir yutaḥ // JCand_6.4 //	Alasya-IrzyA-aju-gupsAByaH % vinA saMcAriBiH yutaH // JCand-_6.4 //
   anubhāvaiḥ kaṭākṣādyair $ unmādādyair yathākramam &	anuBAvEH kawAkza-AdyEH $ unmAda-AdyEH yaTAkramam &
   sambhogo vipralambhaś ca % śṛṅgāro dvividho mataḥ // JCand_6.5 //	samBogaH vipralamBaH ca % SRFgAraH dviviDaH mataH // JCand-_6.5 //
   hāsasthāyī raso hāsyo $ vibhāvadyair yathākramam &	hAsa-sTAyI rasaH hAsyaH $ viBAvadyEH yaTAkramam &
   vairūpyaphullagaṇḍatvā- % -vahitthādyaiḥ samanvitaḥ // JCand_6.6 //	vErUpya-Pulla-gaNxa-tvA % -vahitTa-AdyEH samanvitaH // JCand-_6.6 //
   abhīṣṭaviprayogāśru- $ pātaglānyādibhiḥ kramāt &	aBIzwa-viprayoga-aSru $ pAta-glAni-AdiBiH kramAt &
   vibhāvādyair yutaḥ śoka- % sthāyī syāt karuṇo rasaḥ // JCand_6.7 //	viBAva-AdyEH yutaH Soka % sTAyI syAt karuNaH rasaH // JCand-_6.7 //
   krodhasthāyī raso raudro $ vibhāvādyaiḥ samanvitaḥ &	kroDa-sTAyI rasaH rOdraH $ viBAva-AdyEH samanvitaH &
   mātsaryahastaniṣpeṣa- % saṃmohādyair yathākramam // JCand_6.8 //	mAtsarya-hasta-nizpeza % saMmoha-AdyEH yaTAkramam // JCand-_6.8 //
   utsāhākhyasthāyibhāvaḥ $ prabhāvādivibhāvabhūḥ &	utsAha-AKya-sTAyi-BAvaH $ praBAva-Adi-viBAva-BUH &
   vīro 'nubhāvaiḥ sthairyādyair % bhāvair garvādibhiryutaḥ // JCand_6.9 //	vIraH anuBAvEH sTErya-AdyEH % BAvEH garva-AdiBiH-yutaH // JCand-_6.9 //
   vyāghrādibhir vibhāvais tu $ vepitādyanubhāvabhṛt &	vyAGra-AdiBiH viBAvEH tu $ vepita-Adi-anuBAva-BRt &
   bhāvair mohādibhir yukto % bhayasthāyī bhayānakaḥ // JCand_6.10 //	BAvEH moha-AdiBiH yuktaH % Baya-sTAyI BayAnakaH // JCand-_6.10 //
   sthāyī jugupsā bībhatso $ vibhāvādyā yathākramam &	sTAyI jugupsA bIBatso $ viBAva-AdyAH yaTAkramam &
   aniṣṭekṣaṇaniṣṭhīva- % mohādyā yatra saṃmatāḥ // JCand_6.11 //	anizwa-IkzaNa-nizWIva % moha-AdyAH yatra saMmatAH // JCand-_6.11 //
   adbhuto vismayasthāyī $ māyādikavibhāvabhūḥ &	adButaH vismaya-sTAyI $ mAyA-Adika-viBAva-BUH &
   romāñcādyanubhāvo 'yaṃ % stambhādivyabhicārikaḥ // JCand_6.12 //	romAQca-Adi-anuBAvaH ayam % stamBa-Adi-vyaBicArikaH // JCand-_6.12 //
   nirvedasthāyikaḥ śāntaḥ $ satsaṅgādivibhāvabhūḥ &	nirveda-sTAyikaH SAntaH $ sat-saFga-Adi-viBAva-BUH &
   kṣamādikānubhāvo 'yaṃ % stambhādivyabhicārikaḥ // JCand_6.13 //	kzamA-AdikA-anuBAvaH ayam % stamBa-Adi-vyaBicArikaH // JCand-_6.13 //
   ratir devādiviṣayā $ santi ca vyabhicāriṇaḥ &	ratiH deva-Adi-vizayAH $ santi ca vyaBicAriNaH &
   vedyamānā nigadyante % bhāvāḥ sāhityavedibhiḥ // JCand_6.14 //	vedyamAnAH nigadyante % BAvAH sAhitya-vediBiH // JCand-_6.14 //
   nirvedaglāniśaṅkākhyās $ tathāsūyāmadaśramāḥ &	nirveda-glAni-SaFkA-AKyAH $ taTA-asUyA-mada-SramAH &
   ālasyaṃ caiva dainyaṃ ca % cintā mohaḥ smṛtir dhṛtiḥ // JCand_6.15 //	Alasyam ca-eva dEnyam ca % cintA mohaH smRtiH DRtiH // JCand-_6.15 //
   vrīḍā capalatā harṣa $ āvego jaḍatā tathā &	vrIxA capala-tA harza $ AvegaH jaxa-tA taTA &
   garvo viṣāda autsukyaṃ % nidrāpasmāra eva ca // JCand_6.16 //	garvaH vizAdaH Otsukyam % nidrA-apasmAraH eva ca // JCand-_6.16 //
   suptaṃ prabodho 'marṣaś cāpy $ avahittham athogratā &	suptam praboDaH amarzaH ca-api $ avahitTam aTa-ugra-tA &
   matir vyādhis tathonmādas % tathā maraṇam eva ca // JCand_6.17 //	matiH vyADiH taTA-unmAdaH % taTA maraNam eva ca // JCand-_6.17 //
   trāsaś caiva vitarkaś ca $ vijñeyā vyabhicāriṇaḥ &	trAsaH ca-eva vitarkaH ca $ vijQeyAH vyaBicAriNaH &
   trayastriṃśad ime bhāvāḥ % samākhyātās tu nāmataḥ // JCand_6.18 //	trayastriMSat ime BAvAH % samAKyAtAH tu nAmataH // JCand-_6.18 //
   sarvasādhāraṇaprema- $ praśrayādisvarūpayā &	sarva-sADAraNa-prema $ praSraya-Adi-svarUpayA &
   anaucityā rasābhāsā % bhāvābhāsāś ca kīrtitāḥ // JCand_6.19 //	anOcityAH rasa-ABAsAH % BAva-ABAsAH ca kIrtitAH // JCand-_6.19 //
   bhāvasya śāntir udayaḥ $ sandhiḥ śabalatā tathā &	BAvasya SAntiH udayaH $ sanDiH Sabala-tA taTA &
   kāvyasya kāñcanasyeva % kuṅkumaṃ kāntisaṃpade // JCand_6.20 //	kAvyasya kAQcanasya-iva % kuFkumam kAnti-saMpade // JCand-_6.20 //
   āturyam āsaptamaṃ ca $ yatheṣṭair aṣṭamādibhiḥ &	Aturyam Asaptamam ca $ yaTezwEH azwama-AdiBiH &
   samāsaḥ syāt padair na syāt % samāsaḥ sarvathāpi ca // JCand_6.21 //	samAsaH syAt padEH na syAt % samAsaH sarvaTA-api ca // JCand-_6.21 //
   pāñcālikī ca lāṭīyā $ gauḍīyā ca yathārasam &	pAQcAlikI ca lAwIyA $ gOxIyA ca yaTArasam &
   vaidarbhī ca yathāsaṃkhyaṃ % catasro rītayaḥ smṛtāḥ // JCand_6.22 //	vEdarBI ca yaTAsaMKyam % catasraH rItayaH smRtAH // JCand-_6.22 //
   madhurāyāṃ samākrāntā $ vargasthāḥ pañcamair nijaiḥ &	maDurAyAm samAkrAntAH $ varga-sTAH paQcamEH nijEH &
   lakāraś ca lasaṃyukto % hrasvavyavahitau raṇau // JCand_6.23 //	lakAraH ca la-saMyuktaH % hrasva-vyavahitO raNO // JCand-_6.23 //
   rephākrāntā vargyayaṇāṣ $ ṭavargāt pañcamād ṛte &	rePa-AkrAntAH vargyayaNAH $ wavargAt paQcamAt Rte &
   kapākrāntas tavargaḥ syāt % prauḍhāyāṃ ca kamūrdhatā // JCand_6.24 //	kapa-AkrAntaH tavargaH syAt % prOXAyAm ca kamUrDa-tA // JCand-_6.24 //
   sarvair ūrdhvaiḥ sakārasya $ sarvai rephasya sarvathā &	sarvEH UrDvEH sakArasya $ sarvEH rePasya sarvaTA &
   rahor dvedhā tu saṃyogaḥ % paruṣāyāṃ śaṣau svataḥ // JCand_6.25 //	rahoH dveDA tu saMyogaH % paruzAyAm SazO svatas // JCand-_6.25 //
   lakāro 'nyair asaṃyukto $ laghavo ghabhadhā rasau &	lakAraH anyEH asaMyuktaH $ laGavaH GaBaDA rasO &
   lalitāyāṃ tathā śeṣā % bhadrāyām iti vṛttayaḥ // JCand_6.26 //	lalitAyAm taTA SezAH % BadrAyAm iti vRttayaH // JCand-_6.26 //
   aṅgabhaṅgollasallīlā $ taruṇī smaratoraṇam &	aFga-BaFga-ullasat-lIlA $ taruNI smara-toraNam &
   tarkakarkaśapūrṇokti- % prāptotkaṭadhiyāṃ vṛthā // JCand_6.27 //	tarka-karkaSa-pUrNa-ukti % prApta-utkawa-DiyAm vRTA // JCand-_6.27 //
   vīpsotsarpanmukhāgrārdraṃ $ barhī jahre kṛśas tṛṣam &	vIpsA-utsarpat-muKa-agra-Ardram $ barhI jahre kRSaH tRzam &
   lalanā rabhasaṃ dhatte % ghanāṭope mahīyasi // JCand_6.28 //	lalanAH raBasam Datte % Gana-Awope mahIyasi // JCand-_6.28 //
   mahādevaḥ satrapramukhamakhavidyaikacaturaḥ $ sumitrā	mahAdevaH satra-pramuKa-maKa-vidyA-eka-caturaH $ sumitrA
   tadbhaktipraṇihitamatir yasya pitarau &	tad-Bakti-praNihita-matiH yasya pitarO &
   mayūkhastenāsau sukavijayadevena racite % ciraṃ candrāloke sukhayatu	mayUKaH-tena-asO su-kavi-jaya-devena racite % ciram candrAloke suKayatu
   mahati ṛtusaṃkhyaḥ // JCand_6.29 //	mahati Rtu-saMKyaH // JCand-_6.29 //
   vṛttibhedais tribhir yuktā $ srotobhiriva jāhnavī &	vRtti-BedEH triBiH yuktA $ srotoBiH-iva jAhnavI &
   bhāratī bhāti gambhīrā % kuṭilā saralā kvacit // JCand_7.1 //	BAratI BAti gamBIrA % kuwilA saralA kvacid // JCand-_7.1 //
   sāṃmukhyaṃ vidadhānāyāḥ $ sphuṭam arthāntare giraḥ &	sAMmuKyam vidaDAnAyAH $ sPuwam arTa-antare giraH &
   kaṭākṣa iva lolākṣyā % vyāpāro vyañjanātmakaḥ // JCand_7.2 //	kawAkzaH iva lola-akzyAH % vyApAraH vyaQjana-AtmakaH // JCand-_7.2 //
   avivakṣitavācyasya $ dvau bhedau vācyam eva cet &	avivakzita-vAcyasya $ dvO BedO vAcyam eva ced &
   arthāntire saṃkramitam % atyantaṃ vā tiraskṛtam // JCand_7.3 //	arTa-antire saMkramitam % atyantam vA tiraskRtam // JCand-_7.3 //
   dvau vivakṣitavācyasya $ lakṣyālakṣyakramātmakau &	dvO vivakzita-vAcyasya $ lakzya-alakzya-krama-AtmakO &
   catvāriṃśadyutaikena % bhedāḥ ṣaṭ cānayoḥ kramāt // JCand_7.4 //	catvAriMSat-yuta-ekena % BedAH zaw ca-anayoH kramAt // JCand-_7.4 //
   tridhā śabdārthatadyugma- $ śaktijanmā sphuṭakramāt &	triDA Sabda-arTa-tad-yugma $ Sakti-janmA sPuwa-kramAt &
   rasabhāvatadābhāsa- % pramukhas tv asphuṭakramāt // JCand_7.5 //	rasa-BAva-tad-ABAsa % pramuKaH tu asPuwa-kramAt // JCand-_7.5 //
   vastvalaṅkārayor vyakter $ bhedau dvau śabdaśaktijau &	vastu-alaFkArayoH vyakteH $ BedO dvO Sabda-Sakti-jO &
   arthaśaktisamutthasya % bhedā dvādaśa tad yathā // JCand_7.6 //	arTa-Sakti-samutTasya % BedAH dvAdaSa tat yaTA // JCand-_7.6 //
   catvāro vastv alaṃkāram $ alaṃkāras tu vastu yat &	catvAraH vastu alaMkAram $ alaMkAraH tu vastu yat &
   alaṃkāram alaṃkāro % vastu vastu vyanakti tat // JCand_7.7 //	alaMkAram alaMkAraH % vastu vastu vyanakti tat // JCand-_7.7 //
   vaktuḥ kavinibaddhasya $ kaver vā prauḍhinirmitaḥ &	vaktuH kavi-nibadDasya $ kaveH vA prOXi-nirmitaH &
   svasiddho vā vyañjako 'rthaś % catvāras triguṇās tataḥ // JCand_7.8 //	sva-sidDaH vA vyaQjakaH arTaH % catvAraH triguNAH tatas // JCand-_7.8 //
   śabdārthobhayabhūr ekaḥ $ sa ca vākyaikasaṃśrayaḥ &	Sabda-arTa-uBaya-BUH ekaH $ sa ca vAkya-eka-saMSrayaH &
   padaikadeśe racanā- % varṇavākyapadeṣv api // JCand_7.9 //	pada-eka-deSe racanA % varNa-vAkya-padezu api // JCand-_7.9 //
   prabandhe ceti ṣoḍhāsau $ rasādyākhyo 'sphuṭakramaḥ &	prabanDe ca-iti zoXA-asO $ rasa-Adi-AKyaH asPuwa-kramaH &
   eṣu saptadaśasv ekaṃ % parityajyāsphuṭakramam // JCand_7.10 //	ezu saptadaSasu ekam % parityajya-asPuwa-kramam // JCand-_7.10 //
   ye ṣoḍaśādyā dviguṇās $ te syur vākyapadāśrayāt &	ye zoxaSa-AdyAH dviguNAH $ te syuH vAkya-pada-ASrayAt &
   prabandhe 'pi dvādaśa syur % arthaśaktibhuvo bhidaḥ // JCand_7.11 //	prabanDe api dvAdaSa syuH % arTa-Sakti-BuvaH BidaH // JCand-_7.11 //
   dvātriṃśad dvādaśaikaḥ ṣaṭ $ sarvasaṃkalitadhvaneḥ &	dvAtriMSat dvAdaSa-ekaH zaw $ sarva-saMkalita-DvaneH &
   bhedāḥ syur ekapañcāśat % saṃbhinnās tu sahasraśaḥ // JCand_7.12 //	BedAH syuH ekapaQcASat % saMBinnAH tu sahasraSas // JCand-_7.12 //
   vaktṛsyūtaṃ bodhayituṃ $ vyaṅgyaṃ vaktur abhīpsitam &	vaktR-syUtam boDayitum $ vyaFgyam vaktuH aBIpsitam &
   svāṅkuritam atadrūpaṃ % svayam ullasitaṃ giraḥ // JCand_7.13 //	sva-aFkuritam atad-rUpam % svayam ullasitam giraH // JCand-_7.13 //
   kaścit sādhāraṇaḥ kaścid $ āmantrya pratibodhitaḥ &	kaScid sADAraNaH kaScid $ Amantrya pratiboDitaH &
   kaścit taṭasthaḥ kaścic ca % bodhitapratibodhitaḥ // JCand_7.14 //	kaScid tawa-sTaH kaScid ca % boDita-pratiboDitaH // JCand-_7.14 //
   ityevaṃ boddhṛvaicitryād $ vaktṛsyūtaṃ caturvidham &	iti-evam bodDR-vEcitryAt $ vaktR-syUtam caturviDam &
   upekṣānihnavābhyāṃ ca % dvidhā svāṅkuritaṃ matam // JCand_7.15 //	upekzA-nihnavAByAm ca % dviDA sva-aFkuritam matam // JCand-_7.15 //
