   oṃ	om
   yathā---gamanaphalasaṃyogayogino 'pi875 ganturna karmatā, kintu	yaTA-a---gamana-Pala-saMyoga-yoginaH api875 gantuH-na karma-tA, kintu
   kartṛtaiva, tathā boddhurapi veditavyam /	kartR-tA-eva, taTA bodDuH-api veditavyam /
   parasamavāyikriyāphalayogi hi karmeti karmajñāḥ /	para-sama-vAyi-kriyA-Pala-yogi hi karma-iti karma-jQAH /
   ata eva ca sahopalambhaniyamo 'pi 876viṣayavettṛsaṃvittīnāmupapannaḥ /	atas eva ca saha-upalamBa-niyamaH api 876vizaya-vettR-saMvittInAm-upapannaH /
   evañca viṣayavittigocaratbādātmano viṣayavedanopāyoparamāt877	evaQca vizaya-vitti-gocarat-bAda-AtmanaH vizaya-vedanA-upAya-uparamAt877
   svāpādiṣvaprakāśo yukta eva878 /	svApa-Adizu-aprakASaH yuktaH eva878 /
   turīye 'pi sambhūtasakalopalambhopāya ātmā 879sanmātrāvastha evāvatiṣṭhate	turIye api samBUta-sakala-upalamBa-upAyaH AtmA 879sanmAtrA-avasTaH eva-avatizWate
   duḥkhanivṛttireva mokṣa iti svamatavarṇanam /	duHKa-nivRttiH-eva mokzaH iti sva-mata-varNanam /
   na ca mokṣasyāpuruṣārthatā, sāṃsārikavividhaduḥkhoparamarūpattvānmokṣasya	na ca mokzasya-apuruzArTa-tA, sAMsArika-viviDa-duHKa-uparama-rUpattvAt-mokzasya
   duḥkhoparamo hi puruṣairarthyate /	duHKa-uparamaH hi puruzEH-arTyate /
   na cedaṃ yuktam---yathā nikhiladuḥkhoparamarūpatvāt paramapuruṣārthatvam,	na ca-idam yuktam----yaTA niKila-duHKa-uparama-rUpa-tvAt parama-puruza-arTa-tvam,
   tathā 880sakalasukhocchedarūpatvādapuruṣārthatāpīti /	taTA 880sakala-suKa-ucCeda-rUpa-tvAt-apuruza-arTa-tApI-iti /
   yataḥ sāṃsārikaṃ sukhaṃ vivekinassādhanaparatantralakṣaṇatayā,	yatas sAMsArikam suKam vivekina-ssADana-paratantra-lakzaNa-tayA,
   881kṣayitālakṣaṇatayā ca duḥkhakavalitaṃ duḥkhameveti manyamanā	881kzayitA-lakzaNa-tayA ca duHKa-kavalitam duHKam-eva-iti manyamanAH-
   nā'tyantamādriyante /	nA-atyantam-Adriyante /
   ata 882eva mokṣāyottiṣṭhante /	atas 882A-iva mokzAya-uttizWante /
   evañca 883paramānandābhyupagamo 'pi mandaphala eva /	evaQca 883parama-Ananda-aByupagamaH api manda-PalaH eva /
   na ca pramāṇamapi 884tatrāvakalpate, śrutīnāṃ siddhavastubodhakatvābhāvāt,	na ca pramANam-api 884tatra-avakalpate, SrutInAm sidDa-vastu-boDaka-tva-aBAvAt,
   pratyakṣavirodhaśca /	pratyakza-viroDaH-ca /
   na saṃsarantastathāvidhamānandamanubhavanti /	na saMsarantaH-taTAviDam-Anandam-anuBavanti /
   na cābhibhūtatayānanubhavaḥ /	na ca-aBiBUta-tayA-ananuBavaH /
   svārasikasya svayamprakāśasyā'nandasyābhibhavāyogāt /	svArasikasya svayam-prakASasyA-anandasya-aBiBava-ayogAt /
   na ca paramapremāspadatayā'tmana 885ānandarūpatāsiddhiḥ, ātmani	na ca parama-prema-AspadatayA-atmanaH 885Ananda-rUpa-tA-sidDiH, Atmani
   premāsiddheḥ /	prema-asidDeH /
   śarīropaghāti hi duḥkhodayāttadupaghātaparihāraṃ sarve prārthayanta	SarIra-upaGAti hi duHKa-udayAt-tad-upaGAta-parihAram sarve prArTayanta
   ityātmani premābhimānaḥ /	iti-Atmani prema-aBimAnaH /
   kiñca saṃsāriṇāṃ svārasikaḥ paramānando nānubhūtapūrva iti, kathaṃ	kiQca saMsAriNAm svArasikaH parama-AnandaH na-anuBUta-pUrvaH iti, kaTam
   tannibandhanamātmani 886prema /	tad-nibanDanam-Atmani 886prema /
   ato viṣayaviśeṣasambhogaja887 evā'nanda iti sundaram /	atas vizaya-viSeza-samBoga-ja887 evA-anandaH iti sundaram /
   mokṣastu sāṃsārikaduḥkhopaśamātpuruṣārtha iti puṣkalam /	mokzaH-tu sAMsArika-duHKa-upaSamAt-puruza-arTaH iti puzkalam /
   maṇḍanamiśramatānuvādaḥ /	maNxana-miSra-matA-anuvAdaH /
   kaḥ punareṣa mokṣaḥ ? avidyāstamaya iti kecit /	kaH punar-eza mokzaH ? avidyA-astamayaH iti kecid /
   yat ekamevādvitīyamasaṃsṛṣṭaṃ sakalopādhipariśuddhaṃ brahmatattvam, tat	yat ekam-eva-advitIyam-asaMsRzwam sakala-upADi-pariSudDam brahma-tattvam, tat-
   anādyavidyāvaśena śarīrādisadvitīyamivopādhikaluṣitamivāvabhāsamānaṃ887	anAdya-vidyA-vaSena SarIra-Adi-sa-dvitIyam-iva-upADi-kaluzitam-iva-avaBAsamAnaM887
   labdhajīvavyapadeśaṃ sat, baddhamiva 888lakṣyate /	labDa-jIva-vyapadeSam sat, badDam-iva 888lakzyate /
   ato 'nādyavidyaiva saṃsāraḥ, nikhilavikalpātītapariśuddhavidyodayāt	atas anAdya-vidyA-eva saMsAraH, niKila-vikalpa-atIta-pariSudDa-vidyA-udayAt
   tadastamaya eva mokṣa iti /	tad-astamayaH eva mokzaH iti /
   tannirāsaḥ /	tad-nirAsaH /
   889tadidaṃ śraddhāmātravijṛmbhitamiti890 pramāṇaparatantrāḥ /	889tat-idam SradDA-mAtra-vijRmBitam-iti890 pramANa-paratantrAH /
   syādetadevaṃ yadyadvaitaṃ kasyacitpramāṇasya gocaraḥ /	syAt-etat-evam yadi-advEtam kasyacid-pramANasya gocaraH /
   na caitadittham, na khalvadvaitaṃ kasya cit pramāṇasya gocaraḥ /	na ca-etat-itTam, na Kalu-a-dvEtam kasya cit pramANasya gocaraH /
   syānmatam, pratyakṣameva	syAt-matam, pratyakzam-eva
   vidhimātropakṣīṇavyāpāramaparispṛṣṭānyonyabheda891madvitīyamekaṃ tattvaṃ	viDi-mAtra-upakzINa-vyApAram-aparispRzwa-anyonya-Beda891madvitIyam-ekam tattvam
   sākṣātkarotīti /	sAkzAtkaroti-iti /
   tadasat---satyaṃ vidhāyakameva pratyakṣam /	tat-asat----satyam viDAyakam-eva pratyakzam /
   tacca vidadhadapi 892rūpaṃ rūpatayā, rasañca rasatayā vidadhāti, na	tat-ca vidaDat-api 892-rUpam rUpatayA, rasaQca rasa-tayA vidaDAti, na
   punassarvamekatā, 893yathā rūpe 894dhārāvāhinī buddhiḥ, tathābhūtaiva yadi	punas-sarvam-eka-tA, 893yaTA rUpe 894DArA-vAhinI budDiH, taTABUtA-eva yadi
   rase 'pi syāt, tadā bhavedeva pratyakṣeṇa895 sākṣātkṛtamadvaitam /	rase api syAt, tadA Bavet-eva pratyakzeNa895 sAkzAtkRtam-advEtam /
   na tvetadevamiti sarvapratipattṛsvasaṃviditam /	na tu-etat-evam-iti sarva-pratipattR-sva-saMviditam /
   yacca prameyavikalpena sāmānyameva vastviti sthāpayitvā, sattāyā	yat-ca prameya-vikalpena sAmAnyam-eva vastu-iti sTApayitvA, sattAyA
   mahāsāmānyarūpatvāt tāvanmātrameva sattvamiti sādhitam /	mahA-sAmAnya-rUpa-tvAt tAvat-mAtram-eva sattvam-iti sADitam /
   tadapi gaganagrāsakalpam /	tat-api gagana-grAsa-kalpam /
   sattvaṃ na viśeṣamātraṃ vastu, sarvatrā /	sattvam na viSeza-mAtram vastu, sarvatrA /
   navṛttapratibhāsapravedanīyasya sāmānyasyāpahvotumaśakyatvāt /	na-vRtta-pratiBAsa-pravedanIyasya sAmAnyasya-apahvotum-aSakya-tvAt /
   nāpi sāmānyaviśeṣātmakamekaṃ896 vastu, ekasya dverūpyavirodhāt	na-api sAmAnya-viSeza-Atmakam-ekaM896 vastu, ekasya dverUpya-viroDAt-
   sāmānyaviśeṣau tu parasparasambaddhe dve vastunī pratyakṣamavagāhate,	sAmAnya-viSezO tu paraspara-sambadDe dve vastunI pratyakzam-avagAhate,
   tathā ca kutassattādvetasiddhiḥ /	taTA ca kutas-sattAt-veta-sidDiH /
   897yathā ca sāmānyaviśeṣayorjātivyaktyoriha pratyayo nāstīti, tathā	897yaTA ca sAmAnya-viSezayoH-jAti-vyaktyoH-iha pratyayaH na-asti-iti, taTA
   jātinirṇaye pra.paṃ.pṛ. 50 nirṇītam /	jAti-nirNaye pra.paM.pR. 50 nirNItam /
   898na cā'gamādevādvaitasādhanam /	898na cA-agamAt-eva-advEta-sADanam /
   tanna /	tat-na /
   āgamasya kāryaikaviṣayatayā siddhe tattve prāmāṇyānupapatteḥ899 /	Agamasya kArya-eka-vizaya-tayA sidDe tattve prAmANya-anupapatteH899 /
   api ca vākyātmā'gamaḥ pramāṇamiṣyate /	api ca vAkya-AtmA-agamaH pramANam-izyate /
   900taccānekapadātmakamanekapadārthātmani vākyārthe dhiyamupajanayat,	900tat-ca-aneka-pada-Atmakam-aneka-padArTa-Atmani vAkya-arTe Diyam-upajanayat,
   kathamadvaitamavabhāsayet /	kaTam-advEtam-avaBAsayet /
   athedamucyate"sa eṣa ādeśo neti netī" bṛ. u. a. 3. brā. maṃ. 6.ṭati	aTa-idam-ucyate"-saH ezaH AdeSaH na-iti netI" bR. u. a. 3. brA. maM. 6.wati
   901sakalopādhiniṣedhena nānābhūtavastvantarāpākaraṇādadvaitamāgamena	901-sakala-upADi-nizeDena nAnA-BUta-vastu-antara-apAkaraNAt-advEtam-Agamena
   sādhyata iti /	sADyate iti /
   tadapyasāram /	tat-api-asAram /
   yaḥ khalveṣa iti sadrūpatayā pratyavamṛṣṭaḥ padārthaḥ, so	yaH Kalu-ezaH iti sat-rUpa-tayA pratyavamRzwaH padArTaH, saH-
   'sattvāpādakena902 nañarthena saha sambaddhumayogyaḥ, asti nāstītivat /	asattva-ApAdakena902 naQarTena saha sambadDum-ayogyaH, asti na-asti-iti-vat /
   anvayāyogyayośca padārthayoranvayāsambhavānna vākyārthībhavanam /	anvayA-yogyayoH-ca padArTayoH-anvayA-samBavAn-na vAkya-arTI-Bavanam /
   903evantarhi nirākṛtāni sarvāṇyeva niṣedhavākyāni /	903evantarhi nirAkRtAni sarvANi-eva nizeDa-vAkyAni /
   manda 904maivaṃ paribhāvaya /	mandaH 904mA-evam pariBAvaya /
   na hi niṣedhavākyeṣu kasyacidātyantiko niṣedhaḥ, kintu	na hi nizeDa-vAkyezu kasyacid-AtyantikaH nizeDaH, kintu
   kvacitkiñcinniṣidhyate /	kvacid-kiQcid-niziDyate /
   905brahmādvaitābhimānī tu bhavānātyantikameva niṣedhamabhilaṣati /	905brahmAdvEta-aBimAnI tu BavAn-Atyantikam-eva nizeDam-aBilazati /
   906tathā ca so 'yamātmīya eva bāṇo bhavantaṃ praharati---"907labdharūpe	906taTA ca saH ayam-AtmIyaH eva bANaH Bavantam praharati----"907labDa-rUpe
   kvacitkiñcittādṛgeva niṣidhyate /	kvacid-kiQcittAdRS-eva niziDyate /
   vidhānamantareṇāto na niṣedhasya sambhavaḥ" //	viDAnam-antareNa-atas na nizeDasya samBavaH" //
   [bra. si. ta. kāṃ. ślo. 2] iti /	[bra. si. ta. kAM. Slo. 2] iti /
   ataḥ pratyakṣādiviruddhārthatvādadvaitāvabodhaka āmnāyo na 908yathāśruto	atas pratyakza-Adi-virudDa-arTa-tvAt-advEta-avaboDakaH AmnAyaH na 908yaTa-aSrutaH-
   varṇayituṃ nyāyyaḥ /	varNayitum nyAyyaH /
   909yatvidaṃ prapañcena prasādhitaṃ910 --- pratyakṣādivirodhe	909yatu-idam prapaQcena prasADitaM910 -- pratyakza-Adi-viroDe
   'pyāgamasyaiva911 balīyastvam, tadvaśena pratyakṣādīnāmeva bhrāntatā	api-Agamasya-eva911 balIyaH-tvam, tad-vaSena pratyakza-AdInAm-eva BrAnta-tA
   kalpanīyeti /	kalpanIyA-iti /
   912tadapi manorathamātram /	912tat-api manoraTa-mAtram /
   pratyakṣādividodhe padārthānāmanvayayogyatāvirahādāgamādarthabodhasyaiva	pratyakza-Adi-vidoDe padArTAnAm-anvaya-yogya-tA-virahAt-AgamAt-arTa-boDasya-eva
   tadvirodhe 'nudayāt /	tad-viroDe anudayAt /
   ataḥ pratyakṣādivirodhādāgame gauṇī, lākṣaṇikī vā vṛttirāśrayitavyā913 /	atas pratyakza-Adi-viroDAt-Agame gONI, lAkzaNikI vA vRttiH-ASrayitavyA913 /
   ānandādiśrutīnāṃ svamatena vyākhyā /	Ananda-Adi-SrutInAm sva-matena vyAKyA /
   914tatrā'nandādiśrutayassvābhāvakiduḥkhābhāvaparatayā varṇanīyāḥ,	914tatrA-ananda-Adi-SrutayassvABAva-ki-duHKa-aBAva-para-tayA varNanIyAH,
   laukikānandasyālpatayā, duḥkhānuṣaktatayā ca vyākhyeyāḥ /	lOkika-Anandasya-alpatayA, duHKa-anuzakta-tayA ca vyAKyeyAH /
   ekatvaśrutayaścaikasminnāyatana ekasyaiva svāmitvamityevamparāḥ /	ekatva-SrutayaH-ca-ekasmin=-AyatanaH ekasya-eva svAmi-tvam-iti-evamparAH /
   "915indro māyābhiḥ pururūpa īyate" iti, dehātmābhimānena janmani janmani	"915indraH mAyABiH puru-rUpaH Iyate" iti, deha-AtmA-aBimAnena janmani janmani
   bhinna ivā'bhātītyarthaḥ /	BinnaH ivA-aBAti-iti-arTaH /
   anekadehaparigrahe 'pyeka evā'tmeti nānātvaniṣedhasyār'thaḥ /	aneka-deha-parigrahe api-ekaH evA-atmA-iti nAnAtva-nizeDasyAr-aTaH /
   "sa916 eṣa netyeṣa netī" ti ca	"sa916 eza na-iti-eza netI" ti ca
   śarīrādīnāmātmatvaniṣedhastadvyatiriktapratipattiparaḥ /	SarIra-AdInAm-Atma-tva-nizeDaH-tad-vyatirikta-pratipatti-paraH /
   vijñānaśrutayaśca 917cicchaktiyogitvādvyomādibhyo viśeṣābhidhānaparāḥ /	vijQAna-SrutayaH-ca 917cicSakti-yogi-tvAt-vyoma-AdiByaH viSeza-aBiDAna-parAH /
   sarvātmaśrutayaśca sarvasyā'tmārthatvāt tādarthyanimittopacārāḥ918 /	sarva-Atma-SrutayaH-ca sarvasyA-atma-arTa-tvAt tAdarTya-nimitta-upacArAH918 /
   919"ātmani vijñāte sarvamidaṃ vijñātaṃ bhavatī" bṛ. u. 4a. mai. brā. ti	919"Atmani vijQAte sarvam-idam vijQAtam BavatI" bR. u. 4a. mE. brA. ti
   yaducyate, tat ātmajñānasya paramapuruṣārthamokṣaphalatvāt, tasmin vijñāte	yat-ucyate, tat Atma-jQAnasya parama-puruza-arTa-mokza-Pala-tvAt, tasmin vijQAte
   sarvameva jñānaṃ niṣphalamiti darśayitumityeṣā dik /	sarvam-eva jQAnam nizPalam-iti darSayitum-iti-ezA diS /
   920athocyeta---vitterbhinnasyāprakāśātmanaḥ prakāśa evānupapanna iti /	920aTa-ucyeta---vitteH-Binnasya-aprakASa-AtmanaH prakASaH eva-anupapannaH iti /
   yadyat prakāśate, tat tat prakāśādabhinnam, prakāśātmakañca brahma /	yat-yat prakASate, tat tat prakASAt-aBinnam, prakASa-Atma-kaQca brahma /
   ato brahmātmakaṃ jagaditi siddhamadvaitamiti /	atas brahma-Atmakam jagat-iti sidDam-advEtam-iti /
   921tadidaṃ svapakṣaviruddham /	921tat-idam sva-pakza-virudDam /
   kathamevaṃ buddhimanto 'bhidadhati /	kaTam-evam budDimantaH aBidaDati /
   evaṃ hi nānābhūtānāmākārāṇāṃ prakāśābhede prakāśasyāpi	evam hi nAnA-BUtAnAm-AkArANAm prakASa-aBede prakASasya-api
   nānābhāvāpatteradvaitaṃ dūramapāstam /	nAnA-BAva-ApatteH-advEtam dUram-apAstam /
   922athocyeta---vividho 'yamākāraprapañcovidyādhyāsavaśādavabhāsata iti /	922aTa-ucyeta---viviDaH ayam-AkAra-prapaQcaH-vidyA-aDyAsa-vaSAdava-BAsate iti /
   etadapi svavacanaviruddham /	etat-api sva-vacana-virudDam /
   sadātmā prakāśaḥ, tena sahāsadātmāna ākārāstāvadabhinnā iti na ghaṭate /	sadAtmA prakASaH, tena saha-asat-AtmAnaH AkArAH-tAvat-aBinnAH iti na Gawate /
   tathā satyaprakāśātmānaste kathamiva prakāśeran /	taTA satya-prakASa-AtmAnaH-te kaTam-iva prakASeran /
   api cāprakāśātmana eva 923prakāśassambhavatīti 924bāhyārthasiddhāvuktam /	api ca-aprakASa-AtmanaH eva 923prakASa-ssamBavati-iti 924bAhya-arTa-sidDO=-uktam /
   ata eṣo 'pi māhāyānikapakṣānupraveśāt925 brahmavādināṃ moha eva /	atas ezaH api mAhAyAnika-pakza-anupraveSAt925 brahma-vAdinAm mohaH eva /
   api cātyantamasantaṃ prapañcaṃ kathamivāvidyā prakāśayitumalam /	api ca-atyantam-asantam prapaQcam kaTam-iva-avidyA prakASayitum-alam /
   na khalvasatkhyātiravidyā926, kintvagrahaṇarūpaiveti927 nayavīthyāṃ	na Kalu-asat-KyAtiH-avidyA926, kintva-grahaNa-rUpA-eva-iti927 naya-vITyAm
   928sādhitam929 /	928sADitam929 /
   ato nāvidyāstamayo mokṣaḥ /	atas na-avidyA-astamayaH mokzaH /
   svamatena mokṣa-tatsādhananirūpaṇam /	sva-matena mokza--tad-sADana-nirUpaNam /
   930ātyantikastu dehocchedo niśśeṣadharmādharmaparikṣayanibandhano mokṣa	930AtyantikaH-tu deha-ucCedaH niSSeza-Darma-aDarma-parikzaya-nibanDanaH mokza
   iti /	iti /
   yuktam /	yuktam /
   dharmādharmavaśīkṛto hi jīvastāsu tāsu yoniṣu saṃsarati /	Darma-aDarma-vaSIkRtaH hi jIvaH-tAsu tAsu yonizu saMsarati /
   sa tayorekāntocchede	sa tayoH-ekAnta-ucCede
   vyapagatadehendriyasambandhassamutkhātanikhilasāṃsārikaduḥkhānubandho	vyapagata-deha-indriya-sambanDa-ssamutKAta-niKila-sAMsArika-duHKa-anubanDo
   mukta ityucyate /	muktaH iti-ucyate /
   931kathaṃ punaraśeṣadharmādharmaṃparikṣayaḥ /	931kaTam punar-aSeza-Darma-aDarmaMparikzayaH /
   na tāvadupabhogenaiva /	na tAvat-upaBogena-eva /
   anādiśarīrasantatisañcitānāṃ, bhogasamaye 'pi sañcīyamānānāmanantānāṃ	anAdi-SarIra-santati-saQcitAnAn, Boga-samaye api saQcIyamAnAnAm-anantAnAm
   karmāśayānāṃ kṣeptumaśakteḥ /	karma-ASayAnAm kzeptum-aSakteH /
   ucyate---yaḥ khalu sāṃsārikebhyo duḥkhebhya udvignaḥ	ucyate---yaH Kalu sAMsArikeByaH duHKeByaH udvignaH
   tadanuṣaṅgaśabalebhyaśca sukhebhyo 'pi vigataspṛho mokṣāyottiṣṭhate, sa	tad-anuzaFga-SabaleByaH-ca suKeByaH api vigata-spRhaH mokzAya-uttizWate, sa
   tāvadbandhahetubhūtebhyo niṣiddhebhyaḥ pratyavāyahetubhūtebhyaḥ, kāmyebhyo	tAvat-banDa-hetu-BUteByaH nizidDeByaH pratyavAya-hetu-BUteByaH, kAmyeByaH-
   'bhyudayasādhanebhyaśca nivartamānassannutpannapūrvau dharmādharmau	aByudaya-sADaneByaH-ca nivartamAna-ssan=-utpanna-pUrvO Darma-aDarmO
   bhogena kṣayaṃ nayan,	Bogena kzayam nayan,
   śama-dama-brahma-caryādikāṅgopabṛṃhitenā'tmajñānena932 "na sa	Sama--dama-brahma--caryA-Adi-kAFga-upabRMhitenA-atma-jQAnena932 "na sa
   punarāvartate" chā. u. a. 8 ityapunarāvṛttaye coditena niśśeṣakarmāśayaṃ	punar-Avartate" CA. u. a. 8 iti-apunarAvRttaye coditena niSSeza-karma-ASayam
   nāśayanam mucyate /	na-aSayanam mucyate /
   na cāpunarāvṛtterarthavādatayā varṇanam, ātmajñānasyāparārthatvāt /	na ca-apunarAvRtteH-arTavAda-tayA varNanam, Atma-jQAnasya-apara-arTa-tvAt /
   parārthatve hi parṇamayī /	parArTa-tve hi parNa-mayI /
   nyāyena phalaśrutirarthavādatayā varṇyeta /	nyAyena Pala-SrutiH-arTa-vAda-tayA varNyeta /
   jñānavidherapārārthye tu saivādhikāriviśeṣaṇaṃ rātrisatravat //	jQAna-viDera-pArArTye tu sA-eva-aDika-ari-viSezaNam rAtri-satra-vat //
   na ca karmavidhiśeṣabhūtamātmajñānam, tasyāparārthatvāt, parārthatve	na ca karma-viDi-Seza-BUtam-Atma-jQAnam, tasya-apara-arTa-tva-at, parArTa-tve
   pramāṇābhāvāta, 933upakāralakṣaṇaśeṣatvanirākaraṇādityalamativistareṇa /	pramANa-aBAvAta, 933upakAra-lakzaNa-Seza-tva-nirAkaraNAt-iti-alam-ati-vistareNa /
   svamatenā'tmaparimāṇanirūpaṇam /	sva-matenA-atma-parimANa-nirUpaNam /
   nanu muktasyātmanassakalopalambhātītasya934 sanmātrāvasthitau kiṃ pramāṇam	nanu muktasya-Atmana-ssakala-upalamBa-atItasya934 sat-mAtra-avasTitO kim pramANam
   ? ucyate---sadakāraṇañca yat, tadavināśi gaganavat /	? ucyate---sat-akAraNaQca yat, tad-avinASi gagana-vat /
   sadakāraṇaścāyamātmetyavināśitvāddhruvatvasiddhiḥ935 /	sat-akAraNaH-ca-ayam-AtmA-iti-avinASi-tvAt-Druva-tva-sidDiH935 /
   paramamahattvañcā'tmanaḥ parimāṇaṃ gaganavat /	parama-mahat-tvaQcA-atmanaH parimANam gagana-vat /
   yatra yatrā'tmano guṇa upalabhyate, tatra tatra tāvadātma vartata iti	yatra yatrA-atmanaH guNaH upalaByate, tatra tatra tAvat-Atma vartate iti
   pramāṇasiddham /	pramANa-sidDam /
   guṇinamantareṇa guṇasyāvṛtteḥ /	guNinam-antareNa guNasya-AvRtteH /
   tatra hyeṣa saṃśayaḥ---kimasau gatva sannidhīyate, uta gatinirapekṣa eveti	tatra hi-eza saMSayaH---kim-asO gatva sanniDIyate, uta gati-nirapekzaH eva-iti
   tatra gatisavyapekṣatvāśrayaṇe gatestāvatkalpanā, tasyāścāsamavāyikāraṇaṃ	tatra gati-savyapekza-tva-ASrayaNe gateH-tAvat-kalpanA, tasyAH-ca-asamavAyi-kAraNam
   kalpanīyam /	kalpanIyam /
   na ca tatra kiñcana pramāṇamasti /	na ca tatra kiQcana pramANam-asti /
   agacchato 'pi sannidhānopapattergaganavat /	agacCataH api sanniDAna-upapatteH-gagana-vat /
   athocyeta yatrāpi dehona vartate, tatrāpi cedātmā sannidhīyate, tadā	aTa-ucyeta yatra-api dehona vartate, tatra-api ced-AtmA sanniDIyate, tadA
   śarīra iva tatrāpi tadguṇānāmupalabdhissyāditi /	SarIraH iva tatra-api tad-guNAnAm-upalabDi-ssyAt-iti /
   tanna /	tat-na /
   yatassarvātmaguṇānāmātma-manassannikarṣo 'samavāyikāraṇam /	yatassarva-Atma-guNAnAm-Atma-manassannikarzaH asamavAyi-kAraNam /
   sa ca saṃyogo 936dviṣṭhatayā mano937-viraheṇānyatra na vartate /	sa ca saMyogaH 936dvizWatayA manaH-937-viraheNa-anyatra na vartate /
   manaśca śarīrasyāntaravatiṣṭhata ityuktam938 /	manaH-ca SarIrasya-antar-avatizWate iti-uktam-938 /
   yatraiva cāsamavāyikāraṇam, tatraiva kāryamiti na bahirātmano	yatra-eva ca-asamavAyi-kAraNam, tatra-eva kAryam-iti na bahis-AtmanaH-
   guṇopalambhaḥ /	guNa-upalamBaH /
   nanvevaṃ śarīrasyāpi gatikalpanamapramāṇakameva /	nanu-evam SarIrasya-api gati-kalpanama-pramANakam-eva /
   na /	na /
   tasyaikatra sato 'nyatra darśanaprasaṅgāt /	tasya-ekatra sataH anyatra darSana-prasaFgAt /
   ātmanastu sato 'pi sakalakaraṇapathātītasya	AtmanaH-tu sataH api sakala-karaNa-paTa-atItasya
   darśanaprasaktirāpādayitumaśakyetyagatyā sarvasayogibhirātmā saṃyujyate /	darSana-prasaktiH-ApAdayitum-aSakyA-iti-agatyA sarva-sayogiBiH-AtmA saMyujyate /
   tattu paramamahattvamantareṇa na sambhavatīti nāṇuparimāṇaḥ,	tat-tu parama-mahat-tvam-antareNa na samBavati-iti na-aNu-parimANaH,
   śarīraparimāṇo vā /	SarIra-parimANaH vA /
   śarīraparimāṇavattvañca vinā sāvayavattvamanupapannam /	SarIra-parimANa-vat-tvaQca vinA sAvayavat-tvam-anupapannam /
   tādṛśaṃ hi	tAdRSam hi
   mahattvaṃ-avayavabahutvamahattva-pracayaviśeṣāṇāmanyatamasminnāyattam /	mahat-tvaM-avayava-bahu-tva-mahat-tva--pracaya-viSezANAm-anyatamasmin=-Ayattam /
   na cāvayavakalpanā pramāṇavatī /	na ca-avayava-kalpanA pramANavatI /
   nanu sarvagatatve puruṣasya śarīrāntare 'pi bhogaprasaṅgaḥ /	nanu sarva-gata-tve puruzasya SarIra-antare api Boga-prasaFgaH /
   maivam /	mA-evam /
   yasya yaccharīraṃ, tasya tadbhogāyatanam, yāni ca yasyendriyāṇi, tāni	yasya yat-SarIran, tasya tad-Boga-Ayatanam, yAni ca yasya-indriyANi, tAni
   tasya bhogasādhanānīti, nā'yatanāntare bhogaprasaṅgaḥ /	tasya Boga-sADana-Ani-iti, nA-ayatana-antare Boga-prasaFgaH /
   ātmano vibhutve bhogasāṅkaryaśaṅkā-samādhāne /	AtmanaH viBu-tve Boga-sAFkarya-SaFkA--samADAne /
   nanu śarīrendriyasambandhavyavasthaiva kinnibandhanā /	nanu SarIra-indriya-sambanDa-vyavasTA-eva kinnibanDanAH /
   ucyate---dharmādharmasambandhanibandhaneti bhavānavabuddhyatām /	ucyate---Darma-aDarma-sambanDa-nibanDana-iti BavAn-avabudDyatAm /
   yadīyābhyāṃ dharmādharmābhyāṃ yāni śarīrandriyāṇyupāttāni, tāni tasyaiva	yadIyAByAm Darma-aDarmAByAm yAni SarIrandriyANi-upAttAni, tAni tasya-eva
   bhogasādhanānīti /	Boga-sADanAni-iti /
   dharmādharmavyavasthaiva kimāyatteti cet ?	Darma-aDarma-vyavasTA-eva kim-AyattA-iti ced ?
   tadupāyabhūtakarmasambandhāyattā939 /	tad-upAya-BUta-karma-sambanDa-AyattA939 /
   karmasambandhavyavasthā tu	karma-sambanDa-vyavasTA tu
   tatsamavāyikāraṇabhūtaśarīrendriyasambandhanibandhanetyanāditayā	tad-samavAyi-kAraNa-BUta-SarIra-indriya-sambanDa-nibanDana-iti-anAditayA
   śarīrendriyadharmādharmasantatessarvamupapannam /	SarIra-indriya-Darma-aDarma-santateH-sarvam-upapannam /
   ātmaikatvaśaṅkā-nirākaraṇe //	Atma-eka-tva-SaFkA--nirAkaraNe //
   āhva---vibhutvañcedātmanaḥ, tadā sarvaśarīreṣveka evā'tmāstu940 gaganavat	Ahva---viBu-tvaQcet-AtmanaH, tadA sarva-SarIrezu-ekaH evA-atmAH-tu940 gagana-vat-
   yathā gaganamekameva ghaṭa--maṇikāditattadanekasambandhi, tathā'tmāpi kiṃ	yaTA gaganam-ekam-eva Gawa--maNikA-Adi-tad-tad-aneka-sambanDi, taTA-atmA-api kim
   nābhyupeyate, kiṃ pratayāyatanaṃ bhedābhyupagamena /	na-aByupeyate, kim pratayA-Ayatanam Beda-aByupagamena /
   ucyate---yastāvatpratipattā parāyatanasvāminaṃ	ucyate---yaH-tAvat-pratipattA parAyatana-svAminam
   svaprayatnapūrvakātmīyaśarīrasamavetakarmasamānaceṣṭādarśanādanumānataḥ	sva-prayatna-pUrvaka-AtmIya-SarIra-samaveta-karma-samAna-cezwA-darSanAt-anumAnataH
   pratyeti942 prayatnavattayā, nāsau taṃ grāhakaikarasatayā, kintu	pratyeti942 prayatnavattayA, na-asO tam grAhaka-eka-rasa-tayA, kintu
   grāhyakoṭiniviṣṭamanātmabhūtameva /	grAhya-kowi-nivizwam-anAtma-BUtam-eva /
