   oṃ	om
   tathā--pārvaṇahomayorapi /	taTA--pArvaNa-homayoH-api /
   ata eva vikṛtiṣu bādhaḥ /	atas eva vikRtizu bADaH /
   na hi yathā'gneyasyāpūrvasādhanatā tathā sauryasyeti, prākṛtadvārābhāvena	na hi yaTA-agneyasya-apUrva-sADana-tA taTA sOryasya-iti, prAkRta-dvAra-aBAvena
   pārvaṇahomayorbādhaḥ /	pArvaNa-homayoH-bADaH /
   ye ca santyavāntarāpūrvāṇi na sādhanarūpāṇyācakṣate, na teṣāma1425	ye ca santi-avAntarA-pUrvANi na sADana-rUpANi-Acakzate, na tezAm-a1425
   vāntaravyāpārateti prācīnasakaladoṣaprasaṅgaḥ /	vA-antara-vyApAra-tA-iti prAcIna-sakala-doza-prasaFgaH /
   kāryotpattinimittabhāvena hyavāntaravyāpāratā, 1426anyathā śramāderapi	kArya-utpatti-nimitta-BAvena hi-avAntara-vyApAra-tA, 1426anyaTA Srama-AdeH-api
   1427kṛṣisamutthasya vilekhanavat sasyādhigame 'vāntaravyāpāratāpatteḥ /	1427kRzi-samutTasya vileKana-vat sasya-aDigame avAntara-vyApAra-tA-ApatteH /
   nanvevamadhikāraśūnyatve dīkṣaṇīyādiṣvatideśo na syāt /	nanu-evam-aDikAra-SUnya-tve dIkzaNIya-Adizu-atideSaH na syAt /
   ucyate---niradhikārāṇāmapi kāryatvāviśeṣāt, anirjātopāyatvācca yuktaiva	ucyate---niraDikArANAm-api kAryatva-aviSezAt, anirjAta-upAya-tvAt-ca yuktA-eva
   kathamityākāṅkṣā /	kaTam-iti-AkAFkzAH /
   bhāṭṭamatenāvāntaraprakaraṇopakṣepaḥ /	BAwwa-matena-avAntara-prakaraNa-upakzepaH /
   nanvevamaṅgīkṛtamavāntaraprakaraṇam /	nanu-evam-aFgIkRtam-avAntara-prakaraNam /
   kartavyasya hi kathamityākāṅkṣā prakaraṇamiti mīmāṃsakaprasiddhiḥ /	kartavyasya hi kaTam-iti-AkAFkzA prakaraNam-iti mImAMsaka-prasidDiH /
   avāntaraprakaraṇanirāsaḥ /	avAntara-prakaraNa-nirAsaH /
   nāvāntaraprakaraṇaṃ nāma pramāṇamasti, prameyābhāve pramāṇānupapatteḥ1428	na-ava-antaraprakaraNam nAma pramANam-asti, prameya-aBAve pramANa-anupapatteH1428
   yāvadeva tānyavāntarāpūrvāṇi nāvagamyante, tāvadeva	yAvat-eva tAni-avAntarA-pUrvANi na-avagamyante, tAvat-eva
   sarvasyā'rādupakārakasya padārthajātasyāviśeṣeṇa	sarvasyA-arAt-upakArakasya padArTa-jAtasya-aviSezeNa
   pradhānavidhiparigṛhītatvāt /	praDAna-viDi-parigRhIta-tvAt /
   paścāttu sarveṣāmadhikārānupraveśāviśeṣāt, nānyonyaṃ tādarthyamastīti,	paScAt-tu sarvezAm-aDikAra-anupraveSa-aviSezAt, na-anyonyam tAdarTyam-asti-iti,
   nāvāntaraprakaraṇaviniyojyatvasambhavaḥ /	na-ava-antara-prakaraNa-viniyojya-tva-samBavaH /
   yāni tu vākyādibhiḥ, teṣvavāntarāpūrvāṇi niveśitāni, tāni 1429tatra	yAni tu vAkya-AdiBiH, tezu-avAntarA-pUrvANi niveSitA-ani, tAni 1429tatra
   pratiṣṭhitāni na paramāparvaṃ saṃkramiṣyanti /	pratizWitAni na parama-aparvam saMkramizyanti /
   śaṅkā nanvevaṃ prayājādiṣu saumikavidhyantaprasaṅgaḥ /	SaFkA nanu-evam prayAja-Adizu sOmika-viDi-anta-prasaFgaH /
   nāyaṃ doṣaḥ /	na-ayam dozaH /
   yadi niradhikārāṇāmapi sādhikārāṇāmiva svārasikākāṅkṣā bhevat, bhavedevam	yadi niraDikArANAm-api sADikArANAm-iva svArasikA-kAFkzA Bevat, Bavet-evam
   ananuṣṭheyatvānna svābhāvikītikartavyatākāṅkṣā /	ananuzWeya-tvAt-na svABAvikI-iti-kartavyatA-kAFkzA /
   kathaṃ punaḥ kāryatā, ananuṣṭheyatā ca /	kaTam punar kArya-tA, ananuzWeya-tA ca /
   tannirāsaḥ nūnaṃ bhavānaśrutapūrvasaptamādyaḥ1430 /	tad-nirAsaH nUnam BavAn-aSruta-pUrva-saptama-AdyaH1430 /
   viviktaṃ hi tatredaṃ guruṇā---yadeva hi puruṣeṇa mamedaṃ kāryamiti	viviktam hi tatra-idam guruNA-a---yat-eva hi puruzeNa mama-idam kAryam-iti
   nirapekṣamevāvagamyate, tadanuṣṭheyam /	nirapekzam-eva-avagamyate, tad-anuzWeyam /
   yattu tatsiddhyarthaṃ prāgasiddhaṃ sadviniyujyate, tat kāryam /	yat-tu tad-sidDi-arTam prAc-asidDam sat-viniyujyate, tat kAryam /
   paramāpūrvañca nirapekṣaṃ kāryamavagamyate /	paramA-pUrvan-ca nirapekzam kAryam-avagamyate /
   kāryāvagamāddhi phalāvagatiḥ, na phalāvagateḥ kāryateti ṣaṣṭhādye	kArya-avagamAt-hi Pala-avagatiH, na Pala-avagateH kAryatA-iti zazWa-Adye
   kṣuṇṇam1431 /	kzuNNam-1431 /
   atassiddho 'nuṣṭheyakāryavivekaḥ /	atassidDaH anuzWeya-kArya-vivekaH /
   prayājādiṣvapūrvopapādanam /	prayAja-Adizu-apUrva-upapAdanam /
   yadeva cānuṣṭheyaṃ tatraiva kathamityākāṅkṣā, na kāryamātre /	yat-eva ca-anuzWeyam tatra-eva kaTam-iti-AkAFkzA, na kArya-mAtre /
   avahīnastarhi prayājādīnāmiva dīkṣaṇīyādiṣvākāṅkṣāpahnavenātideśaḥ /	avahInaH-tarhi prayAja-AdInAm-iva dIkzaNIyAdizu-AkAFkza-apahnavena-atideSaH /
   na samyagavagataṃ matamasmākaṃ bhavatā /	na samyak-avagatam matam-asmAkam BavatA /
   ayaṃ hi no rāddhāntaḥ---svārasikītikartavyatākāṅkṣā niradhikārāṇāṃ nāsti,	ayam hi naH rAdDa-antaH---svArasikIti-kartavyatA-kAFkzAH niraDikArANAm nAsti,
   kāraṇāntarasamutthā tu nā'pahnūyate /	kAraNa-antara-samutTA tu nA-apahnUyate /
   tatra dīkṣaṇīyādiṣu prayājādidarśanenetikartavyatākāṅkṣā kalpyate /	tatra dIkzaNIya-Adizu prayAja-Adi-darSanena-iti-kartavyatA-kAFkzA kalpyate /
   svarasato 'pyākāṅkṣāśūnyasya kāraṇāntaropanipātanibandhanā'kāṅkṣā yujyate	svarasataH api-AkAFkzA-SUnyasya kAraNa-antara-upanipAta-nibanDanA-akAFkzA yujyate
   yathā---"paṭo bhavatī" ti nirākāṅkṣasyāpi padadvayasya raktapadoccāraṇāt	yaTA---"pawaH BavatI" ti nirAkAFkzasya-api pada-dvayasya rakta-pada-uccAraNAt-
   raktaṃ pratyākāṅkṣā /	raktam pratyAkAFkzA /
   anyathā"raktaḥ paṭo bhavatī"tyananvayaprasaṅgaḥ /	anyaTA"raktaH pawaH Bavati-i"ti-ananvaya-prasaFgaH /
   evaṃ prayājādiṣu na kiñcidākāṅkṣotthāpane 1432kāraṇamastīti, na	evam prayAja-Adizu na kiQcid-AkAFkza-utTApane 1432kAraNam-asti-iti, na
   saumikadharmātideśaḥ, siddhaśca dīkṣaṇīyādiṣvaiṣṭikavidhyantalābhaḥ---iti	sOmika-Darma-atideSaH, sidDaH-ca dIkzaNIya-Adizu-Ezwika-viDi-anta-lABaH----iti
   ye tvadhikṛtādhikārābhyupagamena sādhikāratāmaṅganiyogānāmāhuḥ, teṣāṃ	ye tu-aDikRta-aDikAra-aByupagamena sADikAra-tAm-aFga-niyogAnAm-AhuH, tezAm
   prayājādiṣu 1433rātrisatranyāyenār''thavādikaphalakāma evādhikārī	prayAja-Adizu 1433rAtri-satra-nyAyena-Ar-aaTa-vAdika-Pala-kAmaH eva-aDikArI
   prāpnotīti, nādhikṛtādhikārasambhavaḥ /	prApnoti-iti, na-aDikRta-aDikAra-samBavaH /
   syānmatam--itikartavyatākāṅkṣā pradhānavidherna paripūryate--iti /	syAt-mata-m--itikartavya-tA-kAFkzA praDAnaviDeH-na paripUryate--iti /
   mā paripūri, prayojanantu1434paripūrṇam, arthavādapadāni	mA paripUri, prayojanantu1-434-paripUrNam, arTavAda-padAni
   pramāṇāṃśopanipātīni, teṣāṃ 1435parokṣā vṛttirmā bhūditi	pramANa-aMSa-upanipAtIni, tezAm 1435parokzA vRttiH-mA BUt-iti
   tatpratipādyaphalakāma evādhikārī yuktaḥ /	tad-pratipAdya-Pala-kAmaH eva-aDikArI yuktaH /
   sādhikāravidhisannidhimātreṇa tu niradhikāraṇāṃ pratītertādarthye	sADikAra-viDi-sanniDi-mAtreNa tu niraDi-kAraNAm pratIteH-tAdarTye
   'dhikārākāṅkṣā nāstītyarthavādapadānyarthavādamātraparyavasāyīnyeva /	aDikAra-AkAFkzA na-asti-iti-arTavAda-padAni-arTa-vAda-mAtra-paryavasAyIni-eva /
   tathā"payo vrataṃ brāhmaṇasye" [tai. ā. 2 prapā. anu. 8, tai. saṃ. 6. 2.	taTA-a"payaH vratam brAhmaNasye" [tE. A. 2 prapA. anu. 8, tE. saM. 6. 2.
   5. 2] ityādiṣu bhojanāya pravṛttasya dravyārjananiyamavat, svavākya	5. 2] ityAdizu BojanAya pravRttasya dravya-arjana-niyamavat, sva-vAkya
   evādhikāriṇo labdhatvānna pradhānapravṛttasyādhikāraśśakyate kalpayitum,	eva-aDikAriNaH labDa-tvAt-na praDAna-pravRttasya-aDikAraH-Sakyate kalpayitum-,
   anyathā svātantrayaṃ payovratādīnāmāpadyate /	anyaTA svAtantrayam payaH-vratA-AdInAm-Apadyate /
   tathā---"nānṛtaṃ vadedi" jhrtai. saṃ. 2. 5. 5. 6] ti prakaraṇādhīte 'pi	taTA-a---"na-anRtam vadet-i" JrtE. saM. 2. 5. 5. 6] ti prakaraNa-aDIte api
   niṣidhyamānakriyākarturadhikārāvagamānna prakaraṇānupraveśasambhavaḥ /	niziDyamAna-kriyA-kartuH-aDikAra-avagamAt-na prakaraNa-anupraveSa-samBavaH /
   tathā"bhinne juhoti"ti nimittasyādhikāriviśeṣaṇatvādvinā	taTA-a"Binne juhoti"ti nimittasya-aDikAri-viSezaNa-tvAt-vinA
   nimittakalpanādadhikāriviśeṣālābhānna homasya darśapūrṇamāsāṅgatvalābhaḥ /	nimitta-kalpanAdaDikAri-viSeza-alABAt-na homasya darSa-pUrNamAsa-aFga-tva-lABaH /
   na vedamiha samādhānam /	na vedam-iha samADAnam /
   1436bhinnaśabdasya yaugikatvātprakṛtagāmitve sati, nimittavato 'pyadhikāre	1436Binna-Sabdasya yOgika-tvAt-prakRta-gAmi-tve sati, nimittavataH api-aDikAre
   'dhikṛtasyādhikāra iti, prakaraṇe bhinnasyāviniyogāt /	aDikRtasya-aDikAraH iti, prakaraNe Binnasya-aviniyogAt /
   taddhi prakaraṇe saṃnihitam, yat tatra viniyuktam /	tat-hi prakaraNe saMnihitam, yat tatra viniyuktam /
   na bhinnasya viniyogo 'sti /	na Binnasya viniyogaH asti /
   api cādhikārākāṅkṣāyāmadhikāre kalpayitumupakrānte, kimityārthena	api ca-aDikAra-AkAFkzAyAm-aDikAre kalpayitum-upakrAnte, kim-itya-arTena
   sannidhānenādhikāraḥ kalpyate /	sanniDAnena-aDikAraH kalpyate /
   1437bhavatvanuṣaṅgaḥ, sākṣācchrutasyādhikārapadasya, pradhānavākye tu	1437Bavatu-anuzaFgaH, sAkzAt-Srutasya-aDikAra-padasya, praDAna-vAkye tu
   śrute 'dhikārapade pradhānena saha saṃbandhe sati,	Srute aDikAra-pade praDAnena saha saMbanDe sati,
   sannihitānāmaśrutādhikārāṇāṃ	sannihitAnAm-aSrutA-aDikArANAm
   sādhikāraidamarthyenānvitānāmadhikārākāṅkṣaiva nāstītyanuṣaṅganirākaraṇe	sa-aDikAra-edam-arTyena-anvitAnAm-aDikAra-AkAFkzA-eva na-asti-iti-anuzaFga-nirAkaraNe
   mūlayuktiḥ /	mUla-yuktiH /
   abhyuccayamātrantu varamanuṣaṅgata itikartavyatākāṅkṣāparipūraṇameveti /	aByuccaya-mAtrantu varam-anuzaFgataH itikartavya-tA-kAFkzA-paripUraNam-eva-iti /
   prayājādīnāṃ vikalpaśaṅkā-parihārau /	prayAja-AdInAm vikalpa-SaFkA--parihArO /
   api ca pratyekaṃ"samidho yajatī" [śa. brā. 2. 6. 1. 1]	api ca pratyekaM"samiDaH yajatI" [Sa. brA. 2. 6. 1. 1]
   tyādiṣupradhānādhikṛtasyādhikārāvagamātpratyekameva samidādīnāṃ	tyAdizu-praDAna-aDikRtasya-aDikAra-a=-agamAt-pratyekam-eva samiD-AdInAm
   pradhānopāyabhāvāt pratyekamitikartavyatābhāvassyāt /	praDAna-upAya-BAvAt pratyekamiti-kartavya-tA-BAva-ssyAt /
   avāntaravidhayo hi tadā svaviṣayāṇāmupāyabhāvaṃ prakalpayanti,	avAntara-viDayaH hi tadA sva-vizayANAm-upAya-BAvam prakalpayanti,
   karaṇāvaruddhe paramāpūrve karaṇatāyā asambhavāt,	karaNa-avarudDe paramA-pUrve karaNa-tAyAH asamBavAt-,
   karaṇopakārajanakatayaivopāyabhāvakalpanam /	karaNa-upakAra-janaka-tayA-eva-upAya-BAva-kalpanam /
   tataścānapekṣopāyabhāvopagamāt1438	tatas-ca-anapekzA-upAya-BAva-upaga-mAt1438
   pratyekamekaikakaraṇopakārasampādakatvāt vikalpassamidādīnāṃ syāt /	pratyekam-ekEka-karaNa-upakAra-sampAdaka-tvAt vikalpa-ssamiD-AdInAm syAt /
   adhikāravidhinā tu teṣāṃ tādarthyamātragrahaṇe tasya	aDikAra-viDinA tu tezAm tAdarTya-mAtra-grahaNe tasya
   tadanvitasyānyathānupapatteḥ, tādarthyasiddhyarthaṃ karaṇopakārajanakatā	tad-anvitasya-anyaTA-anupapatteH, tAdarTya-sidDi-arTam karaNa-upakAra-janakatA
   kalpanīyā, 1439sā ca yathānvayam /	kalpanIyA, 1439sA ca yaTA-anvayam /
   anvaye ca sarveṣāṃ yaugapadyam /	anvaye ca sarvezAm yOgapadyam /
   tatra yadi pratyekaṃ karaṇopakārajanakatā syāt, tadā vikalpe sati	tatra yadi pratyekam karaNa-upakAra-janakatA syAt, tadA vikalpe sati
   nityavadanvayo nopasaṃhviyeta /	nitya-vat-anvayaH na-upasaMhviyeta /
   militānāntu tajjanakatāśrayaṇe sarvathā tadanvayopasaṃhāra iti, na	militAnAntu tat-janakatA-ASrayaNe sarvaTA tad-anvaya-upasaMhAraH iti, na
   pratyekamitikarttavyatābhāvaḥ /	pratyekamiti-karttavya-tA-BAvaH /
   upāyopeyabhāve tu tādarthyenānvaye sati vaikalpikatvādupāyabhāvasya,	upAya-upeya-BAve tu tAdarTyena-anvaye sati vEkalpika-tvAt-upAya-BAvasya,
   tathaivānvayo 'pīti yuktam /	taTA-eva-anvayaH api-iti yuktam /
   prayājādiṣu saumikadharmātideśaśaṅkā /	prayAja-Adizu sOmika-Darma-atideSa-SaFkA /
   kiñcādhikṛtādhikāreṇa sarveṣu sādhikāreṣu satsu,	kiQca-aDikRta-aDikAreNa sarvezu sa-aDikArezu satsu,
   prayājāderitikartavyatākāṅaḍkṣā svārasikīti, saumikadharmātideśasteṣu	prayAja-AdeH-iti-kartavya-tA-AkAFaxkzA svArasikIti, sOmika-Darma-atideSaH-tezu
   syāt, 1440avyaktatvāt /	syAt, 1440avyakta-tvAt /
   na ca vācyaṃ satyāmapyākāṅkṣāyāmitaretarāśrayatayā na teṣu	na ca vAcyam satyAm-api-AkAFkzAyAm-itaretara-ASraya-tayA na tezu
   saumikadharmātideśaḥ /	sOmika-Darma-atideSaH /
   somo hi dīkṣaṇīyādibhiraṅgavān dīkṣaṇīyādīnyaiṣṭikadharmagrāhīṇi /	somaH hi dIkzaNIya-AdiBiH-aFgavAn dIkzaNIya-AdIni-Ezwika-Darma-grAhINi /
   yadi ceṣṭāvapi prayājādiṣu saumikadharmāḥ pravartteran, tadā	yadi cezwO=-api prayAja-Adizu sOmika-DarmAH pravartteran, tadA
   sphuṭataramitaretarāśrayatvam---iti /	sPuwataram-itaretara-ASraya-tvam----iti /
   tannirāsaḥ /	tad-nirAsaH /
   tadidaṃ bālajanajalpitam /	tat-idam bAla-jana-jalpitam /
   yathā some vināpyaiṣṭikadharmaprāptyā dīkṣaṇīyādimātranibandhana	yaTA some vinA-api-Ezwika-Darma-prAptyA dIkzaNIya-Adi-mAtra-nibanDana
   evopakāraḥ, tatheṣṭāvapi saumikadharmanirapekṣa evopakāraḥ /	eva-upakAraH, taTA-izwO=-api sOmika-Darma-nirapekzaH eva-upakAraH /
   yadi paraṃ 1441dvayoraṅgāni dvayorupakāraṃ gṛhṇanti, paraṃ tatra	yadi param 1441dvayoH-aFgAni dvayoH-upakAram gRhNanti, param tatra
   copakāraklṝpteravirodhānna1442 kaściddoṣaḥ /	ca-upakAra-klLpteH-aviroDAt-na1442 kaScid-dozaH /
   niradhikāreṣvaṅgeṣuna svārasikītikartavyatākāṅkṣā, kintu liṅbalotthāpīyeti	niraDikArezu-aFga-izuna svArasikIti-kartavyatA-kAFkzA, kintu liFbala-utTApIya-iti
   darśitamādau /	darSitam-AdO /
   tena liṅgarahiteṣu nā'kāṅkṣodaya iti, na prayājādiṣu saumikadharmātideśaḥ	tena liFga-rahitezu nA-akAFkza-udayaH iti, na prayAja-Adizu sOmika-Darma-atideSaH
   śaṅkā kecidāhuḥ---yadi sannidhisamāmnānamātreṇa prakṛtādhikārānupraveśo na	SaFkA kecid-AhuH---yadi sanniDi-samAmnAna-mAtreNa prakRta-aDikAra-anupraveSaH na
   bhavati, tadā jyotiṣṭomaprakaraṇe samāmnātasyāpi ṣoḍaśinaḥ"uttare 'han	Bavati, tadA jyotizwoma-prakaraNe samAmnAtasya-api zoxaSinaH"uttare ahan
   dvirātrasya gṛhyate" iti vaikṛtatvameva syāt /	dvi-rAtrasya gRhyate" iti vEkRta-tvam-eva syAt /
   tannirāsaḥ /	tad-nirAsaH /
   tadasat /	tat-asat /
   1443grahaṇacodaneyaṃ grāhyāpekṣiṇī /	1443grahaNa-codanA-iyam grAhya-apekziNI /
   tatra prakṛtatayā somarasa eva grāhyatvenānvayaṃ yāti /	tatra prakRta-tayA soma-rasaH eva grAhya-tvena-anvayam yAti /
   sa ca jyotiṣṭomādhikārasambaddha iti, tadanupraveśaḥ /	sa ca jyotizwoma-aDikAra-sambadDaH iti, tad-anupraveSaH /
   paścāttu tasya vākyena punardvirātrasambandha iti nānupapannaṃ kiñcit /	paScAt-tu tasya vAkyena punar-dvi-rAtra-sambanDaH iti na-anupapannam kiQcid /
   tadevamārādupakārakeṣu prathamaṃ tādarthyenādhikāraniyogaṃ pratyanviteṣu,	tat-evam-ArAt-upakArakezu praTamam tAdarTyena-aDikAra-niyogam pratyanvitezu,
   sādhikāreṇa vidhinānuṣṭheyabhūtena	sa-aDikAreNa viDinA-anuzWeya-BUtena
   1444karaṇopakāraklṝpterapratītenādhikāraniyogena janakatvakalpanam /	1444karaNa-upakAra-klLpteH-apratItena-aDikAra-niyogena janakatva-kalpanam /
   na ca kṣaṇikānāṃ teṣāṃ parasparaṃ svarūpeṇāsambhavatāṃ	na ca kzaNikAnAm tezAm parasparam svarUpeNa-asamBavatAm
   sambhūyopakārajanakatopapadyata ityavāntarāpūrvāṇi svīkriyante /	samBUya-upakAra-janaka-tA-upapadyate iti-avAntarA-pUrvANi svIkriyante /
   āśrayikarmaviṣaye bhāṭṭamatena śaṅkā /	ASrayi-karma-vizaye BAwwa-matena SaFkA /
   1443nanvevamāśrayiṣu karmasu vināpyapūrveṇa dravya-devatāsaṃskāramukhena	1443nanu-evam-ASrayizu karmasu vinA-api-apUrveNa dravya--devatA-saMskAra-muKena
   karaṇopakārajananasiddhiriti nāpūrvasamāśrayaṇe kiñcana pramāṇam /	karaNa-upakAra-janana-sidDiH-iti na-apUrva-samASrayaNe kiQcana pramANam /
   prābhākaramatena samādhānam /	prABAkara-matena samADAnam /
   kiṃ bhavānṛjuvimalāyāmanavahitaḥ1446 ? darśitaṃ hi tatretaṃ hi tatredaṃ	kim BavAn-Rju-vimalAyAm-anavahitaH1446 ? darSitam hi tatra-itam hi tatra-idam
   1446caturthe-- na sākṣāddravyadevatopakāro yāge1447, kintu	1446caturTe- na sAkzAt-dravya-devatA-upakAraH yAge1447, kintu
   svāṅgabhūtamantādyaṃśamukhena /	sva-aFga-BUta-manta-Adi-aMSa-muKena /
   na ca yāge 'dhikārānanupraviṣṭe tayostatra viniyogopapattiḥ /	na ca yAge aDikArAn-anupravizwe tayoH-tatra viniyoga-upapattiH /
   na cāpūrvamantareṇā yāgasyādhikārānupraveśa	na ca-apUrvam-antareNA yAgasya-aDikAra-anupraveSa
   ityavaśyāśrayaṇīyamavāntarāpūrvam /	iti-avaSya-ASrayaNIyam-avAntarA-pUrvam /
   teṣāñcādṛṣṭatayā na prayojakatvam /	tezAQca-adRzwa-tayA na prayojaka-tvam /
   dṛṣṭatayā ca dravya-devatāsaṃskāra eva prayojakaḥ /	dRzwa-tayA ca dravya--devatA-saMskAraH eva prayojakaH /
   tatrāpi dravya-devatāsaṃskārayordravyapratipattireva prayojikā, yāge	tatra-api dravya--devatA-saMskArayoH-dravya-pratipattiH-eva prayojikA, yAge
   dravyasya sākṣādvyāpārāditi mantavyam /	dravyasya sAkzAt-vyApArAt-iti mantavyam /
   dravyasya tu na śrutiviniyogaḥ /	dravyasya tu na Sruti-viniyogaH /
   na kvaciddravyasya dvāraṃ śrutissamarpayati /	na kvacid-dravyasya dvAram Srutissamarpayati /
   na ca prākaraṇiko 'pi dravyasya viniyogaḥ,	na ca prAkaraNikaH api dravyasya viniyogaH,
   sākṣātkaraṇopakārajanakatvābhāvāt /	sAkzAtkaraNa-upakAra-janaka-tva-aBAvAt /
   tasya hi liṅgena, vākyena, sthānena, 1448samākhyayā vā bhāvārtha eva	tasya hi liFgena, vAkyena, sTAnena, 1448-samAKyayA vA BAva-arTaH eva
   janakatayā sambandhaḥ /	janakatayA sambanDaH /
   guṇa-jātyostu vākyena viniyogaḥ, nānāvyāpāratvātkaraṇānām /	guNa--jAtyoH-tu vAkyena viniyogaH, nAnA-vyApAra-tvAt-karaNAnAm /
   atassādhanabhūtadravyopādāne tadavacchedakatayāsatyeva tayorupayoga iti,	atassADana-BUta-dravya-upAdAne tad-avacCedaka-tayA-asati-eva tayoH-upayogaH iti,
   na kārakatayā viniyogo viruddhyate /	na kAraka-tayA viniyogaH virudDyate /
   utpannakarmagatasaṃkhyayābhyāsanirūpaṇam /	utpanna-karma-gata-saMKyayA-aByAsa-nirUpaNam /
   yā tu 1448saṅkhayotpannakarmasamavāyinī /	yA tu 1448saFKayA-utpanna-karma-samavAyinI /
   yathā---"ekādaśa prayājānyajati" [śa. brā. 3. 6. 5. 1.] iti /	yaTA---"ekAdaSa prayAjAnya-jati" [Sa. brA. 3. 6. 5. 1.] iti /
   sotpannānāṃ karmaṇāṃ vidhānāsambhavātkarmāśrito vidhīyate /	sa-utpannAnAm karmaNAm viDAna-AsamBavAt-karma-ASritaH viDIyate /
   yadyapi coddeśyagataṃ viśeṣaṇaṃ vākyabhedabhayena vivakṣāṃ nār'hatīti,	yadi-api ca-uddeSya-gatam viSezaNam vAkya-Beda-Bayena vivakzAm nAr-ahati-iti,
   prayājādīnāṃ sāhityaṃ na vivakṣitam, tathāpi tasyāḥ pṛthaktvaniveśitvānna	prayAja-AdInAm sAhityam na vivakzitam, taTA-api tasyAH pRTaktu-a-niveSi-tvAt-na
   pratyekamabhisambandhaḥ, kintu samudāyenaiva /	pratyekam-aBisambanDaH, kintu samudAyena-eva /
   na cābhyāsaṃ vinātasyāḥ paripūrttiriti, arthādabhyāsāśrayaṇe	na ca-aByAsam vinAtasyAH paripUrttiH-iti, arTAt-aByAsa-ASrayaNe
   prakṛtagrahaṇātsvasthānavivṛddhyaiva1449 paripūraṇam /	prakRta-grahaNAt-sva-sTAna-vivRdDyA-eva1449 paripUraNam /
   yaḥ punarutpadyamānakarmasamavetassaṅkhyākhyo guṇaḥ, nāsau vidheyaḥ /	yaH punar-utpadyamAna-karma-samavetassaFKI-AKyaH guNaH, na-asO viDeyaH /
   sa hi vidhīyamānāni karmāṇyavacchinatti /	sa hi viDIyamAnAni karmANi-avacCinatti /
   na ca tasya vidheyatvasambhavaḥ /	na ca tasya viDeya-tva-samBavaH /
   bahuṣu vihiteṣu pracayo labhyata eveti na pṛthagvidheyatvamavalambate /	bahuzu vihitezu pracayaH laByate eva-iti na pRTagviDeya-tvam-avalambate /
   avidheyabhūto 'picāsau bhāvārthaṃ bhindan vidhāvupakarotīti so 'nvayī /	aviDeya-BUtaH api-cAsO BAva-arTam Bindan viDO=-upakaroti-iti saH anvayI /
   yastu bhinnapratipadikābhidheyaḥ, so 'ruṇimādivat karmaṇi kārakatayā	yaH-tu Binna-pratipadikA-aBiDeyaH, saH aruNim-a-Adi-vat karmaNi kAraka-tayA
   vidhīyate /	viDIyate /
   paśvekatvasyaupādānikaśeṣatvanirūpaṇam /	paSu-ekatvasya-OpAdAnika-Seza-tva-nirUpaNam /
   1450yaḥ punarayaṃ vibhaktyabhidheyaḥ, tasya yadyapi śaktyā	1450yaH punar-ayam viBakti-aBiDeyaH, tasya yadi-api SaktyA
   prātipadikārthasambandhaḥ, tathāpi tasya tanmātrasambandhe	prAtipadika-arTa-sambanDaH, taTA-api tasya tanmAtra-sambanDe
   prakaraṇasamāmnānāpādito grāhakasambandho nopapadyata iti,	prakaraNa-samAmnAnApAditaH grAhaka-sambanDaH na-upapadyate iti,
   grāhakīyāvasthāsambandhitaivaupādānikīti nirṇīyate /	grAhakIyA-avasTA-sambanDitA-eva-OpAdAnikI-iti nirNIyate /
   viniyuktasya paśvāderupādānamanavacchinnasya na sambhavatīti, asti	viniyuktasya paSu-AdeH-upAdAnam-anavacCinnasya na samBavati-iti, asti
   tadavacchedakībhūtasaṃkhyāpekṣā, saṅkhayāyāśca	tad-avacCedakIBUta-saMKyA-apekzA, saFKayAyAH-ca
   pratītagrāhakānvayanirvāhāyā'śrayāpekṣeti, tadavasthāsambandhitāṃ vidhiḥ	pratIta-grAhaka-anvaya-nirvAhAya-AaSraya-apekzA-iti, tad-avasTA-sambanDitAm viDiH
   kalpayati /	kalpayati /
   saṅkhayānvitaśca vidhyarthaḥ pratītastadanvayopapattaye	saFKayA-anvitaH-ca viDi-arTaH pratItaH-tad-anvaya-upapattaye
   grāhakīyadaśāsambandhitāmāpādayati /	grAhakI-yadaSA-sambanDi-tAm-ApAdayati /
   upādānasya viṣayopanyāsaḥ /	upAdAnasya vizaya-upanyAsaH /
   1451upādānalakṣaṇo vidhivyāpāra ākṣepāparaparyāyo mīmāṃsakaiḥ pratipannaḥ,	1451upAdAna-lakzaNaH viDi-vyApAraH Akzepa-apara-paryAyaH mImAMsakEH pratipannaH,
   utpatti-viniyogā-dhikāra-prayogaviṣayaḥ pratijñāyate /	utpatti-viniyoga-a-DikAra--prayoga-vizayaH pratijQAyate /
   tasya ca yathāpratītavidhyanupapattireva bījam /	tasya ca yaTApratIta-viDi-anupapattiH-eva bIjam /
   "sauryañcakaṃ nirvapedi"tyādau sādhikāro vidhiḥ pratipanna utpattiṃ	"sOryaQcakam nirvapedi"ti-AdO sADikAraH viDiH pratipannaH utpattim
   vinānupapadyamāna utpattimākṣipati /	vinA-anupapadyamAnaH utpattim-Akzipati /
   na hi kṣaṇikaṃ yāgamātramutpattiniyogānapekṣamadhikārasiddhisamarthamiti	na hi kzaNikam yAga-mAtram-utpatti-niyoga-anapekzam-aDikAra-sidDi-samarTam-iti
