   PADA MARKERS	PADAH MARKERS
   kākamācī jayā brāhmī $ gāṅgerī raktacitrakaḥ &	kAkamAcI jayA brAhmI $ gAFgerI raktacitrakaH &
   maṇḍūkī mudgaparṇī ca % śṛṅgaveraṃ rasāṅkuśaḥ // Ras_10.53 //	maNxUkI mudgaparNI ca % SRFgaveram rasAFkuSaH // RaH-_10.53 //
   devadālī śaṅkhapuṣpī $ kākajaṅghā śatāvarī &	devadAlI SaFKapuzpI $ kAkajaFGA SatAvarI &
   kumārī bhṛṅgarājaśca % nirguṇḍī grīṣmasundaraḥ // Ras_10.54 //	kumArI BRFgarAjaH-ca % nirguNxI grIzmasundaraH // RaH-_10.54 //
   śūlinī śūrpaparṇī ca $ gojihvā kṣīrakañcukaḥ &	SUlinI SUrpaparNI ca $ gojihvA kzIrakaQcukaH &
   tadrasairmarditaḥ pātyaḥ % saptadhā nirmalo bhavet // Ras_10.55 //	tad-rasEH-marditaH pAtyaH % saptaDA nirmalaH Bavet // RaH-_10.55 //
   tāmreṇa piṣṭikāṃ kṛtvā $ pātayedūrdhvapātane &	tAmreNa pizwikAm kRtvA $ pAtayet-UrDvapAtane &
   vaṅganāgau parityajya % śuddho bhavati sūtakaḥ // Ras_10.56 //	vaFga-nAgO parityajya % SudDaH Bavati sUtakaH // RaH-_10.56 //
   marditas triphalāśigru- $ rājikāpaṭucitrakaiḥ &	marditaH triPalA-Sigru $ rAjikA-pawu-citrakEH &
   ūrdhvabhāṇḍagataḥ pācyaḥ % pradīptair upalairadhaḥ // Ras_10.57 //	UrDva-BANxa-gataH pAcyaH % pradIptEH upalEH-aDas // RaH-_10.57 //
   sṛṣṭyambujanirodhena $ labdhaprāyo bhavedrasaḥ &	sRzwyambuja-niroDena $ labDa-prAyaH Bavet-rasaH &
   karkoṭīkañcukībimbī- % sarpākṣyambujasaṃyutam // Ras_10.58 //	karkowI-kaQcukI-bimbI % sarpAkzI-ambuja-saMyutam // RaH-_10.58 //
   rasaṃ niyāmake dadyāt $ tejasvī nirmalo bhavet &	rasam niyAmake dadyAt $ tejasvI nirmalaH Bavet &
   evaṃ viśodhitaḥ sūto % bhadrāṣṭāṃśaviśoṣitaḥ // Ras_10.59 //	evam viSoDitaH sUtaH % Badra-azwa-aMSa-viSozitaH // RaH-_10.59 //
   kṣudrāmlalavaṇakṣāra- $ bhūkhagoṣaṇaśigrubhiḥ &	kzudra-amla-lavaNa-kzAra $ BU-Kaga-UzaNa-SigruBiH &
   rājikāṭaṅkaṇayutair % āranāle dinatrayam \	rAjikA-waFkaNa-yutEH % AranAle dina-trayam \
   svedanāddīpito devi # grāsārthī jāyate rasaḥ // Ras_10.60 //	svedanAt-dIpitaH devi # grAsa-arTI jAyate rasaH // RaH-_10.60 //
   vyomasattvādibījāni $ rasajāraṇaśodhane &	vyoma-sattva-Adi-bIjAni $ rasa-jAraNa-SoDane &
   tanmamācakṣva deveśi % kimanyacchrotumicchasi // Ras_10.61 //	tat-mama-Acakzva deveSi % kim-anyat-Srotum-icCasi // RaH-_10.61 //
   11 [Bālajāraṇa]	11 [BAla-jAraNa]
   śrīdevyuvāca	SrI-devI-uvAca
   lakṣaṇaṃ śodhanaṃ caiva $ pāradasya śrutaṃ mayā &	lakzaNam SoDanam ca-eva $ pAradasya Srutam mayA &
   cāraṇaṃ jāraṇaṃ caiva % śrotumicchāmi bhairava // Ras_11.1 //	cAraNam jAraNam ca-eva % Srotum-icCAmi BEravaH // RaH-_11.1 //
   śrībhairava uvāca	SrI-BEravaH uvAca
   sarvapāpakṣaye jāte $ prāpyate rasajāraṇā &	sarva-pApa-kzaye jAte $ prApyate rasa-jAraNA &
   tatprāptau prāptameva syād % vijñānaṃ muktikāraṇam // Ras_11.2 //	tad-prAptO prAptam-eva syAt % vijQAnam mukti-kAraNam // RaH-_11.2 //
   mokṣābhivyañjakaṃ devi $ jāraṇaṃ sādhakasya tu &	mokza-aBivyaQjakam devi $ jAraNam sADakasya tu &
   yāvanna jāryate sūtaḥ % tāvattu na ca nirvṛtiḥ // Ras_11.3 //	yAvat-na jAryate sUtaH % tAvat-tu na ca nirvRtiH // RaH-_11.3 //
   khallastu pīṭhikā devi $ rasendro liṅgamucyate &	KallaH-tu pIWikA devi $ rasendraH liFgam-ucyate &
   mardanaṃ vandanaṃ tasya % grāsaḥ pūjā vidhīyate // Ras_11.4 //	mardanam vandanam tasya % grAsaH pUjA viDIyate // RaH-_11.4 //
   yāvaddināni vahnistho $ jāryate dhāryate rasaḥ &	yAvat-dinAni vahni-sTaH $ jAryate DAryate rasaH &
   tāvadyugasahasrāṇi % śivaloke mahīyate // Ras_11.5 //	tAvat-yuga-sahasrANi % Siva-loke mahIyate // RaH-_11.5 //
   dinamekaṃ rasendrasya $ yo dadāti hutāśanam &	dinam-ekam rasendrasya $ yaH dadAti hutASanam &
   dravanti tasya pāpāni % kurvannapi na lipyate // Ras_11.6 //	dravanti tasya pApAni % kurvan=-api na lipyate // RaH-_11.6 //
   jāraṇā dvividhā bāla- $ jāraṇā baddhajāraṇā &	jAraNA dviviDA bAla $ jAraNA badDa-jAraNA &
   tatrādau parameśāni % vakṣyate bālajāraṇā // Ras_11.7 //	tatra-AdO parameSAni % vakzyate bAla-jAraNAH // RaH-_11.7 //
   gaganaṃ jārayedādau $ sarvasattvamataḥ param &	gaganam jArayet-AdO $ sarva-sattvam-atas param &
   tato mākṣikaśuddhaṃ ca % suvarṇaṃ tadanantaram // Ras_11.8 //	tatas mAkzika-SudDam ca % suvarNam tad-anantaram // RaH-_11.8 //
   garbhasthaṃ drāvayitvā tu $ tato bāhyadrutiṃ dravet &	garBa-sTam drAvayitvA tu $ tatas bAhyadrutim dravet &
   sitaṃ sitena dravyeṇa % raktaṃ raktena rañjayet // Ras_11.9 //	sitam sitena dravyeNa % raktam raktena raQjayet // RaH-_11.9 //
   sāraṇaṃ krāmaṇaṃ jñātvā $ tato vedhaṃ prayojayet // Ras_11.10 //	sAraNam krAmaNam jQAtvA $ tatas veDam prayojayet // RaH-_11.10 //
   oṃ namo 'mṛtalohāya parāmṛtarasodbhavāya huṃ svāhā || Ras_11.11 ||	om namaH amRta-lohAya para-amRta-rasa-udBavAya hum svAhA || RaH-_11.11 ||
   sarvasattvopakārāya $ bhagavan tvadanujñayā &	sarva-sattva-upakArAya $ Bagavan tvad-anujQayA &
   jāraṇaṃ kartumicchāmi % grāsaṃ gṛhṇa mama prabho // Ras_11.12 //	jAraNam kartum-icCAmi % grAsam gRhNa mama praBo // RaH-_11.12 //
   kuruṣveti śivenoktaṃ $ grāhyameva subuddhinā // Ras_11.13 //	kuruzva-iti Sivena-uktam $ grAhyam-eva su-budDinA // RaH-_11.13 //
   śṛṇu devi pravakṣyāmi $ vyomajāraṇam uttamam &	SRNu devi pravakzyAmi $ vyoma-jAraNam uttamam &
   pattrābhrajāraṇaṃ sattva- % jāraṇaṃ ceti taddvidhā // Ras_11.14 //	pattra-aBra-jAraNam sattva % jAraNam ca-iti tat-dviDA // RaH-_11.14 //
   nirmukhaṃ samukhaṃ caiva $ vāsanāmukhameva ca &	nirmuKam samuKam ca-eva $ vAsanAmuKam-eva ca &
   ekaikaṃ trividhaṃ tacca % tad vakṣyāmy ānupūrvaśaḥ // Ras_11.15 //	ekEkam triviDam tat-ca % tat vakzyAmi AnupUrvaSas // RaH-_11.15 //
   vaikrāntavajrasaṃsparśād $ divyauṣadhibalena vā &	vEkrAnta-vajra-saMsparSAt $ divyOzaDi-balena vA &
   nirmukho bhakṣayeddevi % kṣaṇena gaganaṃ rasaḥ // Ras_11.16 //	nirmuKaH Bakzayet-devi % kzaNena gaganam rasaH // RaH-_11.16 //
   hemakarmaṇi hemaiva $ tāre tāro mukhaṃ bhavet // Ras_11.17 //	hema-karmaNi hema-eva $ tAre tAraH muKam Bavet // RaH-_11.17 //
   taptakhallakṛtā piṣṭiḥ $ ślakṣṇam alpālpamabhrakam &	taptaKalla-kRtA pizwiH $ SlakzNam alpa-alpam-aBrakam &
   amlavetasajambīra- % bījapūrāmlabhūkhagaiḥ \	amlavetasa-jambIra % bIjapUra-amla-BUKagEH \
   marditaṃ carate devi # seyaṃ samukhajāraṇā // Ras_11.18 //	marditam carate devi # sA-iyam samuKa-jAraNAH // RaH-_11.18 //
   kṣāratrayaṃ pañcapaṭu $ kākṣīkāsīsagandhakam &	kzAratrayam paQca-pawu $ kAkzI-kAsIsa-ganDakam &
   mākṣikaṃ cāmlasaṃyuktaṃ % tāmrapātre tu jārayet // Ras_11.19 //	mAkzikam ca-amla-saMyuktam % tAmra-pAtre tu jArayet // RaH-_11.19 //
   etaccābhiṣavād divyaṃ $ kārayitvā vicakṣaṇaḥ &	etat-ca-aBizavAt divyam $ kArayitvA vicakzaNaH &
   jāraṇārthaṃ ca bījānāṃ % vajrāṇāṃ ca viśeṣataḥ // Ras_11.20 //	jAraNa-arTam ca bIjAnAm % vajrANAm ca viSezataH // RaH-_11.20 //
   tasminnāvartitaṃ nāgaṃ $ vaṅgaṃ vā suravandite &	tasmin=-Avartitam nAgam $ vaFgam vA suravandite &
   niṣecayecchataṃ vāraṃ % na rasāyanakarmaṇi // Ras_11.21 //	nizecayet-Satam vAram % na rasAyana-karmaNi // RaH-_11.21 //
   anena sakalaṃ devi $ cāraṇāvastu bhāvayet &	anena sakalam devi $ cAraNA-vastu BAvayet &
   kṣārāmle bhāvitaṃ vyoma % rajasā prathamena ca // Ras_11.22 //	kzAra-amle BAvitam vyoma % rajasA praTamena ca // RaH-_11.22 //
   sṛṣṭitrayodakakaṇā- $ tumburudravamarditam &	sRzwi-traya-udaka-kaNA $ tumburu-drava-marditam &
   carejjaredvā puṭitaṃ % yavaciñcārasena ca // Ras_11.23 //	caret-jaret-vA puwitam % yavaciQcA-rasena ca // RaH-_11.23 //
   śatāvarī gadā rambhā $ meghanādā punarnavā &	SatAvarI gadA ramBA $ meGanAdA punarnavA &
   śigruko yavaciñcā ca % bhāvitaṃ tadrasaiḥ kramāt // Ras_11.24 //	SigrukaH yavaciQcA ca % BAvitam tad-rasEH kramAt // RaH-_11.24 //
   mūlaṃ hilamucāyāstu $ kauverīmūlameva ca &	mUlam hilamucAyAH-tu $ kOverI-mUlam-eva ca &
   kadalīmusalīśigru- % tāmbūlīvāṇapīlukam // Ras_11.25 //	kadalI-musalI-Sigru % tAmbUlI-vANa-pIlukam // RaH-_11.25 //
   alambuṣā balā kolam $ āsphoṭaḥ kharamañjarī &	alambuzA balA kolam $ AsPowaH KaramaQjarI &
   tumburustiktaśākaṃ vāpy % eṣām ekarasena tu \	tumburuH-tikta-SAkam vA-api % ezAm eka-rasena tu \
   rājikāvyoṣayuktena # tridinaṃ svinnamabhrakam // Ras_11.26 //	rAjikA-vyoza-yuktena # tri-dinam svinnam-aBrakam // RaH-_11.26 //
   kāsīsatuvarīsindhu- $ ṭaṅkaṇakṣārasaṃyutaḥ &	kAsIsa-tuvarI-sinDu $ waFkaNa-kzAra-saMyutaH &
   pūrvābhiṣavayogena % sūtakaścarati kṣaṇāt // Ras_11.27 //	pUrva-aBizava-yogena % sUtakaH-carati kzaNAt // RaH-_11.27 //
   golako bhavati kṣipraṃ $ sarvasiddhipradāyakaḥ // Ras_11.28 //	golakaH Bavati kzipram $ sarva-sidDi-pradAyakaH // RaH-_11.28 //
   gṛhītvā devi dhānyāmlam $ amlavargeṇa saṃyutam &	gRhItvA devi DAnyAmlam $ amlavargeNa saMyutam &
   kvāthayitvābhrakaṃ tattu % snuhīkṣīreṇa mardayet // Ras_11.29 //	kvATayitvA-aBrakam tat-tu % snuhI-kzIreNa mardayet // RaH-_11.29 //
   āraṇyagomayenaiva $ kapotākhyaṃ puṭaṃ tataḥ // Ras_11.30 //	AraNya-gomayena-eva $ kapota-AKyam puwam tatas // RaH-_11.30 //
   kadalīkandaniryāsair $ mūlakandarasena ca &	kadalI-kanda-niryAsEH $ mUlakanda-rasena ca &
   kākamācī ca mīnākṣī % apāmārgo munistathā // Ras_11.31 //	kAkamAcI ca mInAkzI % apAmArgaH muniH-taTA // RaH-_11.31 //
   eraṇḍamārdrakaṃ caiva $ meghanādā punarnavā &	eraNxam-Ardrakam ca-eva $ meGanAdA punarnavA &
   ekaikasya dravaireva % puṭaikaikaṃ pradāpayet // Ras_11.32 //	ekEkasya dravEH-eva % puwa-ekEkam pradApayet // RaH-_11.32 //
   vajrīkṣīreṇa saṃyuktaṃ $ dolāyantreṇa pācayet &	vajrI-kzIreNa saMyuktam $ dolAyantreNa pAcayet &
   chāyāśuṣkaṃ tataḥ kṛtvā % caṇakāmlena saṃyutam // Ras_11.33 //	CAyASuzkam tatas kRtvA % caNaka-amlena saMyutam // RaH-_11.33 //
   navasāraṃ ca kāsīsaṃ $ vacāṃ nimbaṃ tathaiva ca &	navasAram ca kAsIsam $ vacAm nimbam taTA-eva ca &
   abhrasya ṣoḍaśāṃśena % ekaikaṃ tatra nikṣipet // Ras_11.34 //	aBrasya zoxaSa-aMSena % ekEkam tatra nikzipet // RaH-_11.34 //
   nidhāya tāmrapātre tu $ gharṣayettacca suvrate &	niDAya tAmra-pAtre tu $ Garzayet-tat-ca suvrate &
   navavāraṃ tato devi % lohapātre tu jārayet // Ras_11.35 //	nava-vAram tatas devi % loha-pAtre tu jArayet // RaH-_11.35 //
   rasena saha deveśi $ caṇakāmlena kāñjikam &	rasena saha deveSi $ caNaka-amlena kAQjikam &
   mṛdvagninā tu niṣkvāthyaṃ % praharārdhena jāyeta // Ras_11.36 //	mRdu-agninA tu nizkvATyam % prahara-arDena jAyeta // RaH-_11.36 //
   somavallīrasaiḥ piṣṭvā $ vyoma sauvarcalānvitam &	somavallI-rasEH pizwvA $ vyoma sOvarcala-anvitam &
   śanaiḥ śanairhaṃsapādyā % dāpayecca puṭatrayam // Ras_11.37 //	SanEs SanEs-haMsapAdyAH % dApayet-ca puwa-trayam // RaH-_11.37 //
   somavallīrasenaiva $ saptavāraṃ ca dāpayet &	somavallI-rasena-eva $ sapta-vAram ca dApayet &
   pātayenmṛnmaye bhāṇḍe % rasena saha saṃyutam // Ras_11.38 //	pAtayet-mRd-maye BANxe % rasena saha saMyutam // RaH-_11.38 //
   mūlaṃ siteṣupuṅkhāyā $ gavyakṣīreṇa gharṣayet &	mUlam sita-izu-puFKAyAH $ gavya-kzIreNa Garzayet &
   kalkena lepayet sūtaṃ % gaganaṃ ca tadūrdhvagam // Ras_11.39 //	kalkena lepayet sUtam % gaganam ca tad-UrDva-gam // RaH-_11.39 //
   tāpayedravitāpena $ nirmukhaṃ grasate kṣaṇam &	tApayet-ravi-tApena $ nirmuKam grasate kzaNam &
   jāyate piṣṭikā śīghraṃ % nātra kāryā vicāraṇā // Ras_11.40 //	jAyate pizwikA SIGram % na-atra kAryA vicAraNAH // RaH-_11.40 //
   tilaparṇīrasenaiva $ gaganaṃ bhāvayet priye &	tilaparNI-rasena-eva $ gaganam BAvayet priye &
   mardanājjāyate piṣṭī % nātra kāryā vicāraṇā // Ras_11.41 //	mardanAt-jAyate pizwI % na-atra kAryA vicAraNAH // RaH-_11.41 //
   muṇḍīniryāsake nāgaṃ $ bahuśastu niṣecayet &	muNxI-niryAsake nAgam $ bahuSas-tu nizecayet &
   tenābhrakaṃ tu saṃplāvya % bhūyobhūyaḥ puṭe dahet // Ras_11.42 //	tena-aBrakam tu saMplAvya % BUyas-BUyas puwe dahet // RaH-_11.42 //
   citrakārdrakamūlānām $ ekaikena tu saptadhā &	citraka-Ardraka-mUlAnAm $ ekEkena tu saptaDA &
   plāvitavyaṃ prayatnena % gandhakābhrakacūrṇakam // Ras_11.43 //	plAvitavyam prayatnena % ganDaka-aBraka-cUrNakam // RaH-_11.43 //
   nāgaśuṇḍīrasastanya- $ rajoluṅgāmlabhāvitam &	nAgaSuNxI-rasa-stanya $ rajaH-luFga-amla-BAvitam &
   ṣoḍaśāṃśena tadvattaṃ % dolāyāṃ tu caredrasaḥ // Ras_11.44 //	zoxaSa-aMSena tadvat-tam % dolAyAm tu caret-rasaH // RaH-_11.44 //
   catuḥṣaṣṭiguṇaṃ devi $ dvātriṃśadguṇameva vā &	catuHzazwi-guNam devi $ dvAtriMSat-guNam-eva vA &
   athavā ṣoḍaśaguṇaṃ % tathāṣṭaguṇameva vā \	aTavA zoxaSaguNam % taTA-azwaguNam-eva vA \
   caturguṇaṃ vā dviguṇaṃ # samaṃ vā cārayet priye // Ras_11.45 //	caturguNam vA dviguNam # samam vA cArayet priye // RaH-_11.45 //
   paramabhrakasattvasya $ jāraṇaṃ śṛṇu pārvati // Ras_11.46 //	param-aBraka-sattvasya $ jAraNam SRNu pArvati // RaH-_11.46 //
   vyomasattvaṃ samāṃśena $ tāpyasattvena saṃyutam &	vyoma-sattvam sama-aMSena $ tApya-sattvena saMyutam &
   sa khalvevaṃ careddevi % garbhadrāvī bhavedrasaḥ // Ras_11.47 //	sa Kalu-evam caret-devi % garBadrAvI Bavet-rasaH // RaH-_11.47 //
   nāgābhraṃ devi vaṅgābhraṃ $ tīkṣṇābhraṃ bhāskarābhrakam &	nAgABram devi vaFgABram $ tIkzNABram BAskara-aBrakam &
   tārābhraṃ devi hemābhraṃ % rasagarbheṇa jārayet // Ras_11.48 //	tArABram devi hemABram % rasa-garBeNa jArayet // RaH-_11.48 //
   pūrvābhiṣekayogena $ garbhe dravati mardanāt // Ras_11.49 //	pUrva-aBizeka-yogena $ garBe dravati mardanAt // RaH-_11.49 //
   catuḥṣaṣṭyaṃśakaḥ pūrvaḥ $ dvātriṃśāṃśo dvitīyakaḥ &	catuHzazwi-aMSakaH pUrvaH $ dvAtriMSa-aMSaH dvitIyakaH &
   tṛtīyaḥ ṣoḍaśāṃśastu % caturtho 'ṣṭāṃśa eva ca // Ras_11.50 //	tRtIyaH zoxaSa-aMSaH-tu % caturTaH azwa-aMSaH eva ca // RaH-_11.50 //
   pañcamastu caturthāṃśaḥ $ ṣaṣṭho dvyaṃśaḥ prakīrtitaḥ &	paQcamaH-tu caturTa-aMSaH $ zazWaH dvi-aMSaH prakIrtitaH &
   grāso rasasya dātavyaḥ % sasattvasyābhrakasya ca // Ras_11.51 //	grAsaH rasasya dAtavyaH % sa-sattvasya-aBrakasya ca // RaH-_11.51 //
   catuḥṣaṣṭyaṃśake grāse $ daṇḍadhārī bhavedrasaḥ &	catuHzazwi-aMSake grAse $ daNxaDArI Bavet-rasaH &
   jalaukāvaddvitīye ca % grāsayoge sureśvari // Ras_11.52 //	jalOkA-vat-dvitIye ca % grAsa-yoge sureSvari // RaH-_11.52 //
   grāsena tu tṛtīyena $ kākaviṣṭhāsamo bhavet &	grAsena tu tRtIyena $ kAka-vizWA-samaH Bavet &
   grāsena tu caturthena % dadhimaṇḍasamo bhavet // Ras_11.53 //	grAsena tu caturTena % daDi-maNxa-samaH Bavet // RaH-_11.53 //
   pañcame carite grāse $ navanītasamo bhavet &	paQcame carite grAse $ navanIta-samaH Bavet &
   ṣaṣṭhe tu golakākāraḥ % kramājjīrṇasya lakṣaṇam // Ras_11.54 //	zazWe tu golaka-AkAraH % kramAt-jIrNasya lakzaNam // RaH-_11.54 //
   kāñjikena niṣiktena $ raktavyoma śataplutam &	kAQjikena niziktena $ rakta-vyoma Sata-plutam &
   khallāntaścārayettacca % śulvavāsanayā saha // Ras_11.55 //	Kalla-antar-cArayet-tat-ca % Sulva-vAsanayA saha // RaH-_11.55 //
   hema tāraṃ ca saṃghṛṣya $ khalle tatra rasaṃ nyaset &	hema tAram ca saMGRzya $ Kalle tatra rasam nyaset &
   kāñjīsahitakāsīsaṃ % sindhunā carate rasaḥ // Ras_11.56 //	kAQjI-sahita-kAsIsam % sinDunA carate rasaH // RaH-_11.56 //
   hema sīsaṃ tu saṃghṛṣya $ rasaṃ tatra pradāpayet &	hema sIsam tu saMGRzya $ rasam tatra pradApayet &
   nāgahemayutaṃ vyoma % samajīrṇaṃ drutaṃ bhavet \	nAga-hema-yutam vyoma % sama-jIrNam drutam Bavet \
   abhrakoparasān kṣipraṃ # mukhenaiva caratyayam // Ras_11.57 //	aBraka-uparasAn kzipram # muKena-eva carati-ayam // RaH-_11.57 //
   tāraṃ vaṅgaṃ ca saṃghṛṣya $ rasaṃ tatra pradāpayet &	tAram vaFgam ca saMGRzya $ rasam tatra pradApayet &
   nāgahemayutaṃ vyoma % samajīrṇaṃ drutaṃ bhavet \	nAga-hema-yutam vyoma % sama-jIrNam drutam Bavet \
   mukhena carate vyoma # tārakarmaṇi śasyate // Ras_11.58 //	muKena carate vyoma # tAra-karmaNi Sasyate // RaH-_11.58 //
   samukhaṃ nirmukhaṃ vāpi $ yatnataścārayennabhaḥ // Ras_11.59 //	samuKam nirmuKam vA-api $ yatnatas-cArayet-naBaH // RaH-_11.59 //
   cāraṇāṃ trividhāmevaṃ $ kṛtvā garbhadrutiṃ rase &	cAraNAm triviDAm-evam $ kRtvA garBadrutim rase &
   jārayet svedayet piṇḍaṃ % pariṇāmakramais tribhiḥ // Ras_11.60 //	jArayet svedayet piNxam % pariNAma-kramEH triBiH // RaH-_11.60 //
   paṭvamlakṣāragomūtra- $ snuhīkṣīraiḥ pralepitam &	pawu-amla-kzAra-go-mUtra $ snuhI-kzIrEH pralepitam &
   bahiśca baddhaṃ vastreṇa % bhūyo grāsaṃ niveditam \	bahis-ca badDam vastreNa % BUyas grAsam niveditam \
   kṣārāranālataileṣu # svedayenmṛdunāgninā // Ras_11.61 //	kzAra-AranAla-tElezu # svedayet-mRdunA-agninA // RaH-_11.61 //
   krameṇānena deveśi $ jāryate divasais tribhiḥ &	krameNa-anena deveSi $ jAryate divasEH triBiH &
   yantrād uddhṛtamātraṃ tu % lohapātre sthitaṃ rasam // Ras_11.62 //	yantrAt udDRta-mAtram tu % loha-pAtre sTitam rasam // RaH-_11.62 //
   koṣṇena kāñjikenādau $ kṣālitaṃ vastragālitam &	kozNena kAQjikena-AdO $ kzAlitam vastra-gAlitam &
   pātre sukhoṣṇahastena % yāvat śeṣaṃ vimardayet // Ras_11.63 //	pAtre suKa-uzNa-hastena % yAvat Sezam vimardayet // RaH-_11.63 //
   caturguṇena vastreṇa $ pīḍito nirmalaśca saḥ // Ras_11.64 //	caturguNena vastreNa $ pIxitaH nirmalaH-ca saH // RaH-_11.64 //
   gālanakriyayā grāse $ sati niṣpeṣanirgate &	gAlana-kriyayA grAse $ sati nizpeza-nirgate &
   sa bhaveddaṇḍadhārī ca % jīrṇagrāsastathā rasaḥ // Ras_11.65 //	sa Bavet-daNxaDArI ca % jIrNa-grAsaH-taTA rasaH // RaH-_11.65 //
   ajīrṇe pācayet piṣṭīṃ $ svedayenmardayettathā &	ajIrNe pAcayet pizwIm $ svedayet-mardayet-taTA &
   vetasāmlaprayogeṇa % jīrṇe grāsaṃ tu dāpayet // Ras_11.66 //	vetasa-amla-prayogeNa % jIrNe grAsam tu dApayet // RaH-_11.66 //
   iṣṭikāguḍadagdhorṇā- $ rājīsaindhavadhūmajaiḥ &	izwikA-guxa-dagDa-UrNA $ rAjI-sEnDava-DUma-jEH &
   ṣoḍaśāṃśaiḥ sa dhānyāmlaiḥ % mardyaḥ svedyaśca pāradaḥ // Ras_11.67 //	zoxaSa-aMSEH sa DAnyAmlEH % mardyaH svedyaH-ca pAradaH // RaH-_11.67 //
   nirmalīkaraṇārthaṃ tu $ grāse grāse punaḥ punaḥ &	nirmalIkaraNa-arTam tu $ grAse grAse punar punar &
   jīrṇābhro jīrṇabījo 'pi % rāgān gṛhṇāti nirmalaḥ // Ras_11.68 //	jIrNa-aBraH jIrNa-bIjaH api % rAgAn gRhNAti nirmalaH // RaH-_11.68 //
   krameṇānena dolāyāṃ $ cāryaṃ grāsacatuṣṭayam &	krameNa-anena dolAyAm $ cAryam grAsa-catuzwayam &
   tataḥ kacchapayantreṇa % jvālanaṃ bandhanaṃ kramāt // Ras_11.69 //	tatas kacCapayantreNa % jvAlanam banDanam kramAt // RaH-_11.69 //
   ūrdhvādhaś cāṣṭamāṃśena $ viḍaṃ dattvāpi jārayet &	UrDva-aDas ca-azwama-aMSena $ vixam dattvA-api jArayet &
   samajīrṇābhrakaḥ sūtaḥ % śatavedhī bhavet priye // Ras_11.70 //	sama-jIrNa-aBrakaH sUtaH % Sata-veDI Bavet priye // RaH-_11.70 //
   sahasravedhī dviguṇe $ triguṇe 'yutavedhakaḥ &	sahasra-veDI dviguNe $ triguNe ayuta-veDakaH &
   caturguṇe lakṣavedhī % sa bhavedbhūcaro rasaḥ // Ras_11.71 //	caturguNe lakza-veDI % sa Bavet-BUcaraH rasaH // RaH-_11.71 //
   jīrṇe pañcaguṇe devi $ brahmāyurjāyate rasaḥ &	jIrNe paQcaguNe devi $ brahma-AyuH-jAyate rasaH &
   āyustu ṣaḍguṇe viṣṇoḥ % koṭivedhī bhavedrasaḥ // Ras_11.72 //	AyuH-tu zaxguNe vizNoH % kowi-veDI Bavet-rasaH // RaH-_11.72 //
   rasasya sarvadoṣāstu $ ṣaḍguṇenābhrakena tu &	rasasya sarva-dozAH-tu $ zaxguNena-aBrakena tu &
   jīrṇena nāśamāyānti % nātra kāryā vicāraṇā // Ras_11.73 //	jIrNena nASam-AyAnti % na-atra kAryA vicAraNAH // RaH-_11.73 //
   rasarāje yadā jīrṇaṃ $ ṣaḍguṇaṃ gaganaṃ priye &	rasarAje yadA jIrNam $ zaxguNam gaganam priye &
   tadā grasati lohāni % tyajecca gatimātmanaḥ // Ras_11.74 //	tadA grasati lohAni % tyajet-ca gatim-AtmanaH // RaH-_11.74 //
   dhūmaś ciṭiciṭiścaiva $ maṇḍūkaplutireva ca &	DUmaH ciwiciwiH-ca-eva $ maNxUka-plutiH-eva ca &
   sakampaśca vikampaśca % pañcāvasthā rasasya tu // Ras_11.75 //	sa-kampaH-ca vikampaH-ca % paQca-avasTAH rasasya tu // RaH-_11.75 //
   kapilo 'tha nirudgāri- $ vipluṣaś caiva muñcati &	kapilaH aTa nirudgAri $ vipluzaH ca-eva muQcati &
   agnau tiṣṭhati niṣkampo % vyomajīrṇasya lakṣaṇam // Ras_11.76 //	agnO tizWati nizkampaH % vyoma-jIrNasya lakzaNam // RaH-_11.76 //
   samajīrṇo bhavedbālo $ yauvanasthaścaturguṇam &	sama-jIrNaH Bavet-bAlaH $ yOvana-sTaH-caturguNam &
   vṛddhastu ṣaḍguṇaṃ jīrṇaḥ % kuryāt karma pṛthak pṛthak // Ras_11.77 //	vRdDaH-tu zaxguNam jIrNaH % kuryAt karma pRTak pRTak // RaH-_11.77 //
   bālastu pattralepena $ kalkayogena yauvanaḥ &	bAlaH-tu pattra-lepena $ kalka-yogena yOvanaH &
   vṛddho vidhyati lohāni % jāritaḥ sārito 'thavā // Ras_11.78 //	vRdDaH viDyati lohAni % jAritaH sAritaH aTavA // RaH-_11.78 //
   kumārastu raso devi $ na samartho rasāyane &	kumAraH-tu rasaH devi $ na samarTaH rasAyane &
   yauvanastho raso devi % kṣamo dehasya rakṣaṇe // Ras_11.79 //	yOvana-sTaH rasaH devi % kzamaH dehasya rakzaNe // RaH-_11.79 //
   jarāvastho raso yaśca $ dehe lohena saṃkramet &	jarA-avasTaH rasaH yaH-ca $ dehe lohena saMkramet &
   abhāve 'bhrakasattvasya % kāntasattvaṃ pradāpayet // Ras_11.80 //	aBAve aBraka-sattvasya % kAnta-sattvam pradApayet // RaH-_11.80 //
   kāntasya cāpyabhāve tu $ tīkṣṇalohaṃ tu dāpayet &	kAntasya ca-api-aBAve tu $ tIkzNaloham tu dApayet &
   anena kramayogena % sarvasattvāni jārayet // Ras_11.81 //	anena krama-yogena % sarva-sattvAni jArayet // RaH-_11.81 //
