   BhG 10.1	Bhu 10.1
   mad-anya-nikhila-niyantā cāham ity uktam | iti matvā mamedṛśatvaṃ	mad--anya--niKila--niyantA ca-aham iti uktam | iti matvA mama-IdRSa-tvam
   sad-guru-mukhān niścitya bhāvena premṇā samanvitāḥ santo budhā māṃ	sat--guru--muKAt niScitya BAvena premNA samanvitAH santaH buDAH mAm
   bhajante ||8||	Bajante ||8||
   BhG 10.9	Bhu 10.9
   mac-cittā mad-gata-prāṇā bodhayantaḥ parasparam |	mac--cittAH mad--gata--prANAH boDayantaH parasparam |
   kathayantaś ca māṃ nityaṃ tuṣyanti ca ramanti ca ||9||	kaTayantaH ca mAm nityam tuzyanti ca ramanti ca ||9||
   śrīdharaḥ : prīti-pūrvakaṃ bhajanam āha mac-cittā iti | mayy eva cittaṃ	SrIDaraH : prIti-pUrvakam Bajanam Aha mac--cittAH iti | mayi eva cittam
   yeṣāṃ te mac-cittāḥ | mām eva gatāḥ prāptāḥ prāṇā indriyāṇi yeṣāṃ te	yezAm te mac--cittAH | mAm eva gatAH prAptAH prANAH indriyANi yezAm te
   mad-gata-prāṇāḥ | mad-arpita-jīvanā iti vā | evaṃbhūtās te budhā anyonyaṃ	mad--gata-prANAH | mad--arpita-jIvanAH iti vA | evaMBUtAH te buDAH anyonyam
   māṃ nyāyopetaiḥ śruty-ādi-pramāṇair bodhayanto buddhyā ca māṃ kathayantaḥ	mAm nyAya-upetEH Sruti--Adi-pramANEH boDayantaH budDyA ca mAm kaTayantaH
   saṅkīrtayantaḥ santas te nityaṃ tuṣyanty anumodanena tuṣṭiṃ yānti |	saFkIrtayantaH santaH te nityam tuzyanti anumodanena tuzwim yAnti |
   ramanti ca nirvṛtiṃ yānti ||9||	ramanti ca nirvRtim yAnti ||9||
   madhusūdanaḥ : prema-pūrvakaṃ bhajanam eva vivṛṇoti mac-cittā iti | mayi	maDusUdanaH : prema--pUrvakam Bajanam eva vivRNoti mac--cittAH iti | mayi
   bhagavati cittaṃ yeṣāṃ te mac-cittāḥ | tathā mad-gatā māṃ prāptāḥ prāṇāś	Bagavati cittam yezAm te mac--cittAH | taTA mad-gatAH mAm prAptAH prANAH-
   cakṣur-ādayo yeṣāṃ te mad-gata-prāṇāḥ	cakzuH--AdayaH yezAm te mad--gata-prANAH
   mad-bhajana-nimitta-cakṣur-ādi-vyāpārā mayy upasaṃhṛta-sarva-karaṇā vā |	mad-Bajana--nimitta--cakzuH--Adi-vyApArAH mayi upasaMhRta--sarva-karaNAH vA |
   athavā mad-gata-prāṇā mad-bhajanārtha-jīvanā	aTavA mad--gata-prANAH mad-Bajana-arTa--jIvanA
   mad-bhajanātirikta-prayojana-śūnya-jīvanā iti yāvat | vidvad-goṣṭhīṣu	mad-Bajana-atirikta--prayojana--SUnya--jIvanAH iti yAvat | vidvat---gozWIzu
   parasparam anyonyaṃ śrutibhir yuktibhiś ca mām eva bodhayantas	parasparam anyonyam SrutiBiH yuktiBiH ca mAm eva boDayanta-s
   tattva-bubhutsu-kathayā jñāpayantaḥ | tathā sva-śiṣyebhyaś ca mām eva	tattva-buButsu--kaTayA jQApayantaH | taTA sva-SizyeByaH ca mAm eva
   kathayanta upadiśantaś ca | mayi cittārpaṇaṃ tathā bāhya-karaṇārpaṇaṃ	kaTayantaH upadiSantaH ca | mayi citta-arpaNam taTA bAhya-karaNa-arpaNam
   tathā jīvanārpaṇam evaṃ samānām anyonyaṃ mad-bodhanaṃ sva-nyūnebhyaś ca	taTA jIvana-arpaNam evam samAnAm anyonyam mad-boDanam sva-nyUneByaH ca
   mad-upadeśanam ity evaṃ rūpaṃ yan mad-bhajanaṃ tenaiva tuṣyanti ca |	mad-upadeSanam iti evam rUpam yat mad-Bajanam tena-eva tuzyanti ca |
   etāvataiva labdha-sarvāthā vayam alam anyena labdhavyenety	etAvatA-eva labDa--sarva-aTAH vayam alam anyena labDavyena-iti-
   evaṃ-pratyaya-rūpaṃ santoṣaṃ prāpnuvanti ca | tena santoṣeṇa ramanti ca	evaM-pratyaya--rUpam santozam prApnuvanti ca | tena santozeNa ramanti ca
   raante ca priya-saṃgamenevottamaṃ sukham anubhavanti ca | tad uktaṃ	raante ca priya--saMgamena-iva-uttamam suKam anuBavanti ca | tat uktam
   patañjalinā santoṣād anuttamaḥ sukha-lābhaḥ [Ys 2.42] iti | uktaṃ ca	pataQjalinA santozAt anuttamaH suKa--lABaH [YH 2.42] iti | uktam ca
   purāṇe -	purANe -
   yac ca kāma-sukhaṃ loke yac ca divyaṃ mahat sukham |	yat ca kAma--suKam loke yat ca divyam mahat suKam |
   tṛṣṇā-kṣaya-sukhāyaite nārhataḥ ṣoḍaśīṃ kalām || iti ||	tRzNA---kzaya--suKAya-ete na-arhataH zoxaSIm kalAm || iti ||
   tṛṣṇā-kṣayaḥ santoṣaḥ ||9||	tRzNA--kzayaH santozaH ||9||
   viśvanāthaḥ : etādṛśā ananya-bhaktā eva mat-prasādāl labdha-buddhi-yogaḥ	viSvanATaH : etAdRSAH ananya-BaktAH eva mat--prasAdAt labDa---budDi-yogaH
   pūrvokta-lakṣaṇaṃ durbodham api mat-tattva-jñānaṃ prāpnuvantīty āha	pUrva-ukta-lakzaNam durboDam api mat--tattva--jQAnam prApnuvanti-iti Aha
   mac-cittā mad-rūpa-nāma-guṇa-līlā-mādhuryāsvādeṣv eva lubdha-manaso,	mac--cittA mad---rUpa-nAma--guNa--lIlA--mADurya-AsvAdezu eva lubDa-manaso,
   mad-gata-prāṇā māṃ vinā prāṇān dhartum asamarthā anna-gata-prāṇā narā	mad--gata-prANAH mAm vinA prANAn Dartum asamarTAH anna-gata-prANA narA
   itivat | bodhayantaḥ bhakti-svarūpa-prakārādikaṃ sauhārdena jñāpayantaḥ |	iti-vat | boDayantaH Bakti--svarUpa--prakAra-Adikam sOhArdena jQApayantaH |
   māṃ mahā-madhura-rūpa-guṇa-līlā-mahodadhiṃ kathayanto	mAm mahA--maDura---rUpa-guNa--lIlA--mahA-udaDim kaTayantaH-
   mad-rūpādi-vyākhyānenot-kīrtanādikaṃ kurvanta ity evaṃ sarva-bhaktiṣv	mad---rUpa-Adi--vyAKyAnena-ut-kIrtana-Adikam kurvantaH iti evam sarva--Baktizu-
   atiśraiṣṭhyāt smaraṇa-śravaṇa-kīrtanāny uktāni | tuṣyanti ca ramanti ceti	ati-SrEzWyAt smaraNa--SravaNa--kIrtanAni uktAni | tuzyanti ca ramanti ca-iti
   bhaktyaiva santoṣaś ca ramaṇaṃ ceti rahasyam | yad vā sādhana-daśāyām api	BaktyA-eva santozaH ca ramaNam ca-iti rahasyam | yat vA sADana-daSAyAm api
   bhāgya-vaśāt bhajane nirvighne sampadyamāne sati tuṣyanti | tadaiva	BAgya--vaSAt Bajane nirviGne sampadyamAne sati tuzyanti | tadA-eva
   bhāvi-svīya-sādhya-daśām anusmṛtya ramanti ca manasā sva-prabhuṇā saha	BAvi--svIya--sADya-daSAm anusmRtya ramanti ca manasA sva--praBuNA saha
   ramanti ceti rāgānugā bhaktir dyotitā ||9||	ramanti ca-iti rAga-anugA BaktiH dyotitAH ||9||
   baladevaḥ : bhaktiḥ prakāram āha mac-cittā iti | mac-cittā mat-smṛti-parā	baladevaH : BaktiH prakAram Aha mac--cittAH iti | mac--cittA mat--smRti-parA
   mad-gata-prāṇā māṃ vinā prāṇān dhartum akṣamā mīnā vināmbhaḥ | parasparaṃ	mad--gata-prANAH mAm vinA prANAn Dartum akzamA mInAH vinA-amBaH | parasparam
   mad-rūpa-guṇa-lāvaṇyādi bodhayantas tathā māṃ sva-bhakta-vātsalya-nīradhim	mad---rUpa-guNa--lAvaNya-Adi boDayantaH taTA mAm sva-Bakta--vAtsalya--nIraDim
   ativicitra-caritaṃ kathayantaś cety evaṃ smaraṇa-śravaṇa-kīrtana-lakṣaṇair	ati-vicitra--caritam kaTayantaH ca-iti evam smaraNa--SravaNa--kIrtana--lakzaNEH-
   bhajanaiḥ sudhāpānair iva tuṣyanti | tathaiva teṣv eva ramante ca	BajanEH suDA-pAnEH iva tuzyanti | taTA-eva tezu eva ramante ca
   yuvati-smita-kaṭākṣāny uktāni | tuṣyanti ca ramanti ceti bhaktyaiva	yuvati--smita-kawAkzAni uktAni | tuzyanti ca ramanti ca-iti BaktyA-eva
   santoṣaś ca ramaṇaṃ ceti rahasyam | yad vā sādhana-daśāyām api	santozaH ca ramaNam ca-iti rahasyam | yat vA sADana-daSAyAm api
   bhāgya-vaśāt bhajane nirvighne sampadyamāne sati tuṣyanti | tadaiva	BAgya--vaSAt Bajane nirviGne sampadyamAne sati tuzyanti | tadA-eva
   bhāvi-svīya-sādhya-daśām anusmṛtya ramanti ca manasā sva-prabhuṇā saha	BAvi--svIya--sADya-daSAm anusmRtya ramanti ca manasA sva--praBuNA saha
   ramanti ceti rāgānugā bhaktir dyotitā ||9||	ramanti ca-iti rAga-anugA BaktiH dyotitAH ||9||
   BhG 10.10	Bhu 10.10
   teṣāṃ satata-yuktānāṃ bhajatāṃ prīti-pūrvakam |	tezAm satata--yuktAnAm BajatAm prIti-pUrvakam |
   dadāmi buddhi-yogaṃ taṃ yena mām upayānti te ||10||	dadAmi budDi--yogam tam yena mAm upayAnti te ||10||
   śrīdharaḥ : evaṃbhūtānāṃ ca samyag-jñānam ahaṃ dadāmīty āha teṣām iti |	SrIDaraH : evaMBUtAnAm ca samyak--jQAnam aham dadAmi-iti Aha tezAm iti |
   evaṃ satata-yuktānāṃ mayy āsakta-cittānāṃ prīti-pūrvakaṃ bhajatāṃ teṣāṃ	evam satata--yuktAnAm mayi Asakta--cittAnAm prIti-pUrvakam BajatAm tezAm
   taṃ buddhi-rūpaṃ yogam upāyaṃ dadāmi | tam iti kam ? yenopāyena te	tam budDi-rUpam yogam upAyam dadAmi | tam iti kam ? yena-upAyena te
   mad-bhaktā māṃ prāpnuvanti ||10||	mad-BaktAH mAm prApnuvanti ||10||
   madhusūdanaḥ : ye yathoktena prakāreṇa bhajante māṃ teṣām iti | satataṃ	maDusUdanaH : ye yaTA-uktena prakAreNa Bajante mAm tezAm iti | satatam
   sarvadā yuktānāṃ bhagavaty ekāgra-buddhīnām | ataeva lābha-pūjā-khyāty-ādy	sarvadA yuktAnAm Bagavati ekAgra--budDInAm | ataeva lABa--pUjA--KyAti--Ady
   anabhisandhāya prīti-pūrvakam eva bhajatāṃ sevamānānāṃ teṣām avikampena	anaBisanDAya prIti-pUrvakam eva BajatAm sevamAnAnAm tezAm avikampena
   yogeneti yaḥ prāg uktas taṃ buddhi-yogaṃ mattatva-viṣayaṃ samyag-darśanaṃ	yogena-iti yaH prAk uktaH tam budDi--yogam matta-tva--vizayam samyak--darSanam
   dadāmi utpādayāmi | yena buddhi-yogena mām īśvaram ātmatvenopayānti ye	dadAmi utpAdayAmi | yena budDi-yogena mAm ISvaram Atma-tvena-upayAnti ye
   mac-cittatvādi-prakārair māṃ bhajante te ||10||	mac--citta-tva-Adi-prakArEH mAm Bajante te ||10||
   viśvanāthaḥ : nanu tuṣyanti ca ramanti ca iti tvad-uktyā tvad-bhaktānāṃ	viSvanATaH : nanu tuzyanti ca ramanti ca iti tvad--uktyA tvad--BaktAnAm
   bhaktyaiva paramānando guṇātīta ity avagataṃ, kintu teṣāṃ	BaktyA-eva paramAnandaH guNa-atItaH iti avagatan, kintu tezAm
   tvat-sākṣāt-prāptau kaḥ prakāraḥ ? sa ca kutaḥ sakāśāt tair avagantavya	tvat-sAkzAt--prAptO kaH prakAraH ? sa ca kutas sakASAt tEH avagantavya
   ity apekṣāyām āha teṣām iti | satata-yuktānāṃ nityam eva	iti apekzAyAm Aha tezAm iti | satata--yuktAnAm nityam eva
   mat-saṃyogākāṅkṣaṇāṃ taṃ buddhi-yogaṃ dadāmi teṣāṃ hṛd-vṛttiṣv aham eva	mat--saMyoga-AkAFkzaNAm tam budDi--yogam dadAmi tezAm hRd--vRttizu aham eva
   udbhāvayāmīti | sa buddhi-yogaḥ svato 'nyasmāc ca kutaścid apy adhigantum	udBAvayAmi-iti | sa budDi-yogaH svatas anyasmAt ca kutaScid api aDigantum
   aśakyaḥ kintu mad-eka-deyas tad-eka-grāhya iti bhāvaḥ | mām upayānti mām	aSakyaH kintu mad--eka-deyaH tad--eka-grAhyaH iti BAvaH | mAm upayAnti mAm
   upalabhante sākṣān man-nikaṭaṃ prāpnuvanti ||10||	upalaBante sAkzAt man-nikawam prApnuvanti ||10||
   baladevaḥ : nanu svarūpeṇa guṇair vibhūtibhiś cānantaṃ tvāṃ kathaṃ	baladevaH : nanu svarUpeNa guNEH viBUtiBiH ca-anantam tvAm kaTam
   gurūpadeśa-mātreṇa te grahītuṃ kṣamerann iti cet tatrāha teṣām iti |	guru-upadeSa--mAtreNa te grahItum kzameran iti ced tatra-Aha tezAm iti |
   satata-yuktānāṃ nityaṃ mad-yogaṃ vāñchatāṃ prīti-pūrvakaṃ mama	satata--yuktAnAm nityam mad--yogam vAQCatAm prIti-pUrvakam mama
   yāthātmya-jñānajena ruci-bhareṇa bhajatāṃ taṃ buddhi-yogaṃ	yATAtmya--jQAna-jena ruci--BareNa BajatAm tam budDi--yogam
   sva-bhakti-rasiko dadāmy arpayāmi | yena te mām upayānti tad-buddhiṃ	sva-Bakti-rasikaH dadAmi arpayAmi | yena te mAm upayAnti tad--budDim
   tathāham udbhāvayāmi yathānanta-guṇa-vibhūtiṃ mām gṛhītvopāsya ca	taTA-aham udBAvayAmi yaTA-ananta--guNa--viBUtim mAm gRhItvA-upAsya ca
   prāpnuvanti ||10||	prApnuvanti ||10||
   BhG 10.11	Bhu 10.11
   teṣām evānukampārtham aham ajñānajaṃ tamaḥ |	tezAm eva-anukampa-arTam aham ajQAna-jam tamaH |
   nāśayāmy ātma-bhāva-stho jñāna-dīpena bhāsvatā ||11||	nASayAmi Atma-BAva--sTaH jQAna-dIpena BAsvatA ||11||
   śrīdharaḥ : buddhi-yogaṃ dattvā ca tasyānubhava-paryantaṃ tam	SrIDaraH : budDi--yogam dattvA ca tasya-anuBava--paryantam tam
   āviṣkṛtyāvidyā-kṛtaṃ saṃsāraṃ nāśayāmīty āha teṣām iti | teṣām	AvizkRtya-avidyA--kRtam saMsAram nASayAmi-iti Aha tezAm iti | tezAm
   anukampārtham anugrahārtham evājñānāj jātaṃ tamaḥ saṃsārākhyaṃ nāśayāmi |	anukampA-arTam anugraha-arTam eva-ajQAnAt jAtam tamaH saMsAra-AKyam nASayAmi |
   kutra sthitaḥ san kena vā sādhanena tamo nāśayasi ? ata āha	kutra sTitaH san kena vA sADanena tamaH na-ASayasi ? atas Aha
   ātma-bhāva-stho buddhi-vṛttau sthitaḥ san | bhāsvatā visphuratā	Atma-BAva--sTaH budDi-vRttO sTitaH san | BAsvatA visPuratA
   jñāna-lakṣaṇena dīpena nāśayāmi ||11||	jQAna-lakzaNena dIpena nASayAmi ||11||
   madhusūdanaḥ : dīyamānasya buddhi-yogasyātma-prāptau phalaṃ	maDusUdanaH : dIyamAnasya budDi--yogasya-Atma--prAptO Palam
   madhya-vartinaṃ vyāpāram āha teṣām iti | teṣām eva kathaṃ śreyaḥ syād ity	maDya-vartinam vyApAram Aha tezAm iti | tezAm eva kaTam SreyaH syAt iti-
   anugrahārtham ātma-bhāvasya ātmākārāntaḥ-karaṇa-vṛttau viṣayatvena sthito	anugraha-arTam Atma-BAvasya Atma-AkAra-antaH-karaNa--vRttO vizaya-tvena sTitaH-
   'haṃ sva-prakāśa-caitanyānandādvaya-lakṣaṇa ātmā tenaiva	aham sva--prakASa--cEtanya-AnandA-dvaya--lakzaNaH AtmA tena-eva
   mad-viṣayāntaḥkaraṇa-pariṇāma-rūpeṇa jñāna-dīpena dīpa-sadṛśena jñānena	mad--vizaya-antaHkaraNa--pariNAma--rUpeNa jQAna-dIpena dIpa--sadRSena jQAnena
   bhāsvatā cid-ābhāsa-yuktenāpratibaddhena ajñāna-jam ajñānopādānakaṃ tamo	BAsvatA cid-a-ABAsa--yuktena-apratibadDena ajQAna--jam ajQAna-upAdAnakam tamaH-
   mithyā-pratyaya-lakṣaṇaṃ sva-viṣayāvaraṇam andhakāraṃ	miTyA--pratyaya--lakzaNam sva--vizaya-AvaraNam anDakAram
   tad-upādānājñāna-nāśena nāśayāmi sarva-bhramopādānasyājñānasya	tad--upAdAna-ajQAna--nASena nASayAmi sarva--Brama-upAdAnasya-ajQAnasya
   jñāna-nivartyatvād upādāna-nāśa-nivartyatvāc copādeyasya |	jQAna--nivartya-tvAt upAdAna-nASa--nivartya-tvAt ca-upAdeyasya |
   yathā dīpenāndhakāre nivartanīye dīpotpattim antareṇa na karmaṇo	yaTA dIpena-anDakAre nivartanIye dIpa-utpattim antareNa na karmaNaH-
   'bhyāsasya vāpekṣā vidyamānasyaivaa ca vastuno 'bhivyaktis tato	aByAsasya vA-apekzA vidyamAnasya-evaa ca vastunaH aBivyaktiH tatas-
   nānutpannasya kasyacid utpattis tathā jñānenājñāne nivartanīye na	na-anutpannasya kasyacid utpattiH taTA jQAnena-ajQAne nivartanIye na
   jñānotpattim antareṇānyasya karmaṇo 'bhyāsasya vāpekṣā vidyamānasyaiva ca	jQAna-utpattim antareNa-anyasya karmaNaH aByAsasya vA-apekzA vidyamAnasya-eva ca
   brahma-bhāvasya mokṣasyābhivyaktis tato nānutpannasyotpattir yena	brahma-BAvasya mokzasya-aBivyaktiH tatas na-anutpannasya-utpattiH yena
   kṣayitvaṃ karmādi-sāpekṣatvaṃ vā bhaved iti rūpakālaṅkāreṇa sūcito 'rthaḥ	kzayitvam karma-Adi-sa-apekza-tvam vA Bavet iti rUpakAlaFkAreNa sUcitaH arTaH
   | bhāsvatety anena tīvra-pavanāder ivāsaṃbhāvanādeḥ pratibandhakasyābhāvaḥ	| BAsvata-iti anena tIvra-pavana-AdeH iva-asaMBAvana-AdeH pratibanDakasya-aBAvaH
   sūcitaḥ | jñānasya ca dīpa-sādharmyaṃ sva-viṣayāvaraṇa-nivartakatvaṃ	sUcitaH | jQAnasya ca dIpa--sADarmyam sva--vizaya-AvaraNa--nivartaka-tvam
   sva-vyavahāre sajātīya-parānapekṣatvaṃ	sva-vyavahAre sajAtIya--para-anapekza-tvam
   svotpatty-atirikta-sahakāry-anapekṣatvam ity ādi rūpaka-bījaṃ draṣṭavyam	sva-utpatti--atirikta--sahakAry-anapekza-tvam iti Adi rUpaka-bIjam drazwavyam
   viśvanāthaḥ : nanu ca vidyādi-vṛttiṃ vinā kathaṃ tvad-adhigamaḥ ? tasmāt	viSvanATaH : nanu ca vidyA-Adi--vRttim vinA kaTam tvad--aDigamaH ? tasmAt-
   tair api tad-arthaṃ yatanīyam eva ? tatra nahi nahīty āha teṣām eva na tv	tEH api tad--arTam yatanIyam eva ? tatra na-hi na-hi-iti Aha tezAm eva na tu-
   anyeṣāṃ yoginām anukapārthaṃ mad-anukampā yena prakāreṇa syāt tad-artham	anyezAm yoginAm anukapA-arTam mad--anukampA yena prakAreNa syAt tad--arTam
   ity arthaḥ | tair mad-anukampā-prāptau kāpi cintā na kāryā yatas teṣāṃ	iti arTaH | tEH mad--anukampA--prAptO kA-api cintA na kAryA yatas tezAm
   mad-anukampā-prāpty-artham aham eva yatamāno varta eveti bhāvaḥ |	mad--anukampA--prApti--arTam aham eva yatamAnaH varte eva-iti BAvaH |
   ātma-bhāvasthas teṣāṃ buddhi-vṛttaau sthitaḥ | jñānaṃ mad-eka-prakāśyatvān	Atma--BAva-sTaH tezAm budDi-vRttaO sTitaH | jQAnam mad--eka--prakASya-tvAn
   na sāttvikaṃ nirguṇatve 'pi bhakty-uttha-jñānato 'pi vilakṣaṇaṃ yat tad	na sAttvikam nirguNa-tve api Bakti--utTa--jQAnataH api vilakzaNam yat tat-
   eva dīpas tena | aham eva nāśayāmīti taiḥ kathaṃ tad-arthaṃ prayatanīyam ?	eva dIpaH tena | aham eva nASayAmi-iti tEH kaTam tat--arTam prayatanIyam ?
   teṣāṃ nityābhiyuktānāṃ yoga-kṣemaṃ vahāmy ahaṃ [Gītā 9.22] iti mad-uktes	tezAm nitya-aBiyuktAnAm yoga-kzemam vahAmi aham [GItA 9.22] iti mad--ukteH-
   teṣāṃ vyavahārikaḥ pāramārthikaś ca sarvo 'pi bhāro mayā voḍham aṅgīkṛta	tezAm vyavahArikaH pAramArTikaH ca sarvaH api BAraH mayA voXam aFgIkRta
   eveti bhāvaḥ |	eva-iti BAvaH |
   śrīmad-gītā sarva-sāra-bhūtā bhūtāpatāpa-hṛt |	SrImat--gItA sarva-sAra--BUtA BUta-apatApa--hRt |
   catuḥ-ślokīyam ākhyātā khyātā sarva-niśarma-kṛt ||11||	catuH-SlokIyam AKyAtA KyAtA sarva-niSarma--kRt ||11||
   baladevaḥ : nanu cirantanasyāvidyā-timirasya sattvāt teṣāṃ hṛdi kathaṃ	baladevaH : nanu cirantanasya-avidyA--timirasya sattvAt tezAm hRdi kaTam
   tat-prakāśaḥ syād iti cet tatrāha teṣām eveti | teṣām eva māṃ vinā prāṇān	tat--prakASaH syAt iti ced tatra-Aha tezAm eva-iti | tezAm eva mAm vinA prANAn
   dhartum asamarthānāṃ mad-ekāntinām eva, na tu sa-niṣṭhānām anukampārthaṃ	Dartum asamarTAnAm mad--ekAntinAm eva, na tu sa-nizWAnAm anukampA-arTam
   mat-kṛpā-pātratvārtham | aham evātma-bhāvastho 'ravinda-koṣe bhṛṅga iva	mat--kRpA--pAtra-tva-arTam | aham eva-Atma-BAva-sTaH aravinda-koze BRFgaH iva
   tad-bhāve sthito divya-svarūpa-guṇāṃs tatra prakāśayaṃs	tad--BAve sTitaH divya--svarUpa-guNAn tatra prakASayan=-
   tad-viṣayaka-jñāna-rūpeṇa bhāsvatā dīpena	tad--vizaya-ka-jQAna--rUpeNa BAsvatA dIpena
   jñāna-virodhy-anādi-karma-rūpājñāna-jaṃ mad-anya-viṣaya-spṛhā-rūpaṃ tamo	jQAna--viroDi--anAdi-karma--rUpa-ajQAna--jam mad--anya--vizaya--spRhA--rUpam tamaH-
   nāśayāmi | teṣām ekānta-bhāvena prasādito 'haṃ yoga-kṣemavad buddhi-vṛtter	nASayAmi | tezAm ekAnta--BAvena prasAditaH aham yoga--kzema-vat budDi-vRtteH-
   udbhāvanaṃ tad-varti-tamo-vināśaṃ ca karomīti tat-sarva-nirvāha-bhāro	udBAvanam tad--varti--tamo--vinASam ca karomi-iti tat--sarva--nirvAha--BAro
   mamaiveti na taiḥ kutrāpy arthe prayatitavyam ity uktam |	mama-eva-iti na tEH kutra-api arTe prayatitavyam iti uktam |
   navamādi-dvaye gītā-garbhe 'smin yat prakīrtitam |	navamAdi-dvaye gItA--garBe asmin yat prakIrtitam |
   tad eva gītā-śāstrārtha-sāraṃ bodhyaṃ vicakṣaṇaiḥ ||11||	tat eva gItA--SAstra-arTa--sAram boDyam vicakzaNEH ||11||
   BhG 10.12-13	Bhu 10.12-13
   arjuna uvāca	arjunaH uvAca
   paraṃ brahma paraṃ dhāma pavitraṃ paramaṃ bhavān |	param brahma param DAma pavitram paramam BavAn |
   puruṣaṃ śāśvataṃ divyam ādidevam ajaṃ vibhum ||12||	puruzam SASvatam divyam Adidevam ajam viBum ||12||
   āhus tvām ṛṣayaḥ sarve devarṣir nāradas tathā |	AhuH tvAm RzayaH sarve devaRziH nAradaH taTA |
   asito devalo vyāsaḥ svayaṃ caiva bravīṣi me ||13||	asitaH devalaH vyAsaH svayam ca-eva bravIzi me ||13||
   śrīdharaḥ :saṃkṣepeṇoktāṃ vibhūtiṃ vistareṇa jijñāsuḥ bhagavantaṃ stuvann	SrIDaraH :saMkzepeNa-uktAm viBUtim vistareNa jijQAsuH Bagavantam stuvan=-
   arjuna uvāca paraṃ brahmeti saptabhiḥ | paraṃ dhāma cāśrayaḥ | paramaṃ ca	arjunaH uvAca param brahma-iti saptaBiH | param DAma ca-ASrayaH | paramam ca
   pavitraṃ ca bhavān eva | kuta iti ? ata āha yataḥ śāśvataṃ nityaṃ puruṣam	pavitram ca BavAn eva | kutas iti ? atas Aha yatas SASvatam nityam puruzam
   | tathā divyaṃ dyotanātmakaṃ svayaṃ prakāśam | ādiś cāsau devaś ceti tam |	| taTA divyam dyotana-Atmakam svayam prakASam | AdiH ca-asO devaH ca-iti tam |
   devānām ādi-bhūtam ity arthaḥ | tathājam ajanmānam | vibhuṃ ca vyāpakam |	devAnAm Adi-BUtam iti arTaH | taTA-Ajam ajanmAnam | viBum ca vyApakam |
   tvām evāhuḥ | ke ta iti ? āha āhur iti | ṛṣayo bhṛgv-ādayaḥ sarve |	tvAm eva-AhuH | ke te iti ? Aha AhuH iti | RzayaH BRgu--AdayaH sarve |
   devarṣiś ca nāradaḥ | asitaś ca devalaś ca vyāsaś ca svayaṃ tvam eva ca	devaRziH ca nAradaH | asitaH ca devalaH ca vyAsaH ca svayam tvam eva ca
   sākṣān me mahyaṃ bravīṣi ||12-13||	sAkzAt me mahyam bravIzi ||12-13||
   madhusūdanaḥ : evaṃ bhagavato vibhūtiṃ yogaṃ ca śrutvā paramotkaṇṭhito	maDusUdanaH : evam BagavataH viBUtim yogam ca SrutvA parama-utkaNWitaH-
   'rjuna uvāca paraṃ brahmeti saptabhiḥ | paraṃ brahma paraṃ dhāma āśrayaḥ	arjunaH uvAca param brahma-iti saptaBiH | param brahma param DAma ASrayaH
   prakāśo vā | paramaṃ pavitraṃ pāvanaṃ ca bhavān eva | yataḥ puruṣam	prakASaH vA | paramam pavitram pAvanam ca BavAn eva | yatas puruzam
   paramātmānaṃ śāśvataṃ sadaika-rūpaṃ divi parame vyomni sva-svarūpe bhavaṃ	paramAtmAnam SASvatam sadA-eka-rUpam divi parame vyomni sva--svarUpe Bavam
   divyaṃ sva-prapañcātītam ādiṃ ca sarva-kāraṇaṃ devaṃ ca dyotanātmakaṃ	divyam sva--prapaQca-atItam Adim ca sarva-kAraNam devam ca dyotana-Atmakam
   sva-prakāśam ādi-devam ata evājaṃ vibhuṃ sarva-gataṃ tvām āhur iti	sva--prakASam Adi-devam atas eva-Ajam viBum sarva--gatam tvAm AhuH iti
   sambandhaḥ ||12||	sambanDaH ||12||
   āhuḥ kathayanti tvām ananta-mahimānam ṛṣayas tattva-jñāna-niṣṭhāḥ sarve	AhuH kaTayanti tvAm ananta--mahimAnam RzayaH tattva--jQAna--nizWAH sarve
   bhṛgu-vaśiṣṭhādayaḥ | tathā devarṣi-nārado 'sito devalaś ca dhaumyasya	BRgu-vaSizWa-AdayaH | taTA devarzi--nAradaH asitaH devalaH ca DOmyasya
   jyeṣṭho bhrātā | vyāsaś ca bhagavān kṛṣṇa-dvaipāyanaḥ | ete 'pi tvāṃ	jyezWaH BrAtA | vyAsaH ca BagavAn kRzNa--dvEpAyanaH | ete api tvAm
   pūrvokta-viśeṣaṇaṃ me mahyam āhuḥ sākṣāt kim anyair vaktṛbhiḥ svayam eva	pUrva-ukta--viSezaNam me mahyam AhuH sAkzAt kim anyEH vaktRBiH svayam eva
   tvaṃ ca mahyaṃ bravīṣi | atra ṛṣitve 'pi sākṣād-vaktṝṇāṃ nāradādīnām	tvam ca mahyam bravIzi | atra Rzi-tve api sAkzAt--vaktLNAm nArada-AdInAm
   ativiśiṣṭatvāt pṛthag-grahaṇam ||13||	ati-viSizwa-tvAt pRTak--grahaNam ||13||
   viśvanāthaḥ : saṅkṣepeṇoktam arthaṃ vistareṇa śrotum icchan stuti-pūrvakam	viSvanATaH : saFkzepeNa-uktam arTam vistareNa Srotum icCan stuti--pUrvakam
   āha param iti | paraṃ sarvotkṛṣṭaṃ dhāma śyāmasundaraṃ vapur eva paraṃ	Aha param iti | param sarva-utkRzwam DAma SyAma-sundaram vapuH eva param
