   BhG 18.1	Bhu 18.1
   niyamana-śaktiḥ | etat kṣatriyasya svābhāvikaṃ karma ||43||	niyamana--SaktiH | etat kzatriyasya svABAvikam karma ||43||
   Viśvanātha: sattvopasarjana-rajaḥ-pradhānānāṃ kṣatriyāṇāṃ karmāha -	ViSvanATa: sattva-upasarjana--rajaH--praDAnAnAm kzatriyANAm karma-Aha -
   śauryaṃ parākramaḥ tejaḥ prāgalbhyaṃ dhṛtir dhairyaṃ īśvara-bhāvo	SOryam parAkramaH tejaH prAgalByam DRtiH DEryam ISvara-BAvaH-
   loka-niyantṛtvam ||43||	loka--niyantR-tvam ||43||
   Baladevaḥ: kṣatriyasyāha śauryam iti | śauryaṃ yuddhe nirbhayā pravṛttiḥ |	BaladevaH: kzatriyasya-Aha SOryam iti | SOryam yudDe nirBayA pravRttiH |
   tejaḥ parair adhṛṣyatvam | dhṛtir mahaty api saṅkaṭe dehendriyānāvasādaḥ |	tejaH parEH aDRzya-tvam | DRtiH mahati api saFkawe deha-indriyAna-avasAdaH |
   dākṣyaṃ kriyā-siddh-kauśalam | yuddhe sva-mṛtyu-niścaye 'py apalāyanam	dAkzyam kriyA-sidD--kOSalam | yudDe sva--mRtyu--niScaye api apalAyanam
   tatrāvaimukhyam | dānam asaṅkocaena sva-vitta-tyāgaḥ | īśvara-bhāvaḥ	tatra-avEmuKyam | dAnam asaFkocaena sva--vitta--tyAgaH | ISvara-BAvaH
   prajā-pālanārtha īśitavyeṣu śāsanātigeṣu prabhutva-śakti-prakāśaḥ | etat	prajA--pAlana-arTaH ISitavyezu SAsana-atigezu praBu-tva--Sakti-prakASaH | etat-
   kṣatriyasya svābhāvikaṃ karma ||43||	kzatriyasya svABAvikam karma ||43||
   BhG 18.44	Bhu 18.44
   kṛṣigaurakṣyavāṇijyaṃ vaiśyakarma svabhāvajam |	kRzi-gOrakzya-vANijyam vESya-karma svaBAva-jam |
   paricaryātmakaṃ karma śūdrasyāpi svabhāvajam ||44||	paricaryA-Atmakam karma SUdrasya-api svaBAva-jam ||44||
   Śrīdhara: vaiśya-śūdrayoḥ karmāṇy āha kṛṣīti | kṛṣiḥ karṣaṇam | gā	ŚrIDara: vESya--SUdrayoH karmANi Aha kRzi-iti | kRziH karzaNam | gA
   rakṣatīti gau-rakṣaḥ | tasya bhāvo gaurakṣyam | pāśupālyam ity arthaḥ |	rakzati-iti gO-rakzaH | tasya BAvaH gOrakzyam | pASupAlyam iti arTaH |
   vāṇijyaṃ kraya-vikrayādi | etad vaiśyasya svabhāvajaṃ karma |	vANijyam kraya--vikraya-Adi | etat vESyasya svaBAva-jam karma |
   travarṇika-paricaryātmakaṃ śūdrasyāpi svabhāvajam ||44||	travarNika--paricarya-Atmakam SUdrasya-api svaBAva-jam ||44||
   Viśvanātha: tama-upasarjana-rajaḥ-pradhānānāṃ karmāha kṛṣīti | gā	ViSvanATa: tama-upasarjana--rajaH--praDAnAnAm karma-Aha kRzi-iti | gA
   raksatīti go-rakṣas tasya bhāvo gaurakṣyam |	raksati-iti go-rakzaH tasya BAvaH gOrakzyam |
   raja-upasarjana-tamaḥ-pradhānānāṃ śūdrāṇāṃ karmāha paricaryātmakaṃ	raja-upasarjana--tamaH-praDAnAnAm SUdrANAm karma-Aha paricarya-Atmakam
   brāhmaṇa-kṣatriya-viśāṃ paricaryā-rūpam ||44||	brAhmaNa--kzatriya-viSAm paricaryA-rUpam ||44||
   Baladevaḥ: vaiśyasyāha kṛṣīti | annādy-utpattaye halādinā bhūmer	BaladevaH: vESyasya-Aha kRzi-iti | annAdi--utpattaye hala-AdinA BUmeH-
   vilekhanaṃ kṛṣiḥ | pāśupālyaṃ gorakṣyam | vaṇik-karma vāṇijyaṃ	vileKanam kRziH | pASupAlyam gorakzyam | vaNik-karma vANijyam
   kraya-vikraya-laksaṇam | vṛddhau dhana-prayogaḥ kuśīdam apy atrāntargatam	kraya--vikraya-laksaNam | vRdDO Dana--prayogaH kuSI-idam api atra-antargatam
   etat svabhāva-siddhaṃ vaiśya-karma | atha śūdrasyāha parīti |	etat svaBAva--sidDam vESya-karma | aTa SUdrasya-Aha pari-iti |
   brāhmaṇādīnāṃ dvijanmanāṃ paricaryā śūdrasya svābhāvikaṃ karma | etāni	brAhmaNa-AdInAm dvijanmanAm paricaryA SUdrasya svABAvikam karma | etAni
   cāturāśramya-karmaṇām upalakṣaṇāni ||44||	cAturASramya--karmaNAm upalakzaNAni ||44||
   BhG 18.45	Bhu 18.45
   sve sve karmaṇy abhirataḥ saṃsiddhiṃ labhate naraḥ |	sve sve karmaNi aBirataH saMsidDim laBate naraH |
   svakarmanirataḥ siddhiṃ yathā vindati tac chṛṇu ||45||	sva-karma-nirataH sidDim yaTA vindati tat SRNu ||45||
   Śrīdhara: evambhūtasya brāhmaṇādi-karmaṇo jñāna-hetutvam āha sve sve iti |	ŚrIDara: evamBUtasya brAhmaNa-Adi-karmaNaH jQAna--hetu-tvam Aha sve sve iti |
   sva-svādhikāra-vihite karmaṇy abhirataḥ pariniṣṭhito naraḥ saṃsiddhiṃ	sva--sva-aDikAra--vihite karmaNi aBirataH parinizWitaH naraH saMsidDim
   jñāna-yogyatāṃ labhate | karmaṇāṃ jñāna-prāpti-prakāram āha	jQAna-yogya-tAm laBate | karmaNAm jQAna--prApti-prakAram Aha
   sva-karmeti-sārdhena | sva-karma-pariniṣṭhito yathā yena prakāreṇa	sva-karma-iti-sArDena | sva--karma--parinizWitaH yaTA yena prakAreNa
   tattva-jñānaṃ labhate tat prakāraṃ śṛṇu ||45||	tat-tva--jQAnam laBate tat prakAram SRNu ||45||
   Viśvanātha: no comment	ViSvanATa: no comment
   Baladevaḥ: uktānāṃ karmaṇāṃ jñāna-hetutām āha sve sve iti |	BaladevaH: uktAnAm karmaNAm jQAna--hetutAm Aha sve sve iti |
   sva-sva-varṇāśrama-vihite karmaṇy abhiratas tad-anuṣṭhātā naraḥ saṃsiddhiṃ	sva--sva--varNa-ASrama--vihite karmaNi aBirataH tat--anuzWAtA naraH saMsidDim
   viśa-tantuvat karmāntargataṃ jñāna-niṣṭhāṃ labhate | nanu bandhakena	viSa-tantu-vat karma-antargatam jQAna--nizWAm laBate | nanu banDakena
   karmaṇāṃ vimocikā jñāna-niṣṭhā katham iti ced buddhi-viśeṣād ity āha	karmaNAm vimocikA jQAna--nizWA kaTam iti ced budDi-viSezAt iti Aha
   sva-karmeti ||45||	sva-karma-iti ||45||
   BhG 18.46	Bhu 18.46
   yataḥ pravṛttir bhūtānāṃ yena sarvam idaṃ tatam |	yatas pravRttiH BUtAnAm yena sarvam idam tatam |
   svakarmaṇā tam abhyarcya siddhiṃ vindati mānavaḥ ||46||	sva-karmaNA tam aByarcya sidDim vindati mAnavaH ||46||
   Śrīdhara: tam evāha yata iti | yato 'ntathāmiṇaḥ parameśvarād bhūtānāṃ	ŚrIDara: tam eva-Aha yatas iti | yatas antaTAmiNaH parameSvarAt BUtAnAm
   prāṇināṃ pravṛttiś ceṣṭā bhavati | yena ca kāraṇātmanā sarvam idaṃ viśvaṃ	prANinAm pravRttiH cezwA Bavati | yena ca kAraNa-AtmanA sarvam idam viSvam
   tataṃ vyāptam | tam īśvaraṃ sva-karmaṇābhyarcya pūjayitvā siddhiṃ labhate	tatam vyAptam | tam ISvaram sva-karmaNA-aByarcya pUjayitvA sidDim laBate
   manuṣyaḥ ||46||	manuzyaH ||46||
   Viśvanātha: yataḥ parameśvarāt | tam evābhyarcya ity anena karmaṇā	ViSvanATa: yatas parameSvarAt | tam eva-aByarcyaH iti anena karmaNA
   parameśaras tuṣyatv iti manasā tad-arpaṇam eva tad-abhyarcanam ||46||	parameSaraH tuzyatu iti manasA tad--arpaNam eva tad--aByarcanam ||46||
   Baladevaḥ: yata iti | yataḥ parameśvarād bhūtānāṃ janmādi-lakṣaṇā	BaladevaH: yatas iti | yatas parameSvarAt BUtAnAm janma-Adi--lakzaNA
   pravṛttir bhavati , yena cedaṃ sarvaṃ jagat taṃ vyāptaṃ tam	pravRttiH Bavati , yena ca-idam sarvam jagat tam vyAptam tam
   indrādi-devatātmanāvasthitaṃ sva-vihitena karmaṇābhyarcya etena karmaṇā	indra-Adi-devatA-AtmanA-avasTitam sva--vihitena karmaNA-aByarcyaH etena karmaNA
   sva-prabhus tuṣyatu iti manasā tasmiṃs tat samarpya mānavaḥ siddhiṃ	sva-praBuH tuzyatu iti manasA tasmin tat samarpya mAnavaH sidDim
   jñāna-niṣṭhāṃ vindati ||46||	jQAna---nizWAm vindati ||46||
   BhG 18.47	Bhu 18.47
   śreyān svadharmo viguṇaḥ paradharmot svanuṣṭhitāt |	SreyAn svaDarmaH viguNaH para-Darmot su-anuzWitAt |
   svabhāvaniyataṃ karma kurvan nāpnoti kilbiṣam ||47||	svaBAva-niyatam karma kurvan na-Apnoti kilbizam ||47||
   Śrīdhara: svakarmeti viśeṣaṇasya phalam āha śreyān iti | viguṇo 'pi	ŚrIDara: sva-karma-iti viSezaNasya Palam Aha SreyAn iti | viguNaH api
   sva-dharmaḥ samyag-anuṣṭhitād api para-dharmāt śreyān śreṣṭhaḥ | na ca	sva-DarmaH samyak--anuzWitAt api para-DarmAt SreyAn SrezWaH | na ca
   bandhu-vadhādi-muktād yuddhādeḥ svadharmād bhikṣāṭanādi para-dharmaḥ	banDu--vaDa-Adi--muktAt yudDa-AdeH svaDarmAt BikzAwana-Adi para-DarmaH
   śreṣṭha iti mantavyam | yataḥ svabhāvena pūrvoktena niyataṃ niyamenoktaṃ	SrezWaH iti mantavyam | yatas svaBAvena pUrva-uktena niyatam niyamena-uktam
   karma kurvan kilbiṣaṃ nāpnoti ||47||	karma kurvan kilbizam na-Apnoti ||47||
   Viśvanātha: na ca kriyādibhiḥ sva-dharmaṃ rājasaṃ ca vīkṣya tatra	ViSvanATa: na ca kriyA-AdiBiH sva--Darmam rAjasam ca vIkzya tatra
   anabhirucyā sāttvikaṃ karma kartavyam ity āha śreyān iti | para-dharmāt	anaBirucyA sAttvikam karma kartavyam iti Aha SreyAn iti | para-DarmAt-
   śreṣṭhād api svanuṣṭhitāt samyag anuṣṭhitād api svadharmo viguṇo nikṛṣṭo	SrezWAt api su-anuzWitAt samyak anuzWitAt api svaDarmaH viguNaH nikRzwaH-
   'pi samyag-anuṣṭhātum aśakyo 'pi śreṣṭhaḥ | tena bandhu-vadhādi-doṣavattāt	api samyak--anuzWAtum aSakyaH api SrezWaH | tena banDu--vaDa-Adi--dozavat-tAt
   sva-dharmaṃ yuddhaṃ tyaktvā bhikṣāṭanādi-rūpa-para-dharmas tvayā	sva--Darmam yudDam tyaktvA BikzAwana-Adi--rUpa-para--DarmaH tvayA
   nānusṭheya iti bhāvaḥ ||47||	na-anusWeyaH iti BAvaH ||47||
   Baladevaḥ: nanu kṣatriyādi-dharmāṇāṃ rājasāditvāt teṣu ruci-śūnyaiḥ	BaladevaH: nanu kzatriya-Adi-DarmANAm rAja-sAdi-tvAt tezu ruci--SUnyEH
   kṣatriyādibhiḥ sāttviko brahma-dharma evānuṣṭheya iti cet tatrāha śreyān	kzatriya-AdiBiH sAttvikaH brahma-DarmaH eva-anuzWeyaH iti ced tatra-Aha SreyAn
   iti | sva-dharmo viguṇaḥ nikṛṣṭo 'pi samyag-anuṣṭhito 'pi vā para-dharmād	iti | sva-DarmaH viguNaH nikRzwaH api samyak--anuzWitaH api vA para-DarmAt-
   utkṛṣṭāt svanuṣṭhitāc ca śreyān atipraśasto vihitatvāt |	utkRzwAt su-anuzWitAt ca SreyAn atipraSastaH vihita-tvAt |
   BhG 18.48	Bhu 18.48
   sahajaṃ karma kaunteya sadoṣam api na tyajet |	sahajam karma kOnteya sa-dozam api na tyajet |
   sarvārambhā hi doṣeṇa dhūmenāgnir ivāvṛtāḥ ||48||	sarva-AramBAH hi dozeNa DUmena-agniH iva-AvRtAH ||48||
   Śrīdhara: yadi punaḥ sāṅkhya-dṛṣṭya sva-dharme hiṃsā-lakṣaṇaṃ doṣaṃ matvā	ŚrIDara: yadi punar sAFKya-dRzwya sva-Darme hiMsA--lakzaNam dozam matvA
   para-dharmaṃ śreṣṭhaṃ manyase tarhi sadoṣatvaṃ para-dharme 'pi tulyam ity	para-Darmam SrezWam manyase tarhi sa-doza-tvam para-Darme api tulyam iti-
   āśayenāha sahajam iti | sahajaṃ svabhāva-vihitaṃ karma sa-doṣam api na	ASayena-Aha sahajam iti | sahajam svaBAva--vihitam karma sa-dozam api na
   tyajet | hi yasmāt sarve 'py ārambhāḥ dṛṣṭādṛṣṭārthāni sarvāṇy api karmāṇi	tyajet | hi yasmAt sarve api AramBAH dRzwa-adRzwa-arTAni sarvANi api karmANi
   doṣeṇa kenacid āvṛtā vyāptā eva | yathā sahajena dhūmenāgnir āvṛta itivat	dozeNa kenacid AvRtA vyAptAH eva | yaTA sahajena DUmena-agniH AvRtaH iti-vat-
   | ato yathāgner dhūma-rūpaṃ doṣam apākṛtya pratāpa eva	| atas yaTA-agneH DUma--rUpam dozam apAkRtya pratApaH eva
   tamaḥ-śītādi-nivṛttaye sevyate tathā karmaṇo 'pi doṣāṃśaṃ vihāya guṇāṃśa	tamaH-SIta-Adi--nivRttaye sevyate taTA karmaNaH api doza-aMSam vihAya guNa-aMSa
   eva sattva-śuddhaye sevyata ity arthaḥ ||48||	eva sattva--SudDaye sevyate iti arTaH ||48||
   Viśvanātha: na ca sva-dharme eva kevalaṃ doṣo 'stīti mantavyam, yataḥ	ViSvanATa: na ca sva-Darme eva kevalam dozaH asti-iti mantavyam, yatas-
   para-dharmeṣv api doṣaḥ kaścid asty evety āha sahajam iti | sahajaṃ	para-Darmezu api dozaH kaScid asti eva-iti Aha sahajam iti | sahajam
   svabhāva-vihitaṃ hi yataḥ sarve 'py ārambhāḥ dṛṣṭādṛṣṭa-sādhanāni karmāṇi	svaBAva--vihitam hi yatas sarve api AramBAH dRzwa-adRzwa--sADanAni karmANi
   doṣeṇāvṛtā eva | yathā dhūmena doṣeṇāvṛta eva vahnir dṛśyate | ato	dozeNa-AvRtAH eva | yaTA DUmena dozeNa-AvRtaH eva vahniH dRSyate | atas-
   dhūma-rūpaṃ doṣam apākṛtya tasya tāpa eva tamaḥ-śītādi-nivṛttaye yathā	DUma--rUpam dozam apAkRtya tasya tApaH eva tamaH-SIta-Adi--nivRttaye yaTA
   sevyate tathā karmaṇo 'pi doṣāṃśaṃ vihāya guṇāṃśa eva sattva-śuddhaye	sevyate taTA karmaNaH api doza-aMSam vihAya guNa-aMSaH eva sattva--SudDaye
   sevya ity bhāvaḥ ||48||	sevyaH iti BAvaH ||48||
   Baladevaḥ: na khalu kṣatriyādi-dharmā eva yuddhādayaḥ sa-doṣāḥ |	BaladevaH: na Kalu kzatriya-Adi--DarmAH eva yudDa-AdayaH sa-dozAH |
   brahma-dharmāś ca tathety āha sahajam iti | sahajaṃ svabhāva-prāptaṃ karma	brahma--DarmAH ca taTA-iti Aha sahajam iti | sahajam svaBAva--prAptam karma
   sadoṣam api hiṃsādi-miśram api na tyajed api tu vihitatvāt kuryād eva |	sa-dozam api hiMsA-Adi--miSram api na tyajet api tu vihita-tvAt kuryAt eva |
   nirdoṣatva-buddhyā brahma-karmaṇā cared ity arthaḥ yataḥ sarveti |	nirdoza-tva-budDyA brahma-karmaNA caret iti arTaH yatas sarva-iti |
   sarveṣāṃ brāhmaṇādi-varṇānām ārambhāḥ karmāṇi triguṇātmakatvād	sarvezAm brAhmaNa-Adi-varNAnAm AramBAH karmANi triguNa-Atmaka-tvAt-
   dravya-sādhyatvāc ca sāmānyataḥ kenacid doṣeṇāvṛtā vyāptā eva bhavanti |	dravya--sADya-tvAt ca sAmAnyatas kenacid dozeNa-AvRtAH vyAptAH eva Bavanti |
   dhūmenevāgnir iti yathāgner dhūmāṃśam apākṛtya śītādi-nivṛttaye tāpaḥ	DUmena-iva-agniH iti yaTA-agneH DUma-aMSam apAkRtya SIta-Adi--nivRttaye tApaH
   sevyate | tathā karmaṇāṃ bhagavad-arpaṇena doṣāṃśaṃ nirdhūyātma-darśanāya	sevyate | taTA karmaNAm Bagavat--arpaNena doza-aMSam nirDUya-Atma--darSanAya
   jñāna-janakatvāṃśaḥ sevya iti bhāvaḥ ||48||	jQAna---janakatva-aMSaH sevyaH iti BAvaH ||48||
   BhG 18.49	Bhu 18.49
   asaktabuddhiḥ sarvatra jitātmā vigataspṛhaḥ |	asakta-budDiH sarvatra jita-AtmA vigata-spRhaH |
   naiṣkarmyasiddhiṃ paramāṃ saṃnyāsenādhigacchati ||49||	nEzkarmya-sidDim paramAm saMnyAsena-aDigacCati ||49||
   Śrīdhara: nanu karmaṇi kriyamāṇe kathaṃ doṣāṃśa-prahāṇena guṇāṃśa eva	ŚrIDara: nanu karmaNi kriyamANe kaTam doza-aMSa--prahANena guNa-aMSaH eva
   sampadyata ity apekṣāyām āha asakta-buddhir iti | asaktā saṅga-śūnyā	sampadyate iti apekzAyAm Aha asakta-budDiH iti | asaktA saFga--SUnyA
   buddhir yasya | jitātmā nirahaṅkāraḥ | vigata-spṛhaḥ vigatā spṛhā	budDiH yasya | jita-AtmA nirahaFkAraH | vigata-spRhaH vigatA spRhA
   phala-viṣayecchā yasmāt saḥ | evambhūtena saṅgaṃ tyaktvā phalaṃ caiva sa	Pala-vizaya-icCA yasmAt saH | evamBUtena saFgam tyaktvA Palam ca-eva sa
   tyāgaḥ sāttviko mataḥ (Gītā 18.9) | ity evaṃ pūrvoktena	tyAgaH sAttvikaH mataH (GItA 18.9) | iti evam pUrva-uktena
   karmāsakti-tat-phalayos tyāga-lakṣaṇena sannyāsena naiṣkarmyasiddhiṃ	karma-Asakti-tat-PalayoH tyAga-lakzaNena sannyAsena nEzkarmya-sidDim
   sarva-karma-nivṛtti-lakṣaṇāṃ sattva-śuddhim adhigacchati | yadyapi	sarva-karma--nivRtti-lakzaNAm sattva--SudDim aDigacCati | yadi-api
   saṅga-phalayos tyāgena karmānuṣṭhānam api naiṣkarmyam eva	saFga-PalayoH tyAgena karma-anuzWAnam api nEzkarmyam eva
   kartṛtvābhiniveśābhāvāt ( yad uktam - naiva kiñcit karomīti yukto manyeta	kartR-tva-aBiniveSa-aBAvAt ( yat uktam  na-eva kiQcid karomi-iti yuktaH manyeta
   tattvavit (Gītā 5.8) ity ādi śloka-catuṣṭayena ), tathāpy	tattva-vid (GItA 5.8) iti Adi Sloka--catuzwayena ), taTA-api-
   anenokta-lakṣaṇena sannyāsena paramāṃ naiṣkarmya-siddhiṃ sarva-karmāṇi	anena-ukta-lakzaNena sannyAsena paramAm nEzkarmya--sidDim sarva-karmANi
   manasā sannyasyāste sukhaṃ vaśī (Gītā 5.13) ity	manasA sannyasyAH-te suKam vaSI (GItAH 5.13) iti-
   evaṃ-lakṣaṇa-pāramahaṃsyāpara-paryāyām āpnoti ||49||	evaM-lakzaNa--pAramahaMsya-apara-paryAyAm Apnoti ||49||
   Viśvanātha: evaṃ sati karmaṇi doṣāṃsān	ViSvanATa: evam sati karmaNi doza-aMsAn
   kartṛtvābhiniveśa-phalābhisandhi-lakṣaṇān tyaktavataḥ prathama-sannyāsinas	kartR-tva-aBiniveSa--Pala-aBisanDi--lakzaNAn tyaktavataH praTama-sannyAsinas
   tasya kālena sādhana-paripākato yogārūḍhatva-daśāyāṃ karmaṇāṃ svarūpeṇāpi	tasya kAlena sADana--paripAkataH yoga-ArUXa-tva-daSAyAm karmaNAm sva-rUpeNa-api
   tyāga-rūpaṃ dvitīya-sannyāsam āha asakta-buddhiḥ sarvatrāpi	tyAga--rUpam dvitIya--sannyAsam Aha asakta-budDiH sarvatra-api
   prākṛta-vastuṣu na saktā āsakti-śūnyā buddhir yasya saḥ | ato jitātmā	prAkRta-vastuzu na saktA Asakti-SUnyA budDiH yasya saH | atas jita-AtmA
   vaśīkṛta-citto vigatā brahma-loka-paryanteṣv api sukheṣu spṛhā yasya saḥ |	vaSIkRta-cittaH vigatAH brahma-loka--paryantezu api suKezu spRhA yasya saH |
   tataś ca sannyāsena karmaṇāṃ svarūpeṇāpi tyāgena naiṣkarmyasya paramāṃ	tatas ca sannyAsena karmaNAm sva-rUpeNa-api tyAgena nEzkarmyasya paramAm
   śreṣṭhāṃ siddhim adhigacchati prāpnoti | yogārūḍha-daśāyāṃ tasya	SrezWAm sidDim aDigacCati prApnoti | yoga-ArUXa-daSAyAm tasya
   naiṣkarmyam atiśayena siddhir bhavatīty arthaḥ ||49||	nEzkarmyam atiSayena sidDiH Bavati-iti arTaH ||49||
   Baladeva: evam ārurukṣuḥ san-niṣṭho jñāna-garbhayā	Baladeva: evam ArurukzuH san-nizWaH jQAna-garBayA
   karma-niṣṭhayānubhūta-svarūpas tataḥ karma-niṣṭhāṃ svarūpatas tyajed ity	karma--nizWayA-anuBUta--svarUpaH tatas karma---nizWAm svarUpataH tyajet iti-
   āha asakteti | sarvatrātmātirikteṣu vastuṣv asakta-buddhir yato jitātmā	Aha asaktA-iti | sarvatra-Atma-atiriktezu vastuzu asakta-budDiH yatas jita-AtmA
   svātmānandāsvādena vaśīkṛta-manā ataeva vigata-spṛha	sva-Atma-Ananda-AsvAdena vaSIkRta-manAH ataeva vigata-spRha
   ātmātirikta-vastu-sādhyeṣu nānā-vidheṣv ānandeṣu spṛhā-śūnyaḥ |	Atma-atirikta--vastu--sADyezu nAnA--viDezu Anandezu spRhA--SUnyaH |
   svātmānandāsvāda-vikṣepakānāṃ karmaṇāṃ sannyāsena svarūpatas tyāgena	sva-Atma-Ananda-AsvAda--vikzepakAnAm karmaNAm sannyAsena svarUpataH tyAgena
   paramāṃ naiṣkarmya-lakṣaṇāṃ siddhim adhigacchati yogārūḍhaḥ san | evam	paramAm nEzkarmya--lakzaNAm sidDim aDigacCati yoga-ArUXaH san | evam
   evoktaṃ tṛtīye yas tv ātma-ratir eva syād (Gītā 3.17) ity ādinā ||49||	eva-uktam tRtIye yaH tu Atma--ratiH eva syAt (GItA 3.17) iti AdinA ||49||
   BhG 18.50	Bhu 18.50
   siddhiṃ prāpto yathā brahma tathāpnoti nibodha me |	sidDim prAptaH yaTA brahma taTA-Apnoti niboDa me |
   samāsenaiva kaunteya niṣṭhā jñānasya yā parā ||50||	samAsena-eva kOnteya nizWA jQAnasya yA parA ||50||
   Śrīdhara: evambhūtasya paramahaṃsasya jñāna-niṣṭhāyā brahma-bhāva-prakāram	ŚrIDara: evamBUtasya paramahaMsasya jQAna-nizWAyAH brahma-BAva--prakAram
   āha siddhiṃ prāpta iti ṣaḍbhiḥ | naiṣkarmya-siddhiṃ prāptaḥ san yathā yena	Aha sidDim prAptaH iti zaxBiH | nEzkarmya--sidDim prAptaH san yaTA yena
   prakāreṇa brahma prāpnoti tathā taṃ prakāraṃ saṅkṣepeṇaiva me vacanān	prakAreNa brahma prApnoti taTA tam prakAram saFkzepeNa-eva me vacanAn
   nibodha | pratiṣṭhitā yā brahma-prāptiḥ tām imāṃ tathā darśayitum āha	niboDa | pratizWitA yA brahma--prAptiH tAm imAm taTA darSayitum Aha
   niṣṭhā jñānasya yā pareti | niṣṭhā paryavasānaṃ parisamāptir ity arthaḥ	nizWA jQAnasya yA parA-iti | nizWA paryavasAnam parisamAptiH iti arTaH
   Viśvanātha: tataś ca yathā yena prakāreṇa brahma prāpnoti	ViSvanATa: tatas ca yaTA yena prakAreNa brahma prApnoti
   brahmānubhavatīty arthaḥ | saiva jñānasya niṣṭhā parā paramo 'nta ity	brahmA-anuBavati-iti arTaH | sA-eva jQAnasya nizWA parA paramaH antaH iti-
   arthaḥ | niṣṭhā niṣpatti-nāśāntāḥ ity amaraḥ | avidyāyām uparata-prāyāyāṃ	arTaH | nizWAH nizpatti--nASa-antAH iti amaraH | avidyAyAm uparata--prAyAyAm
   vidyāyā apy uparamārambhe yena prakāreṇa jñāna-sannyāsaṃ kṛtvā	vidyAyAH api uparama-AramBe yena prakAreNa jQAna-sannyAsam kRtvA
   brahmānubhavet taṃ budhyasvety arthaḥ ||50||	brahma-anuBavet tam buDyasva-iti arTaH ||50||
   Baladeva: siddhim iti | vihitena karmaṇā harim ārādhya tat-prasāda-jāṃ	Baladeva: sidDim iti | vihitena karmaNA harim ArADya tat--prasAda-jAm
   sarva-karma-tyāgāntāṃ ātma-dhyāna-niṣṭhāṃ prāpto yathā yena prakāreṇa	sarva-karma-tyAga-antAm Atma--DyAna---nizWAm prAptaH yaTA yena prakAreNa
   sthito brahma prāpnoti āvirbhāvita-guṇāṣṭakaṃ svarūpam anubhavati | tathā	sTitaH brahma prApnoti AvirBAvita--guNa-azwakam sva-rUpam anuBavati | taTA
   taṃ prakāraṃ samāsena gadato me matto nibodha | jñānasya yā parā niṣṭhā	tam prakAram samAsena gadataH me mattaH niboDa | jQAnasya yA parA nizWA
   pareśa-viṣayā jñāna-niṣṭhā tvāṃ prati mayocyate tāṃ ca śṛṇu ||50||	para-ISa--vizayA jQAna--nizWA tvAm prati mayA-ucyate tAm ca SRNu ||50||
   BhG 18.51-53	Bhu 18.51-53
   buddhyā viśuddhayā yukto dhṛtyātmānaṃ niyamya ca |	budDyA viSudDayA yuktaH DRtyAtmAnam niyamya ca |
   śabdādīn viṣayāṃs tyaktvā rāgadveṣau vyudasya ca ||51||	Sabda-AdIn vizayAn tyaktvA rAga-dvezO vyudasya ca ||51||
   viviktasevī laghvāśī yatavākkāyamānasaḥ |	vivikta-sevI laGu-ASI yatavAk-kAya-mAnasaH |
   dhyānayogaparo nityaṃ vairāgyaṃ samupāśritaḥ ||52||	DyAna-yoga-paraH nityam vErAgyam samupASritaH ||52||
   ahaṃkāraṃ balaṃ darpaṃ kāmaṃ krodhaṃ parigraham |	ahaMkAram balam darpam kAmam kroDam parigraham |
   vimucya nirmamaḥ śānto brahmabhūyāya kalpate ||53||	vimucya nirmamaH SAntaH brahma-BUyAya kalpate ||53||
   Śrīdhara: tad evam āha buddhyeti | uktena prakāreṇa viśuddhayā pūrvoktayā	ŚrIDara: tat evam Aha budDyA-iti | uktena prakAreNa viSudDayA pUrva-uktayA
   sāttvikyā buddhyā yukto dhṛtyā sāttvikyā ātmānaṃ tām eva buddhiṃ niyamya	sAttvikyA budDyA yuktaH DRtyA sAttvikyAH AtmAnam tAm eva budDim niyamya
   niścalāṃ kṛtvā śabdādīn viṣayāṃs tyaktvā tad-viṣayau rāga-dveṣau vyudasya	niScalAm kRtvA Sabda-AdIn vizayAn tyaktvA tad--vizayO rAga--dvezO vyudasya
   buddhyā viśuddhayā yukta ity ādīnāṃ brahma-bhūyāya kalpata iti	budDyA viSudDayA yuktaH iti AdInAm brahma-BUyAya kalpate iti
   tṛtīyenānvayaḥ ||51|| kiṃ ca vivikteti | vivikta-sevī śuci-deśāvasthāyī	tRtIyena-anvayaH ||51|| kim ca viviktA-iti | vivikta--sevI Suci--deSa-avasTAyI
   laghvāśī mita-bhojī etair upāyair yata-vāk-kāya-mānasaḥ	laGu-ASI mita-BojI etEH upAyEH yata-vAk--kAya--mAnasaH
   saṃyata-vāg-deha-citto bhūtvā nityaṃ sarvadā dhyānena yo yogo	saMyata--vAc---deha--cittaH BUtvA nityam sarvadA DyAnena yaH yogaH-
   brahma-saṃsparśas tat-paraḥ san dhyānāvicchedārthaṃ punaḥ punar dṛḍhaṃ	brahma--saMsparSaH tat--paraH san DyAna-avicCeda-arTam punar punar dRXam
   vairāgyaṃ samyag upāśrito bhūtvā ||52|| tataś cāhaṃkāram iti | virakto	vErAgyam samyak upASritaH BUtvA ||52|| tatas ca-ahaMkAram iti | viraktaH-
   'ham ity ādy ahaṃkāraṃ balaṃ durāgrahaṃ darpaṃ yoga-balād	aham iti Adi ahaMkAram balam durAgraham darpam yoga-balAt-
