   PADA MARKERS	PADAH MARKERS
   ratnaśreṇīghaṭitaśikharairgopuraiḥ sā purī te % prāyaḥ prajñābharaṇa	ratna-SreNI-Gawita-SiKarEH-gopurEH sA purI te % prAyas prajQA-ABaraNa
   sugamā syādanāveditāpi // Kok_1.93 //	sugamA syAt-anAveditA-api // Kok-_1.93 //
   uttarabhāgaḥ	uttara-BAgaH
   lakṣmījanmasthitimanupamaiḥ pūritāṃ ratnajālair $ bhūbhṛdgarbhāṃ	lakzmI-janma-sTitim-anupamEH pUritAm ratna-jAlEH $ BUBRt-garBAm
   prakaṭitakaleśodayaślāghyavṛddhim &	prakawita-kaleSa-udaya-SlAGya-vRdDim &
   pāthorāśestanumiva parāṃ manyamāno viśālāṃ % yāmadhyāste sa khalu	pATaH-rASeH-tanum-iva parAm manyamAnaH viSAlAm % yAm-aDyAste sa Kalu
   nigamāmbhojabhṛṅgo rathāṅgī // Kok_2.1 //	nigama-amBoja-BRFgaH raTAFgI // Kok-_2.1 //
   vaktraupamyaṃ vahati vimalaṃ paśya pārśve sudhāṃśoḥ $ paścādbhāgaṃ sumukhi	vaktra-Opamyam vahati vimalam paSya pArSve suDAMSoH $ paScAt-BAgam su-muKi
   ramaṇairitthamāvedyamānāḥ &	ramaNEH-itTam-AvedyamAnAH &
   harmye yasyāṃ hariṇanayanāḥ kurvate 'smin kalaṅkaṃ % dṛṣṭvā serṣyā iva	harmye yasyAm hariNa-nayanAH kurvate asmin kalaFkam % dRzwvA sa-IrzyAH iva
   kuvalayādhyeyaśobhairapāṅgaiḥ // Kok_2.2 //	kuvalaya-aDyeya-SoBEH-apAFgEH // Kok-_2.2 //
   vīthyāṃ vīthyāṃ valaripuśilābhaṅgabaddhasthalāyāṃ $ sammūrchadbhiḥ	vITyAm vITyAm vala-ripu-SilA-BaFga-badDa-sTalAyAm $ sammUrCadBiH
   kiraṇapaṭalaistvadgarujjālanīlaiḥ &	kiraNa-pawalEH-tvad-garut-jAla-nIlEH &
   yatrārabdhe dinakarakarairapyahārye 'ndhakāre % lolākṣīṇāṃ bhavati divase	yatra-ArabDe dinakara-karEH-api-ahArye anDakAre % lola-akzINAm Bavati divase
   nirviśaṅko 'bhisāraḥ // Kok_2.3 //	nirviSaFkaH aBisAraH // Kok-_2.3 //
   yasyāṃ rātrau yuvativadanāmbhojasaundaryacauryāt $ satyaṃ	yasyAm rAtrO yuvati-vadana-amBoja-sOndarya-cOryAt $ satyam
   saudhadhvajapaṭaśikhāghṛṣṭabimbe himāṃśau &	sODa-Dvaja-pawa-SiKA-GRzwa-bimbe himAMSO &
   dṛṣṭvā kṛṣṇaṃ kiṇamaṇikaṇaṃ hanta gāḍhaṃ prarūḍhaṃ % mūḍho loko vadati	dRzwvA kRzNam kiNa-maNi-kaNam hanta gAXam prarUXam % mUXaH lokaH vadati
   śaśako rohito 'nyattatheti // Kok_2.4 //	SaSakaH rohitaH anyat-taTA-iti // Kok-_2.4 //
   vīcīkṣiptā iva suradhunībālaśaivālamālā $ yatrodīrṇā	vIcI-kziptAH iva suraDunI-bAla-SEvAla-mAlA $ yatra-udIrNA
   maratakarucaścandraśālātalebhyaḥ &	marataka-rucaH-candraSAlA-taleByaH &
   ghāsabhrāntyā gaganapadavīdīrghapānthāyamānāś % cañcatprothaṃ	GAsa-BrAntyA gagana-padavI-dIrGa-pAnTAyamAnAH % caQcat-proTam
   taraṇituragāścarvituṃ prārabhante // Kok_2.5 //	taraNi-turagAH-carvitum prAraBante // Kok-_2.5 //
   yatrodyāne malinitadiśākuñjapuñje tarūṇāṃ $ śṛṅge lagnā	yatra-udyAne malinita-diSA-kuQja-puQje tarUNAm $ SRFge lagnA
   bhramarapaṭalīnirviśeṣāḥ payodāḥ &	Bramara-pawalI-nirviSezAH payodAH &
   vāpīṣvambūnyadhikasurabhīṇyutsṛjanti svakāle %	vApIzu-ambUni-aDika-suraBINi-utsRjanti sva-kAle %
   sopānāgrasphaṭikakiraṇojjṛmbhaṇāmreḍitāni // Kok_2.6 //	sopAna-agra-sPawika-kiraNa-ujjRmBaNa-AmrexitAni // Kok-_2.6 //
   anyāmagre mama maṇigṛhe bhuktavānityavādīr $ mugdhe kānto dhṛtanakhapadā	anyAm-agre mama maNi-gRhe BuktavAn-iti-avAdIH $ mugDe kAntaH DRta-naKa-padA
   bhittilīnā kimeṣā &	Bitti-lInA kim-ezA &
   itthaṃ yasyāṃ smitalavajuṣo hrepayante navoḍhāṃ %	itTam yasyAm smita-lava-juzaH hrepayante na-voXAm %
   sakhyastasyāstanumanupamāṃ bimbitāṃ darśayantyaḥ // Kok_2.7 //	saKyaH-tasyAH-tanum-anupamAm bimbitAm darSayantyaH // Kok-_2.7 //
   cillīvalyā dhanuṣi ghaṭite kṣipta evekṣukāṇḍo $ netropānte vahati śaratāṃ	cillIvalyAH Danuzi Gawite kziptaH eva-ikzu-kANxaH $ netra-upAnte vahati SaratAm
   nyastamevāravindam &	nyastam-eva-aravindam &
   romāvalyāmapi guṇadaśāṃ yatra bimbādharāṇāṃ % bibhrāṇāyāṃ madanavibhunā	romAvalyAm-api guNa-daSAm yatra bimba-aDarANAm % biBrANAyAm madana-viBunA
   bhraṃśitaivālimālā // Kok_2.8 //	BraMSitA-eva-ali-mAlA // Kok-_2.8 //
   śṛṅgārābdhiplava iva galadveṇi kamprastanaṃ tat $ bhraśyannīvi sthitamiti	SRFgAra-abDi-plavaH iva galat-veNi kampra-stanam tat $ BraSyat-nIvi sTitam-iti
   viṭā vīkṣya saṃśliṣya yatra &	viwAH vIkzya saMSlizya yatra &
   mugdhākṣīṇāṃ mukulitadṛśāṃ mohanāḍambarānte % bhūyaḥ śrāntaṃ punarapi	mugDa-akzINAm mukulita-dRSAm mohana-Axambara-ante % BUyas SrAntam punar-api
   ratodyogamudvelayanti // Kok_2.9 //	rata-udyogam-udvelayanti // Kok-_2.9 //
   yasyāṃ meghā harimaṇiśilāharmyaparyantabhājo $ na jñāyeran śravaṇasubhagaṃ	yasyAm meGAH hari-maNi-SilA-harmya-paryanta-BAjaH $ na jQAyeran SravaNa-suBagam
   garjitaṃ cenna dadyuḥ &	garjitam ced-na dadyuH &
   vidyudvallī punarapi navārabdhasaṃbhogalīlā- %	vidyut-vallI punar-api nava-ArabDa-saMBoga-lIlA %
   vellatkāntāvipulajaghanasrastakāñcīsamaiva // Kok_2.10 //	vellat-kAntA-vipula-jaGana-srasta-kAQcI-samA-eva // Kok-_2.10 //
   tasyāṃ lakṣmīramaṇanilayaṃ dakṣiṇenekṣaṇīyaṃ $ matkāntāyāḥ sadanamabhito	tasyAm lakzmI-ramaNa-nilayam dakziNena-IkzaNIyam $ mad-kAntAyAH sadanam-aBitas-
   veṣṭitaṃ ratnasālaiḥ &	vezwitam ratna-sAlEH &
   madhye saudhaṃ kanakaghaṭitaṃ bibhradūḍhacchadaughe % yasminnambhoruha iva	maDye sODam kanaka-Gawitam biBra-t-UXa=-Cada-oGe % yasmin=-amBoruhaH iva
   kanatkarṇike khelati śrīḥ // Kok_2.11 //	kanat-karNike Kelati SrIH // Kok-_2.11 //
   māhābhāgyaṃ ratipatibhujāḍambaraḥ paunaruktyāt $ kalyāṇaughaḥ sphurati	mAhABAgyam rati-pati-Buja-AxambaraH pOnaruktyAt $ kalyANa-oGaH sPurati
   rasikānantatāpyatra hīti &	rasikA-ananta-tA-api-atra hi-iti &
   eṣāmādyakṣaragaṇamupādāya baddhena nāmnā % mānyaṃ mārakkaranilayanaṃ	ezAm-Adi-akzara-gaNam-upAdAya badDena nAmnA % mAnyam mArakkara-nilayanam
   yatkavīndrā gṛṇanti // Kok_2.12 //	yat-kavi-indrAH gRNanti // Kok-_2.12 //
   līlāvāpī lasati lalitā tatra sopānamārge $	lIlA-vApI lasati lalitA tatra sopAna-mArge $
   māṇikyāṃśusphuraṇasatatasmeranālīkaṣaṇḍā &	mANikya-aMSu-sPuraNa-satata-smera-nAlIka-zaNxA &
   yatrāyāntyāḥ payasi vimale snātumasmatpriyāyā % manye yānābhyasanavidhaye	yatra-AyAntyAH payasi vimale snAtum-asmad-priyAyAH % manye yAna-aByasana-viDaye
   mallikākṣā vasanti // Kok_2.13 //	mallikA-akzAH vasanti // Kok-_2.13 //
   tasyāstīre punarupavanaṃ tatra cūto 'sti potas $ tvajjatīyaiḥ pika	tasyAH-tIre punar-upavanam tatra cUtaH asti potaH $ tvad-jatIyEH pika
   parivṛtaḥ pallavāsvādalubdhaiḥ &	parivRtaH pallava-AsvAda-lubDEH &
   pārśve cāsya stabakanamitā mādhavīmugdhavallī % preyasyā me pariṇayamahaṃ	pArSve ca-asya stabaka-namitA mADavI-mugDa-vallI % preyasyAH me pariNayam-aham
   prāpitau sādaraṃ yau // Kok_2.14 //	prApitO sa-Adaram yO // Kok-_2.14 //
   tasyādūre maratakatale hemabaddhālavālaḥ $ sikto mūle	tasya-adUre marataka-tale hema-badDa-AlavAlaH $ siktaH mUle
   himajalabharaiścampakaḥ kaścidāste &	hima-jala-BarEH-campakaH kaScid-Aste &
   labdhvā sakhyāstava sa sukṛtī smeravaktrābjarāgaṃ % sūte	labDvA saKyAH-tava sa sukRtI smera-vaktra-abja-rAgam % sUte
   tasyāstanulatikayā tulyavarṇaṃ prasūnam // Kok_2.15 //	tasyAH-tanu-latikayA tulya-varNam prasUnam // Kok-_2.15 //
   krīḍānṛtte bhavanaśikhināṃ dūramuktāhisaṅgā $ sāndracchāyāhṛtaravikarā	krIxA-nRtte Bavana-SiKinAm dUra-muktA-ahi-saFgA $ sAndra=-CAyA-AhRta-ravi-karA
   tatra pāṭīravāṭī &	tatra pAwIra-vAwI &
   madhye tasyāṃ sa khalu latikāmaṇḍapo ratnabhūmiḥ % śaśvadyasmin kimapi	maDye tasyAm sa Kalu latikA-maNxapaH ratna-BUmiH % SaSvat-yasmin kim-api
   valati smāvayoḥ premavallī // Kok_2.16 //	valati sma-AvayoH premavallI // Kok-_2.16 //
   snigdhaskandhasrutamadhurasaḥ kiñca tasyopakaṇṭhe $ kūjadbhṛṅgaḥ	snigDa-skanDa-sruta-maDu-rasaH kiQca tasya-upakaNWe $ kUjat-BRFgaH
   kuravakataruryaḥ kuraṅgekṣaṇāyāḥ &	kuravaka-taruH-yaH kuraFga-IkzaNAyAH &
   kāle kāle karikaraśirovibhramābhyāṃ bhujābhyām % āśliṣṭāṅgo vahati	kAle kAle kari-kara-SiraH-viBramAByAm BujAByAm % ASlizwa-aFgaH vahati
   mukulacchadmanā romabhedān // Kok_2.17 //	mukula=-CadmanA roma-BedAn // Kok-_2.17 //
   sthāneṣveṣu kvacana kathiteṣūtsukā puṣpaśayyām $ adhyāsīnā parijanakṛtāṃ	sTAnezu-ezu kvacana kaTitezu-utsukA puzpa-SayyAm $ aDyAsInA parijana-kRtAm
   sā na cedīkṣitā syāt &	sA na ced-IkzitA syAt &
   prāsādo 'syāḥ paramabhimataḥ ko 'pi māhendranīlas % tasmin dṛśyā taṭidiva	prAsAdaH asyAH param-aBimataH kaH api mAhendra-nIlaH % tasmin dRSyA tawit-iva
   ghane cārurūpā priyā me // Kok_2.18 //	Gane cAru-rUpA priyA me // Kok-_2.18 //
   sā netrāṇāmamṛtagulikā sṛṣṭisāro vidhātuḥ $ saundaryendoḥ prathamakalikā	sA netrANAm-amRta-gulikA sRzwi-sAraH viDAtuH $ sOndarya-indoH praTama-kalikA
   dīpikā bhūtadhātryāḥ &	dIpikAH BUtaDAtryAH &
   kandarpasya tribhuvanavibhoḥ kāñcanī ketuyaṣṭiḥ % śṛṅgārābdheḥ	kandarpasya triBuvana-viBoH kAQcanI ketu-yazwiH % SRFgAra-abDeH
   śaśadharakalā jīvitaṃ me dvitīyam // Kok_2.19 //	SaSaDara-kalA jIvitam me dvitIyam // Kok-_2.19 //
   paśyannenāṃ bahalasuṣamāmaṇḍalāntarnimagnāṃ $ madhye 'nyāsāmapi caladṛśāṃ	paSyan=-enAm bahala-suzamA-maNxala-antar-nimagnAm $ maDye anyAsAm-api cala-dRSAm
   jñāsyase no kathaṃ tvam &	jQAsyase no kaTam tvam &
   jyotsnājālasnapitabhuvanā tārakāṇāṃ samīpe % cāndrī mūrtiḥ kathaya jagato	jyotsnA-jAla-snapita-BuvanA tArakANAm samIpe % cAndrI mUrtiH kaTaya jagataH-
   jñāpyate kena rātrau // Kok_2.20 //	jQApyate kena rAtrO // Kok-_2.20 //
   sāndrāmodastimiranikaraścandramā niṣkalaṅkaḥ $ śailau haimau	sAndra-AmodaH-timira-nikaraH-candramAH nizkalaFkaH $ SElO hEmO
   bhramarapaṭalīkīlito vyomabhāgaḥ &	Bramara-pawalI-kIlitaH vyoma-BAgaH &
   kamraṃ cakraṃ mṛdukarikaradvandvamabje salīle % sarvaṃ	kamram cakram mRdu-kari-kara-dvandvam-abje sa-lIle % sarvam
   caitanmadanaghaṭitaṃ saumya sambhūya sābhūt // Kok_2.21 //	ca-etat-madana-Gawitam sOmya samBUya sA-aBUt // Kok-_2.21 //
   nīcīkurvantyalasavalitā netrapātāḥ kuraṅgān $ vīcīgarvaṃ harati nikhilaṃ	nIcIkurvanti-alasa-valitAH netra-pAtAH kuraFgAn $ vIcI-garvam harati niKilam
   vibhramāndolitā bhrūḥ &	viBrama-AndolitA BrUH &
   pāṇī kalpadrumakisalayaprābhavaṃ na kṣamete % vāṇī tasyā vahati bhavatāṃ	pANI kalpadruma-kisalaya-prABavam na kzamete % vANI tasyAH vahati BavatAm
   pañcamairbālamaitrīm // Kok_2.22 //	paQcamEH-bAla-mEtrIm // Kok-_2.22 //
   sā kāntiśceddravati kanakaṃ tanmukhaṃ cet ka induḥ $ sā ced	sA kAntiH-ced-dravati kanakam tad-muKam ced kaH induH $ sA ced-
   bimbādharamadhuratā tiktatāmeti mādhvī &	bimba-aDara-maDura-tA tikta-tAm-eti mADvI &
   sā vā tasyā yadi tanulatā mālatī lohatulyā % tau cedūrū	sA vA tasyAH yadi tanulatA mAlatI loha-tulyA % tO ced-UrU
   kanakakadalīstambhayoḥ kvāpi ḍambhaḥ // Kok_2.23 //	kanaka-kadalI-stamBayoH kvApi xamBaH // Kok-_2.23 //
   ukteṣveva prasajati punarnavyalāvaṇyasāreṣv $ aṅgeṣvasyā mama kathayato	uktezu-eva prasajati punar-navya-lAvaNya-sArezu $ aFgezu-asyAH mama kaTayataH-
   hanta vācāṃ pravṛttiḥ &	hanta vAcAm pravRttiH &
   tādṛgbhūte manasi vivaśe kinnu kurvīta seyaṃ % yadyacceto vimṛśati girāṃ	tAdRS-BUte manasi vivaSe kinnu kurvIta sA-iyam % yat-yat-cetaH vimRSati girAm
   tattadevābhidheyam // Kok_2.24 //	tat-tat-eva-aBiDeyam // Kok-_2.24 //
   adya prāyaḥ praṇayini mayi proṣite bhāgyadoṣāt $ kalpaprāyairahaha	adya prAyas praNayini mayi prozite BAgya-dozAt $ kalpa-prAyEH-ahaha
   divasairebhirutkaṇṭhamānā &	divasEH-eBiH-utkaNWa-mAnA &
   sañjāyeta prabalavirahodvejitā peśalāṅgī % mūrchadgharmajvaraparavaśā	saQjAyeta prabala-viraha-udvejitA peSala-aFgI % mUrCat-Garma-jvara-paravaSA
   nīlakaṇṭhīva khinnā // Kok_2.25 //	nIlakaNWI-iva KinnA // Kok-_2.25 //
   yatrāpāṅgadyutikavacite kiñcidutsārya keśān $ dattaḥ premṇā dinamanu mayā	yatra-apAFga-dyuti-kavacite kiQcid-utsArya keSAn $ dattaH premNA dinam-anu mayA
   dīrghikāraktapadmaḥ &	dIrGikA-rakta-padmaH &
   tasminnasyā bhavati niyataṃ hanta cintākulāyā % gaṇḍanyastaḥ karakisalayaḥ	tasmin=-asyAH Bavati niyatam hanta cintA-AkulAyAH % gaNxa-nyastaH kara-kisalayaH
   karṇajāhe 'vataṃsaḥ // Kok_2.26 //	karNa-jAhe avataMsaH // Kok-_2.26 //
   pakṣmaspandaḥ samajani sakhe paśyatormāṃ yayoḥ prāṅ- $ niṣpatrākṛnmayi tu	pakzma-spandaH samajani saKe paSyatoH-mAm yayoH prAF $ nizpatrAkRt-mayi tu
   vidhinā tādṛśe dūranīte &	viDinA tAdRSe dUra-nIte &
   antarbāṣpacchuraṇanibhṛte sāmprataṃ te mṛgākṣyā % netre	antar-bAzpa=-CuraNa-niBRte sAmpratam te mRga-akzyAH % netre
   dhattastuhinakaṇikādanturāmbhojadainyam // Kok_2.27 //	DattaH-tuhina-kaNikA-danturA-amBoja-dEnyam // Kok-_2.27 //
   sāndrāmodaṃ sapaṭu sadayaṃ sasmaraṃ sānutarṣaṃ $ sambhogānte muhurapi mayā	sAndra-Amodam sa-pawu sa-dayam sasmaram sa-anutarzam $ samBoga-ante muhur-api mayA
   sādaraṃ cumbito yaḥ &	sa-Adaram cumbitaH yaH &
   narmālāpasmitalavasudhāsecanairmucyamānas % tāmyatyuṣṇaśvasitapavanaiḥ so	narma-AlApa-smita-lava-suDA-secanEH-mucyamAnaH % tAmyati-uzNa-Svasita-pavanEH saH-
   'ti bimbādharo 'syāḥ // Kok_2.28 //	ati bimba-aDaraH asyAH // Kok-_2.28 //
   krīḍāśailau madananṛpateḥ kāntipūrasya kokau $ syātāṃ tasyā	krIxA-SElO madana-nRpateH kAnti-pUrasya kokO $ syAtAm tasyAH-
   dhruvamurasijau kiñcidāpāṇḍumūlau &	Druvam-urasijO kiQcid-ApANxu-mUlO &
   madviśleṣaḥ śaraduḍunibhāṃ tyājayan hāramālāṃ % manye bhīto vitarati	mad-viSlezaH Sarad-uxu-niBAm tyAjayan hAra-mAlAm % manye BItaH vitarati
   tayoraśrudhārābhiranyām // Kok_2.29 //	tayoH-aSru-DArABiH-anyAm // Kok-_2.29 //
   bhūṣāsvāsthāṃ yadapi jahatī tāṃ vahatyeva kāñcīṃ $ grāhaṃ grāhaṃ pṛthu	BUzAsu-AsTAm yat-api jahatI tAm vahati-eva kAQcIm $ grAham grAham pRTu
   pṛthu mayā mauktikaṃ gumbhitā yā &	pRTu mayA mOktikam gumBitA yA &
   śroṇībimbe sumahati tayā bhūṣite komalāṅgyāḥ % sālāvītāṃ sa kila madano	SroNI-bimbe su-mahati tayA BUzite komala-aFgyAH % sAlAvItAm sa kila madanaH-
   manyate rājadhānīm // Kok_2.30 //	manyate rAjaDAnIm // Kok-_2.30 //
   maccitākhyadvipaniyamanālānayordvandvamūrvoḥ $ śroṇībhārādalasamadhunā	mad-cita-AKya-dvipa-niyama-na-AlAnayoH-dvandvam-UrvoH $ SroNI-BArAt-alasa-maDunA
   jāyate khinnakhinnam &	jAyate Kinna-Kinnam &
   ārabdhānāṃ hara hara mayā yatra saṃvāhanānāṃ % nityaṃ jātā niravadhirasāḥ	ArabDAnAm hara hara mayA yatra saMvAhanAnAm % nityam jAtAH niravaDi-rasAH
   ke 'pi ke 'pyantarāyāḥ // Kok_2.31 //	ke api ke api-antarAyAH // Kok-_2.31 //
   ādvārāntaṃ madabhigamanāśaṅkayā cañcalākṣyā $ yātāyātaiḥ kisalayanibhau	AdvAra-antam mad-aBigamana-ASaFkayA caQcala-akzyAH $ yAta-AyAtEH kisalaya-niBO
   kliśyataḥ pādapadmau &	kliSyataH pAda-padmO &
   mithyāgotraskhalanamasakṛt prastutaṃ hanta yābhyāṃ % labdhuṃ pādapraṇatiṣu	miTyA-gotra-sKalanam-asakRt prastutam hanta yAByAm % labDum pAda-praNatizu
   mayā hanta santāḍanāni // Kok_2.32 //	mayA hanta santAxanAni // Kok-_2.32 //
   yadyapyasyāḥ kraśayati vapurvallarīṃ dīpyamāno $ viśleṣāgnirdviguṇayati	yadi-api-asyAH kraSayati vapuH-vallarIm dIpyamAnaH $ viSleza-agniH-dvi-guNayati
   tāṃ kintu lāvaṇyalakṣmīm &	tAm kintu lAvaNya-lakzmIm &
   taptāṃ taptāṃ nayati nitarāṃ tānavaṃ jātavedā % haimīṃ lekhāmapi tu	taptAm taptAm nayati nitarAm tAnavam jAtavedAH % hEmIm leKAm-api tu
   janayatyeva varṇaprakarṣam // Kok_2.33 //	janayati-eva varNa-prakarzam // Kok-_2.33 //
   pṛthvīreṇūnalakanikare netrayorbāṣpapūraṃ $ haste gaṇḍaṃ	pRTvI-reNu-un-alaka-nikare netrayoH-bAzpa-pUram $ haste gaNxam
   sitabisalatāhārajālaṃ stanāgre &	sita-bisa-latA-AhAra-jAlam stana-agre &
   śroṇyāṃ kṣaumaṃ malinamasṛṇaṃ sā vahatyeva hantety %	SroNyAm kzOmam malina-masRNam sA vahati-eva hantA-iti %
   āstāmetadbahuvilapitairmāstu kālātipātaḥ // Kok_2.34 //	AstAm-etat-bahu-vilapitEH-mA-astu kAla-atipAtaH // Kok-_2.34 //
   sthitvā cūte prathamakathite mugdhakāntādharābhaṃ $ daṣṭvā svairaṃ	sTitvA cUte praTama-kaTite mugDa-kAnta-aDara-ABam $ dazwvA svEram
   kisalayamatha prekṣaṇīyā tvayā sā &	kisalayam-aTa prekzaNIyA tvayA sA &
   pṛcchantī vā malayavapanaṃ praśrayānmatpravṛttiṃ % madvṛttāntaṃ kathaya	pRcCantI vA malaya-vapanam praSrayAt-mad-pravRttim % mad-vRttAntam kaTaya
   kaṭhinasyeti vā prārthayantī // Kok_2.35 //	kaWinasya-iti vA prArTayantI // Kok-_2.35 //
   chinte tāpaṃ himajalamayī cāndanī kinnu carcā $ mandaspandāḥ kimu	Cinte tApam hima-jala-mayI cAndanI kinnu carcA $ manda-spandAH kimu
   sukhakarā mārutāścāmarāṇām &	suKa-karAH mArutAH-cAmarANAm &
   pṛcchantīnāmiti savayasāṃ sātireke 'pi tāpe % smitvā ramyaṃ sakalamiti vā	pRcCantInAm-iti savayasAm sa-atireke api tApe % smitvA ramyam sakalam-iti vA
   cittamāśvāsayantī // Kok_2.36 //	cittam-ASvAsayantI // Kok-_2.36 //
   praspandante malayapavanā rundhi jālaṃ kavāṭaiḥ $ śambhornāmnā	praspandante malaya-pavanA runDi jAlam kavAwEH $ SamBoH-nAmnA
   śaragaṇamucaṃ bhīṣayeḥ pañcabāṇam &	Sara-gaNa-mucam BIzayeH paQcabANam &
   jīvañjīvaṃ visṛja carituṃ candrike candrikāyām % itthaṃ ceṭīṃ	jIvaQjIvam visRja caritum candrike candrikAyAm % itTam cewIm
   sajalanayanāmādiśantī muhurvā // Kok_2.37 //	sa-jala-nayanAm-AdiSantI muhur-vA // Kok-_2.37 //
   prāptālambā parijanakaraiḥ prāpya vā citraśālāṃ $ mugdhā	prApta-AlambA parijana-karEH prApya vA citra-SAlAm $ mugDA
   svasyāścaraṇapatitaṃ veti taṃ māṃ nirīkṣya &	svasyAH-caraNa-patitam vA-iti tam mAm nirIkzya &
   ehyuttiṣṭha priya na kupitāsmīti bāṣpākulākṣī % gāḍhāśleṣapracalitakarā	ehi-uttizWa priya na kupitA-asmi-iti bAzpa-Akula-akzI % gAXa-ASleza-pracalita-karA
   rudhyamānā sakhībhiḥ // Kok_2.38 //	ruDyamAnA saKIBiH // Kok-_2.38 //
   kopaṃ caṇḍi tyaja parijane daivamatrāparāddhaṃ $ yenākāṇḍe samaghaṭi	kopam caNxi tyaja parijane dEvam-atra-aparAdDam $ yena-akANxe samaGawi
   mahānāvayorviprayogaḥ &	mahAn-AvayoH-viprayogaH &
   itthaṃ baddhāñjali kṛtaruṣaṃ bhāvitāmagratastāṃ % sāhaṃbhūtā	itTam badDAQjali kRta-ruzam BAvitAm-agratas-tAm % sa-ahaMBUtA
   priyacaṭuśatairudyatā vānunetum // Kok_2.39 //	priya-cawu-SatEH-udyatA vA-anunetum // Kok-_2.39 //
   gaṇḍālambairlulitamalakairdhūsarairvaktrabimbaṃ $ dṛṣṭvā	gaNxa-AlambEH-lulita-malakEH-DUsarEH-vaktra-bimbam $ dRzwvA
   śuddhasphaṭikaghaṭite bimbitaṃ bhittibhāge &	SudDa-sPawika-Gawite bimbitam Bitti-BAge &
   antargehaṃ jaladaśakalairāvṛto rohitāṅkaḥ % kenānītaḥ pura iti bhiyā	antar-geham jalada-SakalEH-AvRtaH rohita-aFkaH % kena-AnItaH puras iti BiyA
   vyāharantī sakhīrvā // Kok_2.40 //	vyAharantI saKIH-vA // Kok-_2.40 //
   nidrāṃ prāptā kathamapi cirāttatra cālokinī māṃ $ śūnyāśleṣaṃ viracitavatī	nidrAm prAptA kaTam-api cirAt-tatra ca-alokinI mAm $ SUnya-ASlezam viracitavatI
   hanta ghātāt kucādryoḥ &	hanta GAtAt kuca-adryoH &
   nirbhindānā nijakaradhṛtaṃ kaṅkaṇaṃ srastaśeṣaṃ % paśyantīnāṃ nayanakamale	nirBindAnAH nija-kara-DRtam kaFkaNam srasta-Sezam % paSyantInAm nayana-kamale
   badhnatī vā sakhīnām // Kok_2.41 //	baDnatI vA saKInAm // Kok-_2.41 //
   vakti dhvāṅkṣaḥ suhṛdupagamaṃ dakṣiṇe kṣīravṛkṣe $ vāmaṃ netraṃ sphurati	vakti DvAFkzaH suhRd-upagamam dakziNe kzIravRkze $ vAmam netram sPurati
   sucirāducchvasityadya cetaḥ &	su-cirAt-ucCvasiti-adya cetaH &
   kiñca svānaḥ śravaṇamadhuro jāyate kokilānāṃ % prāṇeṣvāśāmiti kathamapi	kiQca svAnaH SravaNa-maDuraH jAyate kokilAnAm % prANezu-ASAm-iti kaTam-api
   bhrātarābadhnatī vā // Kok_2.42 //	BrAtarAbaDnatI vA // Kok-_2.42 //
   muktvā jīvāmyasusamamiti vrīlitā vismitā vā $ tatsaṅgāśā punariha paraṃ	muktvA jIvAmi-asu-samam-iti vrIlitAH vismitA vA $ tad-saFga-ASA punar-iha param
   heturityāsitā vā &	hetuH-iti-AsitAH vA &
   śocantī māṃ dayitamathavā viprayogāsahiṣṇuṃ % strīṇāṃ ceṣṭāsviti hi	SocantI mAm dayitam-aTavA viprayoga-asahizNum % strINAm cezwAsu-iti hi
   virahotthāsu diṅmātrametat // Kok_2.43 //	viraha-utTAsu diS-mAtram-etat // Kok-_2.43 //
   gāḍhāśleṣavyatikararasagranthanādūyamānaḥ $ sambhogānte svapanavidhaye yaḥ	gAXa-ASleza-vyatikara-rasa-granTanA-dUyamAnaH $ samBoga-ante svapana-viDaye yaH
   purā dhūyate sma &	purA DUyate sma &
   kaṇṭhotsaṅgānmama sa vidhinā vairiṇā dūrakṛṣṭo % vāmo bāhustvayi savidhage	kaNWa-utsaFgAt-mama sa viDinA vEriNA dUra-kRzwaH % vAmaH bAhuH-tvayi sa-viDage
   yāsyati spandamasyāḥ // Kok_2.44 //	yAsyati spandam-asyAH // Kok-_2.44 //
   vakturvaktraṃ tamasi bhavato naiva dṛśyeta rātrāv $ āmadhyāhnaṃ bhavati	vaktuH-vaktram tamasi BavataH na-eva dRSyeta rAtrO $ AmaDyAhnam Bavati
   niyamavyākulā vāsare sā &	niyama-vyAkulA vAsare sA &
   sahyasparśe sati ravikare tāmasahyasmarārtiṃ % matsandeśaṃ	sahya-sparSe sati ravi-kare tAm-asahi-asmara-Artim % mad-sandeSam
   maṇivalabhikāmāśritaḥ śrāvayethāḥ // Kok_2.45 //	maNi-valaBikAm-a-ASritaH SrAvayeTAH // Kok-_2.45 //
   tyaktvā cūtānapi kusumitānāgato matsamīpaṃ $ kinnveṣa syāt kamapi	tyaktvA cUtAn-api kusumita-an-AgataH mad-samIpam $ kinnu-eza syAt kam-api
   kuśalodantamākhyātukāmaḥ &	kuSala-udantam-AKyAtu-kAmaH &
   ityālībhirbhṛtajalakaṇaṃ pāṇināmṛṣṭanetraṃ % dṛṣṭaḥ spaṣṭākṣaramiti śanaiḥ	iti-AlIBiH-BRta-jala-kaNam pANinA-AmRzwa-netram % dRzwaH spazwa-akzaram-iti SanEs-
