   PADA MARKERS	PADAH MARKERS
   yodhayanti tribhāgeṇa $ tripure tu gaṇeśvarāḥ &	yoDayanti tri BAgeNa $ tripure tu gaNeSvarAH &
   vidyunmālī mayaścaiva % magnau ca drumavadraṇe // MatsP_135.47 //	vidyunmAlI mayaH ca eva % magnO ca druma vat raNe // Mat sP_135.47 //
   vidyunmālī sa daityendro $ girīndrasadṛśadyutiḥ &	vidyunmAlI sa dEtya indraH $ giri indra sadRSa dyutiH &
   ādāya parighaṃ ghoraṃ % tāḍayāmāsa nandinam // MatsP_135.48 //	AdAya pariGam Goram % tAxayAmAsa nandinam // Mat sP_135.48 //
   sa nandī dānavendreṇa $ parigheṇa dṛḍhāhataḥ &	sa nandI dAnava indreNa $ pariGeNa dRXa AhataH &
   bhramate madhunā vyaktaḥ % purā nārāyaṇo yathā // MatsP_135.49 //	Bramate maDunA vyaktaH % purA nArAyaNaH yaTA // Mat sP_135.49 //
   nandīśvare gate tatra $ gaṇapāḥ khyātavikramāḥ &	nandISvare gate tatra $ gaNapAH KyAta vikramAH &
   dudruvurjātasaṃrambhā % vidyunmālinamāsuram // MatsP_135.50 //	dudruvuH jAta saMramBAH % vidyunmAlinam Asuram // Mat sP_135.50 //
   ghaṇṭākarṇaḥ śaṅkukarṇo $ mahākālaśca pārṣadāḥ &	GaNwAkarNaH SaFku karNaH $ mahAkAlaH ca pArzadAH &
   tataśca sāyakaiḥ sarvān % gaṇapāngaṇapākṛtīn // MatsP_135.51 //	tatas ca sAyakEH sarvAn % gaNapAn gaNapa AkRtIn // Mat sP_135.51 //
   bhūyo bhūyaḥ sa vivyādha $ gaṇeśvaramahattamān &	BUyas BUyas sa vivyADa $ gaNeSvara mahattamAn &
   bhittvā bhittvā rurāvoccair % nabhasyambudharo yathā // MatsP_135.52 //	BittvA BittvA rurAva uccEs % naBasi ambuDaraH yaTA // Mat sP_135.52 //
   tasyārambhitaśabdena $ nandī dinakaraprabhaḥ &	tasya AramBita Sabdena $ nandI dinakara praBaH &
   saṃjñāṃ prāpya tataḥ so 'pi % vidyunmālinamādravat // MatsP_135.53 //	saMjQAm prApya tatas saH api % vidyunmAlinam Adravat // Mat sP_135.53 //
   rudradattaṃ tadā dīptaṃ $ dīptānalasamaprabham &	rudra dattam tadA dIptam $ dIpta anala sama praBam &
   vajraṃ vajranibhāṅgasya % dānavasya sasarja ha // MatsP_135.54 //	vajram vajra niBa aFgasya % dAnavasya sasarja ha // Mat sP_135.54 //
   taṃ nandibhujanirmuktaṃ $ muktāphalavibhūṣitam &	tam nandi Buja nirmuktam $ muktAPala viBUzitam &
   papāta vakṣasi tadā % vajraṃ daityasya bhīṣaṇam // MatsP_135.55 //	papAta vakzasi tadA % vajram dEtyasya BIzaNam // Mat sP_135.55 //
   sa vajranihato daityo $ vajrasaṃhananopamaḥ &	sa vajra nihataH dEtyaH $ vajra saMhanana upamaH &
   papāta vajrābhihataḥ % śakreṇādririvāhataḥ // MatsP_135.56 //	papAta vajra aBihataH % SakreNa adriH iva AhataH // Mat sP_135.56 //
   daityeśvaraṃ vinihataṃ $ nandinā kulanandinā &	dEtya ISvaram vinihatam $ nandinA kula nandinA &
   cukruśurdānavāḥ prekṣya % dudruvuśca gaṇādhipāḥ // MatsP_135.57 //	cukruSuH dAnavAH prekzya % dudruvuH ca gaNADipAH // Mat sP_135.57 //
   duḥkhāmarṣitaroṣāste $ vidyunmālini pātite &	duHKa Amarzita rozAH te $ vidyunmAlini pAtite &
   drumaśailamahāvṛṣṭiṃ % payodāḥ sasṛjuryathā // MatsP_135.58 //	druma SEla mahA vRzwim % payodAH sasRjuH yaTA // Mat sP_135.58 //
   te pīḍyamānā gurubhir $ giribhiśca gaṇeśvarāḥ &	te pIxyamAnAH guruBiH $ giriBiH ca gaNeSvarAH &
   kartavyaṃ na viduḥ kiṃcid % vandyamādhārmikā iva // MatsP_135.59 //	kartavyam na viduH kiMcid % vandya mADArmikAH iva // Mat sP_135.59 //
   tato 'suravaraḥ śrīmāṃs $ tārakākhyaḥ pratāpavān &	tatas asura varaH SrImAn $ tAraka AKyaH pratApavAn &
   satarūṇāṃ girīṇāṃ vai % tulyarūpadharo babhau // MatsP_135.60 //	sa tarUNAm girINAm vE % tulya rUpa DaraH baBO // Mat sP_135.60 //
   bhinnottamāṅgā gaṇapā $ bhinnapādāṅkitānanāḥ &	Binna uttamAFgAH gaNapAH $ Binna pAda aFkita AnanAH &
   virejurbhujagā mantrair % vāryamāṇā yathā tathā // MatsP_135.61 //	virejuH BujagAH mantrEH % vAryamANAH yaTA taTA // Mat sP_135.61 //
   mayena māyāvīryeṇa $ vadhyamānā gaṇeśvarāḥ &	mayena mAyA vIryeNa $ vaDyamAnAH gaNeSvarAH &
   bhramanti bahuśabdālāḥ % pañjare śakunā iva // MatsP_135.62 //	Bramanti bahu SabdAlAH % paQjare SakunAH iva // Mat sP_135.62 //
   tayāsuravaraḥ śrīmāṃs $ tārakākhyaḥ pratāpavān &	tayA asura varaH SrImAn $ tAraka AKyaH pratApavAn &
   dadāha ca balaṃ sarvaṃ % śuṣkendhanamivānalaḥ // MatsP_135.63 //	dadAha ca balam sarvam % Suzka inDanam iva analaH // Mat sP_135.63 //
   tārakākhyena vāryante $ śaravarṣaistadā gaṇāḥ &	tAraka AKyena vAryante $ Sara varzEH tadA gaNAH &
   mayena māyānihatās % tārakākhyena ceṣubhiḥ \	mayena mAyA nihatAH % tAraka AKyena ca izuBiH \
   gaṇeśā vidhurā jātā # jīrṇamūlā yathā drumāḥ // MatsP_135.64 //	gaNeSAH viDurAH jAtAH # jIrNa mUlAH yaTA drumAH // Mat sP_135.64 //
   bhūyaḥ saṃpatate cāgnir $ grahāngrāhānbhujaṃgamān &	BUyas saMpatate ca agniH $ grahAn grAhAn BujaMgamAn &
   girīndrāṃśca harīnvyāghrān % vṛkṣān sṛmaravarṇakān // MatsP_135.65 //	giri indrAn= ca harIn vyAGrAn % vRkzAn sRmara varNakAn // Mat sP_135.65 //
   śarabhānaṣṭapādāṃśca $ apaḥ pavanameva ca &	SaraBAn azwa pAdAn= ca $ apaH pavanam eva ca &
   mayo māyābalenaiva % pātayatyeva śatruṣu // MatsP_135.66 //	mayaH mAyA balena eva % pAtayati eva Satruzu // Mat sP_135.66 //
   te tārakākhyena mayena māyayā $ saṃmuhyamānā vivaśā gaṇeśvarāḥ &	te tAraka AKyena mayena mAyayA $ saMmuhyamAnAH vivaSAH gaNeSvarAH &
   nāśaknuvaṃste manasāpi ceṣṭituṃ % yathendriyārthā muninābhisaṃyatāḥ //	na aSaknuvan= te manasA api cezwitum % yaTA indriya arTAH muninA aBisaMyatAH //
   MatsP_135.67 //	Mad sP_135.67 //
   mahājalāgnyādisakuñjaroragair $ harīndravyāghrarkṣatarakṣurākṣasaiḥ &	mahA jala agni Adi sa kuQjara uragEH $ hari indra vyAGra Rkza tarakzu rAkzasEH &
   vibādhyamānāstamasā vimohitāḥ % samudramadhyeṣviva gādhakāṅkṣiṇaḥ //	vibADyamAnAH tamasA vimohitAH % samudra maDyezu iva gADa kAFkziNaH //
   MatsP_135.68 //	Mad sP_135.68 //
   saṃmardyamāneṣu gaṇeśvareṣu $ saṃnardamāneṣu suretareṣu &	saMmardyamAnezu gaNeSvarezu $ saMnardamAnezu suretarezu &
   tataḥ surāṇāṃ pravarābhirakṣituṃ % riporbalaṃ saṃviviśuḥ sahāyudhāḥ //	tatas surANAm pravara aBirakzitum % ripoH balam saMviviSuH saha AyuDAH //
   MatsP_135.69 //	Mad sP_135.69 //
   yamo gadāstro varuṇaśca bhāskaras $ tathā kumāro 'marakoṭisaṃyutaḥ &	yamaH gadA astraH varuNaH ca BAskaraH $ taTA kumAraH amara kowi saMyutaH &
   svayaṃ ca śakraḥ sitanāgavāhanaḥ % kulīśapāṇiḥ suralokapuṃgavaḥ //	svayam ca SakraH sita nAga vAhanaH % kulISa pANiH sura loka puMgavaH //
   MatsP_135.70 //	Mad sP_135.70 //
   sa coḍunāthaḥ sasuto divākaraḥ $ sa sāntakastryakṣapatir mahādyutiḥ &	sa ca uxunATaH sa sutaH divAkaraH $ sa sAntakaH tri akza patiH mahA dyutiH &
   ete ripūṇāṃ prabalābhirakṣitaṃ % tadā balaṃ saṃviviśurmadoddhatāḥ //	ete ripUNAm prabala aBirakzitam % tadA balam saMviviSuH mada udDatAH //
   MatsP_135.71 //	Mad sP_135.71 //
   yathā vanaṃ darpitakuñjarādhipā $ yathā nabhaḥ sāmbudharaṃ divākaraḥ &	yaTA vanam darpita kuQjara aDipAH $ yaTA naBaH sa ambuDaram divAkaraH &
   yathā ca siṃhairvijaneṣu gokulaṃ % tathā balaṃ tattridaśair abhidrutam //	yaTA ca siMhEH vijanezu gokulam % taTA balam tat tridaSEH aBidrutam //
   MatsP_135.72 //	Mad sP_135.72 //
   kṛtaprahārāturadīnadānavaṃ $ tatastvabhajyanta balaṃ hi pārṣadāḥ &	kRta prahAra Atura dIna dAnavam $ tatas tu aBajyanta balam hi pArzadAH &
   svarjyotiṣāṃ jyotir ivoṣmavān harir % yathā tamo ghorataraṃ narāṇām //	svar jyotizAm jyotiH iva UzmavAn hariH % yaTA tamaH Gorataram narANAm //
   MatsP_135.73 //	Mad sP_135.73 //
   viśāntayāmāsa yathā sadaiva $ niśākaraḥ saṃcitaśārvaraṃ tamaḥ &	viSAntayAmAsa yaTA sadA eva $ niSAkaraH saMcita SArvaram tamaH &
   tato 'pakṛṣṭe ca tamaḥprabhāve % astraprabhāve ca vivardhamāne //	tatas apakRzwe ca tamaH praBAve % astra praBAve ca vivarDamAne //
   MatsP_135.74 //	Mad sP_135.74 //
   diglokapālair gaṇanāyakaiśca $ kṛto mahānsiṃharavo muhūrtam &	diS lokapAlEH gaNanAyakEH ca $ kRtaH mahAn siMha ravaH muhUrtam &
   saṃkhye vibhagnā vikarā vipādāś % chinnottamāṅgāḥ śarapūritāṅgāḥ //	saMKye viBagnAH vikarAH vipAdAH % Cinna uttamAFgAH Sara pUrita aFgAH //
   MatsP_135.75 //	Mad sP_135.75 //
   devetarā devavarairvibhinnāḥ $ sīdanti paṅkeṣu yathā gajendrāḥ &	deva itarAH deva varEH viBinnAH $ sIdanti paFkezu yaTA gaja indrAH &
   vajreṇa bhīmena ca vajrapāṇiḥ % śaktyā ca śaktyā ca mayūraketuḥ //	vajreNa BImena ca vajrapANiH % SaktyA ca SaktyA ca mayUraketuH //
   MatsP_135.76 //	Mad sP_135.76 //
   daṇḍena cogreṇa ca dharmarājaḥ $ pāśena cogreṇa ca vārigoptā &	daNxena ca ugreNa ca DarmarAjaH $ pASena ca ugreNa ca vAri goptA &
   śūlena kālena ca yakṣarājo % vīryeṇa tejasvitayā sukeśaḥ // MatsP_135.77	SUlena kAlena ca yakzarAjaH % vIryeNa tejasvitayA sukeSaH // Mat sP_135.77
   gaṇeśvarāste surasaṃnikāśāḥ $ pūrṇāhutīsiktaśikhiprakāśāḥ &	gaNeSvarAH te sura saMnikASAH $ pUrNAhutI sikta SiKi prakASAH &
   utsādayante danuputravṛndān % yathaiva indrāśanayaḥ patantyaḥ //	utsAdayante danu putra vRndAn % yaTA eva indra aSanayaH patantyaH //
   MatsP_135.78 //	Mad sP_135.78 //
   mayastu devānparirakṣitāram $ umātmajaṃ devavaraṃ kumāram &	mayaH tu devAn parirakzitAram $ umA Atma jam deva varam kumAram &
   śareṇa bhittvā sa hi tārakāsutaṃ % sa tārakākhyāsuram ābabhāṣe //	SareNa BittvA sa hi tArakA sutam % sa tAraka AKya asuram AbaBAze //
   MatsP_135.79 //	Mad sP_135.79 //
   kṛtvā prahāraṃ praviśāmi vīraṃ $ puraṃ hi daityendrabalena yuktaḥ &	kRtvA prahAram praviSAmi vIram $ puram hi dEtya indra balena yuktaH &
   viśrāmamūrjaskaramapyavāpya % punaḥ kariṣyāmi raṇaṃ prapannaiḥ //	viSrAmam Urjaskaram api avApya % punar karizyAmi raNam prapannEH //
   MatsP_135.80 //	Mad sP_135.80 //
   vayaṃ hi śastrakṣatavikṣatāṅgā $ viśīrṇaśastradhvajavarmavāhāḥ &	vayam hi Sastra kzata vikzata aFgAH $ viSIrNa Sastra Dvaja varma vAhAH &
   jayaiṣiṇaste jayakāśinaśca % gaṇeśvarā lokavarādhipāśca // MatsP_135.81 //	jaya eziNaH te jaya kASinaH ca % gaNeSvarAH loka vara aDipAH ca // Mat sP_135.81 //
   mayasya śrutvā divi tārakākhyo $ vaco 'bhikāṅkṣankṣatajopamākṣaḥ &	mayasya SrutvA divi tAraka AKyaH $ vacaH aBikAFkzan kzataja upama akzaH &
   viveśa tūrṇaṃ tripuraṃ diteḥ sutaiḥ % sutairadityā yudhi vṛddhaharṣaiḥ //	viveSa tUrNam tripuram diteH sutEH % sutEH adityAH yuDi vRdDa harzEH //
   MatsP_135.82 //	Mad sP_135.82 //
   tataḥ saśaṅkhānakabheribhīmaṃ sasiṃhanādaṃ harasainyamābabhau /*	tatas sa SaFKa Anaka Beri BImam sa siMhanAdam hara sEnyam AbaBO /*
   mayānugaṃ ghoragabhīragahvaraṃ yathā siṃhanāditam // MatsP_135.83 //*	mayA anugam Gora gaBIra gahvaram yaTA siMha nAditam // Mat sP_135.83 //*
   Matsya Purāṇa 136	Matsya PurANaH 136
   *sūta uvāca	*sUtaH uvAca
   mayaḥ prahāraṃ kṛtvā tu $ māyāvī dānavarṣabhaḥ &	mayaH prahAram kRtvA tu $ mAyAvI dAnava RzaBaH &
   viveśa tūrṇaṃ tripuram % abhraṃ nīlamivāmbaram // MatsP_136.1 //	viveSa tUrNam tripuram % aBram nIlam iva ambaram // Mat sP_136.1 //
   sa dīrghamuṣṇaṃ niḥśvasya $ dānavānvīkṣya madhyagān &	sa dIrGam uzNam niHSvasya $ dAnavAn vIkzya maDya gAn &
   dadhyau lokakṣaye prāpte % kālaṃ kāla ivāparaḥ // MatsP_136.2 //	daDyO loka kzaye prApte % kAlam kAlaH iva aparaH // Mat sP_136.2 //
   indro 'pi bibhyate yasya $ sthito yuddhepsuragrataḥ &	indraH api biByate yasya $ sTitaH yudDa IpsuH agratas &
   sa cāpi nidhanaṃ prāpto % vidyunmālī mahāyaśāḥ // MatsP_136.3 //	sa ca api niDanam prAptaH % vidyunmAlI mahA yaSAH // Mat sP_136.3 //
   durgaṃ vai tripurasyāsya $ na samaṃ vidyate puram &	durgam vE tripurasya asya $ na samam vidyate puram &
   tasyāpyeṣo 'nayaḥ prāpto % na durgaṃ kāraṇaṃ kvacit // MatsP_136.4 //	tasya api ezaH anayaH prAptaH % na durgam kAraNam kvacid // Mat sP_136.4 //
   kālasyaiva vaśe sarvaṃ $ durgaṃ durgataraṃ ca yat &	kAlasya eva vaSe sarvam $ durgam durgataram ca yat &
   kāle kruddhe kathaṃ kālāt % trāṇaṃ no 'dya bhaviṣyati // MatsP_136.5 //	kAle krudDe kaTam kAlAt % trANam naH adya Bavizyati // Mat sP_136.5 //
   ekeṣu triṣu yatkiṃcid $ balaṃ vai sarvajantuṣu &	ekezu trizu yat kiMcid $ balam vE sarva jantuzu &
   kālasya tadvaśaṃ sarvam % iti paitāmaho vidhiḥ // MatsP_136.6 //	kAlasya tad vaSam sarvam % iti pEtAmahaH viDiH // Mat sP_136.6 //
   asminkaḥ prabhavedyogo hy $ asaṃdhārye 'mitātmani &	asmin kaH praBavet yogaH hi $ asaMDArye amita Atmani &
   laṅghane kaḥ samarthaḥ syād % ṛte devaṃ maheśvaram // MatsP_136.7 //	laFGane kaH samarTaH syAt % Rte devam maheSvaram // Mat sP_136.7 //
   bibhemi nendrāddhi yamād $ varuṇānna ca vittapāt &	biBemi na indrAt hi yamAt $ varuNAt na ca vittapAt &
   svāmī caiṣāṃ tu devānāṃ % durjayaḥ sa maheśvaraḥ // MatsP_136.8 //	svAmI ca ezAm tu devAnAm % durjayaH sa maheSvaraH // Mat sP_136.8 //
   aiśvaryasya phalaṃ yattat $ prabhutvasya ca yatphalam &	ESvaryasya Palam yat tat $ praBu tvasya ca yat Palam &
   tadadya darśayiṣyāmi % yāvadvīrāḥ samantataḥ // MatsP_136.9 //	tat adya darSayizyAmi % yAvat vIrAH samantataH // Mat sP_136.9 //
   vāpīmamṛtatoyena $ pūrṇāṃ srakṣye varauṣadhīḥ &	vApIm amRta toyena $ pUrNAm srakzye vara ozaDIH &
   jīviṣyanti tadā daityāḥ % saṃjīvanavarauṣadhaiḥ // MatsP_136.10 //	jIvizyanti tadA dEtyAH % saMjIvana vara OzaDEH // Mat sP_136.10 //
   iti saṃcintya balavān $ mayo māyāvināṃ varaḥ &	iti saMcintya balavAn $ mayaH mAyAvinAm varaH &
   māyayā sasṛje vāpīṃ % rambhāmiva pitāmahaḥ // MatsP_136.11 //	mAyayA sasRje vApIm % ramBAm iva pitAmahaH // Mad sP_136.11 //
   dviyojanāyatāṃ dīrghāṃ $ pūrṇayojanavistṛtām &	dvi yojana AyatAm dIrGAm $ pUrNa yojana vistRtAm &
   ārohasaṃkramavatīṃ % citrarūpāṃ kathāmiva // MatsP_136.12 //	Aroha saMkramavatIm % citra rUpAm kaTAm iva // Mat sP_136.12 //
   indoḥ kiraṇakalpena $ mṛṣṭenāmṛtagandhinā &	indoH kiraNa kalpena $ mRzwena amRta ganDinA &
   pūrṇāṃ paramatoyena % guṇapūrṇāmivāṅganām // MatsP_136.13 //	pUrNAm parama toyena % guNa pUrNAm iva aFganAm // Mat sP_136.13 //
   utpalaiḥ kumudaiḥ padmair $ vṛtāṃ kādambakaistathā &	utpalEH kumudEH padmEH $ vRtAm kAdambakEH taTA &
   candrabhāskaravarṇābhair % bhīmair āvaraṇairvṛtām // MatsP_136.14 //	candra BAskara varNa ABEH % BImEH AvaraNEH vRtAm // Mat sP_136.14 //
   khagair madhurarāvaiśca $ cārucāmīkaraprabhaiḥ &	KagEH maDura rAvEH ca $ cAru cAmIkara praBEH &
   kāmaiṣibhir ivākīrṇāṃ % jīvānāmaraṇīm iva // MatsP_136.15 //	kAma eziBiH iva AkIrNAm % jIvAnAm araNIm iva // Mat sP_136.15 //
   tāṃ vāpīṃ sṛjya sa mayo $ gaṅgāmiva maheśvaraḥ &	tAm vApIm sRjya sa mayaH $ gaFgAm iva maheSvaraH &
   tasyāṃ prakṣālayāmāsa % vidyunmālinamāditaḥ // MatsP_136.16 //	tasyAm prakzAlayAmAsa % vidyunmAlinam Aditas // Mat sP_136.16 //
   sa vāpyāṃ majjito daityo $ devaśatrurmahābalaḥ &	sa vApyAm majjitaH dEtyaH $ deva SatruH mahA balaH &
   uttasthāvindhanairiddhaḥ % sadyo huta ivānalaḥ // MatsP_136.17 //	uttasTO= inDanEH idDaH % sadyas hutaH iva analaH // Mat sP_136.17 //
   mayasya cāñjaliṃ kṛtvā $ tārakākhyo 'bhivāditaḥ &	mayasya ca aQjalim kRtvA $ tAraka AKyaH aBivAditaH &
   vidyunmālīti vacanaṃ % mayamutthāya cābravīt // MatsP_136.18 //	vidyunmAlI iti vacanam % mayam utTAya ca abravIt // Mat sP_136.18 //
   kva nandī saha rudreṇa $ vṛtaḥ pramathajambukaiḥ &	kva nandI saha rudreNa $ vRtaH pramaTa jambukEH &
   yudhyāmo 'rīn viniṣpīḍya % dayā deheṣu kā hi naḥ // MatsP_136.19 //	yuDyAmaH arIn vinizpIxya % dayA dehezu kA hi naH // Mat sP_136.19 //
   anvāsyaiva ca rudrasya $ bhavāmaḥ prabhaviṣṇavaḥ &	anvAsya eva ca rudrasya $ BavAmaH praBavizNavaH &
   tairvā vinihatā yuddhe % bhaviṣyāmo yamāśanāḥ // MatsP_136.20 //	tEH vA vinihatAH yudDe % BavizyAmaH yama aSanAH // Mat sP_136.20 //
   vidyunmāler niśamyaitan $ mayo vacanamūrjitam &	vidyunmAleH niSamya etat $ mayaH vacanam Urjitam &
   taṃ pariṣvajya sārdrākṣa % idamāha mahāsuraḥ // MatsP_136.21 //	tam parizvajya sArdrAkzaH % idam Aha mahA asuraH // Mat sP_136.21 //
   vidyunmālinna me rājyam $ abhipretaṃ na jīvitam &	vidyunmAlin na me rAjyam $ aBipretam na jIvitam &
   tvayā vinā mahābāho % kimanyena mahāsura // MatsP_136.22 //	tvayA vinA mahA bAho % kim anyena mahA asuraH // Mat sP_136.22 //
   mahāmṛtamayī vāpī hy $ eṣā māyābhirīśvara &	mahA amRta mayI vApI hi $ ezA mAyABiH ISvara &
   sṛṣṭā dānavadaityānāṃ % hatānāṃ jīvavardhinī // MatsP_136.23 //	sRzwAH dAnava dEtyAnAm % hatAnAm jIva varDinI // Mat sP_136.23 //
   diṣṭyā tvāṃ daitya paśyāmi $ yamalokād ihāgatam &	dizwyA tvAm dEtya paSyAmi $ yama lokAt iha Agatam &
   durgatāvanayagrastaṃ % bhokṣyāmo 'dya mahānidhim // MatsP_136.24 //	durgatO= anaya grastam % BokzyAmaH adya mahA niDim // Mat sP_136.24 //
   dṛṣṭvā dṛṣṭvā ca tāṃ vāpīṃ $ māyayā mayanirmitām &	dRzwvA dRzwvA ca tAm vApIm $ mAyayA maya nirmitAm &
   hṛṣṭānanākṣā daityendrā % idaṃ vacanamabruvan // MatsP_136.25 //	hRzwa An anAkzAH dEtya indrAH % idam vacanam abruvan // Mat sP_136.25 //
   dānavā yudhyatedānīṃ $ pramathaiḥ saha nirbhayāḥ &	dAnavAH yuDyata idAnIm $ pramaTEH saha nirBayAH &
   mayena nirmitā vāpī % hatānsaṃjīvayiṣyati // MatsP_136.26 //	mayena nirmitA vApI % hatAn saMjIvayizyati // Mat sP_136.26 //
   tataḥ kṣubdhāmbudhinibhā $ bherī sā tu bhayaṃkarī &	tatas kzubDa ambuDi niBA $ BerI sA tu BayaMkarI &
   vādyamānā nanādoccai % rauravī sā punaḥ punaḥ // MatsP_136.27 //	vAdyamAnA nanAda uccEs % rOravI sA punar punar // Mat sP_136.27 //
   śrutvā bherīravaṃ ghoraṃ $ meghārambhitasaṃnibham &	SrutvA BerI ravam Goram $ meGa AramBita saMniBam &
   nyapatannasurāstūrṇaṃ % tripurādyuddhalālasāḥ // MatsP_136.28 //	nyapatan= asurAH tUrNam % tripurAt yudDa lAlasAH // Mat sP_136.28 //
   loharājatasauvarṇaiḥ $ kaṭakairmaṇirājitaiḥ &	loha rAjata sOvarNEH $ kawakEH maNi rAjitEH &
   āmuktaiḥ kuṇḍalairhārair % mukuṭairapi cotkaṭaiḥ // MatsP_136.29 //	AmuktEH kuNxalEH hArEH % mukuwEH api ca utkawEH // Mat sP_136.29 //
   dhūmāyitā hyaviramā $ jvalanta iva pāvakāḥ &	DUmAyitA hi aviramAH $ jvalantaH iva pAvakAH &
   āyudhāni samādāya % kāśino dṛḍhavikramāḥ // MatsP_136.30 //	AyuDAni samAdAya % kASinaH dRXa vikramAH // Mat sP_136.30 //
   nṛtyamānā iva naṭā $ garjanta iva toyadāḥ &	nRtyamAnAH iva nawAH $ garjantaH iva toyadAH &
   karocchrayā iva gajāḥ % siṃhā iva ca nirbhayāḥ // MatsP_136.31 //	kara ucCrayAH iva gajAH % siMhAH iva ca nirBayAH // Mat sP_136.31 //
   hradā iva ca gambhīrāḥ $ sūryā iva pratāpitāḥ &	hradAH iva ca gamBIrAH $ sUryAH iva pratApitAH &
   drumā iva ca daityendrās % trāsayanto balaṃ mahat // MatsP_136.32 //	drumAH iva ca dEtya indrAH % trAsayantaH balam mahat // Mat sP_136.32 //
   pramathā api sotsāhā $ garuḍotpātapātinaḥ &	pramaTAH api sa utsAhAH $ garuxa utpAta pAtinaH &
   yuyutsavo 'bhidhāvanti % dānavāndānavārayaḥ // MatsP_136.33 //	yuyutsavaH aBiDAvanti % dAnavAn dAnava arayaH // Mat sP_136.33 //
   nandīśvareṇa pramathās $ tārakākhyena dānavāḥ &	nandISvareNa pramaTAH $ tAraka AKyena dAnavAH &
   cakruḥ saṃhatya saṃgrāmaṃ % codyamānā balena ca // MatsP_136.34 //	cakruH saMhatya saMgrAmam % codyamAnAH balena ca // Mat sP_136.34 //
   te 'sibhiścandrasaṃkāśaiḥ $ śūlaiścānalapiṅgalaiḥ &	te asiBiH candra saMkASEH $ SUlEH ca anala piFgalEH &
   bāṇaiśca dṛḍhanirmuktair % abhijaghnuḥ parasparam // MatsP_136.35 //	bANEH ca dRXa nirmuktEH % aBijaGnuH parasparam // Mat sP_136.35 //
   śarāṇāṃ sṛjyamānānām $ asīnāṃ ca nipātyatām &	SarANAm sRjyamAnAnAm $ asInAm ca nipAtyatAm &
   rūpāṇyāsanmaholkānāṃ % patantīnāmivāmbarāt // MatsP_136.36 //	rUpANi Asan mahA ulkAnAm % patantInAm iva ambarAt // Mat sP_136.36 //
   śaktibhirbhinnahṛdayā $ nirdayā iva pātitāḥ &	SaktiBiH Binna hRdayAH $ nirdayAH iva pAtitAH &
   nirayeṣviva nirmagnāḥ % kūjante pramathāsurāḥ // MatsP_136.37 //	nirayezu iva nirmagnAH % kUjante pramaTa asurAH // Mat sP_136.37 //
   hemakuṇḍalayuktāni $ kirīṭotkaṭavanti ca &	hema kuNxala yuktAni $ kirIwa utkawavanti ca &
   śirāṃsyurvyāṃ patanti sma % girikūṭā ivātyaye // MatsP_136.38 //	SirAMsi urvyAm patanti sma % giri kUwAH iva atyaye // Mat sP_136.38 //
   paraśvadhaiḥ paṭṭiśaiśca $ khaḍgaiśca parighaistathā &	paraSvaDEH pawwiSEH ca $ KaxgEH ca pariGEH taTA &
   chinnāḥ karivarākārā % nipetuste dharātale // MatsP_136.39 //	CinnAH kari vara AkArAH % nipetuH te DarA tale // Mat sP_136.39 //
   garjanti sahasā hṛṣṭāḥ $ pramathā bhīmagarjanāḥ &	garjanti sahasA hRzwAH $ pramaTAH BIma garjanAH &
   sādhayantyapare siddhā % yuddhagāndharvamadbhutam // MatsP_136.40 //	sADayanti apare sidDAH % yudDa gAnDarvam adButam // Mat sP_136.40 //
   balavānbhāsi pramatha $ darpito bhāsi dānava &	balavAn BAsi pramaTe $ darpitaH BAsi dAnava &
   iti coccārayanvācaṃ % vāraṇā raṇadhūrgatāḥ // MatsP_136.41 //	iti ca uccArayan vAcam % vAraNAH raNa DUrgatAH // Mat sP_136.41 //
   parighairāhatāḥ kecid $ dānavaiḥ śaṃkarānugāḥ &	pariGEH AhatAH kecid $ dAnavEH SaMkara anugAH &
   vamante rudhiraṃ vaktraiḥ % svarṇadhātumivācalāḥ // MatsP_136.42 //	vamante ruDiram vaktrEH % svarNaDAtum iva acalAH // Mat sP_136.42 //
   pramathairapi nārācair $ asurāḥ suraśatravaḥ &	pramaTEH api nArAcEH $ asurAH sura SatravaH &
   drumaiśca giriśṛṅgaiśca % gāḍhamevāhave hatāḥ // MatsP_136.43 //	drumEH ca giri SRFgEH ca % gAXam eva Ahave hatAH // Mat sP_136.43 //
   sūditānatha tāndaityān $ anye dānavapuṃgavāḥ &	sUditAn aTa tAn dEtyAn $ anye dAnava puMgavAH &
   utkṣipya cikṣipur vāpyāṃ % mayadānavacoditāḥ // MatsP_136.44 //	utkzipya cikzipuH vApyAm % maya dAnava coditAH // Mat sP_136.44 //
   te cāpi bhāsvarairdehaiḥ $ svargaloka ivāmarāḥ &	te ca api BAsvarEH dehEH $ svarga loke iva amarAH &
   uttasthurvāpīmāsādya % sadrūpābharaṇāmbarāḥ // MatsP_136.45 //	uttasTuH vApIm AsAdya % sat rUpa ABaraNa ambarAH // Mat sP_136.45 //
   athaike dānavāḥ prāpya $ vāpīprakṣepaṇād asūn &	aTa eke dAnavAH prApya $ vApI prakzepaNAt asUn &
   āsphoṭya siṃhanādaṃ ca % kṛtvādhāvaṃstathāsurāḥ // MatsP_136.46 //	AsPowya siMhanAdam ca % kRtvA aDAvan= taTA asurAH // Mat sP_136.46 //
