   oṃ	om
        so 'yam ātmā paramārthāparamārtharūpaś catuṣpāda ity uktas	saH ayam AtmA parama-arTa-aparama-arTa-rUpaH catuzpAdaH iti ukta-s
   tasyāparamārtharūpam avidyākṛtaṃ rajjusarpādisamam uktaṃ pādatrayalakṣaṇaṃ	tasya-aparama-arTa-rUpam avidyA-kRtam rajju-sarpa-Adi-samam uktam pAda-traya-lakzaNam
   bījāṅkurasthānīyam /	bIja-aFkura-sTAnIyam /
        athedānīṃ bījātmakaṃ paramārthasvarūpaṃ rajjusthānīyaṃ	aTa-idAnIm bIja-Atmakam parama-arTa-svarUpam rajju-sTAnIyam
   sarpādisthānīyoktasthānatrayānirākaraṇenāha nāntaḥ prajñamityādi /	sarpa-Adi-sTAnIya-ukta-sTAna-traya-anirAkaraNena-Aha na-antar prajQam-ityAdi /
        nāntaḥprajñaṃ na bahiḥprajñaṃ nobhayataḥprajñaṃ na prajñānaghanaṃ na	na-antar-prajQam na bahis-prajQam na-uBayatas-prajQam na prajQAna-Ganam na
   prajñaṃ nāprajñam |	prajQam na-aprajQam |
        adṛṣṭam avyavahāryam agrāhyam alakṣaṇam acintyam avyapadeśyam	adRzwam avyavahAryam agrAhyam alakzaNam acintyam avyapadeSyam
   ekātmapratyayasāraṃ prapañcopaśamaṃ śāntaṃ śivam advaitaṃ caturthaṃ	eka-Atma-pratyaya-sAram prapaQca-upaSamam SAntam Sivam advEtam caturTam
   manyante |	manyante |
        sa ātmā sa vijñeyaḥ || MandUp_7 ||	saH AtmA sa vijQeyaH || MandUp_7 ||
        MandUpC_7	Mandu-upC_7
        nanv ātmanaś catuṣpātvaṃ pratijñāya prādatrayakathanena eva	nanu AtmanaH catuzpAtvam pratijQAya prAda-traya-kaTanena eva
   caturthasyāntaḥ prajñādibhyo anyatve siddhe nāntaḥ prajña ityādi	caturTasya-antar prajQA-AdiByaH anya-tve sidDe na-antaH prajQaH ityAdi
   pratiṣedho 'narthakaḥ /	pratizeDaH anarTakaH /
        na sarpādivikalpapratiṣedhena eva	na sarpa-Adi-vikalpa-pratizeDena eva
   rajjusvarūpapratipattivattryavasthasya evātmanas turīyatvena	rajju-svarUpa-pratipatti-vattri-avasTasya eva-AtmanaH turIya-tvena
   pratipipādayiṣitatvāt /	pratipipAdayizita-tvAt /
        "tattvamasi"(chā.u.6.8.16) itivat /	"tattvam-asi"(-CA.u.6.8.16) iti-vat /
        yadi hi tryavasthātmavilakṣaṇaṃ turīyam anyat	yadi hi tri-avasTa-Atma-vilakzaNam turIyam anyat-
   tatpratipattidvārābhāvācchāstropadeśānarthakyaṃ śūnyatāpattir vā /	tad-pratipatti-dvAra-aBAvAt-SAstra-upadeSa-AnarTakyam SUnyatA-ApattiH vA /
        rajjur iva sarpādibhirvikalpyamānā sthānatraye 'py ātmaika evāntaḥ	rajjuH iva sarpa-AdiBiH-vikalpyamAnA sTAna-traye api AtmA-ekaH eva-antar-
   prajñāditvena vikalpyate yadā tadāntaḥ	prajQA-Adi-tvena vikalpyate yadA tadA-antar-
   prajñatvādipratiṣedhavijñānapramāṇasamakālamevātmany	prajQatva-Adi-pratizeDa-vijQAna-pramANa-sama-kAlam-eva-Atmani-
   anarthaprapañcanivṛttilakṣaṇaphalaṃ parisamāptam iti turīyādhigame	anarTa-prapaQca-nivRtti-lakzaNa-Palam parisamAptam iti turIya-aDigame
   pramāṇāntaraṃ sādhanāntaraṃ vā ma mṛgyam /	pramANa-antaram sADana-antaram vA ma mRgyam /
        rajjusarpavivekasamakāla iva rajjvāṃ sarpanivṛttiphale sati	rajju-sarpa-viveka-sama-kAlaH iva rajjvAm sarpa-nivRtti-Pale sati
   rajjvadhigayasya /	rajju-aDigayasya /
        yeṣāṃ punas tamo 'panayavyatirekeṇa ghaṭādhigame pramāṇaṃ vyāpriyate	yezAm punar tamaH apanaya-vyatirekeNa Gawa-aDigame pramANam vyApriyate
   teṣāṃ chedyāvayavasambandhaviyogavyatirekeṇāny anyatarāvayave	tezAm Cedya-avayava-sambanDa-viyoga-vyatirekeNa-ani anyatara-avayave
   'picchidirvyā priyata ity uktaṃ syāt /	apicCidirvyA priyate iti uktam syAt /
        yadā punarghaṭatamaso vivekakaraṇe pravṛttaṃ	yadA punar-Gawa-tamasaH viveka-karaNe pravRttam
   pramāṇamanupāditsitatamonivṛttiphalāvasānaṃ	pramANam-anupAditsita-tamaH-nivRtti-Pala-avasAnam
   chidirivacchedyāvayavasaṃbandhavivekakaraṇe pravṛttā	CidiH-iva=-Cedya-avayava-saMbanDa-viveka-karaNe pravRttA
   tadavayavadvaidhībhāvaphalāvasānā tathā nāntarīyakaṃ ghaṭavijñānaṃ na tat	tad-avayavat-vEDIBAva-Pala-avasAnA taTA na-antarIyakam Gawa-vijQAnam na tat-
   pramāṇaphalam /	pramANa-Palam /
        na ca tadvad apy ātmany adhyāropitāntaḥ prajñatvādivivekakaraṇe	na ca tadvat api Atmani aDyAropita-antar prajQa-tva-Adi-viveka-karaNe
   pravṛttasya pratiṣedhavijñānapramāṇasyānupāditsitāntaḥ	pravRttasya pratizeDa-vijQAna-pramANasya-anupAditsita-antar-
   prajñatvadinivṛttivyatirekeṇa turīye vyāpāra upapattiḥ /	prajQa-tva-dinivRtti-vyatirekeNa turIye vyApAraH upapattiH /
        antaḥ prajñatvādinivṛttisamakālameva pramātṛtvādibhedanivṛtteḥ /	antar prajQatva-Adi-nivRtti-sama-kAlam-eva pramAtR-tva-Adi-Beda-nivRtteH /
        tathā ca vakṣyati"jñāte dvaitaṃ na vidyate"(māṇḍū.kā.1.18) iti /	taTA ca vakzyati"jQAte dvEtam na vidyate"(mANxU.kA.1.18) iti /
        jñānasya dvaitanivṛttikṣaṇavyatirekeṇa kṣaṇāntarānavasthānāt /	jQAnasya dvEta-nivRtti-kzaNa-vyatirekeNa kzaNa-antara-anavasTAnAt /
        avasthāne cānavasthāprasaṅgād dvaitānivṛttiḥ /	avasTAne ca-anavasTA-prasaFgAt dvEta-anivRttiH /
        tasmāt pratiṣedhavijñānapramāṇavyāpārasamakālair vātmany	tasmAt pratizeDa-vijQAna-pramANa-vyApAra-sama-kAlEH vA-Atmani-
   adhyāropitāntaḥ prajñatvādyanarthānivṛttir iti siddham /	aDyAropita-antar prajQatva-Adi-anarTa-anivRttiH iti sidDam /
        nāntaḥ prajñam iti taijasapratiṣedho na bahiṣprajñam iti	na-antaH prajQam iti tEjasa-pratizeDaH na bahizprajQam iti
   viśvapratiṣedhaḥ /	viSva-pratizeDaH /
        na ubhayataḥ prajñam iti jāgratsvaprayorantarālāvasthāpratiṣedhaḥ /	na uBayatas prajQam iti jAgrat-sva-prayoH-antarAla-avasTa-apratizeDaH /
        na prajñānaghanam iti suṣuptāvasthāpratiṣedho bījabhāvāvivekarūpatvāt	na prajQAna-Ganam iti suzupta-avasTA-pratizeDaH bIja-BAva-aviveka-rUpa-tvAt
        na prajñam iti yugapatsarvaviṣaprajñātṛtvapratiṣedhaḥ /	na prajQam iti yugapad-sarva-viza-prajQAtR-tva-pratizeDaH /
        nāprajñam iti caitanyapratiṣedhaḥ /	na-aprajQam iti cEtanya-pratizeDaH /
        kathaṃ punarantaḥ prajñatvādīnām ātmani gamyamānānāṃ rajjvādau	kaTam punar-antar prajQatva-AdInAm Atmani gamyamAnAnAm rajju-AdO
   sarpādivat pratiṣedhādasatvaṃ gamyata ity ucyate /	sarpa-Adi-vat pratizeDAt-asatvam gamyate iti ucyate /
        jñasvarūpāviśeṣe 'pītaretaravyabhicārādrajjvādāv iva	jQa-svarUpA-viSeze api-itaretara-vyaBicArAt-rajju-A-AdO iva
   sarpadhārādivikalpita bhedavat sarvatrāvyabhicārājjñasvarūpasya satyatvam	sarpa-DArA-Adi-vikalpita Beda-vat sarvatra-avyaBicArAt-jQa-svarUpasya satya-tvam
        suṣupte vyabhicaratīti cen na /	suzupte vyaBicarati-iti ced na /
        suṣuptasyānubhūyamānatvāt"na hi vijñātur vijñāter viparalopo	suzuptasya-anuBUyamAna-tva-at"na hi vijQAtuH vijQAteH vipara-lopaH-
   vidyate"(bṛ.u.4.3.30) iti śruteḥ /	vidyate"(bR.u.4.3.30) iti SruteH /
        ata evādṛṣṭam /	atas eva-adRzwam /
        yasmād adṛṣṭaṃ tasmād avyavahāryam /	yasmAt adRzwam tasmAt avyavahAryam /
        agrāhyaṃ karmendriyaiḥ /	agrAhyam karmendriyEH /
        alakṣaṇamaliṅgam ity etad ananumey ity arthaḥ /	alakzaNam-aliFgam iti etat ananumey iti arTaH /
        ata evācintyam /	atas eva-acintyam /
        ata evāvyapadeśyaṃ śabdaiḥ /	atas eva-avyapadeSyam SabdEH /
        ekātmapratyayasāraṃ jāgradādisthāneṣv eko 'yam ātmetyavyabhicārī yaḥ	eka-Atma-pratyaya-sAram jAgrat-Adi-sTAnezu ekaH ayam AtmA-iti-avyaBicArI yaH
   pratyayastenānusaraṇīyam /	pratyayaH-tena-anusaraNIyam /
        athavaika ātmapratyayaḥ sāraṃ pramāṇaṃ yasya turīyasyādhigame tat	aTavA-ekaH Atma-pratyayaH sAram pramANam yasya turIyasya-aDigame tat-
   turīyamekātmapratyayasāram /	turIyam-eka-Atma-pratyaya-sAram /
        "ātmetyevopāsīta"(bṛ.u.1.4.7) iti śruteḥ /	"a-AtmA-iti-eva-upAsIta-"(bR.u.1.4.7) iti SruteH /
        antaḥ prajñatvādisthānidharmaḥ pratiṣedhaḥ kṛtaḥ /	antar prajQatva-Adi-sTAni-DarmaH pratizeDaH kRtaH /
        prapañca upaśamam iti jāgradādisthānadharmābhāvocyate /	prapaQca upaSamam iti jAgrat-Adi-sTAna-Darma-aBAva-ucyate /
        ata eva śāntamavikriyaṃ śivaṃ yato 'dvaitaṃ bhedavikalparahitam /	atas eva SAntam-avikriyam Sivam yatas advEtam Beda-vikalpa-rahitam /
        caturthaṃ turīyaṃ manyante pratīyamānapādatrayarūpavailakṣaṇyāt /	caturTam turIyam manyante pratIyamAna-pAda-traya-rUpa-vElakzaNyAt /
        sa ātmā sa vijñeya iti pratīyamānasarpabhūchidradaṇḍādivyatiriktā	saH AtmA sa vijQeyaH iti pratIyamAna-sarpa-BU-Cidra-daNxa-Adi-vyatiriktA
   yathā rajjus tathā tattvamasītyādivākyārtha ātmā"adṛṣṭo	yaTA rajjuH taTA tat-tvam-asi-iti-Adi-vAkya-arTaH Atma-a"adRzwaH-
   draṣṭā"(bṛ.u.3.7.23)"na hi draṣṭur dṛṣṭeviparilopo vidyate"(bṛ.u.4.3.23)	drazwA"(bR.u.3.7.23)"na hi drazwuH dRzweviparilopaH vidyate"(bR.u.4.3.23)
   ityādibhirukto yaḥ /	ityAdiBiH-uktaH yaH /
        sa vijñeya iti bhūtapūrvagatyā jñāte dvaitābhāvaḥ //7//	sa vijQeyaH iti BUta-pUrva-gatyA jQAte dvEta-aBAvaH //7//
   START MandUpK 1.10	START Mandu-upK 1.10
   atraite ślokā bhavanti	atra-ete SlokAH Bavanti
   nivṛtteḥ sarvaduḥkhānām īśānaḥ prabhur avyayaḥ /	nivRtteH sarva-duHKAnAm ISAnaH praBuH avyayaH /
   advaitaḥ sarvabhāvānāṃ devās turyo vibhuḥ smṛtaḥ // MandUpK_1.10 //	advEtaH sarva-BAvAnAm devAH turyaH viBuH smRtaH // Mandu-upK_1.10 //
   MandUpKC_1.10	Mandu-upKC_1.10
   prājñataijasaviśvalakṣaṇānāṃ sarvaduḥkhānāṃ nivṛtte īśānas turīya ātmā /	prAjQa-tEjasa-viSva-lakzaNAnAm sarva-duHKAnAm nivRtte ISAnaH turIyaH AtmA /
   īśāna ity asya vyākhyānaṃ prabhur iti /	ISAnaH iti asya vyAKyAnam praBuH iti /
   duḥkhanivṛttiṃ prati prabhur bhavatīty arthaḥ /	duHKa-nivRttim prati praBuH Bavati-iti arTaH /
   tad vijñānanimittatvād duḥkhanivṛtteḥ /	tat vijQAna-nimitta-tvAt duHKa-nivRtteH /
   avyayo na vyeti svarūpān na vyabhicaratīti yāvat /	avyayaH na vyeti svarUpAt na vyaBicarati-iti yAvat /
   etat kutaḥ /	etat kutas /
   yasmād advaitaḥ sarvabhāvānāṃ rajjusarpavanmṛṣātvāt sa eṣa devo dyotanāt	yasmAt advEtaH sarva-BAvAnAm rajju-sarpa-vat-mRzA-tvAt saH eza devaH dyotanAt-
   turīyaś caturtho vibhuvyāpī smṛtaḥ //10//	turIyaH caturTaH viBu-vyApI smRtaH //10//
   START MandUpK 1.11	START Mandu-upK 1.11
   viśvādīnāṃ sāmānyaviśeṣabhāvo nirūpyate turyayāthātmyāvadhāraṇārtham	viSva-AdInAm sAmAnya-viSeza-BAvaH nirUpyate turya-yATAtmya-avaDAraNa-arTam
   kāryakāraṇabaddhau tāv iṣyete viśvataijasau /	kArya-kAraNa-badDO tO izyete viSva-tEjasO /
   prājñaḥ kāraṇabaddhas tu dvau tau turye na sidhyataḥ // MandUpK_1.11 //	prAjQaH kAraNa-badDaH tu dvO tO turye na siDyataH // Mandu-upK_1.11 //
   MandUpKC_1.11	Mandu-upKC_1.11
   kāryaṃ kriyata iti phalabhāvaḥ /	kAryam kriyate iti Pala-BAvaH /
   kāraṇaṃ karotīti bījabhāvaḥ /	kAraNam karoti-iti bIja-BAvaH /
   tattvāgrahaṇān yathāgrahaṇābhyāṃ bījaphalabhāvābhyāṃ tau yathoktau	tattva-agrahaNAn yaTAgrahaNAByAm bIja-Pala-BAvAByAm tO yaTA-uktO
   viśvataijasau baddhau saṃgṛhītāviṣyete /	viSva-tEjasO badDO saMgRhIta-Avizyete /
   prājñas tu bījabhāvenaiva baddhaḥ /	prAjQaH tu bIja-BAvena-eva badDaH /
   tattvāpratibodhamātram eva hi bījaṃ prājñatve nimittam /	tattva-apratiboDa-mAtram eva hi bIjam prAjQa-tve nimittam /
   tato dvau tau bījaphalabhāvau tatvāgrahaṇān yathā grahaṇe turye na	tatas dvO tO bIja-Pala-BAvO tatva-agrahaNAn yaTA grahaNe turye na
   sidhyato na vidyete na sambhavata ity arthaḥ //11//	siDyataH na vidyete na samBavataH iti arTaH //11//
   START MandUpK 1.12	START Mandu-upK 1.12
   kathaṃ punaḥ kāraṇabaddhatvaṃ prājñasya turīye vā tattvāgrahaṇān	kaTam punar kAraNa-badDa-tvam prAjQasya turIye vA tattva-agrahaNAn
   yathāgrahaṇalakṣaṇau bandhau na sidhyata iti /	yaTAgrahaNa-lakzaNO banDO na siDyate iti /
   yasmāt	yasmAt-
   nātmānaṃ na parāś caiva na satyaṃ na api cānṛtam /	na-AtmAnam na parAH ca-eva na satyam na api ca-anRtam /
   prājñaḥ kiñcana saṃvetti turyaṃ tat sarvadṛk sadā // MandUpK_1.12 //	prAjQaH kiQcana saMvetti turyam tat sarva-dRS sadA // Mandu-upK_1.12 //
   MandUpKC_1.12	Mandu-upKC_1.12
   ātmavilakṣaṇam avidyābījaprasūtaṃ bāhyaṃ dvaitaṃ prājño na kiñcana	Atma-vilakzaNam avidyA-bIja-prasUtam bAhyam dvEtam prAjQaH na kiQcana
   saṃvetti tathā viśvataijasau /	saMvetti taTA viSva-tEjasO /
   tataś cāsau tattvāgrahaṇena tamasānyathā grahaṇabījabhūtena baddho bhavati	tatas ca-asO tattva-agrahaNena tamasA-anyaTA grahaNa-bIja-BUtena badDaH Bavati
   yasmāt turīyaṃ tatsarvadṛksadā turīyādanyasyābhāvāt sarvadā sadaivaiti	yasmAt turIyam tat-sarva-dRS-sadA turIyAt-anyasya-aBAvAt sarvadA sadA-eva-eti
   sarvaṃ ca tadddṛkceti sarvadṛk tasmān na tattvāgrahaṇalakṣaṇaṃ bījaṃ tatra	sarvam ca tat-ddRS-ca-iti sarva-dRS tasmAt na tattva-agrahaNa-lakzaNam bIjam tatra
   tat prasūtasyānyathāgrahaṇasyāpyataivābhāvo na hi savitari sadā	tat prasUtasya-anyaTA-grahaNasya-apyatA-eva-aBAvaH na hi savitari sadA
   prākāśātmake tad viruddham aprakāśanam anyathā prakāśanaṃ vā sambhavati /	prAkASa-Atmake tat virudDam aprakASanam anyaTA prakASanam vA samBavati /
   "na hi draṣṭur dṛṣṭer viparilopo vidyate"	"na hi drazwuH dRzweH viparilopaH vidyate"
   (bṛ.u.4 / 3 / 23) iti śruteḥ /	(bR.u.4 / 3 / 23) iti SruteH /
   atha vā jāgratsvapnayoḥ sarvabhūtāvasthaḥ sarvavastudṛgābhāsas turīyaiveti	aTa vA jAgrat-svapnayoH sarva-BUta-avasTaH sarva-vastu-dRS-ABAsaH turIyA-eva-iti
   sarvadṛksadā"nānyad ato 'sti draṣṭṛ"(bṛ.u.3.8.11) ityādi śruteḥ //12//	sarva-dRS-sadA"nAnyat atas asti drazwR"(bR.u.3.8.11) ityAdi SruteH //12//
   START MandUpK 1.13	START Mandu-upK 1.13
   dvaitasyāgrahaṇaṃ tulyam ubhayoḥ prājñaturyayoḥ /	dvEtasya-agrahaNam tulyam uBayoH prAjQa-turyayoH /
   bījanidrāyutaḥ prājñaḥ sā ca turye na vidyate // MandUpK_1.13 //	bIja-nidrA-yutaH prAjQaH sA ca turye na vidyate // Mandu-upK_1.13 //
   MandUpKC_1.13	Mandu-upKC_1.13
   nimittāntaraprāptāśaṅkānivṛtyartho 'yaṃ ślokaḥ /	nimitta-antara-prApta-ASaFkA-nivRti-arTaH ayam SlokaH /
   kathaṃ dvaitāgrahaṇasya tulyatvāt kāraṇabaddhatvaṃ prājñasya eva na	kaTam dvEta-agrahaNasya tulya-tvAt kAraNa-badDa-tvam prAjQasya eva na
   turīyasyeti prāptāśaṅkā nivartyate /	turIyasya-iti prApta-ASaFkA nivartyate /
   yasmādbījanidrāyutas tattvāpratibodho nidrā /	yasmAt-bIja-nidrA-yutaH tattva-apratiboDaH nidrA /
   sa eva ca viśeṣapratibodhaprasavasya bījaṃ sā bījanidrā tayā yutaḥ prājñaḥ	saH eva ca viSeza-pratiboDa-prasavasya bIjam sA bIja-nidrA tayA yutaH prAjQaH
   sadā dṛksvabhāvatvāt tattvāpratibodhalakṣaṇā nidrā turīye na vidyate 'to	sadA dRS-svaBAva-tvAt tattva-apratiboDa-lakzaNA nidrA turIye na vidyate atas-
   na kāraṇabandhastasminnityābhiprāyaḥ //13//	na kAraNa-banDaH-tasmin-=-itya-aBiprAyaH //13//
   START MandUpK 1.14	START Mandu-upK 1.14
   svapnanidrāyutāv ādyau prājñas tv asvapnanidrayā /	svapna-nidrA-yutO AdyO prAjQaH tu asvapna-nidrayA /
   na nidrāṃ naiva ca svapnaṃ turye paśyanti niścitaḥ // MandUpK_1.14 //	na nidrAm na-eva ca svapnam turye paSyanti niScitaH // Mandu-upK_1.14 //
   MandUpKC_1.14	Mandu-upKC_1.14
   svapno 'nyathāgrahaṇaṃ sarpa iva rajjvām /	svapnaH anyaTAgrahaNam sarpaH iva rajjvAm /
   nidroktā tattvāpratibodhalakṣaṇaṃ tama iti /	nidrA-uktA tattva-apratiboDa-lakzaNam tamaH iti /
   tābhyāṃ svapnanidrābhyāṃ yuktau viśvataijasau /	tAByAm svapna-nidrAByAm yuktO viSva-tEjasO /
   atas tau kāryakāraṇabaddhāv ity uktau /	atas tO kArya-kAraNa-badDO iti uktO /
   prājñas tu svapnavarjitakevalaiva nidrayā yuta iti kāraṇabaddha ity uktam	prAjQaH tu svapna-varjita-kevalA-eva nidrayA yutaH iti kAraNa-badDaH iti uktam
   nobhayaṃ paśyanti turīye niścitā brahmavido viruddhatvāt savitarīva tamaḥ	na-uBayam paSyanti turIye niScitA brahma-vidaH virudDa-tvAt savitarI-iva tamaH
   ato na kāryakāraṇabaddha ity uktas turīyaḥ //14//	atas na kArya-kAraNa-badDaH iti uktaH turIyaH //14//
   START MandUpK 1.15	START Mandu-upK 1.15
   kadā turīye niścito bhavatītyucyate	kadA turIye niScitaH Bavati-iti-ucyate
   anyathā gṛhṇataḥ svapno nidrā tattvam ajānataḥ /	anyaTA gRhNataH svapnaH nidrA tattvam ajAnataH /
   viparyāse tayoḥ kṣīṇe turīyaṃ padam aśnute // MandUpK_1.15 //	viparyAse tayoH kzINe turIyam padam aSnute // Mandu-upK_1.15 //
   MandUpKC_1.15	Mandu-upKC_1.15
   svapnajāgaritayoranyathā rajvāṃ sarpa iva gṛhṇatastattvaṃ svapno bhavati /	svapna-jAgaritayoH-anyaTA rajvAm sarpaH iva gRhNataH-tattvam svapnaH Bavati /
   nidrā tattvam ajānatas tisṛṣvavasthāsu tulyā /	nidrA tattvam ajAnataH tisRzu-avasTAsu tulyA /
   svapnanidrayos tulyatvād viśvataijasayor ekarāśitvam /	svapna-nidrayoH tulya-tvAt viSva-tEjasayoH eka-rASi-tvam /
   anyathāgrahaṇaprādhānyāc ca guṇabhūtā nidreti tasmin viparyāsaḥ svapnaḥ /	anyaTA-grahaNa-prADAnyAt ca guNa-BUtAH nidrA-iti tasmin viparyAsaH svapnaH /
   tṛtīye tu sthānetattvājñānalakṣaṇā nidraiva kevalā viparyāsaḥ /	tRtIye tu sTAnetattva-ajQAna-lakzaNA nidrA-eva kevalAH viparyAsaH /
   atas tayoḥ kāryakāraṇasthānayor anyathāgrahaṇāgrahaṇalakṣaṇaviparyāse	atas tayoH kArya-kAraNa-sTAnayoH anyaTA-grahaNa-agrahaNa-lakzaNa-viparyAse
   kāryakāraṇabandharūpe paramārthatatvapritabodhataḥ kṣīṇe turīyaṃ padam	kArya-kAraNa-banDa-rUpe paramArTa-tatva-prita-boDataH kzINe turIyam padam
   aśnute /	aSnute /
   tadobhayalakṣaṇaṃ bandharūpaṃ tatrāpaśyaṃs turīye niścito bhavatīty arthaḥ	tadA-uBaya-lakzaNam banDa-rUpam tatra-apaSyan turIye niScitaH Bavati-iti arTaH
   START MandUpK 1.16	START Mandu-upK 1.16
   anādimāyayā supto yadā jīvaḥ prabudhyate /	anAdi-mAyayA suptaH yadA jIvaH prabuDyate /
   ajam anidram asvapnam advaitaṃ budhyate tadā // MandUpK_1.16 //	ajam anidram asvapnam advEtam buDyate tadA // Mandu-upK_1.16 //
   MandUpKC_1.16	Mandu-upKC_1.16
   yo 'yaṃ saṃsārī jīvaḥ sobhayalakṣaṇena tattvāpratibodharūpeṇa	yaH ayam saMsArI jIvaH sa-uBaya-lakzaNena tattva-apratiboDa-rUpeNa
   bījātmanānyathāgrahaṇalakṣaṇena cānādikālapravṛttena māyālakṣaṇena	bIja-AtmanA-anyaTA-grahaNa-lakzaNena ca-anAdi-kAla-pravRttena mAyA-lakzaNena
   svapnena mamāyaṃ pitā putro 'yaṃ naptā kṣetraṃ paśavo 'ham eṣāṃ svāmī	svapnena mama-ayam pitA putraH ayam naptA kzetram paSavaH aham ezAm svAmI
   sukhī duḥkhī kṣayito 'ham anena vardhitaś cānena ity evaṃprakārān svapnān	suKI duHKI kzayitaH aham anena varDitaH ca-anena iti evaMprakArAn svapnAn
   sthānadvaye 'pi paśyan suptaḥ /	sTAna-dvaye api paSyan suptaH /
   yadā vedāntārthatattvābhijñena paramakāruṇikena guruṇā nāsyaivaṃ tvaṃ	yadA vedAnta-arTa-tattva-aBijQena parama-kAruNikena guruNA na-asya-evam tvam
   hetuphalātmakaḥ kiṃ tu tattvam asīti pratibodhyamānas tadaivaṃ	hetu-Pala-AtmakaH kim tu tattvam asi-iti pratiboDyamAnaH tadA-evam
   pratibudhyate	pratibuDyate
   katham? nāsmin bāhyam ābhyantaraṃ vā janmādibhāvavikāro 'sty ato 'jaṃ	kaTam? na-asmin bAhyam AByantaram vA janma-Adi-BAva-vikAraH asti atas ajam
   sabāhyābhyantarasarvabhāvikāravarjitam ityarthaḥ /	sa-bAhya-aByantara-sarva-BAvikAra-varjitam iti-arTaH /
   yasmāj janmādikāraṇabhūtaṃ nāsminn avidyātamobījaṃ nidrā vidyata ity	yasmAt janma-Adi-kAraNa-BUtam na-asmin avidyA-tamaH-bIjam nidrA vidyate iti-
   anidram /	anidram /
   anidraṃ hi tat turīyamata evāsvapnaṃ tan nimittatvād anyathāgrahaṇasya /	anidram hi tat turIyam-atas eva-Asvapnam tat nimitta-tvAt anyaTA-grahaNasya /
   yasmāc cānidram asvapnaṃ tasmād ajam advaitaṃ turīyam ātmānaṃ budhyate	yasmAt ca-anidram asvapnam tasmAt ajam advEtam turIyam AtmAnam buDyate
   tadā //16//	tadA //16//
   START MandUpK 1.17	START Mandu-upK 1.17
   prapañcanivṛtyā cet pratibudhyate 'nivṛtte prapañce katham advaitam ity	prapaQca-nivRtyA ced pratibuDyate anivRtte prapaQce kaTam advEtam iti-
   ucyate	ucyate
   prapañco yadi vidyeta nivarteta na saṃśayaḥ /	prapaQcaH yadi vidyeta nivarteta na saMSayaH /
   māyāmātram idaṃ dvaitam advaitaṃ paramārthataḥ // MandUpK_1.17 //	mAyA-mAtram idam dvEtam advEtam paramArTataH // Mandu-upK_1.17 //
   MandUpKC_1.17	Mandu-upKC_1.17
   satyam avaṃ syāt prapañco yadi vidyeta rajjvāṃ sarpa iva kalpitatvān na tu	satyam avam syAt prapaQcaH yadi vidyeta rajjvAm sarpaH iva kalpita-tvAt na tu
   sa vidyate /	sa vidyate /
   vidyamānaś cen nivarteta na saṃśayaḥ /	vidyamAnaH ced nivarteta na saMSayaH /
   na hi rajjvāṃ bhrāntibuddhyā kalpitaḥ sarpo vidyamānaḥ sanvivekato	na hi rajjvAm BrAnti-budDyA kalpitaH sarpaH vidyamAnaH san-vivekataH-
   nivṛttaḥ /	nivRttaH /
   naiva māyā māyāvinā prayuktā tad darśināṃ cakṣurbandhāpagame vidyamānā	na-eva mAyA mAyAvinA prayuktA tat darSinAm cakzuH-banDa-apagame vidyamAnA
   satī nivṛttā /	satI nivRttAH /
   tathedaṃ prapañcākhyaṃ māyāmātraṃ dvaitaṃ rajjuvan māyāvivaccadvaitaṃ	taTA-idam prapaQca-AKyam mAyA-mAtram dvEtam rajju-vat mAyA-vivat-cadvEtam
   paramārthatas tasmān na kaścit prapañcaḥ pravṛtto nivṛtto vāstītīty	paramArTataH tasmAt na kaScid prapaQcaH pravRttaH nivRttaH vA-asti-iti-iti-
   abhiprāyaḥ //17//	aBiprAyaH //17//
   START MandUpK 1.18	START Mandu-upK 1.18
   nanu śāstā śāstraṃ śiṣya iti vikalpaḥ kathaṃ nivartata ity ucyate	nanu SAstA SAstram SizyaH iti vikalpaH kaTam nivartate iti ucyate
   vikalpo vinivarteta kalpito yadi kenacit /	vikalpaH vinivarteta kalpitaH yadi kenacid /
   upadeśād ayaṃ vādo jñāte dvaitaṃ na vidyate // MandUpK_1.18 //	upadeSAt ayam vAdaH jQAte dvEtam na vidyate // Mandu-upK_1.18 //
   MandUpKC_1.18	Mandu-upKC_1.18
   vikalpo vinivarteta yadi kenacit kalpitaḥ syāt /	vikalpaH vinivarteta yadi kenacid kalpitaH syAt /
   yathāyaṃ prapañco māyārajjusarpavat tathāyaṃ śiṣyādi bhedavikalpo 'pi prāk	yaTA-ayam prapaQcaH mAyA-rajju-sarpa-vat taTA-ayam Sizya-Adi Beda-vikalpaH api prAk-
   pratibodhādevopadeśanimitto 'topadeśādayaṃ vādaḥ śiṣyaḥ śāstā śāstram iti	pratiboDAt-eva-upadeSa-nimittaH atopadeSAt-ayam vAdaH SizyaH SAstA SAstram iti
   upadeśakārye tu jñāne nirvṛtte jñāte paramārthatatve dvaitaṃ na vidyate	upadeSa-kArye tu jQAne nirvRtte jQAte paramArTa-ta-tve dvEtam na vidyate
        START MandUp 8	START MandUp 8
        abhidheyapradhāna oṃkāraś catuṣpādātmeti vyākhyāto yaḥ	aBiDeya-praDAnaH oMkAraH catuzpAda-AtmA-iti vyAKyAtaH yaH
        so 'yam ātmādhyakṣaram oṃkāraḥ |	saH ayam Atma-aDyakzaram oMkAraH |
