   (Vaidya 258)	(VEdyaH 258)
   vividhāni vicitrāṇi śayanāni udyānaramaṇīyāni puṣkiriṇīramayāṇi //	viviDAni vicitrANi SayanAni udyAna-ramaNIyAni puzkiriNIra-mayANi //
   sa kathayati - madīyamājñaptaṃ yadi kurute, tatsarvaṃ yuṣmākaṃ	sa kaTayati  madIyam-AjQaptam yadi kurute, tat-sarvam yuzmAkam
   yathābhiprāyaṃ kariṣyāmi / tāśca tamāhuḥ - kathaṃ vayaṃ tavājñāṃ na	yaTA-aBiprAyam karizyAmi / tAH-ca tam-AhuH  kaTam vayam tava-AjQAm na
   kariṣyāmaḥ? tena tāsāmāryāṣṭāṅgikamārgamupadarśitam / daśa kuśalāni	karizyAmaH? tena tAsAm-Arya-azwa-AFgika-mArgam-upadarSitam / daSa kuSalAni
   karmapathānyupadarśitāni / āgamacatuṣṭayaṃ cādhītam / atha tā	karma-paTAni-upadarSitAni / Agama-catuzwayam ca-aDItam / aTa tA
   rākṣasyastasyapuruṣasyāntikādāryāṣṭāṅgikamārgaṃ gṛhītvā daśa kuśalāni ca	rAkzasyaH-tasya-puruzasya-antikAt-Arya-azwAFgika-mArgam gRhItvA daSa kuSalAni ca
   saṃsmarya, satyacatuṣṭayaṃ prāptvā, āgamasatyacatuṣṭayādhītāḥ,	saMsmarya, satya-catuzwayam prAptvA, Agama-satya-catuzwaya-aDItAH,
   kāścitsrotāpattiphalamanuprāptāḥ, sakṛdāgāmiphalaṃ cānuprāptāḥ,	kAScid-srotApatti-Palam-anuprAptAH, sakRdAgAmi-Palam ca-anuprAptAH,
   anāgāmiphalaṃ cānuprāptāḥ, yāvatkāścidarhattvaṃ	anAgAmi-Palam ca-anuprAptAH, yAvat-kAScid-arhat-tvam
   kāścitpratyekabodhimanuprāptāḥ, tadā tāsāṃ rākṣasīnāṃ rāgaduḥkhaṃ na	kAScid-pratyeka-boDim-anuprAptAH, tadA tAsAm rAkzasInAm rAga-duHKam na
   bādhate / dveṣaduḥkhaṃ na bādhate / mohaduḥkhaṃ na bādhate / āghātacittaṃ	bADate / dveza-duHKam na bADate / moha-duHKam na bADate / AGAta-cittam
   na bhavati / na ca kasyacijjīvitāntarāyaṃ kurvanti / abhiratā dharmeṣu	na Bavati / na ca kasyacid-jIvita-antarAyam kurvanti / aBiratAH Darmezu
   vyavasthitāḥ, śikṣāsaṃvaramupagṛhītāḥ / evaṃ cāhuḥ - punarapi na	vyavasTitAH, SikzA-saMvaram-upagRhItAH / evam ca-AhuH  punar-api na
   prāṇātipātaṃ kurvāmaḥ / yādṛśena jāmbudvīpakā manuṣyā jīvanti annena	prANa-atipAtam kurvAmaH / yAdRSena jAmbudvIpakAH manuzyAH jIvanti annena
   pānena, tādṛśajīvikayā vayaṃ jīvāmaḥ / punarapi rākṣasīvṛttiṃ na kurvāmaḥ	pAnena, tAdRSa-jIvikayA vayam jIvAmaH / punar-api rAkzasI-vRttim na kurvAmaH
   / upāsakasaṃvaraṃ dhārayiṣyāma iti / tādṛśaṃ śikṣāsaṃvaramupagṛhītvā	/ upAsaka-saMvaram DArayizyAmaH iti / tAdRSam SikzA-saMvaram-upagRhItvA
   tasyaiva puruṣasya purato 'nimiṣairnayanaiḥ prekṣamāṇāḥ prasthitāḥ //	tasya-eva puruzasya puratas animizEH-nayanEH prekzamANAH prasTitAH //
   iti siṃhalabhramaṇaṃ nāma caturdaśaṃ prakaraṇam //	iti siMhala-BramaNam nAma caturdaSam prakaraNam //
   START Kvyu 1,15:	START Kvyu 1,15:
   vārāṇasībhramaṇaṃ pañcadaśaṃ prakaraṇam /	vArANasI-BramaNam paQcadaSam prakaraNam /
   atha āryāvalokiteśvaro bodhisattvo mahāsattvastasmātsiṃhaladvīpādavatīrya	aTa Arya-avalokita-ISvaraH boDisattvaH mahAsattvaH-tasmAt-siMhaladvIpAt-avatIrya
   vārāṇasyāṃ mahānagaryāmuccāraprasrāvasthāne gato yatrānekānyanekāni	vArANasyAm mahA-nagaryAm-uccAra-prasrAva-sTAne gataH yatra-anekAni-anekAni
   kṛmikulaśatasahasrāṇi prativasanti / tato 'valokiteśvaro bodhisattvo	kRmi-kula-Sata-sahasrANi prativasanti / tatas avalokita-ISvaraH boDisattvaH-
   mahāsattva upasaṃkramya tatrāsa tāni prāṇiśatasahasrāṇi dṛṣṭvā ātmānaṃ	mahAsattvaH upasaMkramya tatrAsa tAni prANi-Sata-sahasrANi dRzwvA AtmAnam
   bhramararūpamabhinirmāya ghuṇaghuṇāyamāṇam / tadeṣāṃ śabdaṃ niścārayati -	Bramara-rUpam-aBinirmAya GuNa-GuNAyamANam / tat-ezAm Sabdam niScArayati -
   namo buddhāya, namo dharmāya, namaḥ saṃghāya iti / tacchrutvā te ca sarve	namaH budDAya, namaH Darma-aya, namaH saMGAya iti / tat-SrutvA te ca sarve
   prāṇakāḥ namo buddhāya namo dharmāya namaḥ saṃghāyeti nāmamanusmārayanti /	prANakAH namaH budDAya namaH DarmAya namaH saMGAya-iti nAmam-anusmArayanti /
   te ca sarve buddhanāmasmaraṇamātreṇa viṃśatiśikharasamudgataṃ	te ca sarve budDa-nAma-smaraNa-mAtreNa viMSati-SiKara-samudgatam
   satkāyadṛṣṭiśailaṃ jñānavajreṇa bhittvā sarve te sukhāvatyāṃ	sat-kAya-dRzwi-SElam jQAna-vajreNa BittvA sarve te suKAvatyAm
   lokadhātāvupapannāḥ sugandhamukhā nāma bodhisattvā babhūvuḥ / sarve te	loka-DAtO=-upapannAH suganDamuKAH nAma boDisattvAH baBUvuH / sarve te
   bhagavato 'mitābhasya tathāgatasyāntikādidaṃ kāraṇḍavyūhaṃ nāma mahāyānaṃ	BagavataH amita-ABasya taTAgatasya-antikAt-idam kAraNxa-vyUham nAma mahAyAnam
   śrutvā anumodya ca nānādigbhyo vyākaraṇāni pratilabdhāni //	SrutvA anumodya ca nAnA-digByaH vyAkaraNAni pratilabDAni //
   (Vaidya 282)	(VEdyaH 282)
   atha āryāvalokiteśvaro bodhisattvo mahāsattvo sattvaparipākaṃ kṛtvā tasyā	aTa Arya-avalokita-ISvaraH boDisattvaH mahAsattvaH sattva-paripAkam kRtvA tasyAH-
   vārāṇasyā mahānagaryāḥ prakrāntaḥ //	vArANasyAH mahA-nagaryAH prakrAntaH //
   iti vārāṇasībhramaṇaṃ nāma pañcadaśaṃ prakaraṇam //	iti vArANasI-BramaNam nAma paQcadaSam prakaraNam //
   START Kvyu 1,16:	START Kvyu 1,16:
   magadhabhramaṇaṃ ṣoḍaśaṃ prakaraṇam /	magaDa-BramaNam zoxaSam prakaraNam /
   tadā sa magadhābhimukhaṃ pratyudgacchati / sa magadhaviṣayamanuprāptaḥ /	tadA sa magaDa-aBimuKam pratyudgacCati / sa magaDa-vizayam-anuprAptaH /
   yāvat sattvān paśyanti sma parasparaṃ māṃsabhakṣaṇaṃ kurvāṇān / atha	yAvat sattvAn paSyanti sma parasparam mAMsa-BakzaNam kurvANAn / aTa
   āryāvalokiteśvaro bodhisattvo mahāsattvastānevamāha - kasmādbhoḥ, yūyaṃ	Arya-avalokita-ISvaraH boDisattvaH mahAsattvaH-tAn-evam-Aha  kasmAt-BoH, yUyam
   anyonyaṃ māsaṃ bhakṣayatha? te cāhuḥ - nādyaiva māsaṃbhakṣaṇam,	anyonyam mAsam BakzayaTa? te ca-AhuH  na-adya-eva mAsaMBakzaNam,
   viṃśativarṣāṇi paripūrṇāni kāntārasya ca pratipannasya ca / nātra	viMSati-varzANi paripUrNAni kAntArasya ca pratipannasya ca / na-atra
   kiṃcidannapānaṃ saṃvidyate / tasmādvayaṃ anyonyaṃ virodhaṃ kurvāṇā jīvitāḥ	kiMcid-anna-pAnam saMvidyate / tasmAt-vayam anyonyam viroDam kurvANAH jIvitAH
   / evaṃ kṛtvā māṃsabhakṣaṇaṃ kurvāmaḥ //	/ evam kRtvA mAMsa-BakzaNam kurvAmaH //
   atha avalokiteśvaro bodhisattvaścintāmāpede - kenopāyenāhaṃ sattvān sarvān	aTa avalokita-ISvaraH boDisattvaH-cintAm-Apede  kena-upAyena-aham sattvAn sarvAn
   sukhopadhānaistasmātkāntārānmahādārūṇādakālamaraṇātparimocayeyaṃ	suKa-upaDAnEH-tasmAt-kAntArAn-mahA-dArUNAt-akAla-maraNAt-parimocayeyam
   saṃtarpayeyam? athāvalokiteśvaro vividhāni varṣāṇi pravarṣitumārabdhaḥ /	saMtarpayeyam? aTa-avalokita-ISvaraH viviDAni varzANi pravarzitum-ArabDaH /
   prathamamudakavarṣam / yadā udakena saṃtarpitāḥ prīṇitagātrāśca bhavanti,	praTamam-udaka-varzam / yadA udakena saMtarpitAH prINita-gAtrAH-ca Bavanti,
   tadā paścāddivyāni piṣṭakāni rasarasāgropetāni tenāhāreṇa paripūrṇāni /	tadA paScAt-divyAni pizwakAni rasa-rasa-agra-upetAni tena-AhAreNa paripUrNAni /
   yadāhāreṇa saṃtarpitā bhavanti tadā dhānyavarṣāṇi patanti, anyāni ca	yat-AhAreNa saMtarpitAH Bavanti tadA DAnya-varzANi patanti, anyAni ca
   tilataṇḍulakolamudgamāṣakalāvamasūrayavagodhūmaśālidhānyakulatthādīni	tila-taNxula-kola-mudga-mAza-kalAva-masUra-yava-goDUma-SAli-DAnya-kulatTa-AdIni
   patanti sma / vividhāni ca vastrābharaṇāni ca pravarṣanti sma / yadā yadā	patanti sma / viviDAni ca vastra-ABaraNAni ca pravarzanti sma / yadA yadA
   teṣāṃ sarveṣāṃ sattvānāṃ ke 'pyabhiprāyā bhavanti, tadā tadā teṣāṃ	tezAm sarvezAm sattvAnAm ke api-aBiprAyAH Bavanti, tadA tadA tezAm
   sattvānāmabhiprāyā anusidhyante / atha te māgadhakāḥ sattvāstadidaṃ	sattvAnAm-aBiprAyAH anusiDyante / aTa te mAgaDakAH sattvAH-tat-idam
   vicitraṃ svātmasukhaṃ dṛṣṭvā duḥkhaṃ ca vyupaśāntam, tadā	vicitram sva-Atma-suKam dRzwvA duHKam ca vyupaSAntam, tadA
   paramavismayamāpannāḥ / te ca sarve ekasthāne viśrāntāḥ, viśramitvā	parama-vismayam-ApannAH / te ca sarve eka-sTAne viSrAntAH, viSramitvA
   parasparamevamāhuḥ - kasya devasyāyaṃ prabhāvaḥ? tatasteṣāṃ puruṣāṇāṃ	parasparam-evam-AhuH  kasya devasya-ayam praBAvaH? tatas-tezAm puruzANAm
   madhye jīrṇo vṛddho mahallakaḥ kubjo gopāṇasīvakro 'dhibhagno	maDye jIrNaH vRdDaH mahallakaH kubjaH gopANasIvakraH aDi-BagnaH-
   dāṇḍaparāyaṇaḥ anekavarṣaśatasahasrāyuṣikaḥ / sa teṣāṃ madhye sthitvā	dANxa-parAyaNaH aneka-varza-Sata-sahasra-AyuzikaH / sa tezAm maDye sTitvA
   kathayati - na yuṣmākamanyadevasya kasyacidīdṛśaṃ prabhāvo bhavati	kaTayati  na yuzmAkam-anya-devasya kasyacid-IdRSam praBAvaH Bavati
   virahitādavalokiteśvarasya / tatastā parṣadaḥ pṛcchanti - kīdṛśaṃ tasya	virahitAt-avalokiteSvarasya / tatas-tAH parzadaH pRcCanti  kIdRSam tasya
   nimittamavalokiteśvarasya? atha sa puruṣa āryāvalokiteśvarasya	nimittam-avalokiteSvarasya? aTa sa puruzaH Arya-avalokita-ISvarasya
   guṇodbhāvanāṃ bhāṣitumārabdhaḥ -	guNa-udBAvanAm BAzitum-ArabDaH -
   śṛṇuta kulaputrāḥ / avalokiteśvaro bodhisattvo mahāsattvo 'ndhabhūtānāṃ	SRNuta kula-putrAH / avalokita-ISvaraH boDisattvaH mahAsattvaH anDa-BUtAnAm
   dīpabhūtaḥ, sūryatāpadagdhānāṃ chatrībhūtaḥ, tṛṣopadrutānāṃ nadībhūtaḥ,	dIpa-BUtaH, sUrya-tApa-dagDAnAm CatrIBUtaH, tRzA-upadrutAnAm nadIBUtaH,
   bhayabhītānāmabhayaṃdadaḥ, vyādhiparipīḍitānāṃ vaidyabhūtaḥ, duḥkhitānāṃ	Baya-BItAnAm-aBayaMdadaH, vyADi-paripIxitAnAm vEdya-BUtaH, duHKitAnAm
   sattvānāṃ mātāpitṛbhūtaḥ, avīcyupapannānāṃ sattvānāṃ nirvāṇapradarśakaḥ /	sattvAnAm mAtA-pitR-BUtaH, avIci-upapannAnAm sattvAnAm nirvANa-pradarSakaH /
   īdṛśāni bhavantastasya guṇaviśeṣāṇi / sukhitāste sattvā loke ye tasya	IdRSAni BavantaH-tasya guNa-viSezANi / suKitAH-te sattvAH loke ye tasya
   nāmamanusmaranti / te āpaścimaṃ sāṃsārikaṃ duḥkhaṃ parivarjayanti /	nAmam-anusmaranti / te ApaScimam sAMsArikam duHKam parivarjayanti /
   sacetanāste puruṣapuṃgavā ye avalokiteśvarasya satataparigrahaṃ	sa-cetanAH-te puruza-puMgavAH ye avalokita-ISvarasya satata-parigraham
   puṣpadhūpaṃ niryātayanti / ye 'valokiteśvarasya purataścaturasraṃ	puzpa-DUpam niryAtayanti / ye avalokiteSvarasya puratas-caturasram
   maṇḍalakaṃ kurvanti, te rājāno bhavanti cakravartinaḥ	maNxalakam kurvanti, te rAjAnaH Bavanti cakravartinaH
   saptaratnasamanvāgatāḥ / tadyathā - cakraratnam, aśvaratnaṃ hastiratnaṃ	sapta-ratna-samanvAgatAH / tat-yaTA  cakra-ratnam, aSva-ratnam hasti-ratnam
   maṇiratnaṃ strīratnaṃ gṛhapatiratnaṃ pariṇāyakaratnam / evaṃ sapta	maNi-ratnam strI-ratnam gRhapati-ratnam pariNAyaka-ratnam / evam sapta
   ratnāni, ebhiḥ saptaratnaiḥ samanvāgatā bhavanti / ye	ratnAni, eBiH sapta-ratnEH samanvAgatAH Bavanti / ye
   cāvalokiteśvarasyaikamapi puṣpaṃ niryātayanti, te (Vaidya 283)	ca-avalokita-ISvarasya-ekam-api puzpam niryAtayanti, te (VEdyaH 283)
   sugandhikāyā bhavanti / yatra yatropapadyante tatra tatra parīpūrṇakāyāśca	suganDikAyAH Bavanti / yatra yatra-upapadyante tatra tatra parIpUrNa-kAyAH-ca
   bhavanti / evaṃ sa puruṣo guṇaviśeṣaṃ kṛtavāna / tāśca parṣadaḥ	Bavanti / evam sa puruzaH guNa-viSezam kRtavAnaH / tAH-ca parzadaH
   svakasvakeṣu bhavaneṣu pratyudgatāḥ, anantavimalā nāma kāyapariśuddhiḥ	sva-ka-svakezu Bavanezu pratyudgatAH, anantavimalA nAma kAya-pariSudDiH
   [tāṃ] pratilabhante sma / atha sa jīrṇapurūṣaḥ ānulomikīṃ dharmadeśanāṃ	[tAM] pratilaBante sma / aTa sa jIrNa-purUzaH AnulomikIm Darma-deSanAm
   kṛtvā svakaṃ gṛhaṃ niveśanaṃ pratyudgataḥ / athāvalokiteśvarastatraivākāśe	kRtvA svakam gRham niveSanam pratyudgataH / aTa-avalokita-ISvaraH-tatra-eva-AkASe
   'ntarhitaḥ //	antarhitaH //
   atha sa ākāśe cintāmāpede - viśvabhūstathāgato me cirakālaṃ dṛṣṭaḥ, so	aTa saH AkASe cintAm-Apede  viSvaBUH-taTAgataH me cira-kAlam dRzwaH, saH-
   'nupūrveṇa jetavanaṃ vihāramanupraviṣṭaḥ / yāvatpaśyati anekāni	anupUrveNa jetavanam vihAram-anupravizwaH / yAvat-paSyati anekAni
   devanāgayakṣagandharvāsuragaruḍakinnaramahoragamanuṣyāmanuṣyaśatasahasrāṇi	deva-nAga-yakza-ganDarva-asura-garuxa-kinnara-mahA-uraga-manuzya-amanuzya-Sata-sahasrANi
   / anekāni ca bodhisattvaśatasahasrāṇi saṃnipatitāni //	/ anekAni ca boDisattva-Sata-sahasrANi saMnipatitAni //
   atha gaganagañjo bodhisattvo bhagavantametadavocat - katamo 'yaṃ bhagavan	aTa gagana-gaQjaH boDisattvaH Bagavantam-etat-avocat  katamaH ayam Bagavan
   bodhisattva āgacchati? bhagavānāha - eṣa kulaputra avalokiteśvaro	boDisattvaH AgacCati? BagavAn-Aha  eza kula-putra avalokita-ISvaraH-
   bodhisattvo mahāsattva āgacchati / atha gaganagañjo bodhisattvaḥ	boDisattvaH mahAsattvaH AgacCati / aTa gagana-gaQjaH boDisattvaH
   tūṣṇīṃbhāvena vyavasthitaḥ / athāvalokiteśvaro bodhisattvastaṃ bhagavantaṃ	tUzNIMBAvena vyavasTitaH / aTa-avalokita-ISvaraH boDisattvaH-tam Bagavantam
   triḥ pradakṣiṇīkṛtya vāmapārśve viśrāntaḥ //	tris pradakziNIkRtya vAma-pArSve viSrAntaH //
   atha sa punaḥ śrāntaṃ viditvā bhagavān pṛcchati - śrāntastvaṃ kulaputra /	aTa sa punar SrAntam viditvA BagavAn pRcCati  SrAntaH-tvam kula-putra /
   kīdṛśī karmabhūmistvayā niṣpāditāḥ? tana tasya bhūtapūrvaṃ varṇitam - sadā	kIdRSI karma-BUmiH-tvayA nizpAditAH? tana tasya BUta-pUrvam varNitam  sadA
   preteṣvavīcyupapanneṣu kālasūtrarauravopapanneṣu hāhe tapane mahānarake,	pretezu-avIci-upapannezu kAlasUtra-rOrava-upapannezu hAhe tapane mahAnarake,
   sitodake mahānarake, asicchede mahānarake, saṃvare mahānarake / eṣu	sitodake mahA-narake, asicCede mahA-narake, saMvare mahAnarake / ezu
   mahānarakeṣu ye sattvā upapannāsteṣāṃ ca karmabhūmiḥ	mahAnarakezu ye sattvAH upapannAH-tezAm ca karma-BUmiH
   sattvānāmaparipākakṛtā kartavyā, kṛtvā cānuttarāyāṃ samyaksaṃbodhau	sattvAnAm-aparipAka-kRtA kartavyA, kRtvA ca-anuttarAyAm samyaksaMboDO
   pratiṣṭhāpayitavyāḥ / īdṛśo mayā sattvaparipākaḥ kṛtaḥ / atha gaganagañjo	pratizWApayitavyAH / IdRSaH mayA sattva-paripAkaH kRtaH / aTa gagana-gaQjaH-
   bodhisattvo mahāsattvaḥ paramavismayamāpannaḥ - na ca me	boDisattvaH mahAsattvaH parama-vismayam-ApannaH  na ca me
   bodhisattvabhūtasya īdṛśaṃ viṣayaṃ dṛṣṭaṃ śruta vā, tathāgatānāmīdṛśaṃ	boDisattva-BUtasya IdRSam vizayam dRzwam Sruta vA, taTAgatAnAm-IdRSam
   viṣayaṃ na saṃvidyate //	vizayam na saMvidyate //
   athe gaganagañjo bodhisattvo 'valokiteśvarasya bodhisattvasya	aTe gagana-gaQjaH boDisattvaH avalokiteSvarasya boDisattvasya
   mahāsattvasya purataḥ sthitvā avalokiteśvaramevamāha - mā tvaṃ śrāntaḥ /	mahAsattvasya puratas sTitvA avalokiteSvaram-evam-Aha  mA tvam SrAntaH /
   kliṣṭastvam / sa āha - na cāhaṃ yuṣmākaṃ madhye śrānto na kliṣṭaḥ / tau	klizwaH-tvam / saH Aha  na ca-aham yuzmAkam maDye SrAntaH na klizwaH / tO
   parasparaṃ sāṃkathyaṃ kṛtvā tūṣṇīṃbhāvena vyavasthitau //	parasparam sAMkaTyam kRtvA tUzNIMBAvena vyavasTitO //
   atha bhagavān ṣaṭpāramitānirdeśaṃ dharmaṃ deśayitumārabdhaḥ - śṛṇvantu	aTa BagavAn zaz-pAramitA-nirdeSam Darmam deSayitum-ArabDaH  SRNvantu
   kulaputrāḥ / prathamaṃ bodhisattvabhūtena dānapāramitā paripūrayitavyā /	kula-putrAH / praTamam boDisattva-BUtena dAna-pAramitA paripUrayitavyA /
   evaṃ śīlapāramitā kṣāntipāramitā dhai(vī)ryapāramitā dhyānapāramitā	evam SIla-pAramitA kzAnti-pAramitA DE(vI)rya-pAramitA DyAna-pAramitA
   prajñāpāramitā paripūrayitavyā / imāṃ cānulomikāṃ dharmadeśanāṃ kṛtvā	prajQApAramitA paripUrayitavyA / imAm ca-AnulomikAm Darma-deSanAm kRtvA
   tūṣṇīṃbhāvena vyavasthitaḥ / atha tāḥ parṣadaḥ svakasvakasthāneṣu	tUzNIMBAvena vyavasTitaH / aTa tAH parzadaH sva-ka-svaka-sTAnezu
   prakrāntāḥ, te ca bodhisattvāḥ svakasvakeṣu buddhakṣetreṣu prakrāntāḥ //	prakrAntAH, te ca boDisattvAH sva-ka-svakezu budDa-kzetrezu prakrAntAH //
   ayaṃ kāraṇḍavyūhamahāyānasūtraratnarājasya prathamo nirvyūhaḥ	ayam kAraNxa-vyUha-mahAyAna-sUtra-ratna-rAjasya praTamaH nirvyUhaH
   sarvakarmaviśodhano 'nuttarabodhimārgapratiṣṭhāpakaḥ samāptaḥ // 1 //	sarva-karma-viSoDanaH anuttara-boDi-mArga-pratizWApakaH samAptaH // 1 //
   START Kvyu 2,1:	START Kvyu 2,1:
   (Vaidya 284)	(VEdyaH 284)
   dvitīyo nirvyūhaḥ /	dvitIyaH nirvyUhaH /
   aśvarājavarṇanaṃ prathamaṃ prakaraṇam /	aSva-rAja-varNanam praTamam prakaraNam /
   atha sarvanīvaraṇaviṣkambhī bhagavantametadavocat - ākhyāhi bhagavan	aTa sarva-nIvaraNa-vizkamBI Bagavantam-etat-avocat  AKyAhi Bagavan
   avalokiteśvarasya bhūtapurvaṃ kṛtamete samādhayaḥ, yairavalokiteśvaraḥ	avalokita-ISvarasya BUtapurvam kRtam-ete samADayaH, yEH-avalokita-ISvaraH
   samāpannaḥ / bhagavānāha - aprameyairasaṃkhyeyaiḥ	samApannaH / BagavAn-Aha  aprameyEH-asaMKyeyEH
   samādhikoṭiniyutaśatasahasraiḥ samāpannau 'valokiteśvaraḥ, yeṣāṃ	samADi-kowi-ni-yuta-Sata-sahasrEH samApannO avalokita-ISvaraH, yezAm
   samādhīnāṃ (na) śakyaṃ sarvatathāgataiḥ paryantamadhigantum / atha	samADInAm (na) Sakyam sarva-taTAgatEH paryantam-aDigantum / aTa
   sarvanīvaraṇaviṣkambhī āha - nirdeśaya bhagavaṃstāni samādhīni	sarva-nIvaraNa-vizkamBI Aha  nirdeSaya Bagavan=-tAni samADIni
   sarvasattvānukampayā / bhagavānāha - tadyathāpi nāma kulaputra ākārakaro	sarva-sattva-anukampayA / BagavAn-Aha  tat-yaTA-api nAma kula-putraH AkAra-karo
   nāma samādhiḥ, prabhākaro nāma samādhiḥ, vajrodgato nāma samādhiḥ,	nAma samADiH, praBAkaraH nAma samADiH, vajra-udgataH nAma samADiH,
   sūryaprabho nāma samādhiḥ, vikiriṇo nāma samādhiḥ, keyūro nāma samādhiḥ,	sUryapraBaH nAma samADiH, vikiriNaH nAma samADiH, keyUraH nAma samADiH,
   dhvajāgro nāma samādhiḥ, alaṃkāro nāma samādhiḥ, vyūharājo nāma samādhiḥ,	DvajAgraH nAma samADiH, alaMkAraH nAma samADiH, vyUha-rAjaH nAma samADiH,
   daśadigvyavalokano nāma samādhiḥ, cintāmaṇivaralocano nāma samādhiḥ,	daSadiS-vyavalokanaH nAma samADiH, cintAmaNivara-locanaH nAma samADiH,
   dharmadharo nāma samādhiḥ, samudrāvarohaṇo nāma samādhiḥ, abhinamito nāma	DarmaDaraH nAma samADiH, samudrAvarohaNaH nAma samADiH, aBinamitaH nAma
   samādhiḥ, uṣṇīṣakuṇḍalo nāma samādhiḥ, candravaralocano nāma samādhiḥ,	samADiH, uzNIzakuNxalaH nAma samADiH, candravara-locanaH nAma samADiH,
   bahujanaparivāro nāma samādhiḥ, devakuṇḍalarocano nāma samādhiḥ,	bahujanaparivAraH nAma samADiH, devakuNxalarocanaH nAma samADiH,
   kalpadvīpo nāma samādhiḥ, prātihāryasaṃdarśano nāma samādhiḥ, padmottamo	kalpadvIpaH nAma samADiH, prAtihAryasaMdarSanaH nAma samADiH, padma-uttamaH-
   nāma samādhiḥ, avīcisaṃśoṣaṇo nāma samādhiḥ, rucito nāma samādhiḥ,	nAma samADiH, avIcisaMSozaNaH nAma samADiH, rucitaH nAma samADiH,
   devamaṇḍalo nāma samādhi, amṛtabindurnāma samādhiḥ, prabhāmaṇḍalo nāma	devamaNxalaH nAma samADi, amRtabinduH-nAma samADiH, praBA-maNxalaH nAma
   samādhiḥ, samudrāvagāhano nāma samādhiḥ, vimānanirvyūho nāma samādhiḥ,	samADiH, samudrAvagAhanaH nAma samADiH, vimAna-nirvyUhaH nAma samADiH,
   kalaviṅkasvaro nāma samādhiḥ, nīlotpalagandho nāma samādhiḥ, ārūḍho nāma	kalaviFkasvaraH nAma samADiH, nIlotpalaganDaH nAma samADiH, ArUXaH nAma
   samādhiḥ, vajrakuco nāma samādhiḥ, dviradarato nāma samādhiḥ,	samADiH, vajrakucaH nAma samADiH, dviradarataH nAma samADiH,
   siṃhavikrīḍito nāma samādhiḥ, anuttaro nāma samādhiḥ, damano nāma	siMhavikrIxitaH nAma samADiH, anuttaraH nAma samADiH, damanaH nAma
   samādhiḥ, candrottaryo nāma samādhiḥ, ābhāsakaro nāma samādhiḥ, śatakiraṇo	samADiH, candrottaryaH nAma samADiH, ABAsa-karaH nAma samADiH, Sata-kiraNaH-
   nāma samādhiḥ, vicchurito nāma samādhiḥ, prabhākaro nāma samādhiḥ,	nAma samADiH, vicCuritaH nAma samADiH, praBAkaraH nAma samADiH,
   svākārakaro nāma samādhiḥ, asurasaṃcodano nāma samādhiḥ, bhavasaṃśodhano	su-AkArakaraH nAma samADiH, asurasaMcodanaH nAma samADiH, Bava-saMSoDanaH-
   nāma samādhiḥ, nirvāṇasaṃcodano nāma samādhiḥ, mahādvīpo nāma samādhiḥ,	nAma samADiH, nirvANasaMcodanaH nAma samADiH, mahAdvIpaH nAma samADiH,
   dviparājo nāma samādhiḥ, bhavottārakaro nāma samādhiḥ, akṣarakaro nāma	dviparAjaH nAma samADiH, BavottArakaraH nAma samADiH, akzarakaraH nAma
   samādhiḥ, devābhimukho nāma samādhiḥ, yogakaro nāma samādhiḥ,	samADiH, deva-aBimuKaH nAma samADiH, yogakaraH nAma samADiH,
   paramārthadarśano nāma samādhiḥ, vidyunnāma samādhiḥ, nāmavyuho nāma	paramArTadarSanaH nAma samADiH, vidyut-nAma samADiH, nAmavyuhaH nAma
   samādhiḥ, siṃhavijṛmbhito nāma samādhiḥ, svātimukho nāma samādhiḥ,	samADiH, siMhavijRmBitaH nAma samADiH, svAtimuKaH nAma samADiH,
   āgamanāgamano nāma samādhiḥ, buddhivisphuraṇo nāma samādhiḥ,	AgamanAgamanaH nAma samADiH, budDivisPuraNaH nAma samADiH,
   smṛtīndriyasaṃvardhano nāma samādhiḥ, abhimukto nāma samādhiḥ, jayavāhano	smRtIndriyasaMvarDanaH nAma samADiH, aBimuktaH nAma samADiH, jaya-vAhanaH-
   nāma samādhiḥ, mārgasaṃdarśano nāma samādhiḥ / ebhiṃ kulaputra	nAma samADiH, mArgasaMdarSanaH nAma samADiH / eBim kula-putra
   avalokiteśvaro bodhisattvo mahāsattvaḥ samādhibhiḥ samanvāgataḥ /	avalokita-ISvaraH boDisattvaH mahAsattvaH samADiBiH samanvAgataH /
   tasyaikakaromavivare samādhiśatasahasrāṇi santi / ayaṃ kulaputra	tasya-ekaka-roma-vivare samADi-Sata-sahasrANi santi / ayam kula-putra
   avalokiteśvarasya paramapuṇyasaṃbhāraḥ / īdṛśastathāgatānāṃ puṇyasaṃbhāro	avalokita-ISvarasya parama-puNya-saMBAraH / IdRSaH-taTAgatAnAm puNya-saMBAraH-
   na saṃvidyate, prāgeva bodhisattvabhūtasya //	na saMvidyate, prAk-eva boDisattva-BUtasya //
   (Vaidya 285)	(VEdyaH 285)
   bhūtapūrvaṃ kulaputra ahaṃ siṃhalarājo nāma bodhisattvabhūto 'bhūvam /	BUta-pUrvam kula-putra aham siMhala-rAjaH nAma boDisattva-BUtaH aBUvam /
