   PADA MARKERS	PADAH MARKERS
        naṣṭadhairyo vihvalāṅgo % vilalāpākulendriyaḥ // RmUD_*6.31 //	nazwa-DEryaH vihvala-aFgaH % vilalApa-Akula-indriyaH // RmUD_*6.31 //
        nirarthakaṃ tu majjanma $ jalpitaṃ ca nirarthakam &	nirarTakam tu mad-janma $ jalpitam ca nirarTakam &
        yenāham adya paśyāmi % hatam indrajitaṃ raṇe // RmUD_*6.32 //	yena-aham adya paSyAmi % hatam indrajitam raNe // RmUD_*6.32 //
        kva gato 'si hataḥ śūra $ mānuṣeṇa padātinā &	kva gataH asi hataH SUra $ mAnuzeNa padAtinA &
        rājyād bhraṣṭena dīnena % tyaktvā māṃ putra jīvitam // RmUD_*6.33 //	rAjyAt Brazwena dInena % tyaktvA mAm putra jIvitam // RmUD_*6.33 //
        indraṃ jitvā tu taṃ baddhvā $ laṅkām ānīya vai balāt &	indram jitvA tu tam badDvA $ laFkAm AnIya vE balAt &
        akaros tvaṃ pratāpena % kārāgṛhanivāsinam // RmUD_*6.34 //	akaroH tvam pratApena % kArAgRha-nivAsinam // RmUD_*6.34 //
        mocayām āsa brahmā tvāṃ $ sāntvayitvāmarādhipam &	mocayAm Asa brahmA tvAm $ sAntvayitvA-amara-aDipam &
        tādṛk tvaṃ kutra māṃ tyaktvā % gato 'dya sudurāsadaḥ // RmUD_*6.35 //	tAdRS tvam kutra mAm tyaktvA % gataH adya su-durAsadaH // RmUD_*6.35 //
        kiṃ kariṣyāmy aham putra $ kva gacchāmi vadādhunā &	kim karizyAmi aham putra $ kva gacCAmi vada-aDunA &
        naya māṃ yatra gantāsi % tatra te na vilambanam // RmUD_*6.36 //	naya mAm yatra gantAsi % tatra te na vilambanam // RmUD_*6.36 //
        lokeṣu tvatsamo nāsti $ tādṛśasya pitāsmy aham &	lokezu tvad-samaH na-asti $ tAdRSasya pitA-asmi aham &
        ityāśayā sthitaṃ putra % garvitena mayātra hi // RmUD_*6.37 //	iti-ASayA sTitam putra % garvitena mayA-atra hi // RmUD_*6.37 //
        dhūmrākṣo vajradaṃṣṭraś ca $ kumbhakarṇaḥ pratāpavān &	DUmrAkzaH vajradaMzwraH ca $ kumBakarNaH pratApavAn &
        rākṣasā nihatāḥ sarve % prahastapramukhā api // RmUD_*6.38 //	rAkzasAH nihatAH sarve % prahasta-pramuKAH api // RmUD_*6.38 //
        anādṛtya tu tān sarvān $ rākṣasān prahṛtān api &	anAdRtya tu tAn sarvAn $ rAkzasAn prahRtAn api &
        avaṣṭabhya balaṃ putra % sukhenāvasthitaṃ tava // RmUD_*6.39 //	avazwaBya balam putra % suKena-avasTitam tava // RmUD_*6.39 //
        ity evaṃ bahudhā tatra $ vilapya sa tu rāvaṇaḥ &	iti evam bahuDA tatra $ vilapya sa tu rAvaNaH &
        antarniyamya duḥkhāni % kopaṃ cakre sudāruṇam // RmUD_*6.40 //	antar-niyamya duHKAni % kopam cakre su-dAruNam // RmUD_*6.40 //
        rathaṃ sūta mamāgre tvaṃ $ kṣipraṃ kuru jayaiṣiṇaḥ &	raTam sUta mama-agre tvam $ kzipram kuru jaya-eziNaH &
        rāmaṃ salakṣmaṇaṃ hantuṃ % nirgamiṣyāmy ahaṃ gṛhāt // RmUD_*6.41 //	rAmam sa-lakzmaNam hantum % nirgamizyAmi aham gRhAt // RmUD_*6.41 //
        ity uktvā ratham āruhya $ śīghraṃ sārathivāhitam &	iti uktvA raTam Aruhya $ SIGram sAraTivAhitam &
        rāmeṇa saha saṃgamya % yuddhaṃ cakre sudāruṇam // RmUD_*6.42 //	rAmeNa saha saMgamya % yudDam cakre su-dAruNam // RmUD_*6.42 //
        tato mātalinānītaṃ $ ratham aindraṃ samāruhan &	tatas mAtalinA-AnItam $ raTam Endram samAruhan &
        rarāja rāmo dharmātmā hy % udayastho yathā raviḥ // RmUD_*6.43 //	rarAja rAmaH Darma-AtmA hi % udaya-sTaH yaTA raviH // RmUD_*6.43 //
        cakāra yuddham tumulaṃ $ devavṛnde ca paśyati &	cakAra yudDam tumulam $ deva-vRnde ca paSyati &
        sītāharaṇajāt kopād % rāmo dharmabhṛtāṃ varaḥ // RmUD_*6.44 //	sItA-AharaNa-jAt kopAt % rAmaH Darma-BRtAm varaH // RmUD_*6.44 //
        athāgastyasya vacanād $ rāvaṇaṃ lokakaṇṭakam &	aTa-agastyasya vacanAt $ rAvaNam loka-kaNwakam &
        jaghāna rāmo lakṣmīvān % brāhmeṇāstreṇa taṃ raṇe // RmUD_*6.45 //	jaGAna rAmaH lakzmIvAn % brAhmeNa-astreNa tam raNe // RmUD_*6.45 //
        mandodarī vadhaṃ śrutvā $ bhartuḥ priyatarasya sā &	mandodarI vaDam SrutvA $ BartuH priyatarasya sA &
        vilalāpa raṇaṃ gatvā % kurarīva bhṛśāturā // RmUD_*6.46 //	vilalApa raNam gatvA % kurarI-iva BRSa-AturAH // RmUD_*6.46 //
        vibhīṣaṇo 'tha rāmeṇa $ saṃdiṣṭaḥ saha rākṣasaiḥ &	viBIzaNaH aTa rAmeNa $ saMdizwaH saha rAkzasEH &
        cakāra dahanaṃ tasya % rāvaṇasya gatāyuṣaḥ // RmUD_*6.47 //	cakAra dahanam tasya % rAvaNasya gata-AyuzaH // RmUD_*6.47 //
        athāgnivacanāt sītāṃ $ rāmo vīkṣya sunirmalām &	aTa-agni-vacanAt sItAm $ rAmaH vIkzya su-nirmalAm &
        saṃdiṣṭo devavṛndaiś ca % jagrāha pitṛsaṃnidhau // RmUD_*6.48 //	saMdizwaH deva-vRndEH ca % jagrAha pitR-saMniDO // RmUD_*6.48 //
        tavaiva yuktaṃ karmaitat $ sarvalokabhayaṅkaram &	tava-eva yuktam karma-etat $ sarva-loka-BayaFkaram &
        tad vaidehyāḥ kṛte rāma % sā tu lakṣmīr bhavān svabhūḥ // RmUD_*6.49	tat vEdehyAH kRte rAma % sA tu lakzmIH BavAn svaBUH // RmUD_*6.49
        ity evaṃ devasaṃghaiś ca $ munibhiś cābhipūjitaḥ &	iti evam deva-saMGEH ca $ muniBiH ca-aBipUjitaH &
        lakṣmaṇaś ca tutoṣātha % rāmo viśvāsam āyayau // RmUD_*6.50 //	lakzmaNaH ca tutoza-aTa % rAmaH viSvAsam AyayO // RmUD_*6.50 //
        vibhīṣaṇasya dharmātmā $ satyasaṃdha udāradhīḥ &	viBIzaNasya Darma-AtmA $ satya-saMDaH udAra-DIH &
        kārayām āsa lakṣmīvān % anujenābhiṣecanam // RmUD_*6.51 //	kArayAm Asa lakzmIvAn % anujena-aBizecanam // RmUD_*6.51 //
        tataḥ puṣpakam āruhya $ saha mitrair jagatpatiḥ &	tatas puzpakam Aruhya $ saha mitrEH jagatpatiH &
        bhāryānujābhyāṃ sahitaḥ % kiṣkindhāṃ prāpa rāghavaḥ // RmUD_*6.52 //	BAryA-anujAByAm sahitaH % kizkinDAm prApa rAGavaH // RmUD_*6.52 //
        kiṣkindhānilayāḥ sarvāḥ $ kapīnāṃ yoṣitaḥ priyāḥ &	kizkinDA-nilayAH sarvAH $ kapInAm yozitaH priyAH &
        sītākutūhalāt puṣpaṃ % vimānaṃ tāḥ samāruhan // RmUD_*6.53 //	sItA-kutUhalAt puzpam % vimAnam tAH samAruhan // RmUD_*6.53 //
        atha dāśarathiḥ śrīmān $ bharataṃ draṣṭum icchayā &	aTa dASaraTiH SrImAn $ Baratam drazwum icCayA &
        bharadvājāśramaṃ prāptas % tatra tena nivāritaḥ // RmUD_*6.54 //	BaradvAja-ASramam prAptaH % tatra tena nivAritaH // RmUD_*6.54 //
        bharatasyāntikaṃ rāmaḥ $ preṣayām āsa mārutim &	Baratasya-antikam rAmaH $ prezayAm Asa mArutim &
        rāmasyādarśanād vahni- % praveśaṃ kāṅkṣato bhṛśaṃ // RmUD_*6.55 //	rAmasya-adarSanAt vahni % praveSam kAFkzataH BRSam // RmUD_*6.55 //
        tatra tena munīndreṇa $ sānujaḥ sasuhṛdgaṇaḥ &	tatra tena muni-indreNa $ sa-anujaH sa-suhRd-gaNaH &
        saṃtoṣavivaśenātha % rāmo 'pi vidhipūjitaḥ // RmUD_*6.56 //	saMtoza-vivaSena-aTa % rAmaH api viDi-pUjitaH // RmUD_*6.56 //
        rāmo 'tha saha saṃgamya $ bharatenārighātinā &	rAmaH aTa saha saMgamya $ Baratena-ari-GAtinA &
        ayodhyāṃ prāviśat tūrṇaṃ % mātṛbhiś cābhinanditaḥ // RmUD_*6.57 //	ayoDyAm prAviSat tUrNam % mAtRBiH ca-aBinanditaH // RmUD_*6.57 //
        athāyodhyānivāsās te $ janāḥ sarve 'pi toṣitāḥ &	aTa-ayoDyA-nivAsAH te $ janAH sarve api tozitAH &
        abhigamyābruvan rāmaṃ % dhanyā vayam iti drutam // RmUD_*6.58 //	aBigamya-abruvan rAmam % DanyAH vayam iti drutam // RmUD_*6.58 //
        cātakās tu ghanān dṛṣṭvā $ mayūrāś ca yathā śiśūn &	cAtakAH tu GanAn dRzwvA $ mayUrAH ca yaTA SiSUn &
        āsādya mātaras toṣaṃ % tathā prāpur janā bhuvi // RmUD_*6.59 //	AsAdya mAtaraH tozam % taTA prApuH janAH Buvi // RmUD_*6.59 //
        athābhiṣekaṃ rāmasya $ vasiṣṭhādyā mudānvitāḥ &	aTa-aBizekam rAmasya $ vasizWa-AdyAH mudA-anvitAH &
        sahitā mantribhiś cakrur % vasavo vāsavaṃ yathā // RmUD_*6.60 //	sahitAH mantriBiH cakruH % vasavaH vAsavam yaTA // RmUD_*6.60 //
        abhiṣekotsave sarve $ sugrīvādyāḥ kapīśvarāḥ &	aBizeka-utsave sarve $ sugrIva-AdyAH kapi-ISvarAH &
        yathārhaṃ pūjitāś cāsan % sraggandhāmbarabhūṣaṇaiḥ // RmUD_*6.61 //	yaTArham pUjitAH ca-Asan % sraj-ganDa-ambara-BUzaNEH // RmUD_*6.61 //
        viśiṣya muktāhāreṇa $ sītayā hanumān mudam &	viSizya muktA-hAreNa $ sItayA hanumAn mudam &
        pūjitaś ca tathā lebhe % yathā sītāvalokane // RmUD_*6.62 //	pUjitaH ca taTA leBe % yaTA sItA-avalokane // RmUD_*6.62 //
        sarvāsāṃ vānarīṇāṃ ca $ kausalyā putravatsalā &	sarvAsAm vAnarINAm ca $ kOsalyA putra-vatsalA &
        bhūṣaṇair bhūṣayām āsa % vastracandanakuṅkumaiḥ // RmUD_*6.63 //	BUzaNEH BUzayAm Asa % vastra-candana-kuFkumEH // RmUD_*6.63 //
        rāmājñayātha sarve 'pi $ sugrīvādiplavaṅgamāḥ &	rAma-AjQayA-aTa sarve api $ sugrIva-Adi-plavaFgamAH &
        kiṣkindhāṃ lebhire kṛcchrāc % chrīrāmavirahāturāḥ // RmUD_*6.64 //	kizkinDAm leBire kRcCrAt % CrI-rAma-viraha-AturAH // RmUD_*6.64 //
        atibhakto dīrghajīvī $ laṅkāsamarasādhakaḥ &	ati-BaktaH dIrGa-jIvI $ laFkA-samara-sADakaH &
        anujñātaḥ sa rāmeṇa % laṅkāṃ prāyād vibhīṣaṇaḥ // RmUD_*6.65 //	anujQAtaH sa rAmeNa % laFkAm prAyAt viBIzaNaH // RmUD_*6.65 //
        pituḥ siṃhāsanaṃ prāpya $ bhrātṛbhiḥ sahito 'naghaḥ &	pituH siMhAsanam prApya $ BrAtRBiH sahitaH anaGaH &
        virarāja tathā rāmo % yathā viṣṇus triviṣṭape // RmUD_*6.66 //	virarAja taTA rAmaH % yaTA vizNuH trivizwape // RmUD_*6.66 //
        lakṣmaṇānumate rāmo $ yauvarājyaṃ tu dattavān &	lakzmaNa-anumate rAmaH $ yOvarAjyam tu dattavAn &
        bharatāyāprameyāya % prāṇāt priyatarāya saḥ // RmUD_*6.67 //	BaratAya-aprameyAya % prANAt priyatarAya saH // RmUD_*6.67 //
        catvāras te mahātmānaḥ $ sabhāryā raghusattamāḥ &	catvAraH te mahAtmAnaH $ sa-BAryAH raGu-sattamAH &
        khe satāro yathā candras % tathā rejuḥ svapattane // RmUD_*6.68 //	Ke sa-tAraH yaTA candraH % taTA rejuH sva-pattane // RmUD_*6.68 //
        iti śrīrāmodante yuddhakāṇḍaḥ samāptaḥ || RmUD_*6.c ||	iti SrI-rAmodante yudDa-kANxaH samAptaH || RmUD_*6.t ||
        atha uttarakāṇḍaḥ || RmUD_*7.a ||	aTa uttarakANxaH || RmUD_*7.aH ||
   rājā paryagrahīd eva $ bhāryāṃ rāvaṇadūṣitām &	rAjA paryagrahIt eva $ BAryAm rAvaNa-dUzitAm &
   ity ajñajanavādena % rāmas tatyāja maithilīm // RmUD_145*7.1 //	iti ajQa-jana-vAdena % rAmaH tatyAja mETilIm // RmUD_145*7.1 //
   tad viditvātha vālmīkir $ ānīyaināṃ nijāśramam &	tat viditvA-aTa vAlmIkiH $ AnIya-enAm nija-ASramam &
   antarvatnīṃ samāśvāsya % tatraivāvāsayat sukham // RmUD_146*7.2 //	antarvatnIm samASvAsya % tatra-eva-avAsayat suKam // RmUD_146*7.2 //
   ṛṣibhiḥ prārthitasyātha $ rāghavasya niyogataḥ &	RziBiH prArTitasya-aTa $ rAGavasya niyogataH &
   śatrughno lavaṇaṃ yuddhe % nihatyainān apālayat // RmUD_147*7.3 //	SatruGnaH lavaNam yudDe % nihatya-enAn apAlayat // RmUD_147*7.3 //
   tapasyantaṃ tataḥ śūdraṃ $ śambūkākhyaṃ raghūttamaḥ &	tapasyantam tatas SUdram $ SambUka-AKyam raGUttamaH &
   hatvā viprasya kasyāpi % mṛtaṃ putram ajīvayat // RmUD_148 //	hatvA viprasya kasya-api % mRtam putram ajIvayat // RmUD_148 //
   rāme hemamayīṃ patnīṃ $ kṛtvā yajñaṃ vitanvati &	rAme hema-mayIm patnIm $ kRtvA yajQam vitanvati &
   ānīya sasutāṃ sītāṃ % tasmai prācetaso dadau // RmUD_149*7.4 //	AnIya sa-sutAm sItAm % tasmE prAcetasaH dadO // RmUD_149*7.4 //
   śaṅkyamānā punaś caivaṃ $ rāmeṇa janakātmajā &	SaFkyamAnA punar ca-evam $ rAmeNa janakAtmajA &
   bhūmyā prārthitayā dattaṃ % vivaraṃ praviveśa sā // RmUD_150*7.5 //	BUmyA prArTitayA dattam % vivaram praviveSa sA // RmUD_150*7.5 //
   lakṣmaṇaḥ sabhayabhraṃśād $ rāmeṇa samupekṣitaḥ &	lakzmaNaH sa-Baya-BraMSAt $ rAmeNa samupekzitaH &
   mānuṣaṃ deham utsṛjya % svakaṃ rūpaṃ samāviśat // RmUD_151 //	mAnuzam deham utsRjya % svakam rUpam samAviSat // RmUD_151 //
   atha rāmasya nirdeśāt $ pauraiḥ saha vanaukasaḥ &	aTa rAmasya nirdeSAt $ pOrEH saha vanOkasaH &
   nimajjya sarayūtīrthe % dehaṃ tyaktvā divaṃ yayuḥ // RmUD_152*7.6 //	nimajjya sarayUtIrTe % deham tyaktvA divam yayuH // RmUD_152*7.6 //
   tato bharataśatrughnau $ nijaṃ rūpam avāpatuḥ &	tatas Barata-SatruGnO $ nijam rUpam avApatuH &
   rāmo 'pi mānuṣaṃ dehaṃ % tyaktvā dhāmāviśat svakam // RmUD_153*7.7 //	rAmaH api mAnuzam deham % tyaktvA DAma-aviSat svakam // RmUD_153*7.7 //
   śrīrāmodantam ākhyātam $ idaṃ mandadhiyā mayā &	SrI-rAmodantam AKyAtam $ idam manda-DiyA mayA &
   samīkṣya nipuṇaiḥ sadbhiḥ % saṃśodhya parigṛhyatām // RmUD_154*7.8 //	samIkzya nipuNEH sadBiH % saMSoDya parigRhyatAm // RmUD_154*7.8 //
   yeṣāṃ prasādād rāmasya $ caritaṃ kīrtitaṃ mayā &	yezAm prasAdAt rAmasya $ caritam kIrtitam mayA &
   tān gurūn sarvadā naumi % nārāyaṇaparāyaṇān // RmUD_155 //	tAn gurUn sarvadA nOmi % nArAyaNa-parAyaNAn // RmUD_155 //
   yas tu dāśarathir bhūtvā $ raṇe hatvā ca rāvaṇam &	yaH tu dASaraTiH BUtvA $ raNe hatvA ca rAvaNam &
   rarakṣa lokān vaikuṇṭhaḥ % sa māṃ rakṣatu cinmayaḥ // RmUD_156*7.9 //	rarakza lokAn vEkuNWaH % sa mAm rakzatu cit-mayaH // RmUD_156*7.9 //
        iti śrīrāmodante uttarakāṇḍaḥ samāptaḥ || RmUD_*7.c ||	iti SrI-rAmodante uttarakANxaH samAptaH || RmUD_*7.t ||
   śrīrāmodantaṃ samāptam |	SrI-rAmodantam samAptam |
