   PADA MARKERS	PADAH MARKERS
   * yāvanmātraṃ chidramadhaḥkhoṭake bhavati tāvatī bhūmir dvitīyakhoṭakasya	* yAvat-mAtram Cidram-aDas-Kowake Bavati tAvatI BUmiH dvitIya-Kowakasya
   madhye muktvoparitaḥ kiṃcid utkīryate || 6	maDye muktvA-uparitas kiMcid utkIryate || 6
   * tasmiṃścopari datte tatsaindhavasampuṭaṃ bhavati || 7	* tasmin=-ca-upari datte tad-sEnDava-sampuwam Bavati || 7
   * tato bhūmau gajapramāṇāṃ gartāṃ kṛtvā tatra saindhavasampuṭaṃ muktvopary	* tatas BUmO gaja-pramANAm gartAm kRtvA tatra sEnDava-sampuwam muktvA-upari-
   aṣṭāṅgulimānāṃ dhūliṃ dattvā chagaṇacūrṇena gartaṃ pūrayitvāgnir	azwa-aFgulimAnAm DUlim dattvA CagaNa-cUrNena gartam pUrayitvA-agniH-
   jvālanīyaḥ || 8	jvAlanIyaH || 8
   * tataḥ prabhāte niṣkāsya kāñjikena prakṣālya punaḥ saindhavapuṭe	* tatas praBAte nizkAsya kAQjikena prakzAlya punar sEnDava-puwe
   kṣiptvopari navasāracūrṇaṃ nimbukarasaṃ ca muktvopari sampuṭaṃ ca dattvā	kziptvA-upari navasAra-cUrNam nimbuka-rasam ca muktvA-upari sampuwam ca dattvA
   punar gartāyāṃ muktvāhorātraṃ kārīṣāgnir jvālanīyaḥ || 9	punar gartAyAm muktvA-ahorAtram kArIza-agniH jvAlanIyaH || 9
   * evaṃ saptavāraṃ saptadinaiḥ saptadinaiḥ saṃskāryaḥ || 10	* evam sapta-vAram sapta-dinEH sapta-dinEH saMskAryaH || 10
   * tṛtīyadine sājīkṣāraḥ || 11	* tRtIya-dine sAjI-kzAraH || 11
   * caturthe dine jhījarīṭakṣāraḥ || 12	* caturTe dine JIjarIwa-kzAraH || 12
   * pañcamadine hiṅgupuṣā ṣaṣṭhadine saptamadine cairaṇḍaphalacūrṇam || 13	* paQcama-dine hiFgupuzA zazWa-dine saptama-dine ca-eraNxa-Pala-cUrNam || 13
   * sarveṣāmupari nimbukarasaḥ kṣepya eva || 14	* sarvezAm-upari nimbuka-rasaH kzepyaH eva || 14
   * evaṃ kṛte'sau niyāmako raso'tīvāgniṃ sahate || 15	* evam kRte-asO niyAmakaH rasaH-atIva-agnim sahate || 15
   * tathā kiṃcid udannabubhukṣo jihvāṃ calayati || 16	* taTA kiMcid udanna-buBukzaH jihvAm calayati || 16
   * iti sveditarasasya niyāmakasaṃskāro'ṣṭamaḥ || 17]	* iti svedita-rasasya niyAmaka-saMskAraH-azwamaH || 17]
   kācakumpe mṛdā limpen % madhye niyāmakaṃ rasam \	kAca-kumpe mRdA limpet % maDye niyAmakam rasam \
   kṣiptvāsye cīvaraṃ baddhvā # channaṃ koḍīyakena ca // Rsdhy_89 //	kziptvA-Asye cIvaram badDvA # Cannam koxIyakena ca // RsDi-_89 //
   bhūgarte kumpikāṃ kṣiptvā $ dattvā copari vālukām &	BU-garte kumpikAm kziptvA $ dattvA ca-upari vAlukAm &
   kārīṣāgniṃ pratidinaṃ % jvālayed dinasaptakam // Rsdhy_90 //	kArIza-agnim pratidinam % jvAlayet dina-saptakam // RsDi-_90 //
   kumpikāyā raso grāhyo $ vidhiprokto nirodhakaḥ &	kumpikAyAH rasaH grAhyaH $ viDi-proktaH niroDakaH &
   rasanāṃ lelihānaśca % pīḍito 'tibubhukṣayā // Rsdhy_91 //	rasanAm lelihAnaH-ca % pIxitaH ati-buBukzayA // RsDi-_91 //
   * kācakumpikāyāṃ cikkaṇāṃ mṛdaṃ dattvā madhye niyāmakaṃ rasaṃ kṣiptvā	* kAca-kumpikAyAm cikkaNAm mRdam dattvA maDye niyAmakam rasam kziptvA
   mukhe koḍīyakam || 1	muKe koxIyakam || 1
   * ko 'rthaḥ loṣṭhacātikāṃ dattvā || 2	* kaH arTaH lozWa-cAtikAm dattvA || 2
   * uparikarpaṭaṃ mṛttikāṃ ca dattvā śoṣayet || 3	* upari-karpawam mRttikAm ca dattvA Sozayet || 3
   * tato bhūmau gajapramāṇāṃ gartāṃ kṛtvā tatra kṣiptvopari aṣṭāṅgulidhūliṃ	* tatas BUmO gaja-pramANAm gartAm kRtvA tatra kziptvA-upari azwa-aFguli-DUlim
   dattvāhorātraṃ kārīṣāgnirjvālanīyaḥ || 4	dattvA-ahorAtram kArIza-agniH-jvAlanIyaH || 4
   * tataḥ punaḥ prabhāte rakṣāṃ kṛtvā navaṃ chagaṇacūrṇaṃ kṣiptvāhorātraṃ ca	* tatas punar praBAte rakzAm kRtvA navam CagaNa-cUrNam kziptvA-ahorAtram ca
   kārīṣāgnirjvālanīyaḥ || 5	kArIza-agniH-jvAlanIyaH || 5
   * evaṃ saptabhir dinaiḥ saptavāraṃ saṃskṛto'sau nirodhako nāma raso	* evam saptaBiH dinEH sapta-vAram saMskRtaH-asO niroDakaH nAma rasaH-
   mahābubhukṣayā pīḍito jihvāṃ lelihyamānaḥ kumpito grāhyaḥ || 6	mahAbuBukzayA pIxitaH jihvAm lelihyamAnaH kumpitaH grAhyaH || 6
   * iti niyāmakasya nirodhakasaṃskāro navamaḥ || 7]	* iti niyAmakasya niroDaka-saMskAraH navamaH || 7]
   snuhī ca girikarṇī ca $ kṣīriṇī vajrakañcukī &	snuhI ca girikarNI ca $ kzIriNI vajrakaQcukI &
   sarpākṣī meghanādā ca % matsyākṣī mṛgabhojanī // Rsdhy_92 //	sarpAkzI meGanAdA ca % matsyAkzI mRga-BojanI // RsDi-_92 //
   śiraḥpuṅkhā ca cāṅgerī $ vajravastrī punarnavā // Rsdhy_93 //	SiraHpuFKA ca cAFgerI $ vajra-vastrI punarnavAH // RsDi-_93 //
   madhukaṃsārive tiktā $ trāyantī candanāmṛtā // Rsdhy_94 //	maDu-kaMsArive tiktA $ trAyantI candana-amRtA // RsDi-_94 //
   araṇyatulasī kṛṣṇā $ śākhinī ravibhūlikā &	araNya-tulasI kRzNA $ SAKinI ravi-BUlikA &
   etāni niyamikā proktā % rasakarmaṇi śambhunā // Rsdhy_95 //	etAni niyamikA proktA % rasakarmaNi SamBunA // RsDi-_95 //
   āsāṃ niyāmikānāṃ tu $ yathālābhaṃ prakalpayet &	AsAm niyAmikAnAm tu $ yaTAlABam prakalpayet &
   pakṣachinno bhaven nūnam % oṣadhyā puṇyapākataḥ // Rsdhy_96 //	pakza-CinnaH Bavet nUnam % ozaDyA puNya-pAkataH // RsDi-_96 //
   niyāmikāṃ tato vacmi $ sūtasya mārakarmaṇi &	niyAmikAm tatas vacmi $ sUtasya mAra-karmaNi &
   sarpākṣī kṣīriṇī vadhyā % matsyākṣī śaṅkhapuṣpikā // Rsdhy_97 //	sarpAkzI kzIriNI vaDyA % matsyAkzI SaFKapuzpikA // RsDi-_97 //
   kākajaṅghā śikhiśikhā $ brahmadaṇḍy ākhuparṇikā &	kAkajaFGA SiKi-SiKA $ brahmadaNxI AKuparNikA &
   varṣābhūḥ kañcukī mūrvā % mācīkotpalaciñcikam // Rsdhy_98 //	varzABUH kaQcukI mUrvA % mAcIka-utpala-ciQcikam // RsDi-_98 //
   śatāvarī ca dvilatā $ vajrakandādikarṇikā &	SatAvarI ca dvi-latA $ vajrakanda-Adi-karNikA &
   maṇḍūkaparṇī pāṭhālī % citrako grīṣmasaṃdaraḥ // Rsdhy_99 //	maNxUkaparNI pAWAlI % citrakaH grIzma-saMdaraH // RsDi-_99 //
   kākamācī mahārāṣṭrī $ haridrā tilaparṇikā &	kAkamAcI mahArAzwrI $ haridrA tilaparNikAH &
   śvetārkau śigrudhattūra- % mṛgadūrvā harītakī // Rsdhy_100 //	Sveta-arkO Sigru-DattUra % mRgadUrvA harItakI // RsDi-_100 //
   guḍūcī musalī puṅkhā $ bhṛṅgarāḍ raktacitrakam &	guxUcI musalI puFKAH $ BRFgarAj raktacitrakam &
   nāraṅgaṃ sūraṇaṃ muṇḍī % malaṃ kāpotakokilam // Rsdhy_101 //	nAraFgam sUraNam muNxI % malam kApota-kokilam // RsDi-_101 //
   saindhavaṃ śvetavarṣābhū- $ khāparaṃ hiṅgumākṣikam &	sEnDavam Sveta-varzABU $ KAparam hiFgu-mAkzikam &
   viṣṇukrāntā somavallī % brahmaghnī yakṣalocanā // Rsdhy_102 //	vizNukrAntA somavallI % brahma-GnI yakza-locanA // RsDi-_102 //
   vyāghrapādī haṃsapādī $ vṛścikālī kutumbakam &	vyAGrapAdI haMsapAdI $ vRScikAlI kutumbakam &
   svayībhuk kusamaṃ kumbhī % hastiśuṇḍīndravāruṇī // Rsdhy_103 //	svayIBuj kusamam kumBI % hastiSuNxI-indravAruNI // RsDi-_103 //
   bījīny arūṣkarasyāpi $ sarva ete niyāmikāḥ &	bIjIni arUzkarasya-api $ sarve ete niyAmikAH &
   etāḥ samastā vyastā vā % deyā saptadaśādhikāḥ // Rsdhy_104 //	etAH samastAH vyastAH vA % deyA saptadaSa-aDikAH // RsDi-_104 //
   māraṇe mūrchane bandhe $ rasasyaitā niyojayet &	mAraNe mUrCane banDe $ rasasya-etAH niyojayet &
   aprasūtagavāṃ mūtraiḥ % piṣṭā mūrvāṃ niyāmakāḥ // Rsdhy_105 //	aprasUta-gavAm mUtrEH % pizwAH mUrvAm niyAmakAH // RsDi-_105 //
   taddrāvair mardayet sūtaṃ $ yathā pūrvoditaṃ kramāt &	tad-drAvEH mardayet sUtam $ yaTA pUrva-uditam kramAt &
   ityevaṃ jāraṇāyuktaṃ % māraṇaṃ parikīrtitam // Rsdhy_106 //	iti-evam jAraNA-yuktam % mAraNam parikIrtitam // RsDi-_106 //
   bījapūrasya sadvṛntaṃ $ protsārya kuru randhrakam &	bIjapUrasya sat-vRntam $ protsArya kuru ranDrakam &
   nirodhakaṃ salavaṇaṃ % kṣiptvaikaṃ tena chādayet // Rsdhy_107 //	niroDakam sa-lavaNam % kziptvA-ekam tena CAdayet // RsDi-_107 //
   kāñjikena bhṛtā sthālī $ nimbukānāṃ rasācitā &	kAQjikena BRtA sTAlI $ nimbukAnAm rasa-AcitAH &
   dolāyantreṇa tanmadhye % bruḍantaṃ bījapūrakam // Rsdhy_108 //	dolAyantreNa tad-maDye % bruxantam bIjapUrakam // RsDi-_108 //
   baddhvā pidhāya saptāhaṃ $ haṭhāgniṃ jvālayed adhaḥ &	badDvA piDAya sapta-aham $ haWa-agnim jvAlayet aDas &
   pratyahaṃ mātuliṅgaiś ca % navyair bhavyabhavan mukham // Rsdhy_109 //	pratyaham mAtuliFgEH ca % navyEH Bavya-Bavat muKam // RsDi-_109 //
   grasate cābhrakvādīni $ sūtenāsyaṃ prasāritam &	grasate ca-aBra-kva-AdIni $ sUtena-Asyam prasAritam &
   vyāttavaktro grasatyeva % kṣiptaṃ sarvaṃ ca jīryati // Rsdhy_110 //	vyAtta-vaktraH grasati-eva % kziptam sarvam ca jIryati // RsDi-_110 //
   * suniṣpannabījapūrasya vṛntam utpāṭya madhye utkīrya chidraṃ kṛtvā tato	* su-nizpanna-bIjapUrasya vRntam utpAwya maDye utkIrya Cidram kRtvA tatas-
   nirodhakaṃ rasaṃ kṣiptvopari lavaṇaṃ muktvā punastena vṛntena chādayitvā	niroDakam rasam kziptvA-upari lavaNam muktvA punar-tena vRntena CAdayitvA
   bījapūrakaṃ vastre baddhvā tribhāgena nimbukarasayuktakāñjikabhṛtasthālī	bIjapUrakam vastre badDvA tri-BAgena nimbuka-rasa-yukta-kAQjika-BRta-sTAlI
   madhye dolāyantreṇa pūrvoktena kāñjike bruḍantaṃ bījapūrakaṃ dhṛtvādho	maDye dolAyantreNa pUrva-uktena kAQjike bruxantam bIjapUrakam DRtvA-aDas-
   'gnir jvālanīyo 'horātram || 1	agniH jvAlanIyaH ahorAtram || 1
   * tataḥ punaḥ prabhāte navaṃ bījapūrakamānīya tathaiva madhye rasaṃ	* tatas punar praBAte navam bIjapUrakam-AnIya taTA-eva maDye rasam
   kṣiptvā dolāyantreṇāhorātraṃ rasaḥ saṃskāryaḥ || 2	kziptvA dolAyantreNa-ahorAtram rasaH saMskAryaH || 2
   * evaṃ saptabhir dinaiḥ saptavāraṃ navanavair mātuluṅgaiḥ saṃskṛto raso	* evam saptaBiH dinEH sapta-vAram nava-navEH mAtuluFgEH saMskRtaH rasaH-
   dhānyābhrakādīnāṃ grasanāya prasāritamukho vidhinā dattaṃ sarvaṃ grāsaṃ	DAnyABraka-AdInAm grasanAya prasArita-muKaH viDinA dattam sarvam grAsam
   jīryati || 3	jIryati || 3
   * iti nirodhakarasasya mukhaprasāraṇasaṃskāro daśamaḥ || 4]	* iti niroDaka-rasasya muKa-prasAraNa-saMskAraH daSamaH || 4]
   karkoṭīphaṇinetrābhyāṃ $ viñcikāmbujamārkavaiḥ &	karkowI-PaNi-netrAByAm $ viQcikA-ambuja-mArkavEH &
   niyamyo 'sau tataḥ samyak % capalatvaṃ nivartayet // Rsdhy_111 //	niyamyaH asO tatas samyak % capala-tvam nivartayet // RsDi-_111 //
   mardanamūrchanapātaiḥ kadarthito bhavati mandavīryastu /*	mardana-mUrCana-pAtEH kadarTitaH Bavati manda-vIryaH-tu /*
   sṛṣṭyāmbujair nirodhāt taladvayaprāyo na khaṇḍaḥ syāt /* Rsdhy_112 //	sRzwyA-ambujEH niroDAt tala-dvaya-prAyaH na KaNxaH syAt /* RsDi-_112 //
   itthaṃkadarthitatanurgalitātmavīryaḥ $ sṛṣṭyāṃ citaś chagaṇakaiḥ puṭito	itTaMkat-arTita-tanuH-galita-Atma-vIryaH $ sRzwyAm citaH CagaNakEH puwitaH-
   valī syāt &	valI syAt &
   bhūṭaṅkaṇoṣaṇasvayāsuriśigrupiṣṭaiḥ % svinnastryahe	BU-waFkaNa-UzaNa-svayA-Asuri-Sigru-pizwEH % svinnaH-tri-ahe
   tuṣajale'thabhavetsudīptaḥ // Rsdhy_113 //	tuza-jale-aTa-Bavet-su-dIptaH // RsDi-_113 //
   triphalā citramūlaṃ ca $ saurāṣṭrī navasādaram &	triPalA citra-mUlam ca $ sOrAzwrI navasAdaram &
   śigrurasena saṃbhāvya % mardayec ca dinatrayam // Rsdhy_114 //	Sigru-rasena saMBAvya % mardayet ca dina-trayam // RsDi-_114 //
   tenaiva madhyagaṃ kṛtvā $ niyamyo'sau punaḥ punaḥ &	tena-eva maDya-gam kRtvA $ niyamyaH-asO punar punar &
   trayodaśe 'hṇi samprāpte % jāyate dīpanaṃ śubham // Rsdhy_115 //	trayodaSe ahNi samprApte % jAyate dIpanam SuBam // RsDi-_115 //
   bhūkhagaṭaṅkaṇamanaḥśilalavaṇāsuriśigrukāñcikais tridinam /*	BU-Kaga-waFkaNa-manaHSila-lavaNa-Asuri-Sigru-kAQcikEH tri-dinam /*
   svedena dīnadīpto'sau grāsārthī jāyate sūtaḥ /* Rsdhy_116 //	svedena dIna-dIptaH-asO grAsa-arTI jAyate sUtaH /* RsDi-_116 //
   * iti dīpto viśuddhaḥ prabalataravidyucchaṭāsahasrābhaḥ sutarāṃ bhavati ||	* iti dIptaH viSudDaH prabalatara-vidyut-CawA-sahasra-ABaH sutarAm Bavati ||
   * rasendro dravye'pi rasāyane yojyaḥ || 2	* rasendraH dravye-api rasAyane yojyaH || 2
   * iti dīpanagranthāḥ || 3]	* iti dIpana-granTAH || 3]
   vyāptāsya kācakumpyataḥ $ sal lūṇaṃ naimbukaṃ rasam &	vyAptA-asya kAca-kumpyataH $ sat lUNam nEmbukam rasam &
   palaṃ dhānyābhrakaṃ kṣiptvā % limped vastramṛdā mukham // Rsdhy_117 //	palam DAnyABrakam kziptvA % limpet vastramRdA muKam // RsDi-_117 //
   mukhe koḍīyakaṃ dadyāt $ kuḍīkāvālukābhṛtā &	muKe koxIyakam dadyAt $ kuxIkA-vAlukA-BRtA &
   kumpikāṃ vālukāmadhye % kṣiptvā copari vālukām // Rsdhy_118 //	kumpikAm vAlukA-maDye % kziptvA ca-upari vAlukAm // RsDi-_118 //
   pradāyādho'ṣṭayāmaṃ ca $ haṭhāgniṃ jvālayet sudhīḥ &	pradAya-aDas-azwa-yAmam ca $ haWa-agnim jvAlayet suDIH &
   palaṃ dhānyābhrakaṃ caikaṃ % jāraṇīyam aharniśam // Rsdhy_119 //	palam DAnyABrakam ca-ekam % jAraNIyam aharniSam // RsDi-_119 //
   sūtādaṣṭaguṇaṃ jāryaṃ $ dhānyābhraṃ rasavedinā &	sUtAt-azwaguNam jAryam $ DAnyABram rasa-vedinA &
   nāmnāsau gaganagrāsaḥ % pāradaḥ parikīrtitaḥ // Rsdhy_120 //	nAmnA-asO gagana-grAsaH % pAradaH parikIrtitaH // RsDi-_120 //
   * kācakumpikāmadhye prasāritamukhaṃ rasaṃ palam ekaṃ madhye muktvā	* kAca-kumpikA-maDye prasArita-muKam rasam palam ekam maDye muktvA
   kumpikāmukhe cātikāṃ dattvopari karpaṭamṛttikayā liptvā śoṣayet || 1	kumpikA-muKe cAtikAm dattvA-upari karpawa-mRttikayA liptvA Sozayet || 1
   * tataḥ pṛthulamukhāyāṃ kuṇḍikāyāṃ vālukāṃ kṣiptvopari aṅgula 4 || 2	* tatas pRTula-muKAyAm kuNxikAyAm vAlukAm kziptvA-upari aFgulaH 4 || 2
   * pañcapramāṇāṃ dhūliṃ dattvā kuṇḍikāyā adho 'ṣṭayāmān haṭhāgniṃ	* paQca-pramANAm DUlim dattvA kuNxikAyAH aDas azwa-yAmAn haWa-agnim
   jvālayitvā dhānyābhrakapalaṃ jāraṇīyam || 3	jvAlayitvA DAnyABra-ka-palam jAraNIyam || 3
   * atra tv ayamāmnāyaḥ || 4	* atra tu ayam-AmnAyaH || 4
   * kuṇḍikāyāṃ tathā vālukā kṣepyā yathā tasyā upari kumpikāyāṃ muktāyāṃ	* kuNxikAyAm taTA vAlukA kzepyAH yaTA tasyAH upari kumpikAyAm muktAyAm
   tadupari aṅgula 4 || 5	tad-upari aFgulaH 4 || 5
   * pañcapramāṇāyāṃ vālukāyāṃ kṣiptāyāṃ kuṇḍikā pūrṇā bhavati || 6	* paQca-pramANAyAm vAlukAyAm kziptAyAm kuNxikA pUrNA Bavati || 6
   * tathā rasapala 64 lavaṇapala 2 dhānyābhrakapala 1 iti mātrāpramāṇam || 7	* taTA rasa-pala 64 lavaNa-palaH 2 DAnyABraka-pala 1 iti mAtrA-pramANam || 7
   * tatastāṃ kumpīm bhaṅktvā rasaṃ gṛhītvā punarapi dvitīyakumpikāyāṃ	* tatas-tAm kumpIm BaFktvA rasam gRhItvA punar-api dvitIya-kumpikAyAm
   rasadhānyābhrakalavaṇanimbukarasān kṣiptvā pūrvavadahorātraṃ	rasa-DAnyABraka-lavaNa-nimbuka-rasAn kziptvA pUrvavat-ahorAtram
   haṭhāgnijvālanena dhānyābhrakapalaṃ jāraṇīyam || 8	haWa-agni-jvAlanena DAnyABra-ka-palam jAraNIyam || 8
   * evamaṣṭabhir dinair aṣṭabhiḥ kumpikābhir aṣṭadhānyābhrakapalāni	* evam-azwaBiH dinEH azwaBiH kumpikABiH azwa-DAnyABraka-palAni
   jāraṇīyāni || 9	jAraNIyAni || 9
   * tato'sau gaganagrāsanāmā pāradaḥ procyate || 10]	* tatas-asO gagana-grAsa-nAmA pAradaH procyate || 10]
   ekapattrīkṛtaṃ sarvam $ abhrakaṃ tadanantaram &	eka-pattrIkRtam sarvam $ aBrakam tad-anantaram &
   taptakharparavinyastaṃ % pradahettīvravahninā // Rsdhy_121 //	taptaKarpara-vinyastam % pradahet-tIvra-vahninA // RsDi-_121 //
   agastipuṣpatoye ca $ kumudānāṃ rasena ca &	agasti-puzpa-toye ca $ kumudAnAm rasena ca &
   varṣābhūtundalīyena % maricaiḥ sumukhena ca // Rsdhy_122 //	varzABUtundalIyena % maricEH su-muKena ca // RsDi-_122 //
   māhiṣeṇaiva dugdhena $ sārayitvābhrakaṃ tataḥ &	mAhizeNa-eva dugDena $ sArayitvA-aBrakam tatas &
   yavaviccikatoyena % plāvayitvā puṭe pacet // Rsdhy_123 //	yava-viccika-toyena % plAvayitvA puwe pacet // RsDi-_123 //
   maricāsurīsiddhārtha- $ viṣacūrṇaiśca sūtakam &	marica-AsurI-sidDArTa $ viza-cUrNEH-ca sUtakam &
   svedayet kāñjike baddhaṃ % dolāyāṃ divasatrayam // Rsdhy_124 //	svedayet kAQjike badDam % dolAyAm divasa-trayam // RsDi-_124 //
   evaṃ svinno rasaḥ paścāt $ kāñjike yavaviccikām &	evam svinnaH rasaH paScAt $ kAQjike yavaviccikAm &
   samūlapattrāṃ saṃkuṭya % saṃdhayitvā vicakṣaṇaḥ // Rsdhy_125 //	sa-mUla-pattrAm saMkuwya % saMDayitvA vicakzaNaH // RsDi-_125 //
   kāñjike jāyate devya- $ rasabandhe tu nityaśaḥ &	kAQjike jAyate devya $ rasa-banDe tu nityaSas &
   hemā kriyā hemamukhe % tāre tāramukhaṃ kṛtam // Rsdhy_126 //	hemA kriyAH hema-muKe % tAre tAra-muKam kRtam // RsDi-_126 //
   yavaviccikatoyena $ svedayan svedayed budhaḥ &	yava-vid-cika-toyena $ svedayan svedayet buDaH &
   lohāgre bhramatho śāla- % sudagdhaṃ varṣayet tathā // Rsdhy_127 //	loha-agre BramaTo SAla % su-dagDam varzayet taTA // RsDi-_127 //
   jīrṇasya lakṣaṇaṃ jñeyaṃ $ jalaukādaṇḍadhāriṇaḥ &	jIrNasya lakzaNam jQeyam $ jalOkA-daNxa-DAriNaH &
   dvitīye kākaviṣṭābhaṃ % tṛtīye tailako bhavet // Rsdhy_128 //	dvitIye kAka-vizwa-ABam % tRtIye tElakaH Bavet // RsDi-_128 //
   kapilo 'tha nihṛdgāro $ vipruṣo naiva muñcati &	kapilaH aTa nihRdgAraH $ vipruzaH na-eva muQcati &
   agnau hi ghrātanikvastho % vyomajīrṇasya lakṣaṇam // Rsdhy_129 //	agnO hi GrAta-nikva-sTaH % vyoma-jIrNasya lakzaNam // RsDi-_129 //
   atha vaikṛtakasparśād $ divyauṣadhimukhaṃ prati &	aTa vEkRtaka-sparSAt $ divyOzaDi-muKam prati &
   atha ha carati kṣipraṃ % kṣaṇādeva nibadhyate // Rsdhy_130 //	aTa ha carati kzipram % kzaNAt-eva nibaDyate // RsDi-_130 //
   tato lohakapālasthaṃ $ svedayenmṛduvahninā &	tatas loha-kapAla-sTam $ svedayet-mRdu-vahninA &
   sukhoṣṇenāranālena % prakṣālitarasaṃ budhaḥ // Rsdhy_131 //	suKa-uzNena-AranAlena % prakzAlita-rasam buDaH // RsDi-_131 //
   evam abhrakajīrṇasya $ rasasyāṣṭamabhāgataḥ &	evam aBraka-jIrNasya $ rasasya-azwama-BAgataH &
   viḍaṃ dadyāc ca vidhivaj % jārayet taṃ vicakṣaṇaḥ // Rsdhy_132 //	vixam dadyAt ca viDivat % jArayet tam vicakzaNaH // RsDi-_132 //
   evaṃ ṣaḍguṇajīrṇaṃ tu $ sūtakaṃ jārayet budhaḥ &	evam zaxguNa-jIrNam tu $ sUtakam jArayet buDaH &
   bhūmau lagati yatkṣipraṃ % taddhānyābhrakam ucyate \	BUmO lagati yat-kzipram % tat-DAnyABrakam ucyate \
   abhrake dviguṇe jīrṇe # dhūmavyājena gacchati // Rsdhy_133 //	aBrake dviguNe jIrNe # DUma-vyAjena gacCati // RsDi-_133 //
   jīrṇe caturguṇe tasmin $ gatiśaktirvihanyate &	jIrNe caturguNe tasmin $ gati-SaktiH-vihanyate &
   utplutyotplutya bāhye ca % mūṣāyāḥ patati dhruvam // Rsdhy_134 //	utplutya-utplutya bAhye ca % mUzAyAH patati Druvam // RsDi-_134 //
   jīrṇe ca ṣaḍguṇe sūtaṃ $ kampate 'sau muhurmuhuḥ &	jIrNe ca zaxguNe sUtam $ kampate asO muhur-muhur &
   bāhye coḍḍīya no yāti % sthitaḥ sthāne sthirāyate // Rsdhy_135 //	bAhye ca-uxxIya naH yAti % sTitaH sTAne sTirAyate // RsDi-_135 //
   tasminnaṣṭaguṇe jīrṇe $ dhmātaṃ śāmyati pāradaḥ &	tasmin=-azwaguNe jIrNe $ DmAtam SAmyati pAradaH &
   haṭhena vahninādhmātaḥ % sthirībhūtasuvarṇavat // Rsdhy_136 //	haWena vahninA-ADmAtaH % sTirIBUta-suvarNa-vat // RsDi-_136 //
   rūpyagadyāṇakayāco hy $ anenābhyañjya gālite &	rUpya-gadyANaka-yAcaH hi $ anena-aByaQjya gAlite &
   daśavarṇaṃ bhaveddhema % kathitaṃ rasavedibhiḥ // Rsdhy_137 //	daSa-varNam Bavet-hema % kaTitam rasa-vediBiH // RsDi-_137 //
   * atrāmnāyaḥ || 1	* atra-AmnAyaH || 1
   * pūrvam abhrakair akhaṇḍavrīhibhiḥ ślakṣṇapāṣāṇakarkarair	* pUrvam aBrakEH aKaNxa-vrIhiBiH SlakzNa-pAzANa-karkarEH-
   vādṛḍhanahīnavastrako thalikāṃ bhṛtvā dvāraṃ davarakeṇa dṛḍhaṃ baddhvā	vAdRXana-hInavastrakaH TalikAm BRtvA dvAram davarakeNa dRXam badDvA
   kāṣṭhapattrikāyāṃ jalapūrṇāyāṃ muktvā gāḍhaṃ tathā mardanīyo yathābhrakaṃ	kAzWa-pattrikAyAm jala-pUrNAyAm muktvA gAXam taTA mardanIyaH yaTA-aBrakam
   cūrṇībhūya kiṃcid bahir niḥsarati || 2	cUrNIBUya kiMcid bahis niHsarati || 2
   * tac ca śoṣayitvā ślakṣṇacūrṇaṃ gṛhyate || 3	* tat ca SozayitvA SlakzNa-cUrNam gRhyate || 3
   * idaṃ ca bhūmikāyāṃ kṣiptaṃ sūkṣmatvāt tatra lagati || 4	* idam ca BUmikAyAm kziptam sUkzma-tvAt tatra lagati || 4
   * rasajñās tv etaṃ dhānyābhrakaṃ vadanti || 5	* rasajQAH tu etam DAnyABrakam vadanti || 5
   * tathā pāradādviguṇe dhānyābhrakeṇa jīrṇe'gniṃ tāpayettato raso dhūmena	* taTA pAradA-dviguNe DAnyABrakeNa jIrNe-agnim tApayet-tatas rasaH DUmena
   kṛtoḍḍīya yāti || 6	kRta-uxxIya yAti || 6
   * caturguṇe dhānyābhrake jīrṇe dhūmarūpeṇa na yāti || 7	* caturguNe DAnyABrake jIrNe DUma-rUpeNa na yAti || 7
   * kiṃtu haṭhāgniyoge mūṣāyām uḍḍīya bahiḥ patati || 8	* kiMtu haWa-agni-yoge mUzAyAm uxxIya bahis patati || 8
   * ṣaḍguṇe dhānyābhrake jīrṇe bahiruḍḍīya na yāti || 9	* zaxguNe DAnyABrake jIrNe bahis-uxxIya na yAti || 9
   * kiṃtu mūṣāmadhye kampate || 10	* kiMtu mUzA-maDye kampate || 10
   * aṣṭaguṇe jīrṇe haṭhena dhmāto hi suvarṇavat sthirībhavati na punaḥ	* azwaguNe jIrNe haWena DmAtaH hi suvarNa-vat sTirIBavati na punar-
   punarmanāgapi kampate || 11	punar-manAk-api kampate || 11
   * tato mahāgnisahena tena rasena rūpyagadyāṇakapattram abhyañjya gālyate	* tatas mahA-agni-sahena tena rasena rUpya-gadyANaka-pattram aByaQjya gAlyate
   * tadā daśavarṇaṃ suvarṇaṃ suvarṇaṃ bhavati || 13	* tadA daSa-varNam suvarNam suvarNam Bavati || 13
   * iti prasārite mukhasya rasasya gaganagrāsajāraṇaṃ prathamam || 14]	* iti prasArite muKasya rasasya gagana-grAsa-jAraNam praTamam || 14]
   abhrakasya ca pattrāṇi $ ślakṣṇacūrṇīkṛtāni ca &	aBrakasya ca pattrANi $ SlakzNa-cUrNIkRtAni ca &
   karpāsīrasatoyena % marditāni dinatrayam // Rsdhy_138 //	karpAsI-rasa-toyena % marditAni dina-trayam // RsDi-_138 //
