   PADA MARKERS	PADAH MARKERS
   pituḥ pātrādikaṃ karma % paścāt sarvaṃ yathā vidhi // YS182v_5.11 //	pituH pAtra-Adikam karma % paScAt sarvam yaTA viDi // YS182u-_5.11 //
   ajñānāc ca kṛtaṃ sarvaṃ $ daivikaṃ paitṛkaṃ ca yat &	ajQAnAt ca kRtam sarvam $ dEvikam pEtRkam ca yat &
   jātake sū([mṛ])take vā 'pi % tat sarvaṃ saphalaṃ bhavet // YS182v_5.12 //	jAtake sU([mR])take vA api % tat sarvam saPalam Bavet // YS182u-_5.12 //
   vyāsenoktasmṛtau svakīye ajñānāt pitari mṛte yadā jñātu sadaiva kāryaṃ	vyAsena-ukta-smRtO svakIye ajQAnAt pitari mRte yadA jQAtu sadA-eva kAryam
   pitṛkam eva vā || YS182v_5.13 ||	pitRkam eva vA || YS182u-_5.13 ||
   aneke yasya ye putrāḥ $ saṃsṛṣṭā hi bhavanti ca &	aneke yasya ye putrAH $ saMsRzwAH hi Bavanti ca &
   jyeṣṭhena hi kṛtaṃ sarvaṃ % saphalaṃ paitṛkaṃ bhavet // YS182v_5.14 //	jyezWena hi kRtam sarvam % saPalam pEtRkam Bavet // YS182u-_5.14 //
   vaidikaṃ ca tathā sarvaṃ $ bhavaty eva na saṃśayaḥ &	vEdikam ca taTA sarvam $ Bavati eva na saMSayaH &
   pṛthak piṇḍaṃ pṛthak śrāddhaṃ % vaiśvadevādikaṃ ca yat // YS182v_5.15 //	pRTak piNxam pRTak SrAdDam % vESvadeva-Adikam ca yat // YS182u-_5.15 //
   bhrātaraś ca pṛthak kuryur $ nāvibhaktāḥ kadācana &	BrAtaraH ca pRTak kuryuH $ na-aviBaktAH kadAcana &
   aputrasya ca putrāḥ syuḥ % kartāraḥ sāṃparāyaṇāḥ // YS182v_5.16 //	aputrasya ca putrAH syuH % kartAraH sAMparAyaNAH // YS182u-_5.16 //
   saphalaṃ jāyate sarvām $ iti śātātapo 'bravīt &	saPalam jAyate sarvAm $ iti SAtAtapaH abravIt &
   na ca datto 'pyahīno 'ti- % snehena ca tathā 'paraḥ // YS182v_5.17 //	na ca dattaH api-ahInaH ati % snehena ca taTA aparaH // YS182u-_5.17 //
   balād gṛhīto baddhaś ca $ bandhubhir datta eva ca &	balAt gRhItaH badDaH ca $ banDuBiH dattaH eva ca &
   bhrātuḥ putro mitraputraḥ % śiṣyaś caiva tathaurasaḥ // YS182v_5.18 //	BrAtuH putraH mitra-putraH % SizyaH ca-eva taTA-OrasaH // YS182u-_5.18 //
   aputrasya ca vijñeyā $ dāyādā nātra saṃśayaḥ &	aputrasya ca vijQeyA $ dAyAdAH na-atra saMSayaH &
   navaite putravatpālyāḥ % paralokapradā hy amī // YS182v_5.19 //	navA-ete putra-vat-pAlyAH % para-loka-pradA hi amI // YS182u-_5.19 //
   aurasena samā jñeyā $ vacasoddālakasya ca &	Orasena samAH jQeyA $ vacasA-uddAlakasya ca &
   idānīṃ bhāganirṇayam % ṛṣiḥ śātātapo 'bravīt // YS182v_5.20 //	idAnIm BAga-nirNayam % RziH SAtAtapaH abravIt // YS182u-_5.20 //
   jyeṣṭhena vā kaniṣṭhena $ vibhāgasya vinirṇayaḥ &	jyezWena vA kanizWena $ viBAgasya vinirNayaH &
   samabhāgapradātā ca % aputrebhyo na saṃśayaḥ // YS182v_5.21 //	sama-BAga-pradAtA ca % aputreByaH na saMSayaH // YS182u-_5.21 //
   samabhāgo grahītavyaḥ $ putramatyā sadaiva hi &	sama-BAgaH grahItavyaH $ putra-matyA sadA-eva hi &
   pitṛbhyo bhrātṛputrebhyo % dāyādebhyo yathā kramāt // YS182v_5.22 //	pitRByaH BrAtR-putreByaH % dAyAdeByaH yaTA kramAt // YS182u-_5.22 //
   adhikasya ca bhāgau dvau $ itarebhyaḥ(?) samāsataḥ &	aDikasya ca BAgO dvO $ itareByaH(?) samAsatas &
   ādhau pratigrahe krānte % pūrvā tu balavattarā // YS182v_5.23 //	ADO pratigrahe krAnte % pUrvA tu balavattarAH // YS182u-_5.23 //
   sarvesv eva vivādeṣu $ balavaty uttarā kriyā &	sarvesu eva vivAdezu $ balavatI uttarA kriyA &
   samavidyottaraṃ caiva % pratyavaskandanaṃ tathā // YS182v_5.24 //	samavidyA-uttaram ca-eva % pratyavaskandanam taTA // YS182u-_5.24 //
   pūrvaṃ nyāsavidhiś caiva $ uttaraḥ syāc caturvidhaḥ &	pUrvam nyAsa-viDiH ca-eva $ uttaraH syAt caturviDaH &
   sākṣiṣūbhayataḥ satsu % sākṣiṇaḥ pūrvavādinaḥ // YS182v_5.25 //	sAkzizu-uBayatas satsu % sAkziNaH pUrvavAdinaH // YS182u-_5.25 //
   pūrvapakṣe 'dharībhūte $ bhavanty uttaravādinaḥ &	pUrva-pakze aDarIBUte $ Bavanti uttara-vAdinaH &
   asākṣivyavahāreṣu % divyaṃ deyaṃ yathā vidhi // YS182v_5.26 //	asAkzi-vyavahArezu % divyam deyam yaTA viDi // YS182u-_5.26 //
   iti śrīyāmye dharmaśāstre pañcamo 'dhyāyaḥ |	iti SrIyAmye Darma-SAstre paQcamaH aDyAyaH |
   samāpteyaṃ bṛhadyamasmṛtiḥ ||	samAptA-iyam bRhadyama-smRtiH ||
