   BhG 7.1	Bhu 7.1
   hitvā śṛṇvanty asad-gāthāḥ purīṣam iva viḍ-bhujaḥ || [BhP 3.32.19] iti |	hitvA SRNvanti asat--gATAH purIzam iva vix-BujaH || [Bhj 3.32.19] iti |
   mukundaṃ ko vai na seveta vinā naretaraḥ iti ca |	mukundam kaH vE na seveta vinA naretaraH iti ca |
   apare narādhamāḥ kañcit kālaṃ bhaktimattvena prāpta-naratvā apy ante	apare nara-aDamAH kaQcid kAlam Baktimat-tvena prApta-naratvAH api ante
   phala-prāptau na sādhanopayoga iti matvā svecchayaiva bhakti-tyāginaḥ |	Pala--prAptO na sADana-upayogaH iti matvA sva-icCayA-eva Bakti-tyAginaH |
   svakartṛka-bhakti-tyāga-lakṣaṇam eva teṣām adhamatvam iti bhāvaḥ | apare	sva-kartR-ka-Bakti-tyAga--lakzaNam eva tezAm aDama-tvam iti BAvaH | apare
   śāstrādhyāpanādi-mattve 'pi māyayāpahṛtaṃ jñānam eṣāṃ te	SAstra-aDyApana-Adi--mattve api mAyayA-apahRtam jQAnam ezAm te
   vaikuṇṭha-virājinī nārāyaṇa-mūrtir eva sārvakālikī-bhakti-prāpyā, na tu	vEkuNWa-virAjinI nArAyaNa--mUrtiH eva sArvakAlikI--Bakti-prApyA, na tu
   kṛṣṇa-rāmādi-mūrtir mānuṣīti manyamānā ity arthaḥ | yad vakṣyate	kRzNa-rAma-Adi-mUrtiH mAnuzi-iti manyamAnAH iti arTaH | yat vakzyate
   avajānanti māṃ mūḍhā mānuṣīṃ tanum āśritam [Gītā 9.11] iti | te khalu māṃ	avajAnanti mAm mUXAH mAnuzIm tanum ASritam [GItA 9.11] iti | te Kalu mAm
   prapadyamānā api na māṃ prapadyanta iti bhāvaḥ | apare āsuraṃ bhāvam	prapadyamAnAH api na mAm prapadyante iti BAvaH | apare Asuram BAvam
   āśritāḥ | asurā jarāsandhādayo mad-vigrahaṃ lakṣīkṛtya śarair vidhyanti |	ASritAH | asurAH jarAsanDa-AdayaH mad--vigraham lakzIkRtya SarEH viDyanti |
   tathaiva dṛśyatādi-hetu-mat-kutarkair mad-vigrahaṃ vaikuṇṭha-stham api	taTA-eva dRSyatA-Adi-hetu-mat--kutarkEH mad--vigraham vEkuNWa--sTam api
   khaṇḍayanty eva | na tu prapadyanta ity arthaḥ ||15||	KaNxayanti eva | na tu prapadyante iti arTaH ||15||
   baladevaḥ - nanu cet tvām eva prapannā vimucyante tarhi paṇḍitā api kecit	baladevaH  nanu ced tvAm eva prapannAH vimucyante tarhi paNxitAH api kecid-
   kim iti tvāṃ na prapadyante tatrāha na mām iti | duṣṭāś ca te kṛtinaḥ	kim iti tvAm na prapadyante tatra-Aha na mAm iti | duzwAH ca te kRtinaH
   śāstrārtha-kuśalāś ceti duṣkṛtinaḥ kupaṇḍitās te māṃ na prapadyante |	SAstra-arTa-kuSalAH ca-iti duzkRtinaH kupaNxitAH te mAm na prapadyante |
   śrutiś caivam āha -	SrutiH ca-evam Aha -
   avidyāyām antare vartamānāḥ	avidyAyAm antare vartamAnAH
   svayaṃ dhīrāḥ paṇḍitaṃmanyamānāḥ |	svayam DIrAH paNxitaMmanyamAnAH |
   dandramyamāṇāḥ pariyanti mūḍhā	dandramyamANAH pariyanti mUXA
   andhenaiva nīyamānā yathāndhāḥ || [KaṭhU 1.2.5]	anDena-eva nIyamAnAH yaTA-anDAH || [KaWU 1.2.5]
   te catur-vidhāḥ - eke māyayā mūḍhāḥ karma-jaḍā indrādivan mām api viṣṇuṃ	te catur-viDAH  eke mAyayA mUXAH karma--jaxAH indra-Adi-vat mAm api vizNum
   karmāṅgaṃ jīvavat karmādhīnaṃ manyamānāḥ | apare māyayā narādhamā	karma-aFgam jIva-vat karma-aDInam manyamAnAH | apare mAyayA nara-aDamA
   viprādi-kula-janmanā narottamatāṃ prāpyāpy asat kāvyārthāsattyā	vipra-Adi--kula--janmanA narottama-tAm prApya-api asat kAvya-arTa-asattyA
   pāmaratā-bhājaḥ | yad uktam -	pAmara-tA--BAjaH | yat uktam -
   nūnaṃ daivena nihatā ye cācyuta-kathā-sudhām |	nUnam dEvena nihatAH ye ca-acyuta--kaTA--suDAm |
   hitvā śṛṇvanty asad-gāthā purīṣam iva viḍ-bhujaḥ || [BhP 3.32.19] iti |	hitvA SRNvanti asad-gATA purIzam iva vix-BujaH || [Bhj 3.32.19] iti |
   anye māyayāpahṛta-jñānāḥ sāṅkhyādayaḥ | te hi	anye mAyayA-apahRta--jQAnAH sAFKya-AdayaH | te hi
   sārvajña-sārvaiśvarya-sarva-sraṣṭṛtva-muktidatvādi dharmaiḥ	sArvajQa--sArvESvarya--sarva--srazwR-tva--mukti-datvA-Adi DarmEH
   śruti-sahasra-prasiddham api mām īśvaram apalapantaḥ prakṛtim eva	Sruti--sahasra--prasidDam api mAm ISvaram apalapantaH prakRtim eva
   sarva-sraṣṭrīṃ mokṣa-dātrīṃ ca kalpayanti | tatra	sarva-srazwrIm mokza--dAtrIm ca kalpayanti | tatra
   tādṛśa-kuṭila-kuyukti-śatāny udbhāvayantī māyayaiva hetuḥ | kecit tu	tAdRSa--kuwila-kuyukti-SatAni udBAvayantI mAyayA-eva hetuH | kecid tu
   māyayaivāsuraṃ bhāvam āśritā nirviśeṣa-cin-mātra-vādinaḥ | asurā yathā	mAyayA-eva-asuram BAvam ASritAH nirviSeza-cin--mAtra-vAdinaH | asurAH yaTA
   nikhilānanda-karaṃ mad-vigrahaṃ śarair vidhyanti tathādṛśyatvādi-hetubhis	niKila-Ananda-karam mad---vigraham SarEH viDyanti taTA-adRSya-tva-Adi-hetuBiH-
   te nitya-caitanyātmatayā śruti-prasiddham api taṃ khaṇḍayantīti tatrāpi	te nitya--cEtanya-Atma-tayA Sruti-prasidDam api tam KaNxayanti-iti tatra-api
   tādṛśa-buddhy-utpādanī māyaiva hetur iti ||15||	tAdRSa--budDi--utpAdanI mAyA-eva hetuH iti ||15||
   BhG 7.16	Bhu 7.16
   catur-vidhā bhajante māṃ janāḥ sukṛtino 'rjuna |	catur-viDAH Bajante mAm janAH sukRtinaH arjunaH |
   ārto jijñāsur arthārthī jñānī ca bharatarṣabha ||16||	ArtaH jijQAsuH arTa-arTI jQAnI ca Barata-RzaBaH ||16||
   śrīdharaḥ - sukṛtinas tu māṃ bhajanty eva | te sukṛti-tāratamyena	SrIDaraH  sukRtinaH tu mAm Bajanti eva | te su-kRti--tAratamyena
   catur-vidhā ity āha catur-vidhā iti | pūrva-janmasu ye kṛta-puṇyās te māṃ	catur-viDAH iti Aha catur-viDAH iti | pUrva-janmasu ye kRta--puNyAH te mAm
   bhajanti | te caturvidhāḥ | ārto vegādy-abhibhūtaḥ sa yadi pūrvaṃ	Bajanti | te caturviDAH | ArtaH vega-Adi--aBiBUtaH sa yadi pUrvam
   kṛta-puṇyas tarhi māṃ bhajati | anyathā kṣudra-devatā-bhajanena saṃsarati	kRta--puNyaH tarhi mAm Bajati | anyaTA kzudra--devatA--Bajanena saMsarati
   | evam uttaratrāpi draṣṭavyam | jijñāsur ātma-jñānecchuḥ | arthārthī atra	| evam uttaratra-api drazwavyam | jijQAsuH Atma--jQAna-icCuH | arTa-arTI atra
   vā paratra vā bhoga-sādhana-bhūto 'rtha-lipsuḥ | jñānī cātma-vit ||16||	vA paratra vA Boga--sADana--BUtaH arTa-lipsuH | jQAnI ca-Atma--vid ||16||
   madhusūdanaḥ - ye tv āsura-bhāva-rahitāḥ puṇya-karmāṇo vivekinas te	maDusUdanaH  ye tu Asura-BAva--rahitAH puNya--karmANaH vivekinaH te
   puṇya-karma-tāratamyena catur-vidhāḥ santo māṃ bhajante krameṇa ca	puNya--karma--tAratamyena catur-viDAH santaH mAm Bajante krameNa ca
   kāmanā-rāhityena mat-prasādān māyāṃ tarantīty āha catur-vidhā iti | ye	kAmanA-rAhityena mat--prasAdAt mAyAm taranti-iti Aha catur-viDAH iti | ye
   sukṛtinaḥ pūrva-janma-kṛta-puṇya-saṃcayā janāḥ saphala-janmānas ta eva	sukRtinaH pUrva--janma--kRta--puNya--saMcayAH janAH sa-Pala--janmAnaH te eva
   nānye te māṃ bhajante sevante | he arjuna ! te ca trayaḥ sa-kāmā eko 'kāma	na-anye te mAm Bajante sevante | he arjunaH ! te ca trayaH sa-kAmAH ekaH akAma
   ity evaṃ caturvidhāḥ | ārta ārtyā śatru-vyādhy-ādy-āpadā grastas	iti evam caturviDAH | ArtaH ArtyA Satru--vyADi--Adi--a-ApadAH grasta-s
   tan-nivṛttim icchan | yathā makha-bhaṅgena kupita indre varṣati vraja-vāsī	tan--nivRttim icCan | yaTA maKa-BaFgena kupitaH indre varzati vraja-vAsI
   janaḥ | yathā vā jarāsandha-kārāgāravartī rāja-nicayaḥ | dyūta-sabhāyāṃ	janaH | yaTA vA jarAsanDa-kAra-AgAra-vartI rAja--nicayaH | dyUta-saBAyAm
   vastrākarṣaṇe draupadī ca | grāha-grasto gajendraś ca | jijñāsur	vastra-AkarzaNe drOpadI ca | grAha-grastaH gaja-indraH ca | jijQAsuH-
   ātma-jñānārthī mumukṣuḥ | yathā mucukundaḥ, yathā vā maithilo janakaḥ	Atma--jQAna-arTI mumukzuH | yaTA mucukundaH, yaTA vA mETilaH janakaH
   śrutadevaś ca, nivṛtte mausale yathā coddhavaḥ | arthārthī iha vā paratra	SrutadevaH ca, nivRtte mOsale yaTA ca-udDavaH | arTa-arTI iha vA paratra
   vā yad bhogopakaraṇaṃ tal-lipsuḥ | tatreha yathā sugrīvo vibhīṣaṇaś ca,	vA yat Boga-upakaraNam tal-lipsuH | tatra-iha yaTA sugrIvaH viBIzaNaH ca,
   yathā copamanyuḥ paratra yathā dhruvaḥ | ete trayo 'pi bhagavad-bhajanena	yaTA ca-upamanyuH paratra yaTA DruvaH | ete trayaH api Bagavat--Bajanena
   māyāṃ taranti | tatra jijñāsur jñānotpattyā sākṣād eva māyāṃ tarati ārto	mAyAm taranti | tatra jijQAsuH jQAna-utpattyA sAkzAt eva mAyAm tarati ArtaH-
   'rthārthī ca jijñāsutvaṃ prāpyeti viśeṣaḥ | ārtasyārthārthinaś ca	arTa-arTI ca jijQAsu-tvam prApya-iti viSezaH | Artasya-arTa-arTinaH ca
   jijñāsutva-sambhavāj jijñāsoś cārtatva-jñānopakaraṇārthārthitva-sambhavād	jijQAsu-tva--samBavAt jijQAsoH ca-Arta-tva--jQAna-upakaraNa-arTa-arTi-tva--samBavAt-
   ubhayor madhye jijñāsur uddiṣṭaḥ |	uBayoH maDye jijQAsuH uddizwaH |
   tad ete trayaḥ sa-kāmā vyākhyātāḥ niṣkāmaś caturtha idānīm ucyate jñānī ca	tat ete trayaH sa-kAmAH vyAKyAtAH nizkAmaH caturTaH idAnIm ucyate jQAnI ca
   | jñānaṃ bhagavat-tattva-sākṣātkāras tena nitya-yukto jñānī tīrṇa-māyo	| jQAnam Bagavat--tattva--sAkzAtkAraH tena nitya-yuktaH jQAnI tIrNa-mAyaH-
   nivṛtta-sarva-kāmaḥ | ca-kāro yasya kasyāpi niṣkāma-prema-bhaktasya	nivRtta--sarva-kAmaH | ca-kAraH yasya kasya-api nizkAma--prema--Baktasya
   jñāniny-antar-bhāvārthaḥ | he bharatarṣabha tvam api jijñāsur vā jñānī	jQAniny-antar--BAva-arTaH | he Barata-RzaBa tvam api jijQAsuH vA jQAnI
   veti katamo 'haṃ bhakta iti mā śaṅkiṣṭhā ity arthaḥ | tatra niṣkāma-bhakto	vA-iti katamaH aham BaktaH iti mA SaFkizWAH iti arTaH | tatra nizkAma--BaktaH-
   jñānī yathā sanakādir yathā nārado yathā prahlādo yathā pṛthur yathā vā	jQAnI yaTA sanaka-AdiH yaTA nAradaH yaTA prahlAdaH yaTA pRTuH yaTA vA
   śukaḥ | niṣkāmaḥ śuddha-prema-bhakto yathā gopikādir yathā	SukaH | nizkAmaH SudDa--prema--BaktaH yaTA gopika-AdiH yaTA
   vākrūra-yudhiṣṭhirādiḥ | kaṃsa-śiśupālādayas tu bhayād dveṣāc ca	vA-akrUra--yuDizWira-AdiH | kaMsa--SiSupAla-AdayaH tu BayAt dvezAt ca
   santata-bhagavac-cintā-parā api na bhaktā bhagavad-anurakter abhāvāt |	santata-Bagavat---cintA--parAH api na BaktAH Bagavat--anurakteH aBAvAt |
   bhagavad-anurakti-rūpāyās tu bhakteḥ svarūpaṃ sādhanaṃ bhedās tathā	Bagavat--anurakti-rUpAyAH tu BakteH svarUpam sADanam BedAH taTA
   bhaktānām api bhagavad-bhakti-rasāyane 'smābhiḥ sa-viśeṣaṃ prapañcitā	BaktAnAm api Bagavat--Bakti--rasAyane asmABiH sa-viSezam prapaQcitA
   itīhoparamyate ||16||	iti-iha-uparamyate ||16||
   viśvanāthaḥ - tarhi ke tvāṃ bhajanta ity ata āha caturvidhā iti | sukṛtaṃ	viSvanATaH  tarhi ke tvAm Bajante iti atas Aha caturviDAH iti | sukRtam
   varṇāśramācāra-lakṣaṇo dharmas tadvantaḥ santo māṃ bhajante | tatra ārto	varNa-ASrama-AcAra--lakzaNaH DarmaH tadvantaH santaH mAm Bajante | tatra ArtaH-
   rogādy-āpad-grastas tan-nivṛtti-kāmaḥ | jijñāsuḥ ātma-jñānārthī	roga-Adi--Apad--grastaH tan--nivRtti--kAmaH | jijQAsuH Atma--jQAna-arTI
   vyākaraṇādi-śāstra-jñānārthī vā | arthārthī	vyAkaraNa-Adi-SAstra--jQAna-arTI vA | arTa-arTI
   kṣiti-gaja-turaga-kāminī-kanakādyaihika-pāratrika-bhogārthīti | ete trayaḥ	kziti-gaja--turaga--kAminI--kanaka-At-yEhika-pAratrika-Boga-arTI-iti | ete trayaH
   sakāmā gṛhasthāḥ | jñānī viśuddhāntaḥ-karaṇaḥ sannyāsīti caturtho 'yaṃ	sa-kAmAH gRhasTAH | jQAnI viSudDa-antaH--karaNaH sannyAsi-iti caturTaH ayam
   niṣkāmaḥ | ity ete pradhānībhūta-bhakty-adhikāriṇaś catvāro nirūpitāḥ |	nizkAmaH | iti ete praDAnIBUta-Bakti--aDikAriNaH catvAraH nirUpitAH |
   tatrādimeṣu triṣu karma-miśrā bhaktiḥ | antime caturthe jñāna-miśrā |	tatra-Adimezu trizu karma--miSrAH BaktiH | antime caturTe jQAna---miSrAH |
   sarva-dvārāṇi saṃnyasya [Gītā 8.12] ity agrima-granthe yoga-miśrāpi	sarva-dvArANi saMnyasya [GItA 8.12] iti agrima-granTe yoga-miSrA-api
   vakṣyate | jñāna-karmādy-amiśrā kevalā bhaktir yā sā tu	vakzyate | jQAna-karma-Ady-a-miSrA kevalA BaktiH yA sA tu
   saptamādhyāyārambha eva mayy āsakta-manaḥ pārtha [Gītā 7.1] ity anena uktā	saptama-aDyAya-AramBaH eva mayi Asakta-manaH pArTa [GItA 7.1] iti anena uktA
   | punaś cāṣṭame 'py adhyāye ananya-cetāḥ satatam [Gītā 8.14] ity anena,	| punar ca-azwame api aDyAye ananya--cetAH satatam [GItA 8.14] iti anena,
   navame mahātmānas tu māṃ pārtha [Gītā 9.13] iti śloka-dvayena ananyāś	navame mahAtmAnaH tu mAm pArTa [GItA 9.13] iti Sloka--dvayena ananyAS
   cintayanto mām [Gītā 9.22] ity anena ca nirūpayitavyeti |	cintayantaH mAm [GItA 9.22] iti anena ca nirUpayitavyA-iti |
   pradhānībhūtā kevalā iti dvividhaiva bhaktir madhyame 'sminn adhyāya-ṣaṭke	praDAnIBUtA kevalAH iti dviviDA-eva BaktiH maDyame asmin aDyAya--zawke
   bhagavatoktā | yā tu tṛtīyā guṇībhūtā bhaktiḥ karmaṇi jñānini yogini ca	BagavatA-uktA | yA tu tRtIyA guNIBUtA BaktiH karmaNi jQAnini yogini ca
   karmādi-phala-siddhy-arthā dṛśyate | tasyāḥ prādhānyābhāvāt na	karma-Adi-Pala--sidDi--arTA dRSyate | tasyAH prADAnya-aBAvAt na
   bhaktitva-vyapadeśaḥ | kintu tatra tatra karmādīnām eva prādhānyāt |	Bakti-tva--vyapadeSaH | kintu tatra tatra karma-AdInAm eva prADAnyAt |
   prādhānyena vyapadeśā bhavanti iti nyāyena	prADAnyena vyapadeSAH Bavanti iti nyAyena
   karmatva-jñānatva-yogatva-vyapadeśaḥ | tadvatām api	karma-tva--jQAna-tva-yoga-tva--vyapadeSaH | tadvatAm api
   karmitva-jñānitva-yogitva-vyapadeśaḥ | na tu bhaktatva-vyapadeśaḥ | phalaṃ	karmi-tva--jQAni-tva--yogi-tva--vyapadeSaH | na tu Bakta-tva--vyapadeSaH | Palam
   ca sakāma-karmaṇaḥ svargo niṣkāma-karmaṇo jñāna-yogo jñāna-yogayor	ca sa-kAma-karmaNaH svargaH nizkAma-karmaNaH jQAna--yogaH jQAna--yogayoH-
   nirvāṇa-mokṣa iti |	nirvANa--mokzaH iti |
   atha dvidhāyā bhakteḥ phalam ucyate | tatra pradhānībhūtāsu bhaktiṣu	aTa dviDAyAH BakteH Palam ucyate | tatra praDAnIBUtAsu Baktizu
   madhye ārtādiṣu triṣu yāḥ karma-miśrās tisraḥ sa-kāmā bhaktayas tāsāṃ	maDye Arta-Adizu trizu yAH karma--miSrAH tisraH sa-kAmAH BaktayaH tAsAm
   phalaṃ tat-tat-kāma-prāptiḥ | viṣaya-sādguṇyāt tad-ante	Palam tat-tat--kAma--prAptiH | vizaya-sAdguNyAt tad--ante
   sukhaiśvarya-pradhāna-sālokya-mokṣa-prāptiś ca, na tu	suKa-ESvarya--praDAna--sAlokya-mokza--prAptiH ca, na tu
   karma-phala-svarga-bhogānta iva pātaḥ | yad vakṣyate yānti mad-yājino 'pi	karma--Pala---svarga--Boga-antaH iva pAtaH | yat vakzyate yAnti mad--yAjinaH api
   mām [Gītā 9.25] iti | caturthyā jñāna-miśrāyās tata utkṛṣṭāyās tu phalaṃ	mAm [GItAH 9.25] iti | caturTyAH jQAna--miSrAyAH tatas utkRzwAyAH tu Palam
   śānta-ratiḥ sanakādiṣv iva | bhakta-bhagavat-kāruṇyādhikya-vaśāt kasyāścit	SAnta--ratiH sanaka-Adizu iva | Bakta--Bagavat--kAruNya-ADikya-vaSAt kasyAScid-
   tasyāḥ phalaṃ premotkarṣaś ca śrī-śukādiṣv iva | karma-miśrā bhaktir yadi	tasyAH Palam prema-utkarzaH ca SrI--Suka-Adizu iva | karma--miSrAH BaktiH yadi
   niṣkāmā syāt tadā tasyāḥ phalaṃ jñāna-miśrā bhaktiḥ | tasyāḥ phalam uktam	nizkAmA syAt tadA tasyAH Palam jQAna--miSrA BaktiH | tasyAH Palam uktam
   eva | kvacic ca svabhāvād eva dā̆sādi-bhakta-saṅgottha-vāsanā vaśād vā	eva | kvacid ca svaBAvAt eva dĂsa-Adi--Bakta-saFga-utTa-vAsanA vaSAt vA
   jñāna-karmādi-miśra-bhaktimatām api dāsyādi-premā syāt, kintu	jQAna-karma-Adi--miSra--BaktimatAm api dAsI-a-Adi-premA syAt, kintu
   aiśvarya-pradhānam eveti |	ESvarya--praDAnam eva-iti |
   atha jñāna-karmādy-amiśrāyāḥ śuddhāyā ananyākiñcanottamādi-paryāyāḥ	aTa jQAna--karma-Ady-a-miSrAyAH SudDAyAH ananyA-kiQcana-uttama-Adi--paryAyAH
   bhakter bahu-prabhedāyā dāsya-sakhyādi-premavat-pārṣadatvam eva phalam ity	BakteH bahu--praBedAyAH dAsya--saKI-Adi-premavat--pArzada-tvam eva Palam iti-
   ādikaṃ śrī-bhāgavata-ṭīkāyāṃ bahuśaḥ pratipāditam | atrāpi prasaṅga-vaśāt	Adikam SrI--BAgavata-wIkAyAm bahuSas pratipAditam | atra-api prasaFga--vaSAt-
   sādhya-bhakti-vivekaḥ saṃkṣipya darśitaḥ ||16||	sADya--Bakti-vivekaH saMkzipya darSitaH ||16||
   baladevaḥ -- tarhi tvāṃ ke prapadyante tatrāha catur-vidhā iti | sukṛtinaḥ	baladevaH - tarhi tvAm ke prapadyante tatra-Aha catur-viDAH iti | sukRtinaH
   supaṇḍitāḥ sva-varṇāśramocita-karmaṇā mad-ekānti-bhāvena ca sampannā janā	su-paNxitAH sva--varNa-ASrama-ucita-karmaNA mad--ekAnti--BAvena ca sampannA janA
   māṃ bhajante | te ca catur-vidhāḥ | tatrārtaḥ śatru-kleśādyāpad-grastas	mAm Bajante | te ca catur-viDAH | tatra-ArtaH Satru--kleSa-Adi-Apad--grasta-s
   tad-vināśecchur gajendrādiḥ | jijñāsur viviktātma-svarūpa-jñānecchuḥ	tad--vinASa-icCuH gaja-indra-AdiH | jijQAsuH vivikta-Atma--svarUpa--jQAna-icCuH
   śaunakādiḥ | arthārthī rājyādi-sampad-icchur dhruvādiḥ | jñānī śeṣatvena	SOnaka-AdiH | arTa-arTI rAjya-Adi-sampad--icCuH Druva-AdiH | jQAnI Seza-tvena
   svāmtānaṃ śeṣitvena parātmānaṃ ca māṃ jñātavān śukādiḥ | eṣv ārtādayaḥ	svAmtAnam Sezi-tvena para-AtmAnam ca mAm jQAtavAn SukAdiH | ezu Arta-AdayaH
   sa-kāmāḥ, jñānī tu niṣkāmaḥ | ārtārthārthinoḥ paratra jijñāsutā-sampattaye	sa-kAmAH, jQAnI tu nizkAmaH | Arta-arTa-arTinoH paratra jijQAsu-tA--sampattaye
   tayor antarāle jijñāsor upanyāsaḥ ||16||	tayoH antarAle jijQAsoH upanyAsaH ||16||
   BhG 7.17	Bhu 7.17
   teṣāṃ jñānī nitya-yukta eka-bhaktir viśiṣyate |	tezAm jQAnI nitya--yuktaH eka-BaktiH viSizyate |
   priyo hi jñānino 'tyartham ahaṃ sa ca mama priyaḥ ||17||	priyaH hi jQAninaH atyarTam aham sa ca mama priyaH ||17||
   śrīdharaḥ - teṣāṃ madhye jñānī śreṣṭha ity āha teṣām iti | teṣāṃ madhye	SrIDaraH  tezAm maDye jQAnI SrezWaH iti Aha tezAm iti | tezAm maDye
   jñānī viśiṣṭaḥ | atra hetavaḥ -- nitya-yuktaḥ sadā man-niṣṭhaḥ | ekasmin	jQAnI viSizwaH | atra hetavaH - nitya--yuktaH sadA man-nizWaH | ekasmin
   mayy eva bhaktir yasya saḥ | jñānino dehādy-abhimānābhāvena	mayi eva BaktiH yasya saH | jQAninaH deha-Adi--aBimAna-aBAvena
   citta-vikṣepābhāvān nitya-yuktatvam ekānta-bhaktitvaṃ ca sambhavati |	citta--vikzepa-aBAvAt nitya--yukta-tvam ekAnta--Bakti-tvam ca samBavati |
   nānyasya | ataeva hi tasyāhaṃ atyantaṃ priyaḥ | sa ca mama | tasmād etair	na-anyasya | ataeva hi tasya-aham atyantam priyaH | sa ca mama | tasmAt etEH-
   nitya-yuktatvādibhiś caturbhir hetubhiḥ sa uttama ity arthaḥ ||17||	nitya--yukta-tva-AdiBiH caturBiH hetuBiH saH uttamaH iti arTaH ||17||
   madhusūdanaḥ - nanu na māṃ duṣkṛtino mūḍhāḥ prapadyante narādhamā ity	maDusUdanaH  nanu na mAm duzkRtinaH mUXAH prapadyante nara-aDamAH iti-
   anena tad-vilakṣaṇāḥ sukṛtino māṃ bhajanta ity arthāt prāpte 'pi teṣāṃ	anena tad--vilakzaNAH sukRtinaH mAm Bajante iti arTAt prApte api tezAm
   cāturvidhyaṃ catur-vidhā bhajante mām ity anena darśitāḥ tatas te sarve	cAturviDyam catur-viDAH Bajante mAm iti anena darSitAH tatas te sarve
   sukṛtina eva nirviśeṣād iti cet tatrāha ca | caturvidhānām api sukṛtitve	sukRtinaH eva nirviSezAt iti ced tatra-Aha ca | caturviDAnAm api sukRti-tve
   niyate 'pi sukṛtādhikyena niṣkāmatayā premādhikyāt tata iti |	niyate api sukRta-ADikyena nizkAma-tayA prema-ADikyAt tatas iti |
   caturvidhānāṃ teṣāṃ madhye jñānī tattva-jñānavān nivṛtta-sarva-kāmo	caturviDAnAm tezAm maDye jQAnI tattva--jQAnavAn nivRtta--sarva--kAmaH-
   viśiṣyate sarvato 'tiricyate sarvotkṛṣṭa ity arthaḥ | yato nitya-yukto	viSizyate sarvatas atiricyate sarva-utkRzwaH iti arTaH | yatas nitya--yuktaH-
   bhagavati pratyag-abhinne sadā samāhita-cetā vikṣepakābhāvāt |	Bagavati pratyak--a-Binne sadA samAhita--cetAH vikzepaka-aBAvAt |
   ataevaika-bhaktir ekasmin bhagavaty eva bhaktir anuraktir yasya sa tathā,	ataeva-eka-BaktiH ekasmin Bagavati eva BaktiH anuraktiH yasya sa taTA,
   tasyānurakti-viṣayāntarābhāvāt | hi yasmāt | priyo nirupādhi-premāspadam	tasya-anurakti-vizaya-antara-aBAvAt | hi yasmAt | priyaH nirupADi--prema-Aspadam
   atyartham atyantātiśayena jñānino 'haṃ pratyag-abhinnaḥ paramātmā ca	atyarTam atyanta-atiSayena jQAninaH aham pratyag-a-BinnaH paramAtmA ca
   tasmād ayarthaṃ sa mama parameśvarasya priyaḥ | ātmā priyo 'tiśayena	tasmAt ayarTam sa mama parameSvarasya priyaH | AtmA priyaH atiSayena
   bhavatīti śruti-lokayoḥ prasiddham evety arthaḥ ||17||	Bavati-iti Sruti-lokayoH prasidDam eva-iti arTaH ||17||
   viśvanāthaḥ - caturṇāṃ bhakty-adhikāriṇāṃ madhye kaḥ śreṣṭhaḥ ity	viSvanATaH  caturNAm Bakti--aDikAriNAm maDye kaH SrezWaH iti-
   apekṣāyām āha | teṣāṃ madhye jñānī viśiṣyate śreṣṭhaḥ | nitya-yukto nityaṃ	apekzAyAm Aha | tezAm maDye jQAnI viSizyate SrezWaH | nitya--yuktaH nityam
   mayi yujyata iti saḥ | jñānābhyāsa-vaśīkṛta-cittatvān manasy aikāgra-citta	mayi yujyate iti saH | jQAna-aByAsa--vaSIkRta--citta-tvAt manasi EkAgra--citta
   ity arthaḥ | ārtādyās trayas tu naivambhūtā iti bhāvaḥ |	iti arTaH | Arta-AdyAH trayaH tu nEvamBUtAH iti BAvaH |
   nanu sarvo 'pi jñānī jñāna-vaiyarthya-bhayāt tvāṃ bhajata eva ? tatrāha	nanu sarvaH api jQAnI jQAna--vEyarTya--BayAt tvAm Bajate eva ? tatra-Aha
   ekā mukhyā pradhānībhūtaṃ yasya saḥ | yad vā, ekā bhaktir eva	ekA muKyA praDAnIBUtam yasya saH | yat vA, ekA BaktiH eva
   tathaivāsaktimattvāt yasya sa nāma-mātreṇaiva jñānīti bhāvaḥ |	taTA-eva-Asaktimat-tvAt yasya sa nAma--mAtreNa-eva jQAni-iti BAvaH |
   evambhūtasya jñānino 'haṃ śyāmasundarākāro 'tyartham atiśayena priyaḥ	evamBUtasya jQAninaH aham SyAma-sundara-AkAraH atyarTam atiSayena priyaH
   sādhana-sādhya-daśayoḥ parihātum aśakyaḥ | ye yathā māṃ prapadyante [Gītā	sADana--sADya-daSayoH parihAtum aSakyaH | ye yaTA mAm prapadyante [GItA
   4.11] iti nyāyena mamāpi sa priyaḥ ||17||	4.11] iti nyAyena mama-api sa priyaH ||17||
   baladevaḥ - caturṣu jñāninaḥ śraiṣṭhyam āha teṣām iti | jñānī viśiṣyate	baladevaH  caturzu jQAninaH SrEzWyam Aha tezAm iti | jQAnI viSizyate
   śreṣṭho bhavati | yad asau nitya-yukta eka-bhaktiś ca |	SrezWaH Bavati | yat asO nitya--yuktaH eka-BaktiH ca |
   ārta-vināśādi-kāmanā-virahān nityaṃ mayā yogavān | ārtādeśa tu	Arta--vinASa-Adi--kAmanA--virahAn nityam mayA yogavAn | Arta-AdeSa tu
   yāvat-kāmita-prāptir mad-yoga ekasmin mayy eva jñānino bhaktir ārtādes tu	yAvat-kAmita--prAptiH mad---yogaH ekasmin mayi eva jQAninaH BaktiH Arta-AdeH tu
