   PADA MARKERS	PADAH MARKERS
   pravṛddhanidre śayite $ tvayi rākṣasapāṃsane &	pravRdDa nidre Sayite $ tvayi rAkzasa pAMsane &
   bhaviṣyanty aśaraṇyānāṃ % śaraṇyā daṇḍakā ime // Ram_3,29.8 //	Bavizyanti aSaraNyAnAm % SaraNyAH daNxakAH ime // Ram_3,29.8 //
   janasthāne hatasthāne $ tava rākṣasa maccharaiḥ &	janasTAne hata sTAne $ tava rAkzasa mad SarEH &
   nirbhayā vicariṣyanti % sarvato munayo vane // Ram_3,29.9 //	nirBayAH vicarizyanti % sarvatas munayaH vane // Ram_3,29.9 //
   adya viprasariṣyanti $ rākṣasyo hatabāndhavāḥ &	adya viprasarizyanti $ rAkzasyaH hata bAnDavAH &
   bāṣpārdravadanā dīnā % bhayād anyabhayāvahāḥ // Ram_3,29.10 //	bAzpa Ardra vadanAH dInAH % BayAt anya Baya AvahAH // Ram_3,29.10 //
   adya śokarasajñās tā $ bhaviṣyanti niśācara &	adya Soka rasa jQAH tAH $ Bavizyanti niSAcara &
   anurūpakulāḥ patnyo % yāsāṃ tvaṃ patir īdṛśaḥ // Ram_3,29.11 //	anurUpa kulAH patnyaH % yAsAm tvam patiH IdRSaH // Ram_3,29.11 //
   nṛśaṃsaśīla kṣudrātman $ nityaṃ brāhmaṇakaṇṭaka &	nRSaMsa SIla kzudra Atman $ nityam brAhmaNa kaNwakaH &
   tvatkṛte śaṅkitair agnau % munibhiḥ pātyate haviḥ // Ram_3,29.12 //	tvad kRte SaFkitEH agnO % muniBiH pAtyate haviH // Ram_3,29.12 //
   tam evam abhisaṃrabdhaṃ $ bruvāṇaṃ rāghavaṃ raṇe &	tam evam aBisaMrabDam $ bruvANam rAGavam raNe &
   kharo nirbhartsayāmāsa % roṣāt kharatarasvanaḥ // Ram_3,29.13 //	KaraH nirBartsayAmAsa % rozAt Karatara svanaH // Ram_3,29.13 //
   dṛḍhaṃ khalv avalipto 'si $ bhayeṣv api ca nirbhayaḥ &	dRXam Kalu avaliptaH asi $ Bayezu api ca nirBayaH &
   vācyāvācyaṃ tato hi tvaṃ % mṛtyuvaśyo na budhyase // Ram_3,29.14 //	vAcya avAcyam tatas hi tvam % mRtyu vaSyaH na buDyase // Ram_3,29.14 //
   kālapāśaparikṣiptā $ bhavanti puruṣā hi ye &	kAla pASa parikziptAH $ Bavanti puruzAH hi ye &
   kāryākāryaṃ na jānanti % te nirastaṣaḍindriyāḥ // Ram_3,29.15 //	kArya akAryam na jAnanti % te nirasta zaz indriyAH // Ram_3,29.15 //
   evam uktvā tato rāmaṃ $ saṃrudhya bhrukuṭiṃ tataḥ &	evam uktvA tatas rAmam $ saMruDya Brukuwim tatas &
   sa dadarśa mahāsālam % avidūre niśācaraḥ // Ram_3,29.16 //	sa dadarSa mahA sAlam % avidUre niSAcaraH // Ram_3,29.16 //
   raṇe praharaṇasyārthe $ sarvato hy avalokayan &	raNe praharaNasya arTe $ sarvatas hi avalokayan &
   sa tam utpāṭayāmāsa % saṃdṛśya daśanacchadam // Ram_3,29.17 //	sa tam utpAwayAmAsa % saMdRSya daSanacCadam // Ram_3,29.17 //
   taṃ samutkṣipya bāhubhyāṃ $ vinarditvā mahābalaḥ &	tam samutkzipya bAhuByAm $ vinarditvA mahA balaH &
   rāmam uddiśya cikṣepa % hatas tvam iti cābravīt // Ram_3,29.18 //	rAmam uddiSya cikzepa % hataH tvam iti ca abravIt // Ram_3,29.18 //
   tam āpatantaṃ bāṇaughaiś $ chittvā rāmaḥ pratāpavān &	tam Apatantam bANa oGEH $ CittvA rAmaH pratApavAn &
   roṣam āhārayat tīvraṃ % nihantuṃ samare kharam // Ram_3,29.19 //	rozam AhArayat tIvram % nihantum samare Karam // Ram_3,29.19 //
   jātasvedas tato rāmo $ roṣād raktāntalocanaḥ &	jAta svedaH tatas rAmaH $ rozAt rakta anta locanaH &
   nirbibheda sahasreṇa % bāṇānāṃ samare kharam // Ram_3,29.20 //	nirbiBeda sahasreNa % bANAnAm samare Karam // Ram_3,29.20 //
   tasya bāṇāntarād raktaṃ $ bahu susrāva phenilam &	tasya bANa antarAt raktam $ bahu susrAva Penilam &
   gireḥ prasravaṇasyeva % toyadhārāparisravaḥ // Ram_3,29.21 //	gireH prasravaNasya iva % toya DArA parisravaH // Ram_3,29.21 //
   vihvalaḥ sa kṛto bāṇaiḥ $ kharo rāmeṇa saṃyuge &	vihvalaH sa kRtaH bANEH $ KaraH rAmeNa saMyuge &
   matto rudhiragandhena % tam evābhyadravad drutam // Ram_3,29.22 //	mattaH ruDira ganDena % tam eva aByadravat drutam // Ram_3,29.22 //
   tam āpatantaṃ saṃrabdhaṃ $ kṛtāstro rudhirāplutam &	tam Apatantam saMrabDam $ kRtAstraH ruDira Aplutam &
   apāsarpat pratipadaṃ % kiṃcit tvaritavikramaḥ // Ram_3,29.23 //	apAsarpat pratipadam % kiMcid tvarita vikramaH // Ram_3,29.23 //
   tataḥ pāvakasaṃkāśaṃ $ vadhāya samare śaram &	tatas pAvaka saMkASam $ vaDAya samare Saram &
   kharasya rāmo jagrāha % brahmadaṇḍam ivāparam // Ram_3,29.24 //	Karasya rAmaH jagrAha % brahmadaNxam iva aparam // Ram_3,29.24 //
   sa tad dattaṃ maghavatā $ surarājena dhīmatā &	sa tat dattam maGavatA $ surarAjena DImatA &
   saṃdadhe ca sa dharmātmā % mumoca ca kharaṃ prati // Ram_3,29.25 //	saMdaDe ca sa Darma AtmA % mumoca ca Karam prati // Ram_3,29.25 //
   sa vimukto mahābāṇo $ nirghātasamaniḥsvanaḥ &	sa vimuktaH mahA bANaH $ nirGAta sama niHsvanaH &
   rāmeṇa dhanur udyamya % kharasyorasi cāpatat // Ram_3,29.26 //	rAmeNa DanuH udyamya % Karasya urasi ca apatat // Ram_3,29.26 //
   sa papāta kharo bhūmau $ dahyamānaḥ śarāgninā &	sa papAta KaraH BUmO $ dahyamAnaH Sara agninA &
   rudreṇaiva vinirdagdhaḥ % śvetāraṇye yathāndhakaḥ // Ram_3,29.27 //	rudreNa eva vinirdagDaH % Sveta araNye yaTA anDakaH // Ram_3,29.27 //
   sa vṛtra iva vajreṇa $ phenena namucir yathā &	sa vRtraH iva vajreNa $ Penena namuciH yaTA &
   balo vendrāśanihato % nipapāta hataḥ kharaḥ // Ram_3,29.28 //	balaH vA indra aSani hataH % nipapAta hataH KaraH // Ram_3,29.28 //
   tato rājarṣayaḥ sarve $ saṃgatāḥ paramarṣayaḥ &	tatas rAjarzayaH sarve $ saMgatAH parama RzayaH &
   sabhājya muditā rāmam % idaṃ vacanam abruvan // Ram_3,29.29 //	saBAjya muditAH rAmam % idam vacanam abruvan // Ram_3,29.29 //
   etadarthaṃ mahātejā $ mahendraḥ pākaśāsanaḥ &	etad arTam mahA tejAH $ mahA indraH pAkaSAsanaH &
   śarabhaṅgāśramaṃ puṇyam % ājagāma puraṃdaraḥ // Ram_3,29.30 //	SaraBaFga ASramam puNyam % AjagAma puraMdaraH // Ram_3,29.30 //
   ānītas tvam imaṃ deśam $ upāyena maharṣibhiḥ &	AnItaH tvam imam deSam $ upAyena mahA RziBiH &
   eṣāṃ vadhārthaṃ krūrāṇāṃ % rakṣasāṃ pāpakarmaṇām // Ram_3,29.31 //	ezAm vaDa arTam krUrANAm % rakzasAm pApa karmaNAm // Ram_3,29.31 //
   tad idaṃ naḥ kṛtaṃ kāryaṃ $ tvayā daśarathātmaja &	tat idam naH kRtam kAryam $ tvayA daSaraTa AtmajaH &
   sukhaṃ dharmaṃ cariṣyanti % daṇḍakeṣu maharṣayaḥ // Ram_3,29.32 //	suKam Darmam carizyanti % daNxakezu mahA RzayaH // Ram_3,29.32 //
   etasminn antare vīro $ lakṣmaṇaḥ saha sītayā &	etasmin antare vIraH $ lakzmaNaH saha sItayA &
   giridurgād viniṣkramya % saṃviveśāśramaṃ sukhī // Ram_3,29.33 //	giri durgAt vinizkramya % saMviveSa ASramam suKI // Ram_3,29.33 //
   tato rāmas tu vijayī $ pūjyamāno maharṣibhiḥ &	tatas rAmaH tu vijayI $ pUjyamAnaH mahA RziBiH &
   praviveśāśramaṃ vīro % lakṣmaṇenābhivāditaḥ // Ram_3,29.34 //	praviveSa ASramam vIraH % lakzmaNena aBivAditaH // Ram_3,29.34 //
   taṃ dṛṣṭvā śatruhantāraṃ $ maharṣīṇāṃ sukhāvaham &	tam dRzwvA Satru hantAram $ mahA RzINAm suKa Avaham &
   babhūva hṛṣṭā vaidehī % bhartāraṃ pariṣasvaje // Ram_3,29.35 //	baBUva hRzwA vEdehI % BartAram parizasvaje // Ram_3,29.35 //
   tataḥ śūrpaṇakhā dṛṣṭvā $ sahasrāṇi caturdaśa &	tatas SUrpaNaKA dRzwvA $ sahasrANi caturdaSa &
   hatāny ekena rāmeṇa % rakṣasāṃ bhīmakarmaṇām // Ram_3,30.1 //	hatAni ekena rAmeNa % rakzasAm BIma karmaNAm // Ram_3,30.1 //
   dūṣaṇaṃ ca kharaṃ caiva $ hataṃ triśirasaṃ raṇe &	dUzaNam ca Karam ca eva $ hatam triSirasam raNe &
   dṛṣṭvā punar mahānādaṃ % nanāda jaladopamā // Ram_3,30.2 //	dRzwvA punar mahA nAdam % nanAda jalada upamA // Ram_3,30.2 //
   sā dṛṣṭvā karma rāmasya $ kṛtam anyaiḥ suduṣkaram &	sA dRzwvA karma rAmasya $ kRtam anyEH su duzkaram &
   jagāma paramodvignā % laṅkāṃ rāvaṇapālitām // Ram_3,30.3 //	jagAma parama udvignAH % laFkAm rAvaNa pAlitAm // Ram_3,30.3 //
   sā dadarśa vimānāgre $ rāvaṇaṃ dīptatejasam &	sA dadarSa vimAna agre $ rAvaNam dIpta tejasam &
   upopaviṣṭaṃ sacivair % marudbhir iva vāsavam // Ram_3,30.4 //	upopavizwam sacivEH % marudBiH iva vAsavam // Ram_3,30.4 //
   āsīnaṃ sūryasaṃkāśe $ kāñcane paramāsane &	AsInam sUrya saMkASe $ kAQcane parama Asane &
   rukmavedigataṃ prājyaṃ % jvalantam iva pāvakam // Ram_3,30.5 //	rukma vedi gatam prAjyam % jvalantam iva pAvakam // Ram_3,30.5 //
   devagandharvabhūtānām $ ṛṣīṇāṃ ca mahātmanām &	deva ganDarva BUtAnAm $ RzINAm ca mahAtmanAm &
   ajeyaṃ samare śūraṃ % vyāttānanam ivāntakam // Ram_3,30.6 //	ajeyam samare SUram % vyAtta Ananam iva antakam // Ram_3,30.6 //
   devāsuravimardeṣu $ vajrāśanikṛtavraṇam &	deva asura vimardezu $ vajra aSani kRta vraNam &
   airāvataviṣāṇāgrair % utkṛṣṭakiṇavakṣasam // Ram_3,30.7 //	ErAvata vizANa agrEH % utkRzwa kiNa vakzasam // Ram_3,30.7 //
   viṃśadbhujaṃ daśagrīvaṃ $ darśanīyaparicchadam &	viMSat Bujam daSagrIvam $ darSanIya paricCadam &
   viśālavakṣasaṃ vīraṃ % rājalakṣmaṇalakṣitam // Ram_3,30.8 //	viSAla vakzasam vIram % rAja lakzmaNa lakzitam // Ram_3,30.8 //
   snigdhavaiḍūryasaṃkāśaṃ $ taptakāñcanakuṇḍalam &	snigDa vExUrya saMkASam $ tapta kAQcana kuNxalam &
   subhujaṃ śukladaśanaṃ % mahāsyaṃ parvatopamam // Ram_3,30.9 //	su Bujam Sukla daSanam % mahA Asyam parvata upamam // Ram_3,30.9 //
   viṣṇucakranipātaiś ca $ śataśo devasaṃyuge &	vizNu cakra nipAtEH ca $ SataSas deva saMyuge &
   āhatāṅgaṃ samastaiś ca % devapraharaṇais tathā // Ram_3,30.10 //	Ahata aFgam samastEH ca % deva praharaNEH taTA // Ram_3,30.10 //
   akṣobhyāṇāṃ samudrāṇāṃ $ kṣobhaṇaṃ kṣiprakāriṇam &	akzoByANAm samudrANAm $ kzoBaNam kziprakAriNam &
   kṣeptāraṃ parvatāgrāṇāṃ % surāṇāṃ ca pramardanam // Ram_3,30.11 //	kzeptAram parvata agrANAm % surANAm ca pramardanam // Ram_3,30.11 //
   ucchettāraṃ ca dharmāṇāṃ $ paradārābhimarśanam &	ucCettAram ca DarmANAm $ para dAra aBimarSanam &
   sarvadivyāstrayoktāraṃ % yajñavighnakaraṃ sadā // Ram_3,30.12 //	sarva divya astra yoktAram % yajQa viGna karam sadA // Ram_3,30.12 //
   purīṃ bhogavatīṃ gatvā $ parājitya ca vāsukim &	purIm BogavatIm gatvA $ parAjitya ca vAsukim &
   takṣakasya priyāṃ bhāryāṃ % parājitya jahāra yaḥ // Ram_3,30.13 //	takzakasya priyAm BAryAm % parAjitya jahAra yaH // Ram_3,30.13 //
   kailāsaṃ parvataṃ gatvā $ vijitya naravāhanam &	kElAsam parvatam gatvA $ vijitya naravAhanam &
   vimānaṃ puṣpakaṃ tasya % kāmagaṃ vai jahāra yaḥ // Ram_3,30.14 //	vimAnam puzpakam tasya % kAma gam vE jahAra yaH // Ram_3,30.14 //
   vanaṃ caitrarathaṃ divyaṃ $ nalinīṃ nandanaṃ vanam &	vanam cEtraraTam divyam $ nalinIm nandanam vanam &
   vināśayati yaḥ krodhād % devodyānāni vīryavān // Ram_3,30.15 //	vinASayati yaH kroDAt % deva udyAnAni vIryavAn // Ram_3,30.15 //
   candrasūryau mahābhāgāv $ uttiṣṭhantau paraṃtapau &	candra sUryO mahABAgO $ uttizWantO paraMtapO &
   nivārayati bāhubhyāṃ % yaḥ śailaśikharopamaḥ // Ram_3,30.16 //	nivArayati bAhuByAm % yaH SEla SiKara upamaH // Ram_3,30.16 //
   daśavarṣasahasrāṇi $ tapas taptvā mahāvane &	daSa varza sahasrANi $ tapaH taptvA mahA vane &
   purā svayambhuve dhīraḥ % śirāṃsy upajahāra yaḥ // Ram_3,30.17 //	purA svayamBuve DIraH % SirAMsi upajahAra yaH // Ram_3,30.17 //
   devadānavagandharva  $ piśācapatagoragaiḥ &	deva dAnava ganDarva $ piSAca pataga uragEH &
   abhayaṃ yasya saṃgrāme % mṛtyuto mānuṣād ṛte // Ram_3,30.18 //	aBayam yasya saMgrAme % mRtyutaH mAnuzAt Rte // Ram_3,30.18 //
   mantrair abhiṣutaṃ puṇyam $ adhvareṣu dvijātibhiḥ &	mantrEH aBizutam puNyam $ aDvarezu dvijAtiBiH &
   havirdhāneṣu yaḥ somam % upahanti mahābalaḥ // Ram_3,30.19 //	havirDAnezu yaH somam % upahanti mahA balaH // Ram_3,30.19 //
   āptayajñaharaṃ krūraṃ $ brahmaghnaṃ duṣṭacāriṇam &	Apta yajQa haram krUram $ brahma Gnam duzwa cAriNam &
   karkaśaṃ niranukrośaṃ % prajānām ahite ratam \	karkaSam niranukroSam % prajAnAm ahite ratam \
   rāvaṇaṃ sarvabhūtānāṃ # sarvalokabhayāvaham // Ram_3,30.20 //	rAvaNam sarva BUtAnAm # sarva loka Baya Avaham // Ram_3,30.20 //
   rākṣasī bhrātaraṃ krūraṃ $ sā dadarśa mahābalam &	rAkzasI BrAtaram krUram $ sA dadarSa mahA balam &
   taṃ divyavastrābharaṇaṃ % divyamālyopaśobhitam \	tam divya vastra ABaraNam % divya mAlya upaSoBitam \
   rākṣasendraṃ mahābhāgaṃ # paulastyakulanandanam // Ram_3,30.21 //	rAkzasa indram mahABAgam # pOlastya kula nandanam // Ram_3,30.21 //
   tam abravīd dīptaviśālalocanaṃ $ pradarśayitvā bhayamohamūrchitā &	tam abravIt dIpta viSAla locanam $ pradarSayitvA Baya moha mUrCitA &
   sudāruṇaṃ vākyam abhītacāriṇī % mahātmanā śūrpaṇakhā virūpitā //	su dAruNam vAkyam aBIta cAriNI % mahAtmanA SUrpaNaKA virUpitAH //
   Ram_3,30.22 //	Ram_3,30.22 //
   tataḥ śūrpaṇakhā dīnā $ rāvaṇaṃ lokarāvaṇam &	tatas SUrpaNaKA dInA $ rAvaNam loka rAvaNam &
   amātyamadhye saṃkruddhā % paruṣaṃ vākyam abravīt // Ram_3,31.1 //	amAtya maDye saMkrudDAH % paruzam vAkyam abravIt // Ram_3,31.1 //
   pramattaḥ kāmabhogeṣu $ svairavṛtto niraṅkuśaḥ &	pramattaH kAma Bogezu $ svEra vRttaH niraFkuSaH &
   samutpannaṃ bhayaṃ ghoraṃ % boddhavyaṃ nāvabudhyase // Ram_3,31.2 //	samutpannam Bayam Goram % bodDavyam na avabuDyase // Ram_3,31.2 //
   saktaṃ grāmyeṣu bhogeṣu $ kāmavṛttaṃ mahīpatim &	saktam grAmyezu Bogezu $ kAma vRttam mahIpatim &
   lubdhaṃ na bahu manyante % śmaśānāgnim iva prajāḥ // Ram_3,31.3 //	lubDam na bahu manyante % SmaSAna agnim iva prajAH // Ram_3,31.3 //
   svayaṃ kāryāṇi yaḥ kāle $ nānutiṣṭhati pārthivaḥ &	svayam kAryANi yaH kAle $ na anutizWati pArTivaH &
   sa tu vai saha rājyena % taiś ca kāryair vinaśyati // Ram_3,31.4 //	sa tu vE saha rAjyena % tEH ca kAryEH vinaSyati // Ram_3,31.4 //
   ayuktacāraṃ durdarśam $ asvādhīnaṃ narādhipam &	ayukta cAram durdarSam $ asvADInam narADipam &
   varjayanti narā dūrān % nadīpaṅkam iva dvipāḥ // Ram_3,31.5 //	varjayanti narAH dUrAn % nadI paFkam iva dvipAH // Ram_3,31.5 //
   ye na rakṣanti viṣayam $ asvādhīnā narādhipāḥ &	ye na rakzanti vizayam $ asvADInAH narADipAH &
   te na vṛddhyā prakāśante % girayaḥ sāgare yathā // Ram_3,31.6 //	te na vRdDyA prakASante % girayaH sAgare yaTA // Ram_3,31.6 //
   ātmavadbhir vigṛhya tvaṃ $ devagandharvadānavaiḥ &	AtmavadBiH vigRhya tvam $ deva ganDarva dAnavEH &
   ayuktacāraś capalaḥ % kathaṃ rājā bhaviṣyasi // Ram_3,31.7 //	ayukta cAraH capalaH % kaTam rAjA Bavizyasi // Ram_3,31.7 //
   yeṣāṃ cāraś ca kośaś ca $ nayaś ca jayatāṃ vara &	yezAm cAraH ca koSaH ca $ nayaH ca jayatAm varaH &
   asvādhīnā narendrāṇāṃ % prākṛtais te janaiḥ samāḥ // Ram_3,31.8 //	asvADInAH narendrANAm % prAkRtEH te janEH samAH // Ram_3,31.8 //
   yasmāt paśyanti dūrasthān $ sarvān arthān narādhipāḥ &	yasmAt paSyanti dUra sTAn $ sarvAn arTAn narADipAH &
   cāreṇa tasmād ucyante % rājāno dīrghacakṣuṣaḥ // Ram_3,31.9 //	cAreNa tasmAt ucyante % rAjAnaH dIrGacakzuzaH // Ram_3,31.9 //
   ayuktacāraṃ manye tvāṃ $ prākṛtaiḥ sacivair vṛtam &	ayukta cAram manye tvAm $ prAkRtEH sacivEH vRtam &
   svajanaṃ ca janasthānaṃ % hataṃ yo nāvabudhyase // Ram_3,31.10 //	sva janam ca janasTAnam % hatam yaH na avabuDyase // Ram_3,31.10 //
   caturdaśa sahasrāṇi $ rakṣasāṃ bhīmakarmaṇām &	caturdaSa sahasrANi $ rakzasAm BIma karmaNAm &
   hatāny ekena rāmeṇa % kharaś ca sahadūṣaṇaḥ // Ram_3,31.11 //	hatAni ekena rAmeNa % KaraH ca saha dUzaNaH // Ram_3,31.11 //
   ṛṣīṇām abhayaṃ dattaṃ $ kṛtakṣemāś ca daṇḍakāḥ &	RzINAm aBayam dattam $ kRta kzemAH ca daNxakAH &
   dharṣitaṃ ca janasthānaṃ % rāmeṇākliṣṭakarmaṇā // Ram_3,31.12 //	Darzitam ca janasTAnam % rAmeNa aklizwa karmaNA // Ram_3,31.12 //
   tvaṃ tu lubdhaḥ pramattaś ca $ parādhīnaś ca rāvaṇa &	tvam tu lubDaH pramattaH ca $ para aDInaH ca rAvaNa &
   viṣaye sve samutpannaṃ % bhayaṃ yo nāvabudhyase // Ram_3,31.13 //	vizaye sve samutpannam % Bayam yaH na avabuDyase // Ram_3,31.13 //
   tīkṣṇam alpapradātāraṃ $ pramattaṃ garvitaṃ śaṭham &	tIkzNam alpa pradAtAram $ pramattam garvitam SaWam &
   vyasane sarvabhūtāni % nābhidhāvanti pārthivam // Ram_3,31.14 //	vyasane sarva BUtAni % na aBiDAvanti pArTivam // Ram_3,31.14 //
   atimāninam agrāhyam $ ātmasaṃbhāvitaṃ naram &	atimAninam agrAhyam $ Atma saMBAvitam naram &
   krodhanaṃ vyasane hanti % svajano 'pi narādhipam // Ram_3,31.15 //	kroDanam vyasane hanti % sva janaH api narADipam // Ram_3,31.15 //
   nānutiṣṭhati kāryāṇi $ bhayeṣu na bibheti ca &	na anutizWati kAryANi $ Bayezu na biBeti ca &
   kṣipraṃ rājyāc cyuto dīnas % tṛṇais tulyo bhaviṣyati // Ram_3,31.16 //	kzipram rAjyAt cyutaH dInaH % tRNEH tulyaH Bavizyati // Ram_3,31.16 //
   śuṣkakāṣṭhair bhavet kāryaṃ $ loṣṭair api ca pāṃsubhiḥ &	Suzka kAzWEH Bavet kAryam $ lozwEH api ca pAMsuBiH &
   na tu sthānāt paribhraṣṭaiḥ % kāryaṃ syād vasudhādhipaiḥ // Ram_3,31.17 //	na tu sTAnAt pariBrazwEH % kAryam syAt vasuDADipEH // Ram_3,31.17 //
   upabhuktaṃ yathā vāsaḥ $ srajo vā mṛditā yathā &	upaBuktam yaTA vAsaH $ srajaH vA mRditAH yaTA &
   evaṃ rājyāt paribhraṣṭaḥ % samartho 'pi nirarthakaḥ // Ram_3,31.18 //	evam rAjyAt pariBrazwaH % samarTaH api nirarTakaH // Ram_3,31.18 //
   apramattaś ca yo rājā $ sarvajño vijitendriyaḥ &	apramattaH ca yaH rAjA $ sarvajQaH vijita indriyaH &
   kṛtajño dharmaśīlaś ca % sa rājā tiṣṭhate ciram // Ram_3,31.19 //	kRtajQaH Darma SIlaH ca % sa rAjA tizWate ciram // Ram_3,31.19 //
   nayanābhyāṃ prasupto 'pi $ jāgarti nayacakṣuṣā &	nayanAByAm prasuptaH api $ jAgarti naya cakzuzA &
   vyaktakrodhaprasādaś ca % sa rājā pūjyate janaiḥ // Ram_3,31.20 //	vyakta kroDa prasAdaH ca % sa rAjA pUjyate janEH // Ram_3,31.20 //
   tvaṃ tu rāvaṇa durbuddhir $ guṇair etair vivarjitaḥ &	tvam tu rAvaNa durbudDiH $ guNEH etEH vivarjitaH &
   yasya te 'viditaś cārai % rakṣasāṃ sumahān vadhaḥ // Ram_3,31.21 //	yasya te aviditaH cArEH % rakzasAm su mahAn vaDaH // Ram_3,31.21 //
   parāvamantā viṣayeṣu saṃgato $ na deśakālapravibhāgatattvavit &	parAvamantA vizayezu saMgataH $ na deSa kAla praviBAga tattva vid &
   ayuktabuddhir guṇadoṣaniścaye % vipannarājyo na cirād vipatsyate //	ayukta budDiH guNa doza niScaye % vipanna rAjyaH na cirAt vipatsyate //
   Ram_3,31.22 //	Ram_3,31.22 //
   iti svadoṣān parikīrtitāṃs tayā $ samīkṣya buddhyā kṣaṇadācareśvaraḥ &	iti sva dozAn parikIrtitAn tayA $ samIkzya budDyA kzaNadA cara ISvaraH &
   dhanena darpeṇa balena cānvito % vicintayāmāsa ciraṃ sa rāvaṇaḥ //	Danena darpeNa balena ca anvitaH % vicintayAmAsa ciram sa rAvaNaH //
   Ram_3,31.23 //	Ram_3,31.23 //
   tataḥ śūrpaṇakhāṃ kruddhāṃ $ bruvatīṃ paruṣaṃ vacaḥ &	tatas SUrpaNaKAm krudDAm $ bruvatIm paruzam vacaH &
   amātyamadhye saṃkruddhaḥ % paripapraccha rāvaṇaḥ // Ram_3,32.1 //	amAtya maDye saMkrudDaH % paripapracCa rAvaNaH // Ram_3,32.1 //
   kaś ca rāmaḥ kathaṃvīryaḥ $ kiṃrūpaḥ kiṃparākramaḥ &	kaH ca rAmaH kaTaMvIryaH $ kiMrUpaH kiMparAkramaH &
   kimarthaṃ daṇḍakāraṇyaṃ % praviṣṭaś ca suduścaram // Ram_3,32.2 //	kimarTam daNxaka araNyam % pravizwaH ca su duScaram // Ram_3,32.2 //
   āyudhaṃ kiṃ ca rāmasya $ nihatā yena rākṣasāḥ &	AyuDam kim ca rAmasya $ nihatAH yena rAkzasAH &
   kharaś ca nihataḥ saṃkhye % dūṣaṇas triśirās tathā // Ram_3,32.3 //	KaraH ca nihataH saMKye % dUzaNaH triSirAH taTA // Ram_3,32.3 //
   ity uktā rākṣasendreṇa $ rākṣasī krodhamūrchitā &	iti uktA rAkzasa indreNa $ rAkzasI kroDa mUrCitA &
   tato rāmaṃ yathānyāyam % ākhyātum upacakrame // Ram_3,32.4 //	tatas rAmam yaTAnyAyam % AKyAtum upacakrame // Ram_3,32.4 //
   dīrghabāhur viśālākṣaś $ cīrakṛṣṇājināmbaraḥ &	dIrGa bAhuH viSAla akzaH $ cIra kRzNa ajina ambaraH &
   kandarpasamarūpaś ca % rāmo daśarathātmajaḥ // Ram_3,32.5 //	kandarpa sama rUpaH ca % rAmaH daSaraTa AtmajaH // Ram_3,32.5 //
   śakracāpanibhaṃ cāpaṃ $ vikṛṣya kanakāṅgadam &	Sakra cApa niBam cApam $ vikRzya kanaka aFgadam &
   dīptān kṣipati nārācān % sarpān iva mahāviṣān // Ram_3,32.6 //	dIptAn kzipati nArAcAn % sarpAn iva mahA vizAn // Ram_3,32.6 //
   nādadānaṃ śarān ghorān $ na muñcantaṃ mahābalam &	na AdadAnam SarAn GorAn $ na muQcantam mahA balam &
   na kārmukaṃ vikarṣantaṃ % rāmaṃ paśyāmi saṃyuge // Ram_3,32.7 //	na kArmukam vikarzantam % rAmam paSyAmi saMyuge // Ram_3,32.7 //
   hanyamānaṃ tu tat sainyaṃ $ paśyāmi śaravṛṣṭibhiḥ &	hanyamAnam tu tat sEnyam $ paSyAmi Sara vRzwiBiH &
   indreṇevottamaṃ sasyam % āhataṃ tv aśmavṛṣṭibhiḥ // Ram_3,32.8 //	indreNa iva uttamam sasyam % Ahatam tu aSma vRzwiBiH // Ram_3,32.8 //
   rakṣasāṃ bhīmavīryāṇāṃ $ sahasrāṇi caturdaśa &	rakzasAm BIma vIryANAm $ sahasrANi caturdaSa &
   nihatāni śarais tīkṣṇais % tenaikena padātinā // Ram_3,32.9 //	nihatAni SarEH tIkzNEH % tena ekena padAtinA // Ram_3,32.9 //
   ardhādhikamuhūrtena $ kharaś ca sahadūṣaṇaḥ &	arDa aDika muhUrtena $ KaraH ca saha dUzaNaH &
   ṛṣīṇām abhayaṃ dattaṃ % kṛtakṣemāś ca daṇḍakāḥ // Ram_3,32.10 //	RzINAm aBayam dattam % kRta kzemAH ca daNxakAH // Ram_3,32.10 //
   ekā kathaṃcin muktāhaṃ $ paribhūya mahātmanā &	ekA kaTaMcid muktA aham $ pariBUya mahAtmanA &
   strīvadhaṃ śaṅkamānena % rāmeṇa viditātmanā // Ram_3,32.11 //	strI vaDam SaFkamAnena % rAmeNa vidita AtmanA // Ram_3,32.11 //
   bhrātā cāsya mahātejā $ guṇatas tulyavikramaḥ &	BrAtA ca asya mahA tejAH $ guNataH tulya vikramaH &
   anuraktaś ca bhaktaś ca % lakṣmaṇo nāma vīryavān // Ram_3,32.12 //	anuraktaH ca BaktaH ca % lakzmaNaH nAma vIryavAn // Ram_3,32.12 //
   amarṣī durjayo jetā $ vikrānto buddhimān balī &	amarzI durjayaH jetA $ vikrAntaH budDimAn balI &
   rāmasya dakṣiṇo bāhur % nityaṃ prāṇo bahiścaraḥ // Ram_3,32.13 //	rAmasya dakziNaH bAhuH % nityam prANaH bahiScaraH // Ram_3,32.13 //
   rāmasya tu viśālākṣī $ dharmapatnī yaśasvinī &	rAmasya tu viSAla akzI $ Darma patnI yaSasvinI &
   sītā nāma varārohā % vaidehī tanumadhyamā // Ram_3,32.14 //	sItA nAma varArohA % vEdehI tanu maDyamA // Ram_3,32.14 //
