   BhG 11.1	Bhu 11.1
   savyasācīty ucyate ||33||	savyasAcI-iti ucyate ||33||
   madhusūdanaḥ : yasmād evaṃ tasmād iti | tasmāt tvad-vyāpāram antareṇāpi	maDusUdanaH : yasmAt evam tasmAt iti | tasmAt tvad--vyApAram antareNa-api
   yasmād ete vinaṅkṣanty eva tasmāt tvam uttiṣṭhodyukto bhava yuddhāya	yasmAt ete vinaFkzanti eva tasmAt tvam uttizWa-udyuktaH Bava yudDAya
   devair api durjayā bhīṣma-droṇādayo 'tirathā jhaṭity evārjunena nirjitā	devEH api durjayAH BIzma--droNa-AdayaH atiraTA Jawiti eva-arjunena nirjitA
   ity evambhūtaṃ yaśo labhasva | mahadbhiḥ puṇyair eva hi yaśo labhyate |	iti evamBUtam yaSaH laBasva | mahadBiH puNyEH eva hi yaSaH laByate |
   ayatnataś ca jitvā śatrūn duryodhanādīn bhuṅkṣva rājyaṃ svopasarjanatvena	ayatnatas ca jitvA SatrUn duryoDana-AdIn BuFkzva rAjyam sva-upasarjana-tvena
   bhogyatāṃ prāpaya samṛddhaṃ rājyam akaṇṭakam | ete ca tava śatravo mayaiva	Bogya-tAm prApaya samRdDam rAjyam akaNwakam | ete ca tava SatravaH mayA-eva
   kālātmanā nihatāḥ saṃhṛtāyuṣas tvadīya-yuddhāt pūrvam eva kevalaṃ tava	kAla-AtmanA nihatAH saMhRta-AyuzaH tvadIya--yudDAt pUrvam eva kevalam tava
   yaśo-lābhāya rathān na pātitāḥ | atas tvaṃ nimitta-mātram arjunenaite	yaSo-lABAya raTAn na pAtitAH | atas tvam nimitta--mAtram arjunena-ete
   nirjitā iti sārvalaukika-kavy-apadeśāspadaṃ bhava he savyasācin savyena	nirjitAH iti sArvalOkika-kavy-apadeSa-Aspadam Bava he savyasAcin savyena
   vāmena hastenāpi śarān sacituṃ saṃdhātuṃ śīlaṃ yasya tādṛśasya tava	vAmena hastena-api SarAn sacitum saMDAtum SIlam yasya tAdRSasya tava
   bhīṣma-droṇādi-jayo nāsambhāvitas tasmāt tvad-vyāpārānantaraṃ mayā rathāt	BIzma--droNa-Adi--jayaH na-asamBAvitaH tasmAt tvad--vyApAra-anantaram mayA raTAt-
   pātyamāneṣv eteṣu tavaiva kartṛtvaṃ lokāḥ kalpayiṣyantīty abhiprāyaḥ	pAtyamAnezu etezu tava-eva kartR-tvam lokAH kalpayizyanti-iti aBiprAyaH
   viśvanāthaḥ : Nothing.	viSvanATaH : NoTing.
   baladevaḥ : yasmād evaṃ tasmāt tvam uttiṣṭha svadharmāya yuddhāya yaśo	baladevaH : yasmAt evam tasmAt tvam uttizWa svaDarmAya yudDAya yaSaH-
   labhasva sura-durjayā bhīṣmādayo 'rjunena helayaiva nirjitā iti durlabhāṃ	laBasva sura--durjayAH BIzma-AdayaH arjunena helayA-eva nirjitAH iti durlaBAm
   kīrtiṃ prāpnuhi | pūrvaṃ draupadyām aparādha-samaya eva mayaite nihatās	kIrtim prApnuhi | pUrvam drOpadyAm aparADa--samayaH eva mayA-ete nihata-aH-
   tvad-yaśase yantra-pratimāvat pravartante | tasmāt tvaṃ nimitta-mātram	tvad--yaSase yantra--pratimA-vat pravartante | tasmAt tvam nimitta--mAtram
   bhava | he savyasācin ! savyenāpi hastena bāṇān sacituṃ saṃdhātuṃ śīlaṃ	Bava | he savyasAcin ! savyena-api hastena bANAn sacitum saMDAtum SIlam
   asyeti yuddha-nirbhare prāpte hastābhyām iṣu-varṣinn ity arthaḥ ||33||	asya-iti yudDa--nirBare prApte hastAByAm izu-varzin iti arTaH ||33||
   BhG 11.34	Bhu 11.34
   droṇaṃ ca bhīṣmaṃ ca jayadrathaṃ ca	droNam ca BIzmam ca jayadraTam ca
   karṇaṃ tathānyān api yodhavīrān |	karNam taTA-anyAn api yoDa-vIrAn |
   mayā hatāṃs tvaṃ jahi mā vyathiṣṭhā	mayA hatAn tvam jahi mA vyaTizWA
   yudhyasva jetāsi raṇe sapatnān ||34||	yuDyasva jetAsi raNe sapatnAn ||34||
   śrīdharaḥ : na caite vidmaḥ kataran no garīyo yad vā jayema yadi vā no	SrIDaraH : na ca-ete vidmaH kataran naH garIyaH yat vA jayema yadi vA no
   jayeyuḥ ity āśaṅkā sāpi na kāryety āha droṇam iti | yebhyas tvaṃ śaṅkase	jayeyuH iti ASaFkA sA-api na kAryA-iti Aha droNam iti | yeByaH tvam SaFkase
   tān droṇādīn mayaiva hatāṃs tvaṃ jahi ghātaya | mā vyathiṣṭhā bhayaṃ mā	tAn droNa-AdIn mayA-eva hatAn tvam jahi GAtaya | mA vyaTizWA Bayam mA
   kārṣīḥ | sapatnān śatrūn raṇe yuddhe niścitaṃ jetāsi jeṣyasi ||34||	kArzIH | sapatnAn SatrUn raNe yudDe niScitam jetAsi jezyasi ||34||
   madhusūdanaḥ : nanu droṇo brāhmaṇottamo dhanurvedācāryo mama guru viśeṣeṇa	maDusUdanaH : nanu droNaH brAhmaNa-uttamaH Danurveda-AcAryaH mama guru viSezeNa
   ca divyāstra-sampannas tathā bhīṣmaḥ svacchanda-mṛtyur divyāstra-sampannaś	ca divya-astra--sampannaH taTA BIzmaH svacCanda--mRtyuH divya-astra--sampannaH-
   ca parāśurāmeṇa dvandva-yuddham upagamyāpi na parājitas tathā yasya pitā	ca para-ASurAmeNa dvandva--yudDam upagamya-api na parAjitaH taTA yasya pitA
   vṛddha-kṣatras tapaś carati mama putrasya śiro yo bhūmau pātayiṣyati	vRdDa-kzatraH tapaH carati mama putrasya SiraH yaH BUmO pAtayizyati
   tasyāpi śiras tat-kālaṃ bhūmau patiṣyatīti sa jayadratho 'pi jetum aśakyaḥ	tasya-api SiraH tat-kAlam BUmO patizyati-iti sa jayadraTaH api jetum aSakyaH
   svayam api mahādevārādhana-paro divyāstra-sampannaś ca tathā karṇo 'pi	svayam api mahAdeva-ArADana--paraH divya-astra--sampannaH ca taTA karNaH api
   svayaṃ sūrya-samas tad-ārādhanena divyāstra-sampannaś ca vāsava-dattayā	svayam sUrya-samaH tad--ArADanena divya-astra--sampannaH ca vAsava-dattayA
   caika-puruṣa-ghātinyā moghīkartum aśakyayā śaktyā śaktyā viśiṣṭas tathā	ca-eka-puruza-GAtinyA moGIkartum aSakyayA SaktyA SaktyA viSizwaH taTA
   kṛpāśvatthāma-bhūriśravaḥ-prabhṛtayo mahānubhāvāḥ sarvathā durjayā	kRpA-aSvatTAma-BUriSravaH--praBRtayaH mahA-anuBAvAH sarvaTA durjayA
   evaiteṣu satsu kathaṃ jitvā śatrūn rājyaṃ bhokṣye kathaṃ vā yaśo lapsya	eva-etezu satsu kaTam jitvA SatrUn rAjyam Bokzye kaTam vA yaSaH lapsya
   ity āśaṅkām arjunasyāpanetum āha tad āśaṅkā-viṣayān nāmabhiḥ kathayan	iti ASaFkAm arjunasya-apanetum Aha tat ASaFkA--vizayAn nAmaBiH kaTayan
   droṇam iti |	droNam iti |
   droṇādīṃs tvad-āśaṅkā-viṣayī-bhūtān sarvān eva yodha-vīrān kālātmanā mayā	droNa-AdIn tvad--ASaFkA--vizayI--BUtAn sarvAn eva yoDa--vIrAn kAla-AtmanA mayA
   hatān eva tvaṃ jahi | hatānāṃ hanane ko vā pariśramaḥ | ato mā vyathiṣṭhāḥ	hatAn eva tvam jahi | hatAnAm hanane kaH vA pariSramaH | atas mA vyaTizWAH
   katham evaṃ śakṣyāmīti vyathāṃ bhaya-nimittāṃ pīḍāṃ mā gā bhayaṃ tyaktvā	kaTam evam SakzyAmi-iti vyaTAm Baya--nimittAm pIxAm mA gAH Bayam tyaktvA
   yudhyasva | jetāsi jeṣyasy acireṇaiva raṇe saṅgrāme sapatnān sarvān api	yuDyasva | jetAsi jezyasi acireNa-eva raNe saFgrAme sapatnAn sarvAn api
   śatrūn |	SatrUn |
   atra droṇaṃ ca bhīṣmaṃ ca jayadrathaṃ ceti ca-kāra-trayeṇa	atra droNam ca BIzmam ca jayadraTam ca-iti ca-kAra-trayeNa
   pūrvoktājeyatva-śaṅkānūdyate | tathā-śabdena karṇe 'pi | anyān api	pUrva-ukta-ajeya-tva--SaFkA-nUdyate | taTA--Sabdena karNe api | anyAn api
   yodha-vīrān ity atrāpi-śabdena | tasmāt kuto 'pi svasya parājayaṃ	yoDa--vIrAn iti atra-api--Sabdena | tasmAt kutas api svasya parAjayam
   vadha-nimittaṃ pāpaṃ ca mā śaṅkiṣṭhā ity abhiprāyaḥ |	vaDa--nimittam pApam ca mA SaFkizWA iti aBiprAyaH |
   kathaṃ bhīṣmam ahaṃ saṅkhye droṇaṃ ca madhusūdana | iṣubhiḥ pratiyotsyāmi	kaTam BIzmam aham saFKye droNam ca maDusUdana | izuBiH pratiyotsyAmi
   pūjārhau ity atrevātrāpi samudāyānvayān antaraṃ pratyekānvayo draṣṭavyaḥ	pUjA-arhO iti atra-iva-atra-api samudAya-anvayAn antaram pratyeka-anvayaH drazwavyaH
   viśvanāthaḥ : Nothing.	viSvanATaH : NoTing.
   baladevaḥ : yad vā jayema yadi vā no jayeyuḥ iti sva-vijaye saṃśayam	baladevaH : yat vA jayema yadi vA naH jayeyuH iti sva--vijaye saMSayam
   ākārṣīr ity āśayenāha droṇaṃ ceti | mayā hatān hatāyuṣo droṇādīṃs tvaṃ	AkArzIH iti ASayena-Aha droNam ca-iti | mayA hatAn hata-AyuzaH droNa-AdIn tvam
   jahi māraya | mā vyatiṣṭhāḥ | katham etān divyāstra-sampannān ekaḥ śaknomy	jahi mAraya | mA vyatizWAH | kaTam etAn divya-astra--sampannAn ekaH Saknomi-
   ahaṃ vijetum iti bhayaṃ mā gāḥ | mṛtānāṃ māraṇe kaḥ śrama ity arthaḥ |	aham vijetum iti Bayam mA gAH | mRtAnAm mAraNe kaH SramaH iti arTaH |
   bhayaṃ hitvā yudhyasva raṇa sapatnān ripūn jetāsi jeṣyasi ||34||	Bayam hitvA yuDyasva raNa sapatnAn ripUn jetAsi jezyasi ||34||
   BhG 11.35	Bhu 11.35
   saṃjaya uvāca	saMjayaH uvAca
   etac chrutvā vacanaṃ keśavasya	etat SrutvA vacanam keSavasya
   kṛtāñjalir vepamānaḥ kirīṭī |	kRtAQjaliH vepamAnaH kirIwI |
   namaskṛtvā bhūya evāha kṛṣṇaṃ	namaskRtvA BUyas eva-Aha kRzNam
   sa-gadgadaṃ bhīta-bhītaḥ praṇamya ||35||	sa-gadgadam BIta--BItaH praNamya ||35||
   śrīdharaḥ : tato yad vṛttaṃ tad eva dhṛtarāṣṭraṃ prati saṃjaya uvāca etad	SrIDaraH : tatas yat vRttam tat eva DRtarAzwram prati saMjayaH uvAca etat-
   iti | etat pūrva-śloka-trayātmakaṃ keśavasya vacanaṃ śrutvā vepamānaḥ	iti | etat pUrva-Sloka--traya-Atmakam keSavasya vacanam SrutvA vepamAnaH
   kampamānaḥ kirīṭy arjunaḥ kṛtāñjaliḥ sampuṭīkṛta-hastaḥ kṛṣṇaṃ namaskṛtya	kampamAnaH kirIwI arjunaH kRtAQjaliH sampuwIkRta-hastaH kRzNam namaskRtya
   punar apy āhoktavān | katham āha ? harṣa-bhayādy-āveśa-vaśāt gadgadena	punar api Aha-uktavAn | kaTam Aha ? harza--Baya-Adi--a-AveSa--vaSAt gadgadena
   kaṇṭha-kampanena saha vartate iti sa-gadgadaṃ yathā syāt tathā | kiṃ ca	kaNWa-kampanena saha vartate iti sa-gadgadam yaTA syAt taTA | kim ca
   bhītād api bhītaḥ san praṇamyāvanato bhūtvā ||35||	BItAt api BItaH san praNamya-avanataH BUtvA ||35||
   madhusūdanaḥ : droṇa-bhīṣma-jayadratha-karṇeṣu jayāśā-viṣayeṣu hateṣu	maDusUdanaH : droNa--BIzma--jayadraTa-karNezu jaya-ASA--vizayezu hatezu
   nirāśrayo duryodhano hata evety anusandhāya jayāśāṃ parityajya yadi	nirASrayaH duryoDanaH hataH eva-iti anusanDAya jaya-ASAm parityajya yadi
   dhṛtarāṣṭraḥ sandhiṃ kuryāt tadā śāntir ubhayeṣāṃ bhaved ity abhiprāyavāṃs	DRtarAzwraH sanDim kuryAt tadA SAntiH uBayezAm Bavet iti aBiprAyavAn=-
   tataḥ kiṃ vṛttam ity apekṣāyāṃ saṃjaya uvāca etad iti | etat pūrvoktaṃ	tatas kim vRttam iti apekzAyAm saMjayaH uvAca etat iti | etat pUrva-uktam
   keśavasya vacanaṃ śrutvā kṛtāñjaliḥ kirīṭīndra-datta-kirīṭaḥ	keSavasya vacanam SrutvA kRtAQjaliH kirIwi-indra-datta-kirIwaH
   parama-vīratvena prasiddho vepamānaḥ paramāścarya-darśana-janitena	parama-vIra-tvena prasidDaH vepamAnaH parama-AScarya--darSana--janitena
   sambhrameṇa kampamāno 'rjunaḥ kṛṣṇaṃ bhaktāgha-karṣaṇaṃ bhagavantaṃ	samBrameNa kampamAnaH arjunaH kRzNam Bakta-aGa--karzaNam Bagavantam
   namaskṛtvā namaskṛtya bhūyaḥ punar apy āhoktavān sa-gadgadaṃ bhayena	namaskRtvA namaskRtya BUyas punar api Aha-uktavAn sa-gadgadam Bayena
   harṣeṇa cāśru-pūrṇa-netratve sati kapha-ruddha-kaṇṭhatayā vāco	harzeNa ca-aSru--pUrNa--netra-tve sati kaPa--rudDa-kaNWa-tayA vAcaH-
   mandatva-sakampatvādir vikāraḥ sa-gadgadas tad-yuktaṃ yathā syāt |	manda-tva--sa-kampa-tva-AdiH vikAraH sa-gadgadaH tat--yuktam yaTA syAt |
   bhīta-bhīto 'tiśayena bhītaḥ san pūrvaṃ namaskṛtya punar api	BIta--BItaH atiSayena BItaH san pUrvam namaskRtya punar api
   praṇamyātyanta-namro bhūtvāheti sambandhaḥ ||35||	praNamya-atyanta--namraH BUtvA-Aha-iti sambanDaH ||35||
   viśvanāthaḥ : namaskṛtvety ārṣam ||35||	viSvanATaH : namaskRtvA-iti Arzam ||35||
   baladevaḥ : tato yad abhūt tat saṃjaya uvāca etad iti | keśavasyaitat	baladevaH : tatas yat aBUt tat saMjayaH uvAca etat iti | keSavasya-etat-
   padya-trayātmakaṃ vacanaṃ śrutvā kirīṭī pārthaḥ vepamāno	padya-traya-Atmakam vacanam SrutvA kirIwI pArTaH vepamAnaH-
   'tyadbhutātyugra-rūpa-darśanajena sambhrameṇa sakampaḥ | namakṣṭvety ārṣam	ati-adButA-ati-ugra--rUpa-darSana-jena samBrameNa sa-kampaH | namakzwvA-iti Arzam
   | kṛṣṇaṃ namaskṛtya, punaḥ praṇamya, bhīta-bhīto 'tibhayākulaḥ san bhūyaḥ	| kRzNam namaskRtya, punar praNamya, BIta--BItaH ati-Baya-AkulaH san BUyas-
   punaar apy āha sa-gadgadaṃ gadgadena kaṇṭha-kampena sahitaṃ yathā syāt	punaar api Aha sa-gadgadam gadgadena kaNWa--kampena sahitam yaTA syAt-
   tathā ||35||	taTA ||35||
   BhG 11.36	Bhu 11.36
   arjuna uvāca	arjunaH uvAca
   sthāne hṛṣīkeśa tava prakīrtyā	sTAne hRzIkeSa tava prakIrtyA
   jagat prahṛṣyaty anurajyate ca |	jagat prahRzyati anurajyate ca |
   rakṣāṃsi bhītāni diśo dravanti	rakzAMsi BItAni diSaH dravanti
   sarve namasyanti ca siddha-saṃghāḥ ||36||	sarve namasyanti ca sidDa--saMGAH ||36||
   śrīdharaḥ : sthāne ity ekādaśabhir arjunasyoktiḥ | sthāne ity avyayaṃ	SrIDaraH : sTAne iti ekAdaSaBiH arjunasya-uktiH | sTAne iti avyayam
   yuktam ity asminn arthe | he hṛṣīkeśa yata evaṃ tvam adbhuta-prabhāvo	yuktam iti asmin arTe | he hRzIkeSa yatas evam tvam adButa--praBAvaH-
   bhakta-vatsalaś ca | atas tava prakīrtyā māhātmya-saṅkīrtanena na kevalam	Bakta-vatsalaH ca | atas tava prakIrtyA mAhAtmya--saFkIrtanena na kevalam
   aham eva prahṛṣyāmīti, kintu jagat sarvaṃ prahṛṣyaty prakarṣeṇa harṣaṃ	aham eva prahRzyAmi-iti, kintu jagat sarvam prahRzyati prakarzeNa harzam
   prāpnoti | etat tu sthāne yuktam ity arthaḥ | tathā jagad anurajyate	prApnoti | etat tu sTAne yuktam iti arTaH | taTA jagat anurajyate
   cānurāgam upaitīti yat | tathā rakṣāṃsi bhītāni santi | diśaḥ prati	ca-anurAgam upEti-iti yat | taTA rakzAMsi BItAni santi | diSaH prati
   dravanti palāyante iti yat | sarve yoga-tapo-mantrādi-siddhānāṃ saṅghā	dravanti palAyante iti yat | sarve yoga--tapo--mantra-Adi-sidDAnAm saFGA
   namasyanti praṇamanti iti yat | etac ca sthāne yuktam eva | na citram ity	namasyanti praNamanti iti yat | etat ca sTAne yuktam eva | na citram iti-
   arthaḥ ||36||	arTaH ||36||
   madhusūdanaḥ : ekādaśabhir arjuna uvāca sthāna iti | sthāna ity avyayaṃ	maDusUdanaH : ekAdaSaBiH arjunaH uvAca sTAnaH iti | sTAnaH iti avyayam
   yuktam ity arthe | he hṛṣīkeśa ! sarvendriya-pravartaka yatas tvam evam	yuktam iti arTe | he hRzIkeSa ! sarva-indriya--pravartaka yatas tvam evam
   atyantādbhuta-prabhāvo bhakta-vatsalaś ca tatas tava prakīrtyā prakṛṣṭayā	atyanta-adButa--praBAvaH Bakta-vatsalaH ca tatas tava prakIrtyA prakRzwayA
   kīrtyā niratiśaya-prāśastyasya kīrtanena śravaṇena ca na kevalam aham eva	kIrtyA niratiSaya-prASasti-asya kIrtanena SravaNena ca na kevalam aham eva
   prahṛṣyāmi kintu sarvam eva jagac cetana-mātraṃ rakṣo-virodhi prahṛṣyati	prahRzyAmi kintu sarvam eva jagat cetana--mAtram rakzaH--viroDi prahRzyati
   prakṛṣṭaṃ harṣam āpnotīti yat tat sthāne yuktam evety arthaḥ | tathā	prakRzwam harzam Apnoti-iti yat tat sTAne yuktam eva-iti arTaH | taTA
   sarvaṃ jagad anurajyate ca tad-viṣayam anurāgam upaitīti ca yat tad api	sarvam jagat anurajyate ca tad--vizayam anurAgam upEti-iti ca yat tat api
   yuktam eva | tathā rakṣāṃsi bhītāni bhayāviṣṭāni santi diśo dravanti	yuktam eva | taTA rakzAMsi BItAni Baya-AvizwAni santi diSaH dravanti
   gacchanti sarvāsu dikṣu palāyanta iti yat tad api yuktam eva | tathā sarve	gacCanti sarvAsu dikzu palAyante iti yat tat api yuktam eva | taTA sarve
   siddhānāṃ kapilādīnāṃ saṃghā namasyanti ceti yat tad api yuktam eva |	sidDAnAm kapila-AdInAm saMGAH namasyanti ca-iti yat tat api yuktam eva |
   sarvatra tava prakīrtyety asyānvayaḥ sthāna ity asya ca | ayaṃ śloko	sarvatra tava prakIrtyA-iti asya-anvayaH sTAnaH iti asya ca | ayam SlokaH-
   rakṣoghna-mantratvena mantra-śāstre prasiddhaḥ | sa ca	rakzaH-Gna--mantra-tvena mantra-SAstre prasidDaH | sa ca
   nārāyaṇāṣṭākṣara-sudarśanāstra-mantrābhyāṃ sampuṭito jñeya iti rahasyam	nArAyaNa-azwa-akzara--su-darSana-astra--mantrAByAm sampuwitaH jQeyaH iti rahasyam
   viśvanāthaḥ : bhagavad-vigrahasyātiprasannatvam atighoratvaṃ cedam	viSvanATaH : Bagavat--vigrahasya-atiprasanna-tvam ati-Gora-tvam ca-idam
   unmukha-vimukha-viṣayakam iti sahaseva jñātvā tad eva tattvaṃ vyācakṣaṇaḥ	unmuKa--vimuKa--vizayakam iti sahasA-iva jQAtvA tat eva tattvam vyAcakzaNaH
   stauti sthāna iti | sthāna ity avyayaṃ yuktam ity arthaḥ | he hṛṣīkeśa !	stOti sTAnaH iti | sTAnaH iti avyayam yuktam iti arTaH | he hRzIkeSa !
   sva-bhaktendriyānāṃ ca svābhimukhye sva-mukhye ca pravartaka ! tava	sva--Bakta-indriyAnAm ca su-a-aBimuKye sva--muKye ca pravartaka ! tava
   prakīrtyā prakṛṣṭayā tvan-māhātmya-saṅkīrtanena jagad idaṃ prahṛṣyay	prakIrtyA prakRzwayA tvan-mAhAtmya--saFkIrtanena jagat idam prahRzyay
   anurajyate anuraktam bhavatīti yuktam eva jagato 'sya tvad-aunmukhyād iti	anurajyate anuraktam Bavati-iti yuktam eva jagataH asya tvad--OnmuKyAt iti
   bhāvaḥ | tathā rakṣāṃsi rakṣo 'sura-dānava-piśācādīni bhītāni bhūtvā diśo	BAvaH | taTA rakzAMsi rakzaH asura--dAna-va-piSAca-AdIni BItAni BUtvA diSaH-
   dravanti diśaḥ prati palāyanta ity etad api sthāne yuktam eva | teṣāṃ	dravanti diSaH prati palAyante iti etat api sTAne yuktam eva | tezAm
   tvad-vaimukhyād iti bhāvaḥ | tathā tvad-bhaktyā ye siddhās teṣāṃ saṅghāḥ	tvad--vEmuKyAt iti BAvaH | taTA tvad--BaktyAH ye sidDAH tezAm saFGAH
   sarve namasyanti cety api yuktam eva | teṣāṃ tvad-bhaktatvād iti bhāvaḥ |	sarve namasyanti ca-iti api yuktam eva | tezAm tvad--Bakta-tvAt iti BAvaH |
   śloko 'yaṃ rakṣoghna-mantratvena mantra-śāstre prasiddhaḥ ||36||	SlokaH ayam rakzaH-Gna--mantra-tvena mantra-SAstre prasidDaH ||36||
   baladevaḥ : pareśasya sakhyuḥ kṛṣṇasyātiramyatvam atyugratvaṃ ca tatra	baladevaH : para-ISasya saKyuH kRzNasya-ati-ramya-tvam ati-ugra-tvam ca tatra
   raṅgavad yugapad eva vīkṣya tad-ubhayaṃ sva-saṃmukha-sva-vimukha-viṣayam	raFga-vat yugapad eva vIkzya tat--uBayam sva--saMmuKa--sva---vimuKa--vizayam
   iti vidvān arjunas tad-anurūpaṃ stauti sthāna ity ekādaśabhiḥ | yuktam ity	iti vidvAn arjunaH tad--anurUpam stOti sTAnaH iti ekAdaSaBiH | yuktam iti-
   arthakaṃ sthāna ity ed-antam avyayam | he hṛṣīkeśeti	arTakam sTAnaH iti ed-antam avyayam | he hRzIkeSa-iti
   saṃmukha-vimukhendriyāṇāṃ sāṃmukhye vaimukhye capravarakety arthaḥ |	saMmuKa--vimuKa-indriyANAm sAMmuKye vEmuKye capravaraka-iti arTaH |
   yuddha-darśanāyāgataṃ deva-gandharva-siddha-vidyādhara-pramukhaṃ	yudDa--darSanAya-Agatam deva--ganDarva--sidDa-vidyADara--pramuKam
   tvat-saṃmukhaṃ jagat tava duṣṭa-saṃhartatva-rūpayā prakīrtyā prahṛṣyaty	tu-at--saMmuKam jagat tava duzwa--saMharta-tva--rUpayA prakIrtyA prahRzyati-
   anurajyate ceti yuktam etat | duṣṭa-svabhāvāni tvad-vimukhāni rakṣāṃsi	anurajyate ca-iti yuktam etat | duzwa--svaBAvAni tvad--vimuKAni rakzAMsi
   rākṣasāsura-dānavādīni devādy-udgītayā tat-prakīrtyā bhītāni bhūtvā diśaḥ	rAkzasa-asura--dAnava-AdIni deva-Adi--udgItayA tat--prakIrtyA BItAni BUtvA diSaH
   prati dravanti palāyanta iti ca yuktam | tava	prati dravanti palAyante iti ca yuktam | tava
   prāṇi-bhāvānusāri-rūpa-prakāśitvād iti bhāvaḥ | tad itthaṃ	prANi-BAva-anusAri--rUpa--prakASi-tvAt iti BAvaH | tat itTam
   śiṣṭāśiṣṭānugraha-kāritāṃ tava vīkṣya tvad-bhaktāḥ siddha-saṅghāḥ sarve	Sizwa-ASizwa-anugraha-kAritAm tava vIkzya tvad--BaktAH sidDa--saFGAH sarve
   sanakādayo namasyanti jaya jaya bhagavān ity udīrayantaḥ praṇamanti ca	sanaka-AdayaH namasyanti jaya jaya BagavAn iti udIrayantaH praNamanti ca
   yuktaṃ tava bhakta-mano-hāritvāt ||36||	yuktam tava Bakta--mano--hAri-tvAt ||36||
   BhG 11.37	Bhu 11.37
   kasmāc ca te na nameran mahātman	kasmAt ca te na nameran mahAtman
   garīyase brahmaṇo 'py ādi-kartre |	garIyase brahmaNaH api Adi-kartre |
   ananta deveśa jagannivāsa	ananta deveSa jagannivAsa
   tvam akṣaraṃ sad asat tatparaṃ yat ||37||	tvam akzaram sat asat tat-param yat ||37||
   śrīdharaḥ : tatra hetum āha kasmād iti | he mahātman ! he ananta ! he	SrIDaraH : tatra hetum Aha kasmAt iti | he mahAtman ! he ananta ! he
   deveśa ! he jagannivāsa ! kasmād dhetos te tubhyaṃ na nameran na	deveSa ! he jagannivAsa ! kasmAt DetoH te tuByam na nameran na
   namaskāraṃ kuryuḥ ? kathambhūtāya brahmaṇo 'py garīyase gurutarāya |	namaskAram kuryuH ? kaTamBUtAya brahmaNaH api garIyase gurutarAya |
   ādi-kartre ca brahmaṇo 'pi janakāya | kiṃ ca sad vyaktam asad-vyaktaṃ	Adi-kartre ca brahmaNaH api janakAya | kim ca sat vyaktam asat--vyaktam
   tābhyāṃ paraṃ mūla-kāraṇaṃ yad akṣaraṃ brahma | tac ca tvam eva | etair	tAByAm param mUla-kAraNam yat akzaram brahma | tat ca tvam eva | etEH-
   navabhir hetubhis tvāṃ sarve namasyantīti na citram ity arthaḥ ||37||	navaBiH hetuBiH tvAm sarve namasyanti-iti na citram iti arTaH ||37||
   madhusūdanaḥ : bhagavato harṣādi-viṣayatve hetum āha kasmāc ceti | kasmāc	maDusUdanaH : BagavataH harza-Adi--vizaya-tve hetum Aha kasmAt ca-iti | kasmAc
   ca hetos te tubhyaṃ na nameran na namaskuryuḥ siddha-saṅghāḥ sarve 'pi |	ca hetoH te tuByam na nameran na namaskuryuH sidDa--saFGAH sarve api |
   he mahātman paramodāra-citta ! he 'nanta sarva-pariccheda-śūnya ! he	he mahAtman parama-udAra--cittaH ! he ananta sarva-paricCeda--SUnyaH ! he
   deveśa hiraṇyagarbhādīnām api devānāṃ niyantaḥ ! he jagan-nivāsa	deveSa hiraNyagarBa-AdInAm api devAnAm niyantaH ! he jagan-nivAsa
   sarvāśraya ! tubhyaṃ kīdṛśāya brahmaṇo 'pi garīyase gurutarāyādi-kartre	sarva-ASrayaH ! tuByam kIdRSAya brahmaNaH api garIyase gurutarAya-Adi-kartre
   tvam brahmaṇo 'pi janakāya | niyantṛtvam upadeṣṭṛtvaṃ janakatvam ity ādir	tvam brahmaNaH api janakAya | niyantR-tvam upadezwR-tvam janaka-tvam iti AdiH-
   ekaiko 'pi hetur namaskāryatā-prayojakaḥ kiṃ punar	ekEkaH api hetuH namaskArya-tA--prayojakaH kim punar-
   mahātmatvānantatva-jagan-nivāsatvādi-nānā-kalyāṇa-guṇa-samuccita ity	mahAtma-tva-ananta-tva--jagan--nivAsa-tva-Adi-nAnA--kalyANa--guNa--samuccitaH iti-
   anāścaryatā-sūcanārthaṃ namaskārasya kasmāc ceti vā-śabdārthaś ca-kāraḥ |	anAScarya-tA--sUcanA-arTam namaskArasya kasmAt ca-iti vA--Sabda-arTaH ca-kAraH |
   kiṃ ca sat ? vidhi-mukhena pratīyamānam astīit | asan niṣedha-mukhena	kim ca sat ? viDi-muKena pratIyamAnam astIit | asat nizeDa--muKena
   pratīyamānaṃ nāstīti | athavā sad-vyaktam asad-vyaktaṃ tvam eva | tathā	pratIyamAnam na-asti-iti | aTavA sat--vyaktam asat--vyaktam tvam eva | taTA
   tat-paraṃ tābhyāṃ sad-asadbhyāṃ paraṃ mūla-kāraṇaṃ yad akṣaraṃ brahma tad	tat--param tAByAm sat--asadByAm param mUla-kAraNam yat akzaram brahma tat-
   api tvam eva tvad-bhinnaṃ kim api nāstīty arthaḥ | tat-paraṃ yad ity atra	api tvam eva tvad--Binnam kim api na-asti-iti arTaH | tat--param yat iti atra
   yac-chabdāt prāk-ca-kāram api kecit paṭhanti | etair hetubhis tvāṃ sarve	yac--SabdAt prAk--ca-kAram api kecid paWanti | etEH hetuBiH tvAm sarve
   namasyantīti na kim api citram ity arthaḥ ||37||	namasyanti-iti na kim api citram iti arTaH ||37||
