   oṃ	om
   gatādhibhautikabhāvena sphurati | na tu māṃsamayaḥ ādhibhautiko nāma	gata ADiBOtika BAvena sPurati | na tu mAMsa mayaH ADiBOtikaH nAma
   kaścit pṛthag asti yathā tathā sato 'pi tasya buddhiviṣayatvaṃ vinā	kaScid pRTak asti yaTA taTA sataH api tasya budDi vizaya tvam vinA
   asatkalpatvāt | buddhiviṣayatve tu buddhirūpatvānapāyāt | viṣayo hi sa	asat kalpa tvAt | budDi vizaya tve tu budDi rUpa tvAnapAyAt | vizayaH hi sa
   evocyate yaḥ viṣayyagrastha iva bhāsate | anyathā pītadravyasyāpi	eva ucyate yaH vizayi agra sTaH iva BAsate | anyaTA pIta dravyasya api
   nīlajñānaviṣayatvāpātāt | dvitīyaḥ "tu"śabdaḥ pādapūraṇārthaḥ	nIla jQAna vizaya tva ApAtAt | dvitIyaH "tu"SabdaH pAda pUraNa arTaH
   || MoT_3,4.45 ||	|| MoT_3,4.45 ||
   dṛśyatvasādhanārthaṃ manasaḥ dṛśyaparyāyatvaṃ kathayati	dRSya tva sADana arTam manasaH dRSya paryAya tvam kaTayati
        avidyā saṃsṛtiś cittaṃ mano bandho malaṃ tamaḥ /	avidyA saMsRtiH cittam manaH banDaH malam tamaH /
        iti paryāyanāmāni dṛśyasya vidur uttamāḥ // Mo_3,4.46 //	iti paryAya nAmAni dRSyasya viduH uttamAH // MaH _3,4.46 //
   ataḥ manaḥ dṛśyam evānyathā dṛśyaparyāyatvam asya na syād	atas manaH dRSyam eva anyaTA dRSya paryAya tvam asya na syAt 
   iti || MoT_3,4.46 ||	iti || MoT_3,4.46 ||
   nanu padārthagrāhakatayā bhāsamānasya manasaḥ kathaṃ dṛśyaparyāyatvaṃ	nanu padArTa grAhaka tayA BAsamAnasya manasaH kaTam dRSya paryAya tvam
   yuktam ity | atrāha	yuktam iti | atra Aha
        na hi dṛśyād ṛte kiñcin manaso rūpam asti hi /	na hi dRSyAt Rte kiQcid manasaH rUpam asti hi /
        dṛśyaṃ cotpannam evaitan neti vakṣyāmy ahaṃ punaḥ // Mo_3,4.47 //	dRSyam ca utpannam eva etat na iti vakzyAmi aham punar // MaH _3,4.47 //
   "hi" yasmāt kāraṇāt | "dṛśyād ṛte kiñcit" dṛśyavyatiriktaṃ kiñcit |	"hi" yasmAt kAraNAt | "dRSyAt Rte kiQcit" dRSya vyatiriktam kiQcid |
   "manasaḥ rūpaṃ" | "hi" niścayena | "nāsti" | ataḥ manasaḥ dṛśyaparyāyatvaṃ	"manasaH rUpaM" | "hi" niScayena | "nAsti" | atas manasaH dRSya paryAya tvam
   yuktam iti bhāvaḥ | nanu tato 'pi kim ity | atrāha "dṛśyaṃ ce"ti | "etat	yuktam iti BAvaH | nanu tatas api kim iti | atra Aha "dRSyam ce"ti | "etat 
   dṛśyaṃ ca utpannaṃ na" bhavati | pūrvam uktatvāt | ataḥ manaḥ api	dRSyam ca utpannam na" Bavati | pUrvam ukta tvAt | atas manaH api
   anutpannam eva bhavatīti bhāvaḥ | nanu dṛśyānutpannatve mama pūrvaṃ	anutpannam eva Bavati iti BAvaH | nanu dRSyAn utpanna tve mama pUrvam
   niścayo na jāta ity atrāh"etī"ti | "aham" "iti" etat dṛśyānutpannatvam |	niScayaH na jAtaH iti atra ah"A itI"ti | "aham" "iti" etat dRSyAnutpanna tvam |
   "punaḥ vakṣyāmi" | durbodhatvād iti bhāvaḥ || MoT_3,4.47 ||	"punar vakzyAmi" | durboDa tvAt iti BAvaH || MoT_3,4.47 ||
   dṛśyānutpannatvam eva kathayati	dRSyAnutpanna tvam eva kaTayati
        yathā kamalabīje 'ntaḥ sthitā kamalamañjarī /	yaTA kamala bIje antar sTitA kamala maQjarI /
        mahācitparamāṇvantas tathā dṛśyaṃ jagat sthitam // Mo_3,4.48 //	mahA cid paramANu antaH taTA dRSyam jagat sTitam // MaH _3,4.48 //
   "yathā kamalamañjarī kamalabīje" padmākṣe | "antaḥ sthitā" bhavati |	"yaTA kamalamaQjarI kamala bIje" padmAkze | "antaH sTitA" Bavati |
   anyathā agre nirgamāsambhavaprasaṅgāt | "tathā dṛśyam jagat"	anyaTA agre nirgamA samBava prasaFgAt | "taTA dRSyam jagat"
   dṛśikriyāviṣayībhūtaṃ jagat | "mahācitparamāṇvantaḥ" | "mahācit"	dRSi kriyA vizayIBUtam jagat | "mahA cit paramANu antaH" | "mahA cit"
   aparicchinnā cit | sā evātisūkṣmatvāt "paramāṇuḥ" | tasy"āntaḥ" madhye |	aparicCinnA cit | sA eva ati sUkzma tvAt "paramANuH" | tasy"a antaH" maDye |
   "sthitaṃ" bhavati | anyathā kutaḥ asyāḥ nirgamaḥ syāt iti bhāvaḥ | ato	"sTitaM" Bavati | anyaTA kutas asyAH nirgamaH syAt iti BAvaH | atas 
   dṛśyasya mahācitaḥ pṛthaktvābhāvenānutpannatvam eveti paramo	dRSyasya mahA citaH pRTaktva aBAvena anutpanna tvam eva iti paramaH 
   bhāvaḥ || MoT_3,4.48 ||	BAvaH || MoT_3,4.48 ||
   etad eva punaḥ punaḥ kathayati	etat eva punar punar kaTayati
        prakāśasya yathāloko yathā vātasya copanam /	prakASasya yaTAlokaH yaTA vAtasya copanam /
        yathā dravatvaṃ payaso dṛśyatvaṃ draṣṭur īdṛśam // Mo_3,4.49 //	yaTA drava tvam payasaH dRSya tvam drazwuH IdRSam // MaH _3,4.49 //
   "ālokaḥ" arthaprākaṭyahetuḥ guṇaviśeṣaḥ | "copanaṃ" spandaḥ |	"AlokaH" arTa prAkawya hetuH guNa viSezaH | "ca upanaM" spandaH |
   draṣṭṛvyatiriktadṛśyasya sattā nāstīti bhāvaḥ || MoT_3,4.49 ||	drazwR vyatirikta dRSyasya sattA na asti iti BAvaH || MoT_3,4.49 ||
        aṅgadatvaṃ yathā hemni mṛganadyāṃ yathā jalam /	aFgada tvam yaTA hemni mRga nadyAm yaTA jalam /
        bhittir yathā svapnapure tathā draṣṭari dṛśyadhīḥ // Mo_3,4.50 //	BittiH yaTA svapna pure taTA drazwari dRSya DIH // MaH _3,4.50 //
   spaṣṭam || MoT_3,4.50 ||	spazwam || MoT_3,4.50 ||
   anena nyāyena draṣṭuḥ dṛśyamayatvaṃ yat siddhaṃ tad api	anena nyAyena drazwuH dRSya maya tvam yat sidDam tat api
   malatvenonmṛjyatayā pratijānīte	mala tvena unmRjya tayA pratijAnIte
        evaṃ draṣṭari dṛśyatvam ananyad iva yat sthitam /	evam drazwari dRSya tvam ananyat iva yat sTitam /
        tad apy unmārjayāmy āśu tvaccittādarśato malam // Mo_3,4.51 //	tat api unmArjayAmi ASu tvad citta AdarSataH malam // MaH _3,4.51 //
   "evaṃ" sati | "draṣṭari" dṛśikriyākartari | "ananyat" uktanyāyenābhinnaṃ |	"evaM" sati | "drazwari" dRSi kriyA kartari | "ananyat" ukta nyAyena aBinnam |
   "yat dṛśyatvam" dṛśikriyāviṣayatvaṃ | "sthitam iva" bhavati | ahaṃ |	"yat dRSya tvam" dRSi kriyA vizaya tvam | "sTitam iva" Bavati | aham |
   "malam" malabhāvena sthitam | "tat api" draṣṭur abhinnaṃ dṛśyatvam api |	"malam" mala BAvena sTitam | "tat api" drazwuH aBinnam dRSya tvam api |
   "tvaccittādarśataḥ" tvaccittadarpaṇāt | "unmārjayāmi" | yena sarvathā	"tvad citta AdarSataH" tvad citta darpaNAt | "unmArjayAmi" | yena sarvaTA
   tvanmanasi dṛśyasparśo na syād | asattvenāpi bhāsamānaṃ dṛśyaṃ leśato	tvad manasi dRSya sparSaH na syAt | asattvena api BAsamAnam dRSyam leSataH 
   duḥkhadam eva bhavatīti bhāvaḥ | nanu draṣṭur abhinnasya dṛśyatvasya	duHKa dam eva Bavati iti BAvaH | nanu drazwuH aBinnasya dRSya tvasya
   kathaṃ malatvaṃ | vyatiriktasyaiva malatvād iti cet | satyam | draṣṭā	kaTam mala tvam | vyatiriktasya eva mala tvAt iti ced | satyam | drazwA
   svābhinnatvenāpi niścitaṃ dṛśyatvaṃ svabhinnatvam api āpādayati |	sva aBinna tvena api niScitam dRSya tvam sva Binna tvam api ApAdayati |
   svabhinnatvākhyaṃ pratiyoginaṃ vinā svābhinnatvasyāsiddher iti	sva Binna tva AKyam pratiyoginam vinA sva aBinna tvasya asidDeH iti
   svabhinnatvāpādakasya dṛśyasya malatvaṃ sphuṭam eveti na ko 'pi	sva Binna tva ApAdakasya dRSyasya mala tvam sPuwam eva iti na kaH api
   virodhaḥ || MoT_3,4.51 ||	viroDaH || MoT_3,4.51 ||
   nanu kimarthaṃ draṣṭur ananyatvena sthitasya malarūpasya api	nanu kim arTam drazwuH ananya tvena sTitasya mala rUpasya api
   dṛśyatvasyonmārjanaṃ karoṣīty | atrāha	dRSya tvasya unmArjanam karozi iti | atra Aha
        yad draṣṭur asyādraṣṭṛtvaṃ dṛśyābhāve bhaved balāt /	yat drazwuH asyAt razwR tvam dRSya aBAve Bavet balAt /
        tad viddhi kevalībhāvam ata evāsataḥ sataḥ // Mo_3,4.52 //	tat vidDi kevalIBAvam atas eva asataH sataH // MaH _3,4.52 //
   "asya" ātmatvena sthitasya | "draṣṭuḥ" dṛśikriyākartuḥ | "dṛśyābhāve" sati	"asya" Atma tvena sTitasya | "drazwuH" dRSikriyA kartuH | "dRSya aBAve" sati
   | "balāt" balena | svaprayatnaṃ vineti yāvat | "yat adraṣṭṛtvaṃ" "bhavet"	| "balAt" balena | sva prayatnam vinA iti yAvat | "yat adrazwR tvaM" "Bavet "
   | na hi dṛśyaṃ vinā draṣṭuḥ draṣṭṛtvaṃ nāma kiñcid asti | śaktibhāvena	| na hi dRSyam vinA drazwuH drazwR tvam nAma kiQcid asti | Sakti BAvena
   sthitasyāpi tasya svarūpatvānapāyāt | tvam | "tat" adraṣṭṛtvaṃ |	sTitasya api tasya svarUpa tvAnapAyAt | tvam | "tat" adrazwR tvam |
   "kevalībhāvam" muktiṃ | "viddhi" jānīhi | draṣṭuḥ	"kevalIBAvam" muktim | "vidDi" jAnIhi | drazwuH
   dṛśyānaunmukhyamātrasyaiva muktitvāt | "draṣṭuḥ" kathambhūtasya | "ata	dRSyAn OnmuKya mAtrasya eva mukti tvAt | "drazwuH" kaTamBUtasya | "ata
   evāsataḥ" "sataḥ" | draṣṭṛtvāpekṣayā "asataḥ" | kevalībhāvāpekṣayā	eva asataH" "sataH" | drazwR tva apekzayA "asataH" | kevalI BAva apekzayA
   "sataḥ" | na hy asataḥ kevalībhāvaḥ yuktaḥ | tathā cānirvācyasyety arthaḥ	"sataH" | na hi asataH kevalIBAvaH yuktaH | taTA ca anirvAcyasya iti arTaH
   | ataḥ kevalībhāvasiddhaye sarvathā dṛśyonmārjanam eva kāryam iti bhāvaḥ	| atas kevalIBAva sidDaye sarvaTA dRSya unmArjanam eva kAryam iti BAvaH
   || MoT_3,4.52 ||	|| MoT_3,4.52 ||
   nanu dṛśyābhāvaprabhāvāt siddhe 'pi adraṣṭṛtve kevalībhāvo na sidhyati |	nanu dRSya aBAva praBAvAt sidDe api adrazwR tve kevalIBAvaH na siDyati |
   dṛśyaviṣayasya rāgādeḥ suṣuptivat vāsanābhāvena sthitatvād ity | atrāha	dRSya vizayasya rAga AdeH suzupti vat vAsanA BAvena sTita tvAt iti | atra Aha
        tattām upagate bhāve rāgadveṣādivāsanā /	tat tAm upagate BAve rAga dveza Adi vAsanA /
        śāmyaty aspandite vāte spandasaṅkṣubdhatā yathā // Mo_3,4.53 //	SAmyati aspandite vAte spanda saFkzubDa tA yaTA // MaH _3,4.53 //
   "bhāve" antare tattve | "tattām" dṛśyābhāvakṛtāṃ adraṣṭṛtām | "upagate"	"BAve" antare tattve | "tat tAm" dRSya aBAva kRtAm adrazwR tAm | "upagate"
   sati | "rāgadveṣādivāsanā" pūrvaṃ bhātadṛśyaviṣayarāgadveṣādisaṃskāraḥ |	sati | "rAga dveza Adi vAsanA" pUrvam BAta dRSya vizaya rAga dveza Adi saMskAraH |
   "śāmyati" śāntiṃ vrajati | āśrayaviṣayayoḥ abhāvāt | suṣuptau tu	"SAmyati" SAntim vrajati | ASraya vizayayoH aBAvAt | suzuptO tu
   āśrayaviṣayayoḥ vāsanābhāvena sthitatvāt tadanugatayoḥ rāgadveṣādikayor	ASraya vizayayoH vAsanA BAvena sTita tvAt tad anugatayoH rAga dveza AdikayoH 
   api vāsanābhāvenāvasthānam asti | na hi suṣuptau draṣṭṛdṛśyayoḥ samūlaṃ	api vAsanA BAvena avasTAnam asti | na hi suzuptO drazwR dRSyayoH sa mUlam
   nāśaḥ asti | tataḥ utthitasya punaḥ tadāsthābhāvaprasaṅgāt | na hi samūlaṃ	nASaH asti | tatas utTitasya punar tad AsTA BAva prasaFgAt | na hi sa mUlam
   naṣṭe āsthā yuktā | dṛśyābhāve niścitānāṃ tu bhāsamāne 'pi dṛśye kadācid	nazwe AsTA yuktAH | dRSya aBAve niScitAnAm tu BAsamAne api dRSye kadAcid 
   āsthā na vidyate | atra svamana eva sākṣikam ity alaṃ prapañcena |	AsTA na vidyate | atra sva manaH eva sAkzikam iti alam prapaQcena |
   "rāgadveṣādivāsanā" kā "yathā" | "spandasaṅkṣubdhatā yathā" | yathā "vāte	"rAga dveza Adi vAsanA" kA "yaTA" | "spanda saFkzubDa tA yaTA" | yaTA "vAte
   aspandite" sati | vātakṛtā "spandasaṅkṣubdhatā" spandarūpā saṅkṣubdhatā |	aspandite" sati | vAta kRtA "spanda saFkzubDa tA" spanda rUpA saFkzubDa tA |
   naśyati | tathety arthaḥ | ataḥ dṛśyābhāvakṛtasyādraṣṭṛtvasya	naSyati | taTA iti arTaH | atas dRSya aBAva kRtasya adrazwR tvasya
   kevalībhāvatvaṃ yuktam eveti bhāvaḥ || MoT_3,4.53 ||	kevalI BAva tvam yuktam eva iti BAvaH || MoT_3,4.53 ||
   etad eva atidurbodhatvāt punaḥ punaḥ kathayati	etat eva ati durboDa tvAt punar punar kaTayati
        asambhavati sarvasmin digbhūmyākāśarūpiṇi /	asamBavati sarvasmin diS BUmi AkASa rUpiNi /
        prakāśye yādṛśaṃ rūpaṃ prakāśasyāmalaṃ bhavet // Mo_3,4.54 //	prakASye yAdRSam rUpam prakASasya amalam Bavet // MaH _3,4.54 //
        trijagat tvam ahaṃ ceti dṛśye 'sattām upāgate /	trijagat tvam aham ca iti dRSye asattAm upAgate /
        draṣṭuḥ syāt kevalībhāvas tādṛśo vimalātmanaḥ // Mo_3,4.55 //	drazwuH syAt kevalI BAvaH tAdRSaH vimala AtmanaH // MaH _3,4.55 //
   "digbhūmyākāśarūpiṇi" digbhūmyākāśasvarūpe | "prakāśye" prakāśanīye	"dij BUmi AkASa rUpiNi" diS BUmi AkASa svarUpe | "prakASye" prakASanIye
   vastujāte | "asambhavati" sati | sambhavakriyākartṛtvam abhajati sati |	vastu jAte | "a samBavati" sati | samBava kriyA kartR tvam aBajati sati |
   "prakāśasya" sūryaprakāśasya | "yādṛśam amalaṃ" śuddham | indriyātītam iti	"prakASasya" sUrya prakASasya | "yAdRSam amalaM" SudDam | indriya atItam iti
   yāvat | "rūpaṃ bhavet" | na hi sūryamaṇḍalāt niṣkrāntaḥ bhittau apatitaḥ	yAvat | "rUpam Bavet" | na hi sUrya maNxalAt nizkrAntaH BittO apatitaH
   prakāśaḥ netragamyaḥ bhavati | "trijagat tvaṃ ahaṃ ceti dṛśye asattām"	prakASaH netra gamyaH Bavati | "trijagat tvam aham ca iti dRSye asat tAm"
   abhāvam | "upāgate" sati | "draṣṭuḥ" dṛśyaprakāśakatayā sthitasya draṣṭuḥ	aBAvam | "upAgate" sati | "drazwuH" dRSya prakASaka tayA sTitasya drazwuH
   | "tādṛśaḥ kevalībhāvaḥ" amalarūpatvaṃ | "syāt" bhavet | "draṣṭuḥ"	| "tAdRSaH kevalIBAvaH" amala rUpa tvam | "syAt" Bavet | "drazwuH"
   kathambhūtasya | "amalātmanaḥ" cetyamalarūṣitacinmātrasvarūpasyānyathā	kaTamBUtasya | "amala AtmanaH" ca iti amala rUzita cit mAtra svarUpasya anyaTA
   kevalībhāvāparaparyāyaḥ nirmalībhāvaḥ ayuktaḥ syāt || MoT_3,4.54 55 ||	kevalI BAva apara paryAyaH nirmalIBAvaH ayuktaH syAt || MoT_3,4.54 55 ||
        anantākhilaśailādipratibimbe hi yādṛśī /	ananta aKila SEla Adi pratibimbe hi yAdRSI /
        syād darpaṇe darpaṇatā kevalātmasvarūpiṇī // Mo_3,4.56 //	syAt darpaNe darpaNa tA kevala Atma svarUpiNI // MaH _3,4.56 //
        ahaṃ tvaṃ jagad ityādau praśānte dṛśyasambhrame /	aham tvam jagat ityAdO praSAnte dRSya samBrame /
        syāt tādṛśī kevalatā sthite draṣṭary avīkṣake // Mo_3,4.57 //	syAt tAdRSI kevala tA sTite drazwari avIkzake // MaH _3,4.57 //
   dārṣṭāntikagataṃ "praśānte" iti padaṃ dṛṣṭānte 'pi yojanīyaṃ | tenāyam	dArzwa antika gatam "praSAnte" iti padam dRzwAnte api yojanIyam | tena ayam
   arthaḥ | "hi" niścaye | "anantāḥ" ye "akhilāḥ śailādayaḥ" | tadrūpe	arTaH | "hi" niScaye | "anantAH" ye "aKilAH SEla AdayaH" | tad rUpe
   "pratibimbe praśānte" sati | dārṣṭāntikatayā gṛhīte "darpaṇe"	"pratibimbe praSAnte" sati | dArzwa antika tayA gRhIte "darpaNe"
   pratibimbabhāvam abhajati sati iti yāvat | "darpaṇe kevalātmasvarūpiṇī"	pratibimba BAvam aBajati sati iti yAvat | "darpaNe kevala Atma svarUpiNI"
   kevaladarpaṇākhyasvarūpamayī | "yādṛśī darpaṇatā syāt" | "ahaṃ tvaṃ jagad	kevala darpaNa AKya svarUpa mayI | "yAdRSI darpaNa tA syAt" | "aham tvam jagad
   ityādau dṛśyasambhrame" dṛśyākāre sambhrame | dṛśye iti yāvat | "praśānte"	ityAdO dRSya samBrame" dRSya AkAre samBrame | dRSye iti yAvat | "praSAnte"
   sati | tataḥ "avīkṣake" dṛśikriyām akurvati | "sthite draṣṭari" | "tādṛśī	sati | tatas "avIkzake" dRSi kriyAm akurvati | "sTite drazwari" | "tAdRSI
   kevalatā syāt" | yathā pratibimbābhāve śuddhaṃ darpaṇamātram eva tiṣṭhati	kevala tA syAt" | yaTA pratibimba aBAve SudDam darpaNa mAtram eva tizWati
   tathā dṛśyābhāve śuddhaḥ draṣṭā eva tiṣṭhatīti bhāvaḥ || MoT_3,4.56 57 ||	taTA dRSya aBAve SudDaH drazwA eva tizWati iti BAvaH || MoT_3,4.56 57 ||
   dṛśyābhāvāsambhavaṃ manyamānaḥ śrīrāmaḥ pṛcchati	dRSya aBAva asamBavam manyamAnaH SrI rAmaH pRcCati
        sac cen na śāmyatīdaṃ vā nābhāvo vidyate sataḥ /	sat ced na SAmyati idam vA na aBAvaH vidyate sataH /
        asattāṃ ca na vidmo 'smin dṛśye doṣapradāyini // Mo_3,4.58 //	asattAm ca na vidmaH asmin dRSye doza pradAyini // MaH _3,4.58 //
   "vā"śabdaḥ yataḥśabdārthe | "idaṃ" dṛśyaṃ | "sat" sattābhāk "cet" | "cet"	"vA"SabdaH yatas Sabda arTe | "idaM" dRSyam | "sat" sattA ABAj "cet" | "cet"
   yadi bhavati | tadā "na śāmyati" | yataḥ "sataḥ" sattābhajataḥ | "abhāvaḥ	yadi Bavati | tadA "na SAmyati" | yatas "sataH" sattA BajataH | "aBAvaH
   na vidyate" | svarūpahāniprasaṅgāt | anyathā vahner api dāhakatvahāniḥ	na vidyate" | sva rUpa hAni prasaFgAt | anyaTA vahneH api dAhaka tva hAniH
   syāt | nanu tarhi asad eva bhavatv ity | atrāha "asattāṃ ce"ti |	syAt | nanu tarhi asat eva Bavatu iti | atra Aha "a sattAm ce"ti |
   "doṣapradāyini" rāgādisvarūpadoṣapradāyini | asataḥ doṣapradāyitvaṃ na	"doza pradAyini" rAga Adi svarUpa doza pradAyini | asataH doza pradAyi tvam na
   yuktaṃ vandhyāsutasyāpi tattvāpatter iti bhāvaḥ || MoT_3,4.58 ||	yuktam vanDyA sutasya api tattva ApatteH iti BAvaH || MoT_3,4.58 ||
   phalitam āha	Palitam Aha
        tasmāt katham iyaṃ śāmyed brahman dṛśyaviṣūcikā /	tasmAt kaTam iyam SAmyet brahman dRSya vizUcikA /
        nānodbhavabhramakarī duḥkhasantatidāyinī // Mo_3,4.59 //	nAnA udBava Brama karI duHKa santati dAyinI // MaH _3,4.59 //
   "nānodbhavaḥ" citrotpattiḥ | yaḥ "bhramaḥ" mithyājñānam | taṃ "karotī"ti	"nAnA udBavaH" citra utpattiH | yaH "BramaH" miTyAjQAnam | tam "karotI"ti
   tādṛśī || MoT_3,4.59 ||	tAdRSI || MoT_3,4.59 ||
   "unmārjayāmī"ti pratijñāṃ saphalīkartuṃ śrīvasiṣṭhaḥ uttaraṃ kathayati	"unmArjayAmi i"ti pratijQAm saPalIkartum SrIvasizWaH uttaram kaTayati
        asya dṛśyapiśācasya śāntyai mantram imaṃ śṛṇu /	asya dRSya piSAcasya SAntyE mantram imam SRNu /
        rāmātyantam ayaṃ yena mṛtim eṣyati naṅkṣyati // Mo_3,4.60 //	rAma atyantam ayam yena mRtim ezyati naFkzyati // MaH _3,4.60 //
   he "rāma" | tvam | "asya" puraḥsphurataḥ | "dṛśyapiśācasya śāntyai" |	he "rAma" | tvam | "asya" puras sPurataH | "dRSya piSAcasya SAntyE" |
   "imam" vakṣyamāṇavākyakadambakasvarūpaṃ | "mantraṃ" "śṛṇu" | "yena"	"imam" vakzyamANa vAkya kadambaka svarUpam | "mantraM" "SRNu" | "yena"
   mantreṇa | "ayaṃ" dṛśyapiśācaḥ | "atyantam mṛtim" traikālikam abhāvam |	mantreNa | "ayan" dRSya piSAcaH | "atyantam mRtim" trEkAlikam aBAvam |
   "eti" gacchati | tataḥ vi"naṅkṣyati" adarśanaṃ yāti | yuktaṃ ca piśācasya	"eti" gacCati | tatas vi"naFkzyati" adarSanam yAti | yuktam ca piSAcasya
   mantreṇa maraṇam adarśanaṃ ca || MoT_3,4.60 ||	mantreNa maraNam adarSanam ca || MoT_3,4.60 ||
   mantram eva kathayati	mantram eva kaTayati
        yad asti tasya nāśo 'sti na kadācana rāghava /	yat asti tasya nASaH asti na kadAcana rAGava /
        yasmāt tan naṣṭam apy antar bījabhūtaṃ bhaved dhṛdi // Mo_3,4.61 //	yasmAt tat nazwam api antar bIja BUtam Bavet DRdi // MaH _3,4.61 //
   he "rāghava" | "yat" vastu | sattāṃ bhajati | "tasya nāśaḥ kadācana" jātu	he "rAGava" | "yat" vastu | sattAm Bajati | "tasya nASaH kadAcana" jAtu
   | "na" sambhavati | "yasmāt tat" vastu | "naṣṭam api" kenacit	| "na" samBavati | "yasmAt tat" vastu | "nazwam api" kenacid 
   parābhimatena samavāyikāraṇanāśādinā naṣṭam api | "hṛdi antaḥ" mānasāntaḥ	para aBimatena samavAyi kAraNa nASa AdinA nazwam api | "hRdi antaH" mAnasa antaH
   | "bījabhūtam" | bījabhāvena sthitam vā sattārūpeṇa sthitam iti yāvat |	| "bIja BUtam" | bIja BAvena sTitam vA sattA rUpeNa sTitam iti yAvat |
   "bhavati" | dṛśyate hi naṣṭam api vastu hṛdi punaḥ punaḥ āvartamānam	"Bavati" | dRSyate hi nazwam api vastu hRdi punar punar AvartamAnam
   || MoT_3,4.61 ||	|| MoT_3,4.61 ||
   nanu tataḥ ko doṣaḥ ity | atrāha	nanu tatas kaH dozaH iti | atra Aha
        smṛtibījā cidākāśe punar udbhūya dṛśyadhīḥ /	smRti bIjA cit AkASe punar udBUya dRSya DIH /
        lokaśāilāmbarākāraṃ doṣaṃ vitanute 'tanum // Mo_3,4.62 //	loka SAila ambara AkAram dozam vitanute atanum // MaH _3,4.62 //
   "smṛtibījā" smṛtikāraṇikā | "dṛśyadhīḥ" dṛśyākārā dhīḥ | dṛśyam iti yāvat	"smRti bIjA" smRti kAraNikA | "dRSya DIH" dRSya AkArAH DIH | dRSyam iti yAvat 
   | "cidākāśe udbhūya" prādurbhūya | "atanum" mahāntam |	| "cit AkASe udBUya" prAdurBUya | "a tanum" mahAntam |
   "lokaśailāmbarākāram doṣam" "punaḥ vitanute" sūkṣmaprapañcabhāvena	"loka SEla ambara AkAram dozam" "punar vitanute" sUkzma prapaQca BAvena
   viśeṣeṇa vistārayati | svapne dṛṣṭatvāt || MoT_3,4.62 ||	viSezeNa vistArayati | svapne dRzwa tvAt || MoT_3,4.62 ||
   nanu tato 'pi kim ity | atrāha	nanu tatas api kim iti | atra Aha
        itthaṃ nirmokṣadoṣaḥ syān na ca tasyāṃśasambhavaḥ /	itTam nirmokza dozaH syAt na ca tasya aMSa samBavaH /
        yasmād devarṣimunayo dṛśyante muktibhājanam // Mo_3,4.63 //	yasmAt deva Rzi munayaH dRSyante mukti BAjanam // MaH _3,4.63 //
   "itthaṃ" sati | "nirmokṣadoṣaḥ" mokṣābhāvaprasaṅgarūpaḥ doṣaḥ | "syāt" |	"itTaM" sati | "nirmokza dozaH" mokza aBAva prasaFga rUpaH dozaH | "syAt" |
   sthūlasūkṣmabhāvena dvividhasya dṛśyābhāvasyaiva mokṣatvāt | nanu bhavatu	sTUla sUkzma BAvena dviviDasya dRSya aBAvasya eva mokza tvAt | nanu Bavatu
   saḥ doṣaḥ | kim asmākaṃ kariṣyatīty | atrāha "na ce"ti | "tasya"	saH dozaH | kim asmAkam karizyati iti | atra Aha "na ce"ti | "tasya"
   nirmokṣadoṣasya | "aṃśenā"pi "sambhavaḥ na ca" bhavati | "yasmāt	nirmokza dozasya | "aMSena a"pi "samBavaH na ca" Bavati | "yasmAt 
   devarṣimunayaḥ muktibhājanaṃ dṛśyante" || MoT_3,4.63 ||	deva Rzi munayaH mukti BAjanam dRSyante" || MoT_3,4.63 ||
   punar apy etad eva kathayati	punar api etat eva kaTayati
        yadi syāj jagadādīdaṃ tat syān mokṣo na kasyacit /	yadi syAt jagat Adi idam tat syAt mokzaH na kasyacid /
        bāhyastham astu hṛtsthaṃ vā dṛśyaṃ nāśāya kevalam // Mo_3,4.64 //	bAhya sTam astu hRd sTam vA dRSyam nASAya kevalam // MaH _3,4.64 //
   "yadi idam jagadādi syāt" sattāṃ bhajet | tadā "kasyacit" kasyāpi pramātuḥ	"yadi idam jagat Adi syAt" sattAm Bajet | tadA "kasya cit" kasya api pramAtuH
   | "mokṣaḥ" dṛśyān muktiḥ | "na syāt" | yathā tathā sambhāvite 'pi	| "mokzaH" dRSyAt muktiH | "na syAt" | yaTA taTA samBAvite api
   dṛśyanāśe smṛtiprabhāvāt sūkṣmatayā punaḥ dṛśyasphuraṇāt | yataḥ "dṛśyam	dRSya nASe smRti praBAvAt sUkzma tayA punar dRSya sPuraNAt | yatas "dRSyam
   bāhyastham" sthūlarūpam "astu" | "hṛtstham" sūkṣmarūpaṃ "vā astu" |	bAhya sTam" sTUla rUpam "astu" | "hRd sTam" sUkzma rUpam "vA astu" |
   "nāśāya" bandhākhyanāśotpādārtham bhavati | kṣobhakatvāviśeṣād iti bhāvaḥ	"nASAya" banDa AKya nASa utpAda arTam Bavati | kzoBaka tva aviSezAt iti BAvaH
   | "ādi"śabdena suṣuptistaimityādeḥ grahaṇam | tasyāpi dṛśyatvād	| "Adi" Sabdena suzuptiH tEm itya AdeH grahaNam | tasya api dRSya tvAt 
   || MoT_3,4.64 ||	|| MoT_3,4.64 ||
   nanu tarhi kiṃ kāryam ity | atrāha	nanu tarhi kim kAryam iti | atra Aha
        tasmād imāṃ pratijñāṃ tvaṃ śṛṇu rāmātibhīṣaṇām /	tasmAt imAm pratijQAm tvam SRNu rAma ati BIzaNAm /
