   PADA MARKERS	PADAH MARKERS
   #d: (tvad^ ct)	#d: (tvat ^ ct)
   vilapann iti kosalādhipaḥ $ karuṇārthagrathitaṃ priyāṃ prati &	vilapan iti kosala aDipaH $ karuNA arTa graTitam priyAm prati &
   akarot pṛthivīruhān api % srutaśākhārasabhāṣpadurdinān // Ragh_8.70 //	akarot pRTivIruhAn api % sruta SAKA rasa BAzpa durdinAn // RaG_8.70 //
   #a: (^eśvaraḥ C^t)	#a: (^eSvaraH C^t)
   #d: (cyuta^ V^t)	#d: (cyuta^ V^t)
   #d: (^dūṣitān ct)	#d: (^dUzitAn ct)
   atha tasya kathaṃcid aṅkataḥ $ svajanas tām apanīya sundarīṃ &	aTa tasya kaTaMcid aFkataH $ sva janaH tAm apanIya sundarIm &
   visasarja kṛtāntyamaṇḍanām % analāy'; āgurucandanadihase // Ragh_8.71 //	visasarja kRtAntya maNxanAm % analAya; Aguru candana dihase // RaG_8.71 //
   #c: (tadantya^ ct V)	#c: (tadantya^ ct V)
   #d: (a N P)	#d: (a N P)
   pramadām anu saṃsthitaḥ śucā $ nṛpatiḥ sann iti vācyadarśanāt &	pramadAm anu saMsTitaH SucA $ nRpatiH san iti vAcya darSanAt &
   na cakāra śarīram agnisāt % saha devyā na tu jīvitāśayā // Ragh_8.72 //	na cakAra SarIram agnisAt % saha devyAH na tu jIvita ASayAH // RaG_8.72 //
   atha tena daśāhataḥ pare $ guṇaśeṣāṃ upadiṣya gehinīm &	aTa tena daSa AhataH pare $ guNa SezAm upadizya gehinIm &
   viduṣā vidhayo maharddhayaḥ % pura evopavane samāpitāḥ // Ragh_8.73 //	viduzA viDayaH mahA RdDayaH % puras eva upavane samApitAH // RaG_8.73 //
   #a: (aṃ V^t)	#a: (am V^t)
   #b: (apa^ ct)	#b: (apa^ ct)
   #b: (sundarīm C)(bhāminīm ct V^t)	#b: (sundarIm C)(BAminIm ct V^t)
   #d: (vitenire C V^n)	#d: (vitenire C V^n)
   sa viveśa purīṃ tayā vinā $ kṣaṇadāpāyaśaśāṅkadarśanaḥ &	sa viveSa purIm tayA vinA $ kzaNadA apAya SaSAFka darSanaH &
   parivāham ivāvalokayan % svaśucaḥ pauravadhūmukhāśruṣu // Ragh_8.74 //	parivAham iva avalokayan % sva SucaH pOra vaDU muKa aSruzu // RaG_8.74 //
   atha taṃ savanāya diṣitaḥ $ praṇidhānād gurur āśramasthitaḥ &	aTa tam savanAya dizitaH $ praNiDAnAt guruH ASrama sTitaH &
   abhiṣaṅgajaḍaṃ vijajñivān % iti śiṣyeṇa kilānvabodhayat // Ragh_8.75 //	aBizaFga jaxam vijajQivAn % iti SizyeNa kila anvaboDayat // RaG_8.75 //
   #b: ('^āśritaḥ C V)	#b: ( a^ASritaH C V)
   asamāptavidhir yato munis $ tava vidvān api tāpakāraṇam &	asamApta viDiH yatas muniH $ tava vidvAn api tApa kAraNam &
   na bhavantam upasthitaḥ svayaṃ % prakṛtau sthāpayituṃ kṛtasthitiḥ //	na Bavantam upasTitaH svayam % prakRtO sTApayitum kRta sTitiH //
   Ragh_8.76 //	Rau _8.76 //
   #b: (śoka^ C V^t)	#b: (Soka^ S V^t)
   #d: ([pathaś ct][tataś N P] cyutam)	#d: ([paTaH ct][tataH N P] cyutam)
   mayi tasya suvṛtta vartate $ laghusaṃdeśapadā sarasvatī &	mayi tasya su vRtta vartate $ laGu saMdeSa padA sarasvatI &
   śṛṇu viśrutasattvasāra tāṃ % hṛdi cainām upadhātum arhasi // Ragh_8.77 //	SRNu viSruta sattva sAra tAm % hRdi ca enAm upaDAtum arhasi // RaG_8.77 //
   #b: (sphuṭa^ V)	#b: (sPuwa^ V)
   puruṣasya padeṣv ajanmanaḥ $ samatītaṃ ca bhavac ca bhāvi ca &	puruzasya padezu ajanmanaH $ samatItam ca Bavat ca BAvi ca &
   sa hi niṣpratighena cakṣuṣā % tritayaṃ jñānamayena paśyati // Ragh_8.78 //	sa hi nizpratiGena cakzuzA % tritayam jQAna mayena paSyati // RaG_8.78 //
   #c: (^pratimena V^t)	#c: (^pratimena V^t)
   #c: (pratibhena sa cakṣuṣā munis C)	#c: (pratiBena sa cakzuzA muniH C)
   carataḥ kila duścaraṃ tapas $ tṛṇabindoḥ pariśaṅkitaḥ purā &	carataH kila duScaram tapaH $ tRNabindoH pariSaFkitaH purA &
   prajighāya samādhibedinīṃ % harir asmai hariṇīṃ surāṅganām // Ragh_8.79 //	prajiGAya samADi bedinIm % hariH asmE hariNIm sura aFganAm // RaG_8.79 //
   sa tapaḥpratibandhamanyunā $ pramukhāviṣkṛtacāruvibhramām &	sa tapaH pratibanDa manyunA $ pramuKa AvizkRta cAru viBramAm &
   aśapad bhava mānuṣīti tāṃ % śamavelāpralayormiṇā muniḥ // Ragh_8.80 //	aSapat Bava mAnuzi iti tAm % Sama velA pralaya UrmiNA muniH // RaG_8.80 //
   #a: (^pratighāta^ V^t)	#a: (^pratiGAta^ V^t)
   #d: (bhuvi ct)	#d: (Buvi ct)
   bhagavan paravān ayaṃ janaḥ $ pratikūlācaritaṃ kṣamasva me &	Bagavan paravAn ayam janaH $ pratikUla Acaritam kzamasva me &
   iti copanatāṃ kṣitipṛśaṃ % vivaśā śāpanivṛttikāraṇam // Ragh_8.81 //	iti ca upanatAm kziti pRSam % vivaSA SApa nivRtti kAraNam // RaG_8.81 //
   #b: (sahasva V^p)	#b: (sahasva V^p)
   krathakaiśikavaṃśasaṃbhavā $ tava bhūtvā mahiṣī cirāya sā &	kraTa kESika vaMSa saMBavA $ tava BUtvA mahizI cirAya sA &
   upalabdhavatī divaś cyutaṃ % vivaśā śāpanivṛttikāraṇam // Ragh_8.82 //	upalabDavatI divaH cyutam % vivaSA SApa nivRtti kAraNam // RaG_8.82 //
   tad alaṃ tadapāyacintayā $ vipad utpattimatām upasthitā &	tat alam tad apAya cintayA $ vipad utpattimatAm upasTitA &
   vasudheyam avekṣyatāṃ tvayā % vasumatyā hi nṛpāḥ kalatriṇaḥ // Ragh_8.83	vasuDeyam avekzyatAm tvayA % vasumatyAH hi nRpAH kalatriNaH // RaG_8.83
   #b: (vyavasthitā V^t)	#b: (vyavasTitAH V^t)
   udaye madavācyam ujjhatā $ śrutam āviṣkṛtam ātmavattayā &	udaye mada vAcyam ujJatA $ Srutam AvizkRtam Atmavat tayA &
   manasas tad upasthite jvare % punar aklībatayā prakāśyatāṃ // Ragh_8.84 //	manasaH tat upasTite jvare % punar aklIba tayA prakASyatAm // RaG_8.84 //
   #a: (yad avācyam C V)	#a: (yat avAcyam C V)
   #b: ([^vat ct][nas V^n] tvayā)	#b: ([^vat ct][naH V^n] tvayA)
   #c: (sam^ N P S)	#c: (sam^ N P S)
   rudatā kuta eva sā punar $ bhavatā nānumṛtāpi labhyate &	rudatA kutas eva sA punar $ BavatA na anumRtA api laByate &
   paralokajuṣāṃ svakarmabhir % gatayo bhinnapathā hi dehinām // Ragh_8.85 //	para loka juzAm sva karmaBiH % gatayaH Binna paTAH hi dehinAm // RaG_8.85 //
   #b: (e ca V^t)	#b: (e ca V^t)
   #b: (ānumṛter avāpyate Vk)	#b: (a anumRteH avApyate Vk)
   #d: (āḥ śarīriṇām C Vk)	#d: (AH SarIriNAm C Vk)
   ruditena na sā nivartate $ nṛpa tat tāvad anrthakaṃ tava &	ruditena na sA nivartate $ nRpa tat tAvat anrTakam tava &
   na bhavān anusaṃsthito 'pi tāṃ % labhate karmavaśā hi dehinaḥ //	na BavAn anusaMsTitaH api tAm % laBate karma vaSAH hi dehinaH //
   Ragh_8.85* //	Rau _8.85* //
   apaśokamanāḥ kuṭumbinīm $ anugṛhṇīṣva nivāpadattibhiḥ &	apaSoka manAH kuwumbinIm $ anugRhNIzva nivApadattiBiH &
   svajanāśru kilātrisaṃtataṃ % dahati pretam iti pracakṣate // Ragh_8.86 //	sva jana aSru kila atri saMtatam % dahati pretam iti pracakzate // RaG_8.86 //
   maraṇaṃ prakṛtiḥ śarīriṇāṃ $ vikṛtir jīvitam ucyate budhaiḥ &	maraNam prakRtiH SarIriNAm $ vikRtiH jIvitam ucyate buDEH &
   kṣaṇam apy avatiṣṭhate śvasan % yadi jantur nanu lābhavān asau //	kzaNam api avatizWate Svasan % yadi jantuH nanu lABavAn asO //
   Ragh_8.87 //	Rau _8.87 //
   avagacchati mūḍhacetanaḥ $ priyanāśaṃ hṛdi śalyam arpitam &	avagacCati mUXa cetanaH $ priya nASam hRdi Salyam arpitam &
   sthiradhīs tu tad eva manyate % kuśaladvāratayā samuddhṛtam // Ragh_8.88	sTiraDIH tu tat eva manyate % kuSala dvAra tayA samudDRtam // RaG_8.88
   #c: (itaras C)	#c: (itaraH C)
   avagacchati mūḍhacetanaḥ $ śruta dhṛtasaṃyogaviparyayau yadā &	avagacCati mUXa cetanaH $ Sruta DRta saMyoga viparyayO yadA &
   virahaḥ kim ivānutāpayed % vada bāhyair viṣayair vipaścitam // Ragh_8.89	virahaH kim iva anutApayet % vada bAhyEH vizayEH vipaScitam // RaG_8.89
   #b: (śruti^ S)(kṣaṇa^ C V^t)	#b: (Sruti^ S)(kzaNa^ S V^t)
   #b: (smṛta^ V^p)	#b: (smRta^ V^p)
   #b: (smṛtau V^n)	#b: (smRtO V^n)
   #c: (kam V)	#c: (kam V)
   #d: (nṛpa C)	#d: (nRpa C)
   na pṛthagjanavac chuco vaśaṃ $ vaśinām uttama gantum arhasi &	na pRTagjana vat SucaH vaSam $ vaSinAm uttama gantum arhasi &
   drumasānumatāṃ kim antaraṃ % yadi vāyau dvitaye 'pi te calāḥ // Ragh_8.90	drumasAnumatAm kim antaram % yadi vAyO dvitaye api te calAH // RaG_8.90
   #d: (cāpalāḥ V^t)	#d: (cApalAH V^t)
   sa tatheti vinetur udāramateḥ $ pratigṛhya vaco visasarja munim &	sa taTA iti vinetuH udAra mateH $ pratigRhya vacaH visasarja munim &
   tad alabdhapadaṃ hṛdi śokaghane % pratiyātam ivāntikam asya guroḥ //	tat alabDa padam hRdi Soka Gane % pratiyAtam iva antikam asya guroH //
   Ragh_8.91 //	Rau _8.91 //
   tenāṣṭau parigamitāḥ samāḥ kathaṃcid $ bālatvād avitathasūnṛtena sūnoḥ &	tena azwO parigamitAH samAH kaTaMcid $ bAla tvAt avitaTa sUnRtena sUnoH &
   sādṛśyapratikṛtidarśanaiḥ priyāyāḥ % svapneṣu kṣaṇikasamāgamtosavaiś ca //	sAdRSya pratikRti darSanEH priyAyAH % svapnezu kzaNika samAgamtaH savEH ca //
   Ragh_8.92 //	Rau _8.92 //
   tasya prasahya hṛdayaṃ kila śokaśaṅkuḥ $ plakṣapraroha iva saudhatalaṃ	tasya prasahya hRdayam kila Soka SaFkuH $ plakza prarohaH iva sODa talam
   bibheda &	biBeda &
   prāṇāntahetum api taṃ bhiṣajām asādhyaṃ % lābhaṃ priyānugamane tvarayā sa	prANAnta hetum api tam BizajAm asADyam % lABam priya anugamane tvarayA sa
   mene // Ragh_8.93 //	mene // RaG_8.93 //
   #d: (a^ ct V^n)	#d: (a^ ct V^n)
   samyagvinītam atha varmaharaṃ kumāram $ ādiśya rakṣaṇavidhau vidhivat	samyak vinItam aTa varma haram kumAram $ AdiSya rakzaNa viDO viDivat 
   prajānām &	prajAnAm &
   rogopasṛṣṭatanudurvasatiṃ mumukṣuḥ % prāyopaveśanamatir nṛpatir babhūva //	roga upasRzwa tanu durvasatim mumukzuH % prAya upaveSana matiH nRpatiH baBUva //
   Ragh_8.94 //	Rau _8.94 //
   tīrthe toyavyatikarabhave jahnukanyāsaryvor $ dehatyāgād	tIrTe toya vyatikara Bave jahnukanyA saryvoH $ dehatyAgAt 
   amaragaṇanālekhyam āsādya sadyaḥ &	amara gaNanA leKyam AsAdya sadyas &
   pūrvākārādhikatararucā saṃgataḥ kāntayāsau % līlāgāreṣv aramata punar	pUrva AkAra aDika tara rucA saMgataH kAntayA asO % lIlA gArezu aramata punar 
   nandanābhyantareṣu // Ragh_8.95 //	nandana aByantarezu // RaG_8.95 //
   #b: (^nyāsād Dl)	#b: (^nyAsAt Dl)
   #c: (^caturayā ct V^n)	#c: (^caturayA ct V^n)
   #d: (na kṣamābhyantareṣu Kn)	#d: (na kzamA aByantarezu Kn)
   pitur anantaram uttarkosalān $ samadhigamya samādhijitendriyaḥ &	pituH anantaram uttarkosalAn $ samaDigamya samADi jita indriyaH &
   daśarathaḥ praśaśāsa mahāratho % yamavatām avatāṃ ca dhuri sthitaḥ //	daSaraTaH praSaSAsa mahA raTaH % yamavatAm avatAm ca Duri sTitaH //
   Ragh_9.1 //	Rau _9.1 //
   #a: (āṃ V^v)	#a: (Am V^v)
   adhigataṃ vidhivad yad apālayat $ prakṛtimaṇḍalam ātmakulocitam &	aDigatam viDivat yat apAlayat $ prakRti maNxalam Atma kula ucitam &
   abhavad asya tato guṇavattaraṃ % sanagaraṃ nagarandhrakaraujasaḥ //	aBavat asya tatas guNavattaram % sa nagaram naga ranDrakara ojasaH //
   Ragh_9.2 //	Rau _9.2 //
   #c: (^tatparaṃ S V)	#c: (^tat param S V)
   ubhayam eva vadanti manīṣiṇaḥ $ samayavarṣitayā kṛtakarmaṇām &	uBayam eva vadanti manIziNaH $ samaya varzitayA kRta karmaNAm &
   valaniṣūdanam arthpatiṃ ca taṃ % śramanudaṃ manudaṇḍaharānvayam //	vala nizUdanam arTpatim ca tam % Srama nudam manu daNxa hara an vayam //
   Ragh_9.3 //	Rau _9.3 //
   janapade na gadaḥ padam ādadhāv $ abhibhavaḥ kuta eva sapatnajaḥ &	janapade na gadaH padam AdaDO $ aBiBavaH kutas eva sapatna jaH &
   kṣitir abhūt phalavaty ajanandane % śamarate 'maratejasi pārthive //	kzitiH aBUt PalavatI ajanandane % Sama rate amara tejasi pArTive //
   Ragh_9.4 //	Rau _9.4 //
   #c: (kṛṣir C V)	#c: (kRziH C V)
   daśadigantajitā raghuṇā yathā $ śriyam apuṣyad ajena tataḥ param &	daSa diS anta jitA raGuNA yaTA $ Sriyam apuzyat ajena tatas param &
   tam adhigamya tathaiva punar babhau % na na mahī 'nam ahīnaparākramam //	tam aDigamya taTA eva punar baBO % na na mahI anam ahIna parAkramam //
   Ragh_9.5 //	Rau _9.5 //
   samatayā vasuvṛṭivisarjanair $ niyamanād asatāṃ ca narādhipaḥ &	samatayA vasu vRwi visarjanEH $ niyamanAt asatAm ca narADipaH &
   anuyayau yamapuṇyajaneśvarau % savaruṇāv aruṇāgrasaraṃ rucā // Ragh_9.6 //	anuyayO yama puNya janeSvarO % savaruNO aruNa agra saram rucAH // RaG_9.6 //
   na mṛgayābhiratir na durodaraṃ $ na ca śaśipratimābharaṇaṃ madhu &	na mRgayA aBiratiH na durodaram $ na ca SaSi pratima ABaraNam maDu &
   tam udayāya na vā navayauvanā % priyatamā yatamānam apāharā // Ragh_9.7 //	tam udayAya na vA nava yOvanAH % priyatamA yatamAnam apAharAH // Rau _9.7 //
   #c: (āḥ V^n)	#c: (AH V^n)
   #d: (ā[ḥ] V^n)	#d: (A[H] V^n)
   #d: (an V^n)	#d: (an V^n)
   na kṛpaṇā prabhavaty api vāsave $ na vitathā parihāsakathāsv api &	na kRpaNA praBavati api vAsave $ na vitaTA parihAsa kaTAsu api &
   na ca sapatnajaneṣv api tena vāg % aparuṣā paruṣākṣaram īritā // Ragh_9.8	na ca sapatna janezu api tena vAc % aparuzA paruza akzaram IritA // RaG_9.8
   #c: (api V)	#c: (api V)
   #c: (ena na V)	#c: (ena na V)
   udayam astamayaṃ ca raghūdvahād $ ubhayam ānaśire vasudhādhipāḥ &	udayam astamayam ca raGu udvahAt $ uBayam AnaSire vasuDADipAH &
   sa hi nideśam alaṅghayatām abhūt % suhṛd ayohṛdayaḥ pratigarjatām //	sa hi nideSam alaFGayatAm aBUt % suhRd ayaH hRdayaH pratigarjatAm //
   Ragh_9.9 //	Rau _9.9 //
   ajayad ekarathena sa medinīm $ udadhinemim adhijyaśarāsanaḥ &	ajayat eka raTena sa medinIm $ udaDi nemim aDijya SarAsanaH &
   jayam aghoṣayad asya tu kevalaṃ % gajavatī javatīrahayā camūḥ // Ragh_9.10	jayam aGozayat asya tu kevalam % gajavatI javatI ra hayA camUH // RaG_9.10
   #c: (hi C V)	#c: (hi C V)
   jaghananirviṣayīkṛtamekhalān $ anucitāśruviluptaviśeṣakān &	jaGana nirvizayIkRta meKalAn $ anucita aSru vilupta viSezakAn &
   sa ripudāragaṇān akarod balād % analakān alakādhipavikramaḥ // Ragh_9.10*	sa ripu dAra gaNAn akarot balAt % analakAn alaka aDipa vikramaH // RaG_9.10*
   avanim ekarathena varūthinā $ jitavataḥ kila tasya dhanurbhṛtaḥ &	avanim eka raTena varUTinA $ jitavataH kila tasya DanurBRtaH &
   vijayadundubhitāṃ yayur arṇavā % ghanaravā naravāhanasaṃpadaḥ // Ragh_9.11	vijaya dunduBitAm yayuH arNavAH % Gana ravAH naravAhana saMpadaH // RaG_9.11
   śamitapakṣabalaḥ śitakoṭinā $ śikhariṇāṃ kuliśena puraṃdaraḥ &	Samita pakza balaH Sita kowinA $ SiKariNAm kuliSena puraMdaraH &
   sa sāravṛṣṭimucā dhanuṣā dviṣāṃ % svanavatā navatāmarasānanaḥ // Ragh_9.12	sa sAra vRzwimucA DanuzA dvizAm % svanavatA nava tAm arasa AnanaH // RaG_9.12
   #a: (śata^ ct)	#a: (Sata^ ct)
   sphuritakoṭisahasramarīcinā $ samacinot kuliśena harir yaśaḥ &	sPurita kowi sahasra marIcinA $ samacinot kuliSena hariH yaSaH &
   sa dhanuṣā yudhi sāyakavarṣiṇā % svanavatā navatāmarasānanaḥ // Ragh_9.12*	sa DanuzA yuDi sAyaka varziNA % svanavatA nava tAm arasa AnanaH // RaG_9.12*
   caraṇayor nakharāgasamṛddhibhir $ mukuṭaratnamarīcibhir aspṛśan &	caraNayoH naKa rAga samRdDiBiH $ mukuwa ratna marIciBiH aspRSan &
   sa dhanuṣā yudhi sāyakavarṣiṇā % śatamakhaṃ tam akhaṇḍitapauruṣam //	sa DanuzA yuDi sAyaka varziNA % Sata maKam tam aKaNxita pOruzam //
   Ragh_9.13 //	Rau _9.13 //
   nivavṛte sa mahārṇavarodhasaḥ $ sacivakāritabālasutāñjalīn &	nivavRte sa mahA arNava roDasaH $ saciva kArita bAla suta aQjalIn &
   samanukampya sapatnaparigrahān % analakān alakānavamāṃ purīm // Ragh_9.14	samanukampya sapatna parigrahAn % analakAn alakAn avamAm purIm // RaG_9.14
   #d: (ām iva tāṃ C)	#d: (Am iva tAm C)
   upagato 'pi ca maṇḍalanābhitām $ anuditānyasitātapavāraṇaḥ &	upagataH api ca maNxala nABitAm $ anuditAni asita Atapa vAraNaH &
   ajitam asti nṛpāspadam ity abhūd % analaso 'nalasomasamadyutiḥ //	ajitam asti nRpa Aspadam iti aBUt % analasaH anala soma sama dyutiH //
   Ragh_9.15 //	Rau _9.15 //
   #b: (^cāraṇaḥ V^n)	#b: (^cAraNaH V^n)
   #c: (śriyam avekṣya sa randhracalām ct *V)	#c: (Sriyam avekzya sa ranDra calAm ct *V)
   kratuṣu tena visarjitamaulinā $ bhujasamāhṛtadigvasunā kṛtāḥ &	kratuzu tena visarjita mOlinA $ Buja samAhRta diS vasunA kRtAH &
   kanakayūpasamucchrayaśobhino % vitamasā tamasārasyūtaṭāḥ // Ragh_9.16 //	kanaka yUpa samucCra ya SoBinaH % vitamasA tamasA arasyU tawAH // RaG_9.16 //
   ajinadaṇḍabhṛtaṃ kuśamekhalāṃ $ yatagiraṃ mṛgaśṛṅgaparigrahām &	ajina daNxa BRtam kuSa meKalAm $ yata giram mRga SRFga parigrahAm &
   adhivasaṃs tanum adhvaradīkṣitām % asambhāsam abhāsayad īśvaraḥ //	aDivasan tanum aDvara dIkzitAm % asamBAsam aBAsayat ISvaraH //
   Ragh_9.17 //	Rau _9.17 //
   #b: (jita^ V)	#b: (jita^ V)
   avabhṛtaprayato niyatendriyaḥ $ surasamājasamākramaṇocitaḥ &	avaBRta prayataH niyata indriyaH $ sura samAja samAkramaNa ucitaH &
   namayati sma sa kevalam unnataṃ % vanamuce namucer araye śiraḥ //	namayati sma sa kevalam unnatam % vanamuce namuceH araye SiraH //
   Ragh_9.18 //	Rau _9.18 //
   #a: ('pi jit'^ V)	#a: ( api jit a^ V)
   tam apahāya kakutsthakulodbhavaṃ $ puruṣam ātmabhuvaṃ ca pativratā &	tam apahAya kakutsTa kula udBavam $ puruzam Atma Buvam ca pativratA &
   nṛpatim anyam asevata devatā % sakamalā kam alāghavam arthiṣu // Ragh_9.19	nRpatim anyam asevata devatA % sa kamalA kam alAGavam arTizu // RaG_9.19
   #a: (^odvahaṃ V^p)	#a: (^odvaham V^p)
   #b: (^bhavaṃ ct V^p)	#b: (^Bavam ct V^p)
   sa kila saṃyugamūrdhni sahāyatāṃ $ maghavataḥ pratipadya mahārathaḥ &	sa kila saMyuga mUrDni sahAya tAm $ maGavataH pratipadya mahA raTaH &
   svabhujavīryam agāpayad ucchritaṃ % suravadhūr avadhūtabhayāḥ śaraiḥ //	sva Buja vIryam agApayat ucCritam % sura vaDUH avaDUta BayAH SarEH //
   Ragh_9.20 //	Rau _9.20 //
   #b: (^bhujaḥ C)	#b: (^BujaH C)
   #c: (ūrjitaṃ V^t)	#c: (u Urjitam V^t)
   asakṛd ekarathena tarasvinā $ harihayāgrasareṇa dhanurbhṛtā &	asakRt eka raTena tarasvinA $ hari haya agrasareNa DanurBRtA &
   dinakarābhimukhā raṇareṇavo % rurudhire rudhireṇa suradviṣām // Ragh_9.21	dinakara aBimuKAH raNa reNavaH % ruruDire ruDireNa sura dvizAm // RaG_9.21
   #a: (eva hitena V^n)	#a: (eva hitena V^n)
   tam alabhanta patiṃ patidevatāḥ $ śikhariṇāṃ iva sāgaram āpagāḥ &	tam alaBanta patim pati devatAH $ SiKariNAm iva sAgaram ApagAH &
   magadhakosalakekayaśasināṃ % duhitaro 'hitaropitamārgaṇam // Ragh_9.22 //	magaDa kosala keka yaSasinAm % duhitaraH ahita ropita mArgaNam // RaG_9.22 //
   #c: (malaya^ V^n)	#c: (malaya^ V^n)
   priyatamābhir asau tiṛbhir babhau $ tisṛbhir eva bhuvaṃ saha śaktibhiḥ &	priyatamABiH asO tiRBiH baBO $ tisRBiH eva Buvam saha SaktiBiH &
   upagato vininīṣur iva prajā % harihayo 'rihayogavicakṣaṇaḥ // Ragh_9.23 //	upagataH vininIzuH iva prajAH % hari hayaH ari ha yoga vicakzaNaH // RaG_9.23 //
   atha samāvavṛte kusumair navais $ tam iva sevitum ekanarādhipam &	aTa samAvavRte kusumEH navEH $ tam iva sevitum eka narADipam &
   yamakuberjaleśvaravajriṇāṃ % samadhuraṃ madhur añcitavikramam // Ragh_9.24	yamakubeH jaleSvara vajriNAm % sa maDuram maDuH aQcita vikramam // RaG_9.24
   #a: (mahendrasamaṃ C)	#a: (mahA indra samam C)
   #c: (upayayau bhujagena mahībhṛtā C)	#c: (upayayO Bujagena mahIBRtA C)
   jigamiṣur dhanadādhyuṣitāṃ diśaṃ $ rathayujā parivartitavāhanaḥ &	jigamizuH Danada aDyuzitAm diSam $ raTa yujA parivartita vAhanaH &
   dinamukhāni ravir himanirgrahair % vimalayan malayaṃ nagam atyajat //	dina muKAni raviH hima nirgrahEH % vimalayan malayam nagam atyajat //
   Ragh_9.25 //	Rau _9.25 //
   #c: (^nigraihair ct)	#c: (^nigrEhEH ct)
   himavivarṇitacandanapallavaṃ $ virahayan malayādrim udaṅmukhaḥ &	hima vivarNita candana pallavam $ virahayan malaya adrim udaFmuKaH &
   vihagayoḥ kṛpayeva śanair yayau % ravir aharvirahadhruvabhedayoḥ //	vihagayoH kRpayA iva SanEs yayO % raviH ahar viraha Druva BedayoH //
   Ragh_9.25* //	Rau _9.25* //
   kusumajanma tato navapallavās $ tadanu ṣaṭpadakokilakūjitam &	kusuma janma tatas nava pallavAH $ tadanu zawpada kokila kUjitam &
   iti yathākramam āvirabhūn madhur % drumavatīm avatīrya vanasthalīm //	iti yaTAkramam AviraBUt maDuH % drumavatIm avatIrya vanasTalIm //
   Ragh_9.26 //	Rau _9.26 //
   #b: (u^ C V^n)	#b: (u^ C V^n)
   surabhisaṃgamajaṃ vanamālayā $ navapalāśam adhāryata bhaṅguram &	suraBi saMgama jam vanamAlayA $ nava palASam aDAryata BaFguram &
   ramaṇadattam ivārdranakhakṣataṃ % pramadayā madayāpitalajjayā //	ramaNa dattam iva Ardra naKa kzatam % pramadayA mada yApita lajjayA //
   Ragh_9.26* //	Rau _9.26* //
   upahitaṃ śiśirāpagamaśriyā $ mukulajālam aśobhata kiṃśuke &	upahitam SiSira apagama SriyA $ mukula jAlam aSoBata kiMSuke &
   praṇayinīva nakhakṣatamaṇḍanaṃ % pramadayā madayāpitalajjayā // Ragh_9.27	praNayinI iva naKa kzata maNxanam % pramadayA mada yApita lajjayA // RaG_9.27
   #b: (kusuma^ C)	#b: (kusuma^ C)
   parabhṛtā madanakṣatacetasāṃ $ priyasakhī laghuvāg iva yoṣitām &	paraBRtA madana kzata cetasAm $ priya saKI laGu vAc iva yozitAm &
   priyatamān akarot kalahāntare % mṛduravā duravāpasamāgamān // Ragh_9.27*	priyatamAn akarot kalaha antare % mRduravAH duravApa samAgamAn // RaG_9.27*
   vraṇagurupramadādharaduḥsahaṃ $ jaghananirviṣayīkṛtamekhalam &	vraNa guru pramadA Dara duHsaham $ jaGana nirvizayIkRta meKalam &
   na khalu tāvad aśeṣam apohituṃ % ravir alaṃ viralaṃ kṛtavān himam //	na Kalu tAvat aSezam apohitum % raviH alam viralam kRtavAn himam //
   Ragh_9.28 //	Rau _9.28 //
   viśadacandrakaraṃ sukhamārutaṃ $ kusumitadrumam unmadakokilam &	viSada candra karam suKa mArutam $ kusumita drumam unmada kokilam &
   tad upabhogarasaṃ himavarṣiṇaḥ % param ṛtor viralaṃ kṛtavān himam //	tat upaBoga rasam hima varziNaH % param RtoH viralam kRtavAn himam //
   Ragh_9.28* //	Rau _9.28* //
   abhinayān paricetum ivodyatā $ malayamārutakampitapallavā &	aBinayAn paricetum iva udyatA $ malaya mAruta kampita pallavAH &
   amadayat sahakāralatā manaḥ % sakalikā kalikāmajitām api // Ragh_9.29 //	amadayat sahakAralatA manaH % sakalikA kali kAm ajitAm api // RaG_9.29 //
   nayaguṇopacitām iva bhūpateḥ $ sadupakāraphalāṃ śriyam arthinaḥ &	naya guNa upacitAm iva BUpateH $ sat upakAra PalAm Sriyam arTinaH &
   abhiyayuḥ saraso madhusaṃbhṛtāṃ % kamalinīm alinīrapatriṇaḥ // Ragh_9.30	aBiyayuH sarasaH maDu saMBRtAm % kamalinIm ali nIra patriNaH // RaG_9.30
   #c: (śataśo C)	#c: (SataSas C)
   daśanacandrikayā vyabhāsitaṃ $ hasitam āsavagandhi madhor iva &	daSana candrikayA vyaBAsitam $ hasitam Asava ganDi maDoH iva &
   bakulapuṣpam asevyata ṣaṭpadaiḥ % śucirasaṃ cirasaṃcitam īpsubhiḥ //	bakula puzpam asevyata zawpadEH % Suci rasam cira saMcitam IpsuBiH //
   Ragh_9.30* //	Rau _9.30* //
   kusumam eva na kevalam ārtavaṃ $ navam aśokataroḥ smaradīpanam &	kusumam eva na kevalam Artavam $ navam aSoka taroH smara dIpanam &
   kisalayaprasavo 'pi vilāsināṃ % madayitā dayitāśravaṇārpitaḥ // Ragh_9.31	kisalaya prasavaH api vilAsinAm % madayitA dayitA SravaNa arpitaH // RaG_9.31
   viracitā madhunopavanśriyām $ abhinavā iva pattraviśeṣakāḥ &	viracitAH maDunA upavanSriyAm $ aBinavAH iva pattra viSezakAH &
