   PADA MARKERS	PADAH MARKERS
   yasya bodhodaye tāvat $ svapnavad bhavati bhramaḥ &	yasya boDa-udaye tAvat $ svapna-vat Bavati BramaH &
   tasmai sukhaika-rūpāya % namaḥ śāntāya tejase // Avg_18.1 //	tasmE suKa-eka--rUpAya % namaH SAntAya tejase // Avc-_18.1 //
   arjayitvākhilān arthān $ bhogān āpnoti puṣkalān &	arjayitvA-aKilAn arTAn $ BogAn Apnoti puzkalAn &
   na hi sarva-parityāgam % antareṇa sukhī bhavet // Avg_18.2 //	na hi sarva-parityAgam % antareNa suKI Bavet // Avc-_18.2 //
   kartavya-duḥkha-mārtaṇḍa- $ jvālād agdhāntarātmanaḥ &	kartavya--duHKa-mArtaNxa $ jvAlAt agDa-antarAtmanaH &
   kutaḥ praśama-pīyūṣa- % dhārāsāram ṛte sukham // Avg_18.3 //	kutas praSama--pIyUza % DArA-sAram Rte suKam // Avk-_18.3 //
   bhavo 'yaṃ bhāvanā-mātro $ na kiṃcit param-arthataḥ &	BavaH ayam BAvanA--mAtraH $ na kiMcid param-arTataH &
   nāsty abhāvaḥ sva-bhāvanāṃ % bhāvābhāva-vibhāvinām // Avg_18.4 //	na-asti aBAvaH sva-BAvanAm % BAva-aBAva--viBAvinAm // Avc-_18.4 //
   na dūraṃ na ca saṅkocāl $ labdham evātmanaḥ padam &	na dUram na ca saFkocAt $ labDam eva-AtmanaH padam &
   nirvikalpaṃ nirāyāsaṃ % nirvikāraṃ nirañjanam // Avg_18.5 //	nirvikalpam nirAyAsam % nirvikAram niraQjanam // Avc-_18.5 //
   vyāmoha-mātra-viratau $ svarūpādāna-mātrataḥ &	vyAmoha--mAtra--viratO $ svarUpa-AdAna--mAtrataH &
   vītaśokā virājante % nirāvaraṇa-dṛṣṭayaḥ // Avg_18.6 //	vIta-SokAH virAjante % nirAvaraNa--dRzwayaH // Avc-_18.6 //
   samastaṃ kalpanā-mātram $ ātmā muktaḥ sanātanaḥ &	samastam kalpanA--mAtram $ AtmA muktaH sanAtanaH &
   iti vijñāya dhīro hi % kim abhyasyati bālavat // Avg_18.7 //	iti vijQAya DIraH hi % kim aByasyati bAla-vat // Avc-_18.7 //
   ātmā brahmeti niścitya $ bhāvābhāvau ca kalpitau &	AtmA brahma-iti niScitya $ BAva-aBAvO ca kalpitO &
   niṣkāmaḥ kiṃ vijānāti % kiṃ brūte ca karoti kiṃ // Avg_18.8 //	nizkAmaH kim vijAnAti % kim brUte ca karoti kim // Avc-_18.8 //
   ayaṃ so 'ham ayaṃ nāham $ iti kṣīṇā vikalpanāḥ &	ayam saH aham ayam na-aham $ iti kzINAH vikalpanAH &
   sarvam ātmeti niścitya % tūṣṇī-bhūtasya yoginaḥ // Avg_18.9 //	sarvam AtmA-iti niScitya % tUzNI-BUtasya yoginaH // Avc-_18.9 //
   na vikṣepo na caikāgryaṃ $ nātibodho na mūḍhatā &	na vikzepaH na ca-EkAgryam $ na-ati-boDaH na mUXa-tA &
   na sukhaṃ na ca vā duḥkham % upaśāntasya yoginaḥ // Avg_18.10 //	na suKam na ca vA duHKam % upaSAntasya yoginaH // Avc-_18.10 //
   svārājye bhaikṣa-vṛttau ca $ lābhālābhe jane vane &	svArAjye BEkza--vRttO ca $ lABa-alABe jane vane &
   nirvikalpa-svabhāvasya % na viṣeso 'sti yoginaḥ // Avg_18.11 //	nirvikalpa--svaBAvasya % na vizesaH asti yoginaH // Avc-_18.11 //
   kva dharmaḥ kva ca vā kāmaḥ $ kva cārthaḥ kva vivekitā &	kva DarmaH kva ca vA kAmaH $ kva ca-arTaH kva viveki-tAH &
   idaṃ kṛtam idaṃ neti % dvandvair muktasya yoginaḥ // Avg_18.12 //	idam kRtam idam na-iti % dvandvEH muktasya yoginaH // Avc-_18.12 //
   kṛtyaṃ kim api naivāsti $ na kāpi hṛdi rañjanā &	kRtyam kim api na-eva-asti $ na kA-api hRdi raQjanA &
   yathā-jīvanam eveha % jīvan-muktasya yoginaḥ // Avg_18.13 //	yaTA-jIvanam eva-iha % jIvan-muktasya yoginaH // Avc-_18.13 //
   kva mohaḥ kva ca vā viśvaṃ $ kva tad dhyānaṃ kva muktatā &	kva mohaH kva ca vA viSvam $ kva tat DyAnam kva mukta-tA &
   sarva-saṅkalpa-sīmāyāṃ % viśrāntasya mahātmanaḥ // Avg_18.14 //	sarva--saFkalpa--sImAyAm % viSrAntasya mahAtmanaH // Avk-_18.14 //
   yena viśvam idaṃ dṛṣṭaṃ $ sa nāstīti karotu vai &	yena viSvam idam dRzwam $ sa na-asti-iti karotu vE &
   nirvāsanaḥ kiṃ kurute % paśyann api na paśyati // Avg_18.15 //	nirvAsanaH kim kurute % paSyan api na paSyati // Avc-_18.15 //
   yena dṛṣṭaṃ paraṃ brahma $ so 'haṃ brahmeti cintayet &	yena dRzwam param brahma $ saH aham brahma-iti cintayet &
   kiṃ cintayati niścinto % dvitīyaṃ yo na paśyati // Avg_18.16 //	kim cintayati niScintaH % dvitIyam yaH na paSyati // Avc-_18.16 //
   dṛṣṭo yenātma-vikṣepo $ nirodhaṃ kurute tv asau &	dRzwaH yena-Atma--vikzepaH $ niroDam kurute tu asO &
   udāras tu na vikṣiptaḥ % sādhyābhāvāt karoti kim // Avg_18.17 //	udAraH tu na vikziptaH % sADya-aBAvAt karoti kim // Avc-_18.17 //
   dhīro loka-viparyasto $ varttamāno 'pi lokavat &	DIraH loka--viparyastaH $ varttamAnaH api loka-vat &
   na samādhiṃ na vikṣepaṃ % na lepaṃ svasya paśyati // Avg_18.18 //	na samADim na vikzepam % na lepam svasya paSyati // Avc-_18.18 //
   bhāvābhāva-vihīno yas $ tṛpto nirvāsano budhaḥ &	BAva-aBAva--vihInaH yaH $ tRptaH nirvAsanaH buDaH &
   naiva kiṃcit kṛtaṃ tena % loka-dṛṣṭyā vikurvatā // Avg_18.19 //	na-eva kiMcid kRtam tena % loka-dRzwyA vikurvatA // Avc-_18.19 //
   pravṛttau vā nirvṛttau vā $ naiva dhīrasya durgrahaḥ &	pravRttO vA nirvRttO vA $ na-eva DIrasya durgrahaH &
   yadā yat kartum āyāti % tatkṛtvā tiṣṭhataḥ sukham // Avg_18.20 //	yadA yat kartum AyAti % tat-kRtvA tizWataH suKam // Avk-_18.20 //
   nirvāsano nirālambaḥ $ svacchando mukta-bandhanaḥ &	nirvAsanaH nirAlambaH $ svacCandaH mukta-banDanaH &
   kṣiptaḥ saṃskāra-vātena % ceṣṭate śuṣka-parṇavat // Avg_18.21 //	kziptaH saMskAra--vAtena % cezwate Suzka-parNa-vat // Avc-_18.21 //
   asaṃsārasya tu kvāpi $ na harṣo na viṣāditā &	asaMsArasya tu kvApi $ na harzaH na vizAditA &
   sa śītala-manā nityaṃ % videha iva rājate // Avg_18.22 //	sa SItala-manAH nityam % videhaH iva rAjate // Avc-_18.22 //
   kutrāpi na jihāsāsti $ nāśo vāpi na kutracit &	kutra-api na jihAsA-asti $ nASaH vA-api na kutracid &
   ātmārāmasya dhīrasya % śītalācchatarātmanaḥ // Avg_18.23 //	Atma-ArAmasya DIrasya % SItala-acCatara-AtmanaH // Avc-_18.23 //
   prakṛtyā śūnya-cittasya $ kurvato 'sya yad-ṛcchayā &	prakRtyA SUnya--cittasya $ kurvataH asya yat--RcCayA &
   prākṛtasyeva dhīrasya % na māno nāvamānatā // Avg_18.24 //	prAkRtasya-iva DIrasya % na mAnaH na-avamAnatA // Avc-_18.24 //
   kṛtaṃ dehena karmedaṃ $ na mayā śuddha-rūpiṇā &	kRtam dehena karma-idam $ na mayA SudDa--rUpiNA &
   iti cintānurodhī yaḥ % kurvann api karoti na // Avg_18.25 //	iti cintA-anuroDI yaH % kurvan api karoti na // Avc-_18.25 //
   atad-vādīva kurute $ na bhaved api bāliśaḥ &	atad-vAdI-iva kurute $ na Bavet api bAliSaH &
   jīvan-muktaḥ sukhī śrīmān % saṃsarann api śobhate // Avg_18.26 //	jIvan-muktaH suKI SrImAn % saMsaran api SoBate // Avc-_18.26 //
   nānā-vicāra-suśrānto $ dhīro viśrāntim āgataḥ &	nAnA--vicAra--su-SrAntaH $ DIraH viSrAntim AgataH &
   na kalpate na jānāti % na śṛṇoti na paśyati // Avg_18.27 //	na kalpate na jAnAti % na SRNoti na paSyati // Avc-_18.27 //
   asamādher avikṣepān $ na mumukṣur na cetaraḥ &	asamADeH avikzepAn $ na mumukzuH na ca-itaraH &
   niścitya kalpitaṃ paśyan % brahmaivāste mahāśayaḥ // Avg_18.28 //	niScitya kalpitam paSyan % brahma-eva-Aste mahA-ASayaH // Avc-_18.28 //
   yasyāntaḥ syād ahaṅkāro $ na karoti karoti saḥ &	yasya-antar syAt ahaFkAraH $ na karoti karoti saH &
   nirahaṅkāra-dhīreṇa % na kiṃcid akṛtaṃ kṛtam // Avg_18.29 //	nirahaFkAra--DIreNa % na kiMcid akRtam kRtam // Avc-_18.29 //
   nodvignaṃ na ca santuṣṭam $ akartṛ spanda-varjitam &	na-udvignam na ca santuzwam $ akartR spanda--varjitam &
   nirāśaṃ gata-sandehaṃ % cittaṃ muktasya rājate // Avg_18.30 //	nirASam gata-sandeham % cittam muktasya rAjate // Avc-_18.30 //
   nirdhyātuṃ ceṣṭituṃ vāpi $ yac cittaṃ na pravarttate &	nirDyAtum cezwitum vA-api $ yat cittam na pravarttate &
   nirnimittam idaṃ kin tu % nirdhyāyati viceṣṭate // Avg_18.31 //	nirnimittam idam kin tu % nirDyAyati vicezwate // Avc-_18.31 //
   tattvaṃ yathārtham ākarṇya $ mandaḥ prāpnoti mūḍhatām &	tattvam yaTArTam AkarNya $ mandaH prApnoti mUXa-tAm &
   atha vāyāti saṅkocam % amūḍhaḥ ko 'pi mūḍhavat // Avg_18.32 //	aTa vA-AyAti saFkocam % amUXaH kaH api mUXa-vat // Avc-_18.32 //
   ekāgratā nirodho vā $ mūḍhair abhyasyate bhṛśam &	ekAgra-tA niroDaH vA $ mUXEH aByasyate BRSam &
   dhīrāḥ kṛtyaṃ na paśyanti % suptavat sva-pade sthitāḥ // Avg_18.33 //	DIrAH kRtyam na paSyanti % supta-vat sva-pade sTitAH // Avc-_18.33 //
   aprayatnāt prayatnād vā $ mūḍho nāpnoti nirvṛtim &	aprayatnAt prayatnAt vA $ mUXaH na-Apnoti nirvRtim &
   tattva-niścaya-mātreṇa % prājño bhavati nirvṛtaḥ // Avg_18.34 //	tattva--niScaya--mAtreNa % prAjQaH Bavati nirvRtaH // Avc-_18.34 //
   śuddhaṃ buddhaṃ priyaṃ pūrṇaṃ $ niṣprapañcaṃ nirāmayam &	SudDam budDam priyam pUrNam $ nizprapaQcam nirAmayam &
   ātmānaṃ taṃ na jānanti % tatrābhyāsa-parā janāḥ // Avg_18.35 //	AtmAnam tam na jAnanti % tatra-aByAsa--parAH janAH // Avc-_18.35 //
   nāpnoti karmaṇā mokṣaṃ $ vimūḍho 'bhyāsa-rūpiṇā &	na-Apnoti karmaNA mokzam $ vimUXaH aByAsa--rUpiNA &
   dhanyo vijñāna-mātreṇa % muktas tiṣṭhaty avikriyaḥ // Avg_18.36 //	DanyaH vijQAna--mAtreNa % muktaH tizWati avikriyaH // Avc-_18.36 //
   mūḍho nāpnoti tad brahma $ yato bhavitum icchati &	mUXaH na-Apnoti tat brahma $ yatas Bavitum icCati &
   anicchann api dhīro hi % para-brahma-svarūpa-bhāk // Avg_18.37 //	anicCan api DIraH hi % para--brahma--svarUpa-BAj // Avc-_18.37 //
   nirādhārā grahavya-grā $ mūḍhāḥ saṃsāra-poṣakāḥ &	nirADArAH graha-vya-grAH $ mUXAH saMsAra-pozakAH &
   etasyānartha-mūlasya % mūla-cchedaḥ kṛto budhaiḥ // Avg_18.38 //	etasya-anarTa--mUlasya % mUla-cCedaH kRtaH buDEH // Avc-_18.38 //
   na śāntiṃ labhate mūḍho $ yataḥ śamitum icchati &	na SAntim laBate mUXaH $ yatas Samitum icCati &
   dhīras tattvaṃ viniścitya % sarvadā śānta-mānasaḥ // Avg_18.39 //	DIraH tattvam viniScitya % sarvadA SAnta--mAnasaH // Avc-_18.39 //
   kvātmano darśanaṃ tasya $ yad dṛṣṭam avalambate &	kva-AtmanaH darSanam tasya $ yat dRzwam avalambate &
   dhīrās taṃ taṃ na paśyanti % paśyanty ātmānam avyayam // Avg_18.40 //	DIrAH tam tam na paSyanti % paSyanti AtmAnam avyayam // Avc-_18.40 //
   kva nirodho vimūḍhasya $ yo nirbandhaṃ karoti vai &	kva niroDaH vimUXasya $ yaH nirbanDam karoti vE &
   svārāmasyaiva dhīrasya % sarvadāsāv akṛtrimaḥ // Avg_18.41 //	sva-ArAmasya-eva DIrasya % sarvadA-asO akRtrimaH // Avc-_18.41 //
   bhāvasya bhāvakaḥ kaścin $ na kiṃcid bhāvako 'paraḥ &	BAvasya BAvakaH kaScid $ na kiMcid BAvakaH aparaH &
   ubhayābhāvakaḥ kaścid % evam eva nirākulaḥ // Avg_18.42 //	uBaya-aBAvakaH kaScid % evam eva nirAkulaH // Avc-_18.42 //
   śuddham advayam ātmānaṃ $ bhāvayanti ku-buddhayaḥ &	SudDam advayam AtmAnam $ BAvayanti ku-budDayaH &
   na tu jānanti saṃmohād % yāvaj-jīvam anirvṛtāḥ // Avg_18.43 //	na tu jAnanti saMmohAt % yAvaj-jIvam anirvRtAH // Avc-_18.43 //
   mumukṣor buddhir ālambam $ antareṇa na vidyate &	mumukzoH budDiH Alambam $ antareNa na vidyate &
   nirālambaiva niṣkāmā % buddhir muktasya sarvadā // Avg_18.44 //	nirAlambA-eva nizkAmA % budDiH muktasya sarvadA // Avc-_18.44 //
   viṣaya-dvīpino vīkṣya $ cakitāḥ śaraṇārthinaḥ &	vizaya--dvIpinaH vIkzya $ cakitAH SaraNa-arTinaH &
   viśanti jhaṭiti kroḍaṃ % nirodhaikāgrya-siddhaye // Avg_18.45 //	viSanti Jawiti kroxam % niroDa-EkAgrya--sidDaye // Avc-_18.45 //
   nirvāsanaṃ hariṃ dṛṣṭvā $ tūṣṇīṃ viṣaya-dantinaḥ &	nirvAsanam harim dRzwvA $ tUzNIm vizaya--dantinaH &
   palāyante na śaktās te % sevante kṛta-cāṭavaḥ // Avg_18.46 //	palAyante na SaktAH te % sevante kRta--cAwavaH // Avc-_18.46 //
   na mukti-kārikāṃ dhatte $ niḥśaṅko yukta-mānasaḥ &	na mukti--kArikAm Datte $ niHSaFkaH yukta-mAnasaH &
   paśyañ chṛṇvan spṛśañ jighrann % aśnann āste yathā-sukham // Avg_18.47 //	paSyan SRNvan spRSan jiGran % aSnan Aste yaTA--suKam // Avc-_18.47 //
   vastu-śravaṇa-mātreṇa $ śuddha-buddhir nirākulaḥ &	vastu--SravaNa--mAtreNa $ SudDa-budDiH nirAkulaH &
   naivācāram-anācāram % audāsyaṃ vā prapaśyati // Avg_18.48 //	na-eva-AcAram-anAcAram % OdAsyam vA prapaSyati // Avc-_18.48 //
   yadā yat kartum āyāti $ tadā tat-kurute ṛjuḥ &	yadA yat kartum AyAti $ tadA tat-kurute RjuH &
   śubhaṃ vāpy aśubhaṃ vāpi % tasya ceṣṭā hi bālavat // Avg_18.49 //	SuBam vA-api aSuBam vA-api % tasya cezwAH hi bAla-vat // Avc-_18.49 //
   svā-tantryāt sukham āpnoti $ svā-tantryāl labhate param &	svA-tantryAt suKam Apnoti $ svA-tantryAt laBate param &
   svā-tantryān nirvṛtiṃ gacchet % svā-tantryāt paramaṃ padam // Avg_18.50 //	svA-tantryAt nirvRtim gacCet % svA-tantryAt paramam padam // Avc-_18.50 //
   akartṛtvam abhoktṛtvaṃ $ svātmano manyate yadā &	akartR-tvam aBoktR-tvam $ sva-AtmanaH manyate yadA &
   tadā kṣīṇā bhavanty eva % samastāś citta-vṛttayaḥ // Avg_18.51 //	tadA kzINAH Bavanti eva % samastAH citta-vRttayaH // Avc-_18.51 //
   ucchṛṅkhalāpy akṛtikā $ sthitir dhīrasya rājate &	ucCRFKalA-api akRtikA $ sTitiH DIrasya rAjate &
   na tu saspṛha-cittasya % śāntir mūḍhasya kṛtrimā // Avg_18.52 //	na tu sa-spRha--cittasya % SAntiH mUXasya kRtrimA // Avc-_18.52 //
   vilasanti mahābhogair $ viśanti giri-gahvarān &	vilasanti mahA-BogEH $ viSanti giri-gahvarAn &
   nirasta-kalpanā dhīrā % abaddhā mukta-buddhayaḥ // Avg_18.53 //	nirasta--kalpanA DIrAH % abadDAH mukta-budDayaH // Avc-_18.53 //
   śrotriyaṃ devatāṃ tīrtham $ aṅganāṃ bhūpatiṃ priyam &	Srotriyam devatAm tIrTam $ aFganAm BUpatim priyam &
   dṛṣṭvā sampūjya dhīrasya % na kāpi hṛdi vāsanā // Avg_18.54 //	dRzwvA sampUjya DIrasya % na kA-api hRdi vAsanAH // Avc-_18.54 //
   bhṛtyaiḥ putraiḥ kalatraiś ca $ dauhitraiś cāpi gotrajaiḥ &	BRtyEH putrEH kalatrEH ca $ dOhitrEH ca-api gotra-jEH &
   vihasya dhik-kṛto yogī % na yāti vikṛtiṃ manāk // Avg_18.55 //	vihasya Dik-kRtaH yogI % na yAti vikRtim manAk // Avc-_18.55 //
   santuṣṭo 'pi na santuṣṭaḥ $ khinno 'pi na ca khidyate &	santuzwaH api na santuzwaH $ KinnaH api na ca Kidyate &
   tasyāścarya-daśāṃ tāṃ tāṃ % tādṛśā eva jānate // Avg_18.56 //	tasya-AScarya--daSAm tAm tAm % tAdRSAH eva jAnate // Avc-_18.56 //
   kartavyataiva saṃsāro $ na tāṃ paśyanti sūrayaḥ &	kartavya-tA-eva saMsAraH $ na tAm paSyanti sUrayaH &
   śūnyākārā nirākārā % nirvikārā nirāmayāḥ // Avg_18.57 //	SUnya-AkArAH nirAkArAH % nirvikArAH nirAmayAH // Avc-_18.57 //
   akurvann api saṃkṣobhād $ vyagraḥ sarvatra mūḍhadhīḥ &	akurvan api saMkzoBAt $ vyagraH sarvatra mUXa-DIH &
   kurvann api tu kṛtyāni % kuśalo hi nirākulaḥ // Avg_18.58 //	kurvan api tu kRtyAni % kuSalaH hi nirAkulaH // Avc-_18.58 //
   sukham āste sukhaṃ śete $ sukham āyāti yāti ca &	suKam Aste suKam Sete $ suKam AyAti yAti ca &
   sukhaṃ vakti sukhaṃ bhuṅkte % vyavahāre 'pi śāntadhīḥ // Avg_18.59 //	suKam vakti suKam BuFkte % vyavahAre api SAnta-DIH // Avc-_18.59 //
   svabhāvād yasya naivārtir $ lokavad vyavahāriṇaḥ &	svaBAvAt yasya na-eva-ArtiH $ loka-vat vyavahAriNaH &
   mahā-hrada ivākṣobhyo % gata-kleśaḥ suśobhate // Avg_18.60 //	mahA-hrade iva-akzoByaH % gata-kleSaH su-SoBate // Avc-_18.60 //
   nivṛttir api mūḍhasya $ pravṛttir upajāyate &	nivRttiH api mUXasya $ pravRttiH upajAyate &
   pravṛttir api dhīrasya % nivṛtti-phalabhāginī // Avg_18.61 //	pravRttiH api DIrasya % nivRtti--Pala-BAginI // Avc-_18.61 //
   parigraheṣu vairāgyaṃ $ prāyo mūḍhasya dṛśyate &	parigrahezu vErAgyam $ prAyas mUXasya dRSyate &
   dehe vigalitāśasya % kva rāgaḥ kva virāgatā // Avg_18.62 //	dehe vigalita-ASasya % kva rAgaH kva virAga-tA // Avc-_18.62 //
   bhāvanābhāvanā-saktā $ dṛṣṭir mūḍhasya sarvadā &	BAvanA-BAvanA--saktA $ dRzwiH mUXasya sarvadA &
   bhāvya-bhāvanayā sā tu % svasthasyādṛṣṭi-rūpiṇī // Avg_18.63 //	BAvya-BAvanayA sA tu % svasTasya-adRzwi--rUpiNI // Avc-_18.63 //
   sarvārambheṣu niṣkāmo $ yaś cared bālavan muniḥ &	sarva-AramBezu nizkAmaH $ yaH caret bAla-vat muniH &
   na lepas tasya śuddhasya % kriyamāṇe 'pi karmaṇi // Avg_18.64 //	na lepaH tasya SudDasya % kriyamANe api karmaNi // Avc-_18.64 //
   sa eva dhanya ātma-jñaḥ $ sarva-bhāveṣu yaḥ samaḥ &	saH eva DanyaH Atma---jQaH $ sarva--BAvezu yaH samaH &
   paśyan śṛṇvan spṛśan jighrann % aśnan nistarṣa-mānasaḥ // Avg_18.65 //	paSyan SRNvan spRSan jiGran % aSnan nistarza--mAnasaH // Avc-_18.65 //
   kva saṃsāraḥ kva cābhāsaḥ $ kva sādhyaṃ kva ca sādhanam &	kva saMsAraH kva ca-ABAsaH $ kva sADyam kva ca sADanam &
   ākāśasyeva dhīrasya % nirvikalpasya sarvadā // Avg_18.66 //	AkASasya-iva DIrasya % nirvikalpasya sarvadA // Avc-_18.66 //
   sa jayaty artha-saṃnyāsī $ pūrṇa-svarasa-vigrahaḥ &	sa jayati arTa--saMnyAsI $ pUrNa--svarasa-vigrahaH &
   akṛtrimo 'navacchinne % samādhir yasya vartate // Avg_18.67 //	akRtrimaH anavacCinne % samADiH yasya vartate // Avc-_18.67 //
   bahunātra kim uktena $ jñāta-tattvo mahāśayaḥ &	bahunA-atra kim uktena $ jQAta--tattvaH mahA-ASayaH &
   bhoga-mokṣa-nirākāṅkṣī % sadā sarvatra nīrasaḥ // Avg_18.68 //	Boga-mokza--nirAkAFkzI % sadA sarvatra nIrasaH // Avc-_18.68 //
   mahad-ādi jagad-dvaitaṃ $ nāma-mātra-vijṛmbhitam &	mahat--Adi jagat--dvEtam $ nAma--mAtra--vijRmBitam &
   vihāya śuddha-bodhasya % kiṃ kṛtyam avaśiṣyate // Avg_18.69 //	vihAya SudDa-boDasya % kim kRtyam avaSizyate // Avc-_18.69 //
   bhrama-bhūtam idaṃ sarvaṃ $ kiṃcin nāstīti niścayī &	Brama--BUtam idam sarvam $ kiMcid na-asti-iti niScayI &
   alakṣya-sphuraṇaḥ śuddhaḥ % svabhāvenaiva śāmyati // Avg_18.70 //	alakzya--sPuraNaH SudDaH % svaBAvena-eva SAmyati // Avc-_18.70 //
   śuddha-sphuraṇa-rūpasya $ dṛśya-bhāvam apaśyataḥ &	SudDa--sPuraNa--rUpasya $ dRSya-BAvam apaSyataH &
   kva vidhiḥ kva ca vairāgyaṃ % kva tyāgaḥ kva śamo 'pi vā // Avg_18.71 //	kva viDiH kva ca vErAgyam % kva tyAgaH kva SamaH api vA // Avk-_18.71 //
   sphurato 'nanta-rūpeṇa $ prakṛtiṃ ca na paśyataḥ &	sPurataH ananta--rUpeNa $ prakRtim ca na paSyataH &
   kva bandhaḥ kva ca vā mokṣaḥ % kva harṣaḥ kva viṣāditā // Avg_18.72 //	kva banDaH kva ca vA mokzaH % kva harzaH kva vizAditA // Avc-_18.72 //
   buddhi-paryanta-saṃsāre $ māyā-mātraṃ vivartate &	budDi-paryanta--saMsAre $ mAyA--mAtram vivartate &
   nirmamo nirahaṅkāro % niṣkāmaḥ śobhate budhaḥ // Avg_18.73 //	nirmamaH nirahaFkAraH % nizkAmaH SoBate buDaH // Avc-_18.73 //
   akṣayaṃ gata-santāpam $ ātmānaṃ paśyato muneḥ &	akzayam gata--santApam $ AtmAnam paSyataH muneH &
   kva vidyā ca kva vā viśvaṃ % kva deho 'haṃ mameti vā // Avg_18.74 //	kva vidyA ca kva vA viSvam % kva dehaH aham mama-iti vA // Avk-_18.74 //
   nirodhādīni karmāṇi $ jahāti jaḍadhīr yadi &	niroDa-AdIni karmANi $ jahAti jaxa-DIH yadi &
   mano-rathān pralāpāṃś ca % kartum āpnoty atatkṣaṇāt // Avg_18.75 //	mano--raTAn pralApAn ca % kartum Apnoti atad-kzaNAt // Avc-_18.75 //
   mandaḥ śrutvāpi tad-vastu $ na jahāti vimūḍhatām &	mandaH SrutvA-api tat--vastu $ na jahAti vimUXa-tAm &
   nirvikalpo bahir-yatnād % antar-viṣaya-lālasaḥ // Avg_18.76 //	nirvikalpaH bahis--yatnAt % antar--vizaya--lAlasaH // Avc-_18.76 //
   jñānād galita-karmā yo $ loka-dṛṣṭyāpi karma-kṛt &	jQAnAt galita-karmA yaH $ loka-dRzwyA-api karma--kRt &
   nāpnoty avasaraṃ kartuṃ % vaktum eva na kiṃcana // Avg_18.77 //	na-Apnoti avasaram kartum % vaktum eva na kiMcana // Avc-_18.77 //
   kva tamaḥ kva prakāśo vā $ hānaṃ kva ca na kiṃcana &	kva tamaH kva prakASaH vA $ hAnam kva ca na kiMcana &
   nirvikārasya dhīrasya % nirātaṅkasya sarvadā // Avg_18.78 //	nirvikArasya DIrasya % nirAtaFkasya sarvadA // Avc-_18.78 //
   kva dhairyaṃ kva vivekitvaṃ $ kva nirātaṅkatāpi vā &	kva DEryam kva viveki-tvam $ kva nirAtaFka-tA-api vA &
   anirvācya-svabhāvasya % niḥsvabhāvasya yoginaḥ // Avg_18.79 //	anirvAcya--svaBAvasya % niHsvaBAvasya yoginaH // Avc-_18.79 //
   na svargo naiva narako $ jīvan-muktir na caiva hi &	na svargaH na-eva narakaH $ jIvan-muktiH na ca-eva hi &
   bahunātra kim uktena % yoga-dṛṣṭyā na kiṃcana // Avg_18.80 //	bahunA-atra kim uktena % yoga-dRzwyA na kiMcana // Avc-_18.80 //
   naiva prārthayate lābhaṃ $ nālābhenānuśocati &	na-eva prArTayate lABam $ na-alABena-anuSocati &
   dhīrasya śītalaṃ cittam % amṛtenaiva pūritam // Avg_18.81 //	DIrasya SItalam cittam % amRtena-eva pUritam // Avc-_18.81 //
   na śāntaṃ stauti niṣkāmo $ na duṣṭam api nindati &	na SAntam stOti nizkAmaH $ na duzwam api nindati &
   sama-duḥkha-sukhas tṛptaḥ % kiṃcit kṛtyaṃ na paśyati // Avg_18.82 //	sama--duHKa--suKaH tRptaH % kiMcid kRtyam na paSyati // Avc-_18.82 //
   dhīro na dveṣṭi saṃsāram $ ātmānaṃ na didṛkṣati &	DIraH na dvezwi saMsAram $ AtmAnam na didRkzati &
   harṣāmarṣa-vinirmukto % na mṛto na ca jīvati // Avg_18.83 //	harza-amarza--vinirmuktaH % na mRtaH na ca jIvati // Avc-_18.83 //
   niḥsnehaḥ putra-dārādau $ niṣkāmo viṣayeṣu ca &	niHsnehaH putra--dAra-AdO $ nizkAmaH vizayezu ca &
   niścintaḥ svaśarīre 'pi % nirāśaḥ śobhate budhaḥ // Avg_18.84 //	niScintaH sva-SarIre api % nirASaH SoBate buDaH // Avc-_18.84 //
   tuṣṭiḥ sarvatra dhīrasya $ yathā-patita-vartinaḥ &	tuzwiH sarvatra DIrasya $ yaTA-patita--vartinaH &
   svacchandaṃ carato deśān % yatrāstamita-śāyinaḥ // Avg_18.85 //	svacCandam carataH deSAn % yatra-astamita--SAyinaH // Avc-_18.85 //
   patatūdetu vā deho $ nāsya cintā mahātmanaḥ &	patatu-udetu vA dehaH $ na-asya cintA mahAtmanaH &
   svabhāva-bhūmi-viśrānti- % vismṛtāśeṣa-saṃsṛteḥ // Avg_18.86 //	svaBAva--BUmi-viSrAnti % vismRta-aSeza--saMsRteH // Avc-_18.86 //
   akiṃcanaḥ kāma-cāro $ nirdvandvaś chinna-saṃśayaḥ &	akiMcanaH kAma-cAraH $ nirdvandvaH Cinna--saMSayaH &
   asaktaḥ sarva-bhāveṣu % kevalo ramate budhaḥ // Avg_18.87 //	asaktaH sarva--BAvezu % kevalaH ramate buDaH // Avc-_18.87 //
   nirmamaḥ śobhate dhīraḥ $ sama-loṣṭāśma-kāñcanaḥ &	nirmamaH SoBate DIraH $ sama-lozwa-aSma--kAQcanaH &
   subhinna-hṛdaya-granthir % vinirdhūta-rajas-tamaḥ // Avg_18.88 //	su-Binna--hRdaya--granTiH % vinirDUta-rajas-tamaH // Avc-_18.88 //
   sarvatrānavadhānasya $ na kiṃcid vāsanā hṛdi &	sarvatra-anavaDAnasya $ na kiMcid vAsanA hRdi &
