   (Vaidya 212)	(VEdyaH 212)
   bhaviṣyati | atha brāhmaṇānāṃ putrāḥ sarve brāhmaṇāḥ, tasmātprajāpateste	Bavizyati | aTa brAhmaNAnAm putrAH sarve brAhmaNAH, tasmAt-prajApateH-te
   tu viśiṣṭatarāḥ | yadi ca te prativiśiṣṭatarāḥ prajāpatinā, kiṃ	tu viSizwatarAH | yadi ca te prativiSizwatarAH prajApatinA, kim
   prayojanam? atha matam - prajāpatinā brāhmaṇā nyūnatarā iti |	prayojanam? aTa matam  prajApatinA brAhmaNAH nyUnatarAH iti |
   tasmādbrāhmaṇasya prathamaputraḥ śūdraḥ, śeṣā nyūnatarāḥ |	tasmAt-brAhmaNasya praTama-putraH SUdraH, SezAH nyUnatarAH |
   yāvadbrahmaṇaputrī brāhmaṇī yadyasya mukhato jātā, tasmādagamyā | atha	yAvat-brahmaNaputrI brAhmaNI yadi-asya muKataH jAtA, tasmAt-agamyA | aTa
   padbhyāṃ jātā, śūdrā | evaṃ teṣāṃ prajāpatiparīkṣāyā aparimāṇā doṣāḥ |	padByAm jAtA, SUdrAH | evam tezAm prajApati-parIkzAyAH aparimANAH dozAH |
   atha matam - prajāpatiḥ sraṣṭā | īśvareṇa kiṃ prayojanam? atheśvaraḥ	aTa matam  prajApatiH srazwA | ISvareNa kim prayojanam? aTa-ISvaraH
   kartā, kiṃ kāraṇam? yasmāduktam - brahmaṇedaṃ jagatsṛṣṭaṃ	kartA, kim kAraNam? yasmAt-uktam  brahmaNA-idam jagat-sRzwam
   lokeśvaranirmitaṃ prajāpatikṛtaṃ ceti | sa kaṃ satyaṃ bhavet | evaṃ te	loka-ISvara-nirmitam prajApati-kRtam ca-iti | sa kam satyam Bavet | evam te
   'nyonyaviruddhāstīrthakarā vivadanti | atha matam - sahitā bhūtvā prajā	anyonya-virudDAH-tIrTakarAH vivadanti | aTa matam  sahitAH BUtvA prajA
   nirmiṇanti, tadapyayuktam | kiṃ kāraṇam? te pratisāmantarājāno	nirmiNanti, tat-api-ayuktam | kim kAraNam? te pratisAmanta-rAjAnaH-
   yathānyonyāhaṃkārāḥ - ahaṃ kartā, ahaṃ karteti | yathoktam -	yaTA-anyonya-ahaMkArAH  aham kartA, aham kartA-iti | yaToktam -
   karmadveṣābhibhūtāśca traya evaṃ yadā ime |	karma-dveza-aBiBUtAH-ca trayaH evam yadA ime |
   aśāśvatasya cittasya te nirmāyuḥ kathaṃ prajāḥ ||	aSASvatasya cittasya te nirmAyuH kaTam prajAH ||
   evaṃ te sahitā bhūtvā asamarthāḥ prajānirmāṇe | evaṃ teṣāṃ mātāpi |	evam te sahitAH BUtvA asamarTAH prajA-nirmANe | evam tezAm mAtA-api |
   mahādoṣaḥ karmaṇā na kiṃcinmātraiva pradarśitam | atha matam - adyāpi	mahA-dozaH karmaNA na kiMcid-mAtrA-eva pradarSitam | aTa matam  adya-api
   sāvakāśam, yasmānnāmagrahaṇaṃ na kṛtam | ucyate | adya niravakāśaṃ	sa-avakASam, yasmAt-nAma-grahaNam na kRtam | ucyate | adya niravakASam
   yasmānnāmagrahaṇaṃ na kṛtam | kiṃ kāraṇam? ekasya doṣe datte śeṣā doṣā	yasmAt-nAma-grahaNam na kRtam | kim kAraNam? ekasya doze datte SezAH dozA
   bhavanti | etaduktaṃ bhavati - yadi tava brāhmaṇārthaṃ saha kathāṃ kuryāt,	Bavanti | etat-uktam Bavati  yadi tava brAhmaNa-arTam saha kaTAm kuryAt-,
   sa tasya doṣo dātavyaḥ | yadi kṣatriyeṇa, yadi vaiśyena, yadi śūdreṇa saha	sa tasya dozaH dAtavyaH | yadi kzatriyeNa, yadi vESyena, yadi SUdreNa saha
   kathā kriyate, yadevamāsṛtya śūdraḥ kathāṃ kuryāt saha vaktavyam |	kaTA kriyate, yat-evam-AsRtya SUdraH kaTAm kuryAt saha vaktavyam |
   tasmādayaṃ doṣaḥ ityevaṃ niravakāśaṃ kṛtaṃ bhavati | ya evaṃ pratipannāḥ -	tasmAt-ayam dozaH iti-evam niravakASam kRtam Bavati | yaH evam pratipannAH -
   buddhaḥ parinirvṛtaḥ, kastāḥ pūjāḥ parigṛhṇātīti, teṣāmeva	budDaH parinirvRtaH, kaH-tAH pUjAH parigRhNAti-iti, tezAm-eva
   svasiddhāntadoṣo vaktavyaḥ | tasmātteṣāmeva pratisvaṃ svasiddhāntānāṃ doṣo	sva-sidDAnta-dozaH vaktavyaH | tasmAt-tezAm-eva pratisvam sva-sidDAntAnAm dozaH-
   dātavyaḥ | kiṃ kāraṇam? na hyabhiyuktasya paścātpratyabhiyogaḥ |	dAtavyaH | kim kAraNam? na hi-aBiyuktasya paScAt-pratyaBiyogaH |
   tasmādanekaprakāreṇa teṣāṃ pūrvābhiyogaḥ kārya iti | na	tasmAt-aneka-prakAreNa tezAm pUrva-aBiyogaH kAryaH iti | na
   caitadanarthamuktam | atraikottarikāsūtraṃ pratyavagantavyam - trīṇīmāni	ca-etat-anarTam-uktam | atra-eka-uttarikA-sUtram pratyavagantavyam  trINi-imAni
   bhikṣavaḥ pracchannavāhīnīti | katamāni trīṇi? mātṛgrāmaḥ kūṭakārṣāpaṇo	BikzavaH pracCanna-vAhIni-iti | katamAni trINi? mAtR-grAmaH kUwa-kArza-ApaNaH-
   brāhmaṇānāṃ siddhāntaḥ | trīṇīmāni bhikṣavaḥ vivṛtāni śobhanti iti |	brAhmaNAnAm sidDAntaH | trINi-imAni BikzavaH vivRtAni SoBanti iti |
   katamāni trīṇi? candramaṇḍalaṃ sūryamaṇḍalaṃ buddhavacanam | imāni trīṇi	katamAni trINi? candra-maNxalam sUrya-maNxalam budDa-vacanam | imAni trINi
   vivṛtāni śobhanti | yānyetāni parīkṣākāraṇāni devapūjāprajāpatiprabhṛtīnāṃ	vivRtAni SoBanti | yAni-etAni parIkzA-kAraNAni deva-pUjA-prajApati-praBRtInAm
   sadā kāryamadhikṛtya bhagavatoktam - brāhmaṇānāṃ siddhāntaḥ pracchannavāhī	sadA kAryam-aDikRtya BagavatA-uktam  brAhmaNAnAm sidDAntaH pracCanna-vAhI
   | mahākarmavibhaṅga ucyate - mahānti karmāṇi | atra vistareṇa vibhaktāni |	| mahA-karma-viBaFgaH ucyate  mahAnti karmANi | atra vistareNa viBaktAni |
   tasmānmahākarmavibhaṅgaḥ | saṃgrahasārakarmavibhaṅgasarvasārakarmaṇāṃ	tasmAt-mahA-karma-viBaFgaH | saMgraha-sAra-karma-viBaFga-sarva-sAra-karmaNAm
   hīnotkṛṣṭamadhyamāni vistareṇa kathāmukhāni darśitāni | tasmādapi	hIna-utkRzwa-maDyamAni vistareNa kaTA-muKAni darSitAni | tasmAt-api
   mahākarmavibhaṅgaḥ gotrāntarīyāṇāmabhidharmasaṃyukteṣu ||	mahA-karma-viBaFgaH gotra-antarIyANAm-aBiDarma-saMyuktezu ||
   mahākarmavibhaṅgo nāma samāptaḥ ||	mahAkarma-viBaFgaH nAma samAptaH ||
   (KVU, Vaidya 220)	(KVU, VEdyaH 220)
   ye dharmā hetuprabhavā hetuṃ teṣāṃ tathāgato hyavadat |	ye DarmAH hetu-praBavAH hetum tezAm taTAgataH hi-avadat |
   teṣāṃ ca yo nirodha evaṃ vādī mahāśramaṇaḥ ||	tezAm ca yaH niroDaH evam vAdI mahA-ASramaNaH ||
   syādrājā dhārmikaśca pracuraguṇadhṛto dharmayuktaśca sarve	syAt-rAjA DArmikaH-ca pracura-guNa-DRtaH Darma-yuktaH-ca sarve
   kāle varṣantu meghāḥ sakalabhayaharā raudrasaṃsāraduḥkhāt ||	kAle varzantu meGAH sakala-Baya-harAH rOdra-saMsAra-duHKAt ||
   udakānalacaurebhyo mūṣikebhyastathaiva ca |	udaka-anala-cOreByaH mUzikeByaH-taTA-eva ca |
   rakṣitavyaṃ prayatnena mayā kaṣṭena lekhitam ||	rakzitavyam prayatnena mayA kazwena leKitam ||
   yādṛśaṃ pustakaṃ dṛṣṭvā tādṛśaṃ likhitaṃ mayā |	yAdRSam pustakam dRzwvA tAdRSam liKitam mayA |
   yadi śuddhamaśuddhaṃ vā mama doṣo na vidyate ||	yadi SudDam-aSudDam vA mama dozaH na vidyate ||
   bhagnapṛṣṭhakaṭigrīvastaptadṛṣṭiradhomukhaḥ |	Bagna-pRzWa-kawi-grIvaH-tapta-dRzwiH-aDomuKaH |
   rakṣitavyaṃ prayatnena jīvamiva pratijñāya(jñayā) |	rakzitavyam prayatnena jIvam-iva pratijQAya(-jQayA) |
   śreyo 'stu | saṃvat 531 mārgaśiromāse śuklapakṣe trayodaśyāṃ tithau |	SreyaH astu | saMvat 531 mArgaSiraH-mAse Sukla-pakze trayodaSyAm tiTO |
   rohiṇīnakṣatre śubhaghaṭi 2 sukarmayoge 'ṅgāravāsare | tva	rohiNI-nakzatre SuBa-Gawi 2 sukarma-yoge aFgAra-vAsare | tva
   anurādhāphalaprāptaṃ bhavatu ||	anurADA-Pala-prAptam Bavatu ||
   śrīśrīrājādhirājaparameśvara paramabhaṭṭāraka vijayarājyāḥ |	SrI-SrI-rAja-aDirAja-parameSvara parama-BawwAraka vijaya-rAjyAH |
   yajamānaśriyaṃ brūmo yā śṛṅgāṅgalage śrīśrī ṣaḍakṣarīmahāvihāre	yajamAna-Sriyam brUmaH yA SRFgAFgala-ge SrISrI zaz-akzarI-mahA-vihAre
   śākyabhikṣuśrī mama likhyate ||	SAkya-Bikzu-SrI mama liKyate ||
